Time (s),Iter_1_disp_error (m),Iter_1_rot_error (rad),Iter_2_disp_error (m),Iter_2_rot_error (rad),Iter_3_disp_error (m),Iter_3_rot_error (rad),Iter_4_disp_error (m),Iter_4_rot_error (rad),Iter_5_disp_error (m),Iter_5_rot_error (rad),Iter_6_disp_error (m),Iter_6_rot_error (rad),Iter_7_disp_error (m),Iter_7_rot_error (rad)
0.5,0.0029838200728249525,3.586806402133824e-05,0.0009130654153152035,-7.079768591625873e-05,8.909808095026311e-05,-5.516883639725134e-05,-1.518697678275227e-06,-8.76522675506003e-06,-1.7370126256383012e-06,8.284626737478651e-07,-1.9198525019054058e-07,3.3492366021542486e-07,2.2958622059032763e-08,-3.721323485472716e-09
0.55,0.0023047147156182862,0.00035375308312337456,0.0007439823489925126,-1.735504706362051e-05,7.9602238080477e-05,-2.6597464712604935e-05,3.4174543620882347e-06,-4.986789543644232e-06,-3.15927078761713e-07,-1.2228280069151443e-06,-2.6034007517133917e-07,1.2609830490201146e-07,-2.0902009151280154e-08,5.161180995777448e-08
0.6000000000000001,0.001264604584121018,0.001135274430253172,0.0005462630628633863,0.00013726427330909563,8.482908042947018e-05,-3.800907134344361e-05,1.790569966728106e-06,-2.4838906797358673e-07,3.047449223941845e-07,-5.020033473426833e-07,-4.016772037901406e-08,-1.877563600011234e-07,-3.9391507972164064e-08,2.5737207955123242e-08
0.65,8.2169818334029e-05,0.0016453042714760432,0.00026478934070718954,0.0003178518453467796,8.839804373003343e-05,-2.8000435647761168e-05,3.6437607380881976e-06,-4.470153586698389e-06,-5.68213895935088e-08,1.8592691303220832e-07,2.6857810028063644e-08,-3.742881176521662e-08,-6.152445108931204e-09,-2.8816684830013095e-08
0.7000000000000001,-0.001086382623212985,0.0020621044420288913,-3.6248202046527955e-05,0.00044374690696508123,7.726098856365368e-05,-9.837147959490533e-06,6.315888308822126e-06,-4.610911289924108e-06,2.944568946935955e-07,-6.516600483327806e-07,-4.120601962767645e-08,4.7186149747940886e-08,1.3906510110128778e-09,-3.6128662561640823e-10
0.75,-0.0017534920164810081,0.0016701120463296845,-0.0002901982528308762,0.0004784875873602157,5.4594727030567516e-05,1.2394155017168146e-05,7.973294472732317e-06,-4.823373440803608e-06,6.667768606954255e-07,-5.322020350875811e-07,3.012048810195622e-08,-1.1027775041402843e-07,-1.4128909386207367e-08,1.4350048153227712e-08
0.8,-0.0013232681998830795,0.0003567385891110435,-0.0003483854487180728,0.00027687016707322876,1.2486817015560162e-05,4.900665442428287e-05,1.0141994048631572e-05,-5.676746141016625e-06,9.120574239011858e-07,-6.699816609868903e-07,7.751185516179093e-08,-6.003326548723042e-08,-1.8823831521297407e-09,-1.64429569474156e-08
0.8500000000000001,-0.00035860154141234904,-0.0005046149061498327,-0.00018617347691298781,-4.137126141102315e-06,-2.1847962269231497e-05,4.942564367133723e-05,7.093571832750972e-06,1.553541862077401e-06,1.4842134400030321e-06,-1.1128857942306614e-06,1.1334655990354048e-07,-1.0145688709300993e-07,1.3021604402391196e-09,-1.0096559352468226e-10
0.9,0.00014565253209190658,-0.0003131842215966518,-1.3867098835503022e-05,-8.108405122178933e-05,-1.915784051275196e-05,1.2972556150112058e-05,7.289677315530652e-07,6.133801512726161e-06,1.1679031007554713e-06,7.218920740348356e-08,2.2927422623809923e-07,-2.0155969678373187e-07,2.0457334125312254e-09,-7.217490365779566e-09
0.9500000000000001,-0.00011301266429837413,0.0003763418550656941,1.861974474605746e-06,3.679871387172323e-05,1.6372287583530515e-06,-9.077320447956061e-06,-1.3714208600707628e-06,2.6687328522415066e-06,2.396369997229031e-07,8.088142205084359e-07,1.8175939893103066e-07,1.0803122812985677e-08,2.6655545409814962e-08,-3.555074685329673e-08
1.0,-0.0007827490044497011,0.0007985872817075704,-0.00011317205508775546,0.00015862663605422517,1.3318482575661733e-05,-3.9902402645189405e-06,-1.7074582587487536e-07,-3.867140327962204e-07,5.016440732252825e-08,1.5859996858880177e-07,3.702475890113299e-08,1.1850350902647966e-07,2.333020392673857e-08,3.321886446472355e-10
