Time(s),Fb_Right_Filtered(N),Mb_Right_Filtered(Nm),Fb_Left_Filtered(N),Mb_Left_Filtered(Nm),Fb_Right_Raw(N),Mb_Right_Raw(Nm),Fb_Left_Raw(N),Mb_Left_Raw(Nm),Ext_Force_Body(N),Ext_Moment_Body(Nm),X_Num_Right_Interface(m),X_Exp_Right_Interface(m),X_Cmd_Right_Interface(m),Rz_Num_Right_Interface(rad),Rz_Exp_Right_Interface(rad),Rz_Cmd_Right_Interface(rad),X_Num_Left_Interface(m),X_Exp_Left_Interface(m),X_Cmd_Left_Interface(m),Rz_Num_Left_Interface(rad),Rz_Exp_Left_Interface(rad),Rz_Cmd_Left_Interface(rad),X_Body_COM(m),Rz_Body(rad)
2.500000000000000000e-01,-1.885260122937578720e+00,-7.092232561175537686e-01,-9.274103200172768569e-01,-1.344966943894444489e-01,-1.963470548171957430e+00,-7.258000000000001117e-01,-1.040864326214064439e+00,-1.732000000000000206e-01,4.037464701941786984e+02,6.475996194456593003e+01,1.129358445591865587e-02,1.112739999999999389e-02,1.129577408228777183e-02,4.983727061312272395e-03,4.944517770899935737e-03,4.989046215277757011e-03,6.309857394606384340e-03,6.023799999999994090e-03,6.306727867010013949e-03,4.983727061312272395e-03,4.811872747748366722e-03,4.989046215277757011e-03,8.801720925262520104e-03,4.983727061312272395e-03
2.750000000000000222e-01,-2.360939933672942193e+00,-1.121602339539645499e+00,-1.198234632468776928e+00,-3.275858463571739709e-01,-2.017368043566138525e+00,-1.094599999999999795e+00,-7.880377358572391300e-01,-3.477999999999999980e-01,4.006974362380888692e+02,6.978413825265810999e+01,1.366524468171494144e-02,1.297199999999999395e-02,1.366729979284929397e-02,6.097974582955904832e-03,5.815437067645106220e-03,6.103737113421724841e-03,7.567270098759036612e-03,7.190299999999993225e-03,7.563562679427569130e-03,6.097974582955904832e-03,5.848598323432998257e-03,6.103737113421724841e-03,1.061625739023698903e-02,6.097974582955904832e-03
3.000000000000000444e-01,-2.840858961478264888e+00,-1.536235595368831586e+00,-1.485442641005066955e+00,-5.259325232746009382e-01,-2.994263959238864015e+00,-1.540799999999999947e+00,-1.587762724321409857e+00,-5.245999999999999552e-01,3.960222153077618259e+02,7.454230435858931969e+01,1.627271465613747137e-02,1.584770000000000276e-02,1.627445757243705868e-02,7.353236135851946853e-03,7.201228493728604498e-03,7.359268369423394192e-03,8.919478520285524514e-03,8.454099999999997381e-03,8.915189203013665353e-03,7.353236135851946853e-03,7.021459580773187215e-03,7.359268369423394192e-03,1.259609658821149794e-02,7.353236135851946853e-03
3.250000000000000111e-01,-3.276813081819547335e+00,-1.932084345493062738e+00,-1.759035620643745634e+00,-7.224266162212800158e-01,-3.443390425857100201e+00,-1.956100000000000172e+00,-2.104500197490571711e+00,-6.932000000000000384e-01,3.895226850356444288e+02,7.871986309103431267e+01,1.911785954908619412e-02,1.856709999999999611e-02,1.911913754031895757e-02,8.757802333005441225e-03,8.543386688512243782e-03,8.763955481487827395e-03,1.036005721608075289e-02,1.005259999999999834e-02,1.035518205883112844e-02,8.757802333005441225e-03,8.576547944300134951e-03,8.763955481487827395e-03,1.473895838258347350e-02,8.757802333005441225e-03
3.500000000000000333e-01,-3.629377016833328362e+00,-2.292659966604508437e+00,-1.992300030215528484e+00,-9.124133005273029617e-01,-3.978825500381329761e+00,-2.293700000000000294e+00,-1.946610649110134483e+00,-8.721000000000000973e-01,3.811581321823623512e+02,8.202659448333047010e+01,2.220125984677524117e-02,2.148090000000000416e-02,2.220192569603973362e-02,1.031883641432563593e-02,1.001469924794346281e-02,1.032496102327716721e-02,1.188242343244960697e-02,1.151460000000000157e-02,1.187696467276256815e-02,1.031883641432563593e-02,1.007054978400728079e-02,1.032496102327716721e-02,1.704184163961242407e-02,1.031883641432563593e-02
3.750000000000000000e-01,-3.882059454226120199e+00,-2.604014793628466773e+00,-2.171702577817569590e+00,-1.089577039731350450e+00,-3.105771829789742533e+00,-2.562300000000000022e+00,-2.118490315895717124e+00,-1.125699999999999923e+00,3.710463277139124898e+02,8.421561670186439130e+01,2.552195186326352769e-02,2.568020000000000025e-02,2.552182073089988637e-02,1.204183886818479578e-02,1.218937949592839749e-02,1.204773148278994767e-02,1.348011299507873365e-02,1.303560000000000309e-02,1.347408924810994044e-02,1.204183886818479578e-02,1.169370598836200897e-02,1.204773148278994767e-02,1.950103242917113067e-02,1.204183886818479578e-02
4.000000000000000222e-01,-4.041857885339470435e+00,-2.852456080132133920e+00,-2.295661233279171487e+00,-1.244097035135301565e+00,-4.352176878097547608e+00,-2.850200000000000067e+00,-1.978958179465636125e+00,-1.220800000000000107e+00,3.594530606766310257e+02,8.509946714301894133e+01,2.907725881269661652e-02,2.907240000000000171e-02,2.907606643072201125e-02,1.393018845292167025e-02,1.398881395473455108e-02,1.393554062375038441e-02,1.514707035977494801e-02,1.515279999999999926e-02,1.514052580697162857e-02,1.393018845292167025e-02,1.407433508808227443e-02,1.393554062375038441e-02,2.211216458623578227e-02,1.393018845292167025e-02
4.250000000000000444e-01,-4.129605421235711837e+00,-3.023680896842753540e+00,-2.366566536986028702e+00,-1.363965288972026846e+00,-4.586353229169441548e+00,-3.056200000000000028e+00,-2.590246998299194914e+00,-1.406300000000000106e+00,3.467708669469504912e+02,8.456213633183894274e+01,3.286272690433082733e-02,3.203610000000000485e-02,3.286011794218866855e-02,1.598479816710523388e-02,1.558928087881335071e-02,1.598917951164720297e-02,1.687792873722558998e-02,1.652910000000000143e-02,1.687093843054146558e-02,1.598479816710523388e-02,1.569574596318500451e-02,1.598917951164720297e-02,2.487032782077820692e-02,1.598479816710523388e-02
4.500000000000000111e-01,-4.166744020705269946e+00,-3.104304017376352309e+00,-2.385533901205449059e+00,-1.438107081598754000e+00,-3.622703565658099922e+00,-3.059700000000000308e+00,-2.491781370923582539e+00,-1.426300000000000123e+00,3.334883990233905138e+02,8.256618896992002021e+01,3.687217659778156686e-02,3.641490000000000699e-02,3.686773707341494538e-02,1.820391253228917025e-02,1.799783524656552516e-02,1.820680132062054563e-02,1.866826406549239314e-02,1.822029999999999483e-02,1.866093575279439976e-02,1.820391253228917025e-02,1.775872513904230496e-02,1.820680132062054563e-02,2.777022033163698000e-02,1.820391253228917025e-02
4.750000000000000333e-01,-4.162354732960241499e+00,-3.085265357745213599e+00,-2.353351218763294117e+00,-1.459271722128870463e+00,-4.335442362110263126e+00,-3.123499999999999943e+00,-2.234882515486046106e+00,-1.435300000000000020e+00,3.201525000350874279e+02,7.915447425030674822e+01,4.109787062567231419e-02,4.041679999999999578e-02,4.109119363061500274e-02,2.058306062233749428e-02,2.023883800612624392e-02,2.058390934117405868e-02,2.051481000333482338e-02,1.995950000000000502e-02,2.050728428944094059e-02,2.058306062233749428e-02,1.995958532580715053e-02,2.058390934117405868e-02,3.080634031450357052e-02,2.058306062233749428e-02
5.000000000000000000e-01,-4.105027568776739244e+00,-2.965405862080266797e+00,-2.273389330696416799e+00,-1.425451463478853986e+00,-3.722598258338065680e+00,-2.973400000000000265e+00,-2.400412284415401221e+00,-1.460600000000000120e+00,3.073255297163334490e+02,7.444633284360682524e+01,4.553079028608154194e-02,4.535349999999999798e-02,4.552154475370806530e-02,2.311516897282168623e-02,2.304183678482913875e-02,2.311347386156565806e-02,2.241562131325985224e-02,2.207040000000000737e-02,2.240807089214240377e-02,2.311516897282168623e-02,2.272593219021816491e-02,2.311347386156565806e-02,3.397320579967069709e-02,2.311516897282168623e-02
5.250000000000000222e-01,-3.966319000723184551e+00,-2.753215805422922102e+00,-2.152041732343881186e+00,-1.339672796307489921e+00,-4.568098049668066096e+00,-2.773400000000000087e+00,-1.858703518714355019e+00,-1.326000000000000068e+00,2.955408112688818392e+02,6.862861930325340154e+01,5.016100024033967597e-02,4.900929999999999870e-02,5.014896872389632693e-02,2.579082593803435491e-02,2.514146787497831617e-02,2.578616756185898515e-02,2.437017430230532453e-02,2.394769999999999885e-02,2.436280116203733831e-02,2.579082593803435491e-02,2.525665960560994489e-02,2.578616756185898515e-02,3.726558727132250198e-02,2.579082593803435491e-02
5.500000000000000444e-01,-3.717110947233115859e+00,-2.465469813892700035e+00,-1.996988088883908663e+00,-1.208588109385969611e+00,-3.323867704276531221e+00,-2.455799999999999983e+00,-2.253271690922907577e+00,-1.209300000000000042e+00,2.852592051655101386e+02,6.194224413764047199e+01,5.497806952098480138e-02,5.509130000000000277e-02,5.496313526462399263e-02,2.859867298935060004e-02,2.866528763475487129e-02,2.859070948696652500e-02,2.637939653163419787e-02,2.618999999999999800e-02,2.637242577765746415e-02,2.859867298935060004e-02,2.834414705238791354e-02,2.859070948696652500e-02,4.067873302630949789e-02,2.859867298935060004e-02
5.750000000000000666e-01,-3.348155414439053956e+00,-2.123094314320717046e+00,-1.815672114206692278e+00,-1.040533263110463125e+00,-3.341014874151285952e+00,-2.040900000000000158e+00,-1.951085003037329901e+00,-1.027600000000000069e+00,2.768297600411301005e+02,5.466526961963911901e+01,5.997150642666966569e-02,5.984429999999999611e-02,5.995359576992025097e-02,3.152588475005736746e-02,3.143861581617385381e-02,3.151430319887572190e-02,2.844562167661229823e-02,2.816370000000000678e-02,2.843929257104452560e-02,3.152588475005736746e-02,3.110351259979094590e-02,3.151430319887572190e-02,4.420856405164098196e-02,3.152588475005736746e-02
6.000000000000000888e-01,-2.881723320708429625e+00,-1.746354430941649882e+00,-1.614671063278665830e+00,-8.439293824238959241e-01,-3.558052353546575119e+00,-1.844100000000000072e+00,-1.100186868193190115e+00,-8.359000000000000874e-01,2.704571450855922308e+02,4.709384213075657755e+01,6.513116313613068198e-02,6.471830000000000638e-02,6.511017304343853784e-02,3.455869492626312267e-02,3.428873848468059343e-02,3.454314783558860152e-02,3.057246820986756625e-02,3.019520000000000190e-02,3.056702520784993979e-02,3.455869492626312267e-02,3.396236191455765524e-02,3.454314783558860152e-02,4.785181567299912758e-02,3.455869492626312267e-02
6.250000000000000000e-01,-2.365407271236738662e+00,-1.351847857096126759e+00,-1.399548129965841436e+00,-6.268248241958375155e-01,-2.284412082835745039e+00,-1.268200000000000216e+00,-1.782637299816981935e+00,-6.304000000000000714e-01,2.661781480256119039e+02,3.952239245852916838e+01,7.044757414392299744e-02,6.888640000000001429e-02,7.042332268118961514e-02,3.768293023526890495e-02,3.672696344971667498e-02,3.766299241173082929e-02,3.276464390865408555e-02,3.262439999999999785e-02,3.276033026945877891e-02,3.768293023526890495e-02,3.738669790697053685e-02,3.766299241173082929e-02,5.160610902628853802e-02,3.768293023526890495e-02
6.500000000000000222e-01,-1.850083584031516182e+00,-9.524395969762367020e-01,-1.175359567813257344e+00,-3.976632966105000944e-01,-2.981395256308675412e-01,-9.869999999999999885e-01,-1.374955127696984247e+00,-4.340999999999999304e-01,2.638489541558818132e+02,3.222457286932930742e+01,7.591220728175468446e-02,7.317840000000001843e-02,7.588443217426046883e-02,4.088452425290463321e-02,3.923500158483253508e-02,4.085969546260704438e-02,3.502768302885005125e-02,3.477330000000000698e-02,3.502473671165343139e-02,4.088452425290463321e-02,4.039739086666074841e-02,4.085969546260704438e-02,5.546994515530236786e-02,4.088452425290463321e-02
6.750000000000000444e-01,-1.367845536629794800e+00,-5.593920400702400153e-01,-9.475043022459967990e-01,-1.664287002732676435e-01,-2.667713268015634132e+00,-6.101999999999999647e-01,-3.617369519494698094e-01,-1.360999999999999988e-01,2.631442406591565941e+02,2.543632361131293251e+01,8.151761932077823680e-02,8.032759999999998513e-02,8.148602417586491009e-02,4.414999084262142409e-02,4.339063053383102747e-02,4.411974720733147920e-02,3.736762847815681965e-02,3.739270000000000788e-02,3.736627696853343783e-02,4.414999084262142409e-02,4.402069439380098398e-02,4.411974720733147920e-02,5.944262389946752823e-02,4.414999084262142409e-02
7.000000000000000666e-01,-9.281979377656668362e-01,-1.848763897050434424e-01,-7.219847443887740246e-01,5.497990806863634061e-02,-1.015031448574903683e+00,-1.239999999999999852e-01,-1.126575432684851164e+00,3.510000000000002701e-02,2.635683695201457795e+02,1.934227833792016682e+01,8.725751230759548616e-02,8.588040000000000951e-02,8.722183706749621346e-02,4.746683610303341350e-02,4.659505504049261948e-02,4.743071061901497215e-02,3.979067620456207960e-02,3.933650000000000341e-02,3.979112644848124825e-02,4.746683610303341350e-02,4.666661353982438226e-02,4.743071061901497215e-02,6.352409425607878635e-02,4.746683610303341350e-02
7.250000000000000888e-01,-5.327934464088486255e-01,1.568051305427859976e-01,-5.055055197495897934e-01,2.536341665682596003e-01,-1.068783375255045326e-01,1.221000000000000002e-01,-5.064303546638694309e-01,2.777999999999999914e-01,2.644781890415683279e+02,1.406644274515231352e+01,9.312668242531915719e-02,9.057079999999999298e-02,9.308676623165730579e-02,5.082388038472244324e-02,4.927937143005989978e-02,5.078154156929969715e-02,4.230280204059672089e-02,4.213399999999999784e-02,4.230522466235760171e-02,5.082388038472244324e-02,5.039638215133626642e-02,5.078154156929969715e-02,6.771474223295793904e-02,5.082388038472244324e-02
7.500000000000000000e-01,-1.897225723532509623e-01,4.498900242067437327e-01,-3.063872915965829002e-01,4.172679330757815275e-01,-8.222627334366666707e-01,4.416999999999999815e-01,-4.994696326560287697e-02,4.135999999999999677e-01,2.651162071619360745e+02,9.667735638736596471e+00,9.912085155426361704e-02,9.722929999999999073e-02,9.907666370873273454e-02,5.421146059212662849e-02,5.305451860212363063e-02,5.416276094574704741e-02,4.490939096213698162e-02,4.419580000000000730e-02,4.491390276298569406e-02,5.421146059212662849e-02,5.307895321165154862e-02,5.416276094574704741e-02,7.201512125820029586e-02,5.421146059212662849e-02
7.750000000000000222e-01,8.785523839211419050e-02,6.791165650643316010e-01,-1.354825698410814239e-01,5.359417863003517191e-01,9.458424184178586547e-01,7.646999999999999353e-01,-5.183663843800265791e-01,5.065999999999999392e-01,2.646522267243371402e+02,6.140594264097774868e+00,1.052363828928787604e-01,1.040673000000000015e-01,1.051880129749140774e-01,5.762149757635882941e-02,5.687504433473922205e-02,5.756647589975421447e-02,4.761488531651993789e-02,4.676569999999999339e-02,4.762153707515985601e-02,5.762149757635882941e-02,5.633748292512496397e-02,5.756647589975421447e-02,7.642563410469935259e-02,5.762149757635882941e-02
8.000000000000000444e-01,2.941667676138128296e-01,8.318796937305764638e-01,-5.606810947217127916e-03,6.031395086606101685e-01,-9.715548558073353047e-02,7.315000000000000391e-01,3.635235159012399908e-01,6.578999999999999293e-01,2.622309762689306467e+02,3.420446842692014044e+00,1.114699019280441794e-01,1.100711000000000050e-01,1.114175146673623829e-01,6.104743728029372873e-02,6.018244326726847337e-02,6.098627546155562656e-02,5.042246464775044373e-02,4.991430000000000172e-02,5.043123920580674935e-02,6.104743728029372873e-02,6.020338721829240208e-02,6.098627546155562656e-02,8.094618328789730810e-02,6.104743728029372873e-02
8.250000000000000666e-01,4.383349794388678444e-01,8.999328464135136763e-01,7.040236808099240018e-02,6.161871775961175191e-01,6.924515169688985061e-01,9.163000000000000034e-01,-6.820884113474846855e-02,5.706999999999999851e-01,2.570228652862896297e+02,1.393476441725333359e+00,1.178178589058530290e-01,1.161380999999999941e-01,1.177616302160243433e-01,6.448409135399930936e-02,6.348111555353774804e-02,6.441704337236224542e-02,5.333376755185371271e-02,5.272920000000000385e-02,5.334458684366210485e-02,6.448409135399930936e-02,6.354918339436553543e-02,6.441704337236224542e-02,8.557581322885336739e-02,6.448409135399930936e-02
8.500000000000000888e-01,5.371320752353690997e-01,8.807649918196144290e-01,8.172108278555549610e-02,5.761222521523704510e-01,2.964497339788345620e-01,9.191000000000000281e-01,-1.037849622269405442e-01,5.769999999999999574e-01,2.482747661549969109e+02,-9.022858618832327315e-02,1.242760704114883596e-01,1.222745000000000082e-01,1.242161283152530687e-01,6.792740524152322823e-02,6.676931586429507570e-02,6.785472838410583352e-02,5.634866516996512448e-02,5.561379999999999796e-02,5.636139993114723523e-02,6.792740524152322823e-02,6.687752627791872240e-02,6.785472838410583352e-02,9.031236779072673859e-02,6.792740524152322823e-02
8.750000000000000000e-01,5.980763032200081541e-01,7.788651600145555243e-01,2.092973912627297053e-02,4.872598096743879781e-01,-3.678998576697033868e-02,7.342999999999999527e-01,4.517877468621188108e-01,5.368999999999999329e-01,2.353576910458809550e+02,-1.201295557708369266e+00,1.308392699142884308e-01,1.295927000000000051e-01,1.307756644494952603e-01,7.137417521955415067e-02,7.062998416970653337e-02,7.129609190303633215e-02,5.946509469473428705e-02,5.857090000000000213e-02,5.947957254645892117e-02,7.137417521955415067e-02,7.018841586895195606e-02,7.129609190303633215e-02,9.515218230451136239e-02,7.137417521955415067e-02
9.000000000000000222e-01,6.069760906719721127e-01,6.062928427829162858e-01,-1.148881952639448228e-01,3.567506653355858037e-01,2.319753081501232383e+00,7.367000000000000215e-01,-5.088598384875808733e-01,2.763999999999999790e-01,2.178083936826548950e+02,-2.114775644741667016e+00,1.375006906065613099e-01,1.370679000000000203e-01,1.374334046017532673e-01,7.482173184839154001e-02,7.451159642614191281e-02,7.473843072535076015e-02,6.267895875816975604e-02,6.162740000000000579e-02,6.269497387640252106e-02,7.482173184839154001e-02,7.350803210624518025e-02,7.473843072535076015e-02,1.000898246823655330e-01,7.482173184839154001e-02
9.250000000000000444e-01,5.301629588983709507e-01,3.815959082512384026e-01,-3.222981551445536774e-01,1.943375229322000797e-01,-1.637801076576523629e+00,1.840999999999999859e-01,-3.511978306243198622e-01,2.400999999999999801e-01,1.953622735177635548e+02,-2.994305705294817876e+00,1.442517047312341649e-01,1.424395000000000244e-01,1.441806953847565576e-01,7.826761121732769833e-02,7.726572598578895779e-02,7.817926909986826212e-02,6.598409351390646660e-02,6.533400000000000318e-02,6.600142628488830931e-02,7.826761121732769833e-02,7.741407897220849155e-02,7.817926909986826212e-02,1.051178991225703158e-01,7.826761121732769833e-02
9.500000000000000666e-01,3.318934036776667873e-01,1.270848799372735205e-01,-5.879443901921539428e-01,1.228445539771648096e-02,1.348760041592297565e+00,2.016000000000000014e-01,-3.137346039929228558e-01,4.069999999999997231e-02,1.679754724465171591e+02,-3.978030089582653694e+00,1.510815496492891319e-01,1.500135999999999969e-01,1.510067934483977914e-01,8.170924380226117500e-02,8.109846902316851514e-02,8.161603585780144443e-02,6.937230584702794300e-02,6.860940000000000094e-02,6.939075759059636084e-02,8.170924380226117500e-02,8.077034712379357884e-02,8.161603585780144443e-02,1.102269277481585374e-01,8.170924380226117500e-02
9.750000000000000888e-01,-1.567961049554963959e-04,-1.344196126369177346e-01,-8.843237013124742862e-01,-1.748729089911378043e-01,1.008122395412389682e+00,7.099999999999998673e-03,-1.019780419919132708e+00,-2.214000000000000412e-01,1.358347001124799078e+02,-5.167423496699451668e+00,1.579771756669131333e-01,1.565748000000000140e-01,1.578986894877798808e-01,8.514369708615431021e-02,8.437968801691785037e-02,8.504577282055418574e-02,7.283347858075883696e-02,7.248060000000000613e-02,7.285291666722570891e-02,8.514369708615431021e-02,8.464323273396900937e-02,8.504577282055418574e-02,1.154053271238359851e-01,8.514369708615431021e-02
1.000000000000000000e+00,-4.345149722823292149e-01,-3.825073713920327245e-01,-1.169508333639626363e+00,-3.512094907250179476e-01,-1.888417476223152036e+00,-5.757999999999999785e-01,-8.459825429770954086e-01,-3.238999999999999657e-01,9.935406322729649276e+01,-6.619899412826691254e+00,1.649232479953865182e-01,1.631440000000000112e-01,1.648410757972093577e-01,8.856750759578545240e-02,8.762949108413130295e-02,8.846493524400993180e-02,7.635574039960107973e-02,7.583910000000000651e-02,7.637614055319941198e-02,8.856750759578545240e-02,8.792968771547432505e-02,8.846493524400993180e-02,1.206394941974937990e-01,8.856750759578545240e-02
1.025000000000000133e+00,-8.949426594199915153e-01,-6.015722346901524187e-01,-1.395424802297995370e+00,-5.009156709728824763e-01,-4.001277940362358287e-01,-5.100999999999999979e-01,-1.904231799994050789e+00,-5.294000000000000927e-01,5.915896131325906282e+01,-8.345761980514762257e+00,1.719023210209314756e-01,1.697274000000000005e-01,1.718164950543602520e-01,9.197662806345358044e-02,9.085835020032080600e-02,9.186933107896172457e-02,7.992569295747789515e-02,7.980719999999999481e-02,7.994716397539852748e-02,9.197662806345358044e-02,9.173625081407395243e-02,9.186933107896172457e-02,1.259140069892046854e-01,9.197662806345358044e-02
1.050000000000000044e+00,-1.282251322518786818e+00,-7.819248089690263859e-01,-1.522877578407948240e+00,-6.098501110198879527e-01,-8.108348774764172484e-01,-8.710000000000001075e-01,-1.325830990817315369e+00,-5.886000000000000121e-01,1.605789701816208392e+01,-1.030968904878415593e+01,1.788951786064327254e-01,1.763727999999999962e-01,1.788056745652636115e-01,9.536649681858808125e-02,9.409069997501430527e-02,9.525421098812782150e-02,8.352868178784463027e-02,8.321549999999999780e-02,8.355146357713580385e-02,9.536649681858808125e-02,9.495463795475149460e-02,9.525421098812782150e-02,1.312119301971386709e-01,9.536649681858808125e-02
