Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
6.000000000000000888e-01,-1.100186868193190115e+00,-8.359000000000000874e-01,3.019520000000000190e-02,3.396236191455765524e-02,3.056702520784993979e-02,3.454314783558860152e-02
6.250000000000000000e-01,-1.782637299816981935e+00,-6.304000000000000714e-01,3.262439999999999785e-02,3.738669790697053685e-02,3.276033026945877891e-02,3.766299241173082929e-02
6.500000000000000222e-01,-1.374955127696984247e+00,-4.340999999999999304e-01,3.477330000000000698e-02,4.039739086666074841e-02,3.502473671165343139e-02,4.085969546260704438e-02
6.750000000000000444e-01,-3.617369519494698094e-01,-1.360999999999999988e-01,3.739270000000000788e-02,4.402069439380098398e-02,3.736627696853343783e-02,4.411974720733147920e-02
7.000000000000000666e-01,-1.126575432684851164e+00,3.510000000000002701e-02,3.933650000000000341e-02,4.666661353982438226e-02,3.979112644848124825e-02,4.743071061901497215e-02
7.250000000000000888e-01,-5.064303546638694309e-01,2.777999999999999914e-01,4.213399999999999784e-02,5.039638215133626642e-02,4.230522466235760171e-02,5.078154156929969715e-02
7.500000000000000000e-01,-4.994696326560287697e-02,4.135999999999999677e-01,4.419580000000000730e-02,5.307895321165154862e-02,4.491390276298569406e-02,5.416276094574704741e-02
7.750000000000000222e-01,-5.183663843800265791e-01,5.065999999999999392e-01,4.676569999999999339e-02,5.633748292512496397e-02,4.762153707515985601e-02,5.756647589975421447e-02
8.000000000000000444e-01,3.635235159012399908e-01,6.578999999999999293e-01,4.991430000000000172e-02,6.020338721829240208e-02,5.043123920580674935e-02,6.098627546155562656e-02
8.250000000000000666e-01,-6.820884113474846855e-02,5.706999999999999851e-01,5.272920000000000385e-02,6.354918339436553543e-02,5.334458684366210485e-02,6.441704337236224542e-02
8.500000000000000888e-01,-1.037849622269405442e-01,5.769999999999999574e-01,5.561379999999999796e-02,6.687752627791872240e-02,5.636139993114723523e-02,6.785472838410583352e-02
8.750000000000000000e-01,4.517877468621188108e-01,5.368999999999999329e-01,5.857090000000000213e-02,7.018841586895195606e-02,5.947957254645892117e-02,7.129609190303633215e-02
9.000000000000000222e-01,-5.088598384875808733e-01,2.763999999999999790e-01,6.162740000000000579e-02,7.350803210624518025e-02,6.269497387640252106e-02,7.473843072535076015e-02
9.250000000000000444e-01,-3.511978306243198622e-01,2.400999999999999801e-01,6.533400000000000318e-02,7.741407897220849155e-02,6.600142628488830931e-02,7.817926909986826212e-02
9.500000000000000666e-01,-3.137346039929228558e-01,4.069999999999997231e-02,6.860940000000000094e-02,8.077034712379357884e-02,6.939075759059636084e-02,8.161603585780144443e-02
9.750000000000000888e-01,-1.019780419919132708e+00,-2.214000000000000412e-01,7.248060000000000613e-02,8.464323273396900937e-02,7.285291666722570891e-02,8.504577282055418574e-02
1.000000000000000000e+00,-8.459825429770954086e-01,-3.238999999999999657e-01,7.583910000000000651e-02,8.792968771547432505e-02,7.637614055319941198e-02,8.846493524400993180e-02
1.025000000000000133e+00,-1.904231799994050789e+00,-5.294000000000000927e-01,7.980719999999999481e-02,9.173625081407395243e-02,7.994716397539852748e-02,9.186933107896172457e-02
1.050000000000000044e+00,-1.325830990817315369e+00,-5.886000000000000121e-01,8.321549999999999780e-02,9.495463795475149460e-02,8.355146357713580385e-02,9.525421098812782150e-02
1.074999999999999956e+00,-1.436895765596227781e+00,-6.706000000000000849e-01,8.663470000000000892e-02,9.814335449814513834e-02,8.717352838899759815e-02,9.861448419429577616e-02
1.100000000000000089e+00,-1.800541427970910213e+00,-6.660999999999999144e-01,9.006659999999999666e-02,1.013128724197668445e-01,9.079714756536880205e-02,1.019450114661222401e-01
1.125000000000000000e+00,-8.443423266466238974e-01,-5.527999999999999581e-01,9.347469999999999390e-02,1.044405024393406795e-01,9.440570782704767183e-02,1.052409208824515996e-01
1.150000000000000133e+00,-1.182566331306159180e+00,-5.358000000000000540e-01,9.685309999999999753e-02,1.075279898861186412e-01,9.798249580768250699e-02,1.084979020930694898e-01
1.175000000000000044e+00,-7.369844739393004440e-01,-2.821000000000000174e-01,1.002178999999999987e-01,1.106032600281326717e-01,1.015110026104869834e-01,1.117124525390697093e-01
1.200000000000000178e+00,8.626774271767752300e-02,-2.060000000000005577e-02,1.041244999999999948e-01,1.141846756532250290e-01,1.049752274664881857e-01,1.148820628281538164e-01
1.225000000000000089e+00,-5.364911818228947915e-01,2.259999999999999787e-01,1.074244000000000032e-01,1.172337658564591156e-01,1.083599739877586232e-01,1.180053322393626175e-01
1.250000000000000000e+00,-5.884755474154488297e-01,4.879000000000000004e-01,1.106241000000000030e-01,1.202217695358734073e-01,1.116511280787397947e-01,1.210820043527950640e-01
1.275000000000000133e+00,2.081517964380470875e+00,8.351999999999999424e-01,1.142152000000000028e-01,1.236338882235223230e-01,1.148359050361033307e-01,1.241129140564892347e-01
1.300000000000000044e+00,1.137411625010753768e+00,1.069099999999999939e+00,1.171779000000000015e-01,1.265119361600609560e-01,1.179030574706609602e-01,1.270998397279833880e-01
1.325000000000000178e+00,1.329240554758416959e+00,1.339999999999999858e+00,1.195476000000000039e-01,1.288663853210013088e-01,1.208430430692249563e-01,1.300452546177354451e-01
1.350000000000000089e+00,1.517215764191914618e+00,1.682099999999999929e+00,1.227116000000000040e-01,1.321057164127028005e-01,1.236481549943092145e-01,1.329519734393154462e-01
1.375000000000000000e+00,2.292993988019683460e+00,1.897299999999999986e+00,1.257225999999999899e-01,1.353188675656243622e-01,1.263126129754722493e-01,1.358227032974440307e-01
1.400000000000000133e+00,1.992292280576366759e+00,2.125399999999999956e+00,1.285892000000000146e-01,1.385267827307899435e-01,1.288326033873828658e-01,1.386595328164256236e-01
1.425000000000000044e+00,2.672523473680477046e+00,2.204399999999999693e+00,1.305368000000000084e-01,1.408026920753905342e-01,1.312062524637525596e-01,1.414634139661715972e-01
1.450000000000000178e+00,3.298084816088550308e+00,2.229400000000000048e+00,1.327384999999999815e-01,1.434852631357058372e-01,1.334335259084512004e-01,1.442336902310496216e-01
1.475000000000000089e+00,2.331751523746524946e+00,2.150199999999999889e+00,1.347923999999999789e-01,1.461137289892092961e-01,1.355160656474483361e-01,1.469677052370291503e-01
1.500000000000000000e+00,2.014415528509610809e+00,2.043600000000000083e+00,1.370263999999999927e-01,1.491401299121674351e-01,1.374569858232929653e-01,1.496605097852033717e-01
1.525000000000000133e+00,2.277916259924629205e+00,1.880099999999999882e+00,1.388097000000000081e-01,1.516935466078351558e-01,1.392606457823185595e-01,1.523046876953420836e-01
1.550000000000000044e+00,1.537853228117676885e+00,1.677899999999999947e+00,1.404608999999999996e-01,1.541788954626750752e-01,1.409324032485899103e-01,1.548903323026058210e-01
1.575000000000000178e+00,1.568650607517450446e+00,1.443999999999999950e+00,1.419849000000000250e-01,1.565857045011752602e-01,1.424783406984677647e-01,1.574052043537270407e-01
1.600000000000000089e+00,2.047775673919920436e+00,1.108700000000000019e+00,1.436253000000000113e-01,1.593084181342864225e-01,1.439049614015144307e-01,1.598350807044870425e-01
1.625000000000000000e+00,1.358611103735224424e+00,9.494000000000000217e-01,1.449225000000000096e-01,1.615581475401071110e-01,1.452188657515602332e-01,1.621642731182714736e-01
1.650000000000000133e+00,5.721158030972176567e-01,5.987999999999999989e-01,1.461137999999999881e-01,1.636926852152961742e-01,1.464264325492931618e-01,1.643762729916675158e-01
1.675000000000000044e+00,9.933919401094978285e-01,5.044999999999999485e-01,1.472035999999999900e-01,1.656998138550896393e-01,1.475335335727017694e-01,1.664544685381278699e-01
1.700000000000000178e+00,4.372753582254210181e-01,3.084000000000000075e-01,1.485207000000000055e-01,1.681816720514255903e-01,1.485453007946287707e-01,1.683828845528552720e-01
1.725000000000000089e+00,6.401719090851702987e-01,2.056999999999999940e-01,1.495527000000000106e-01,1.701504034476752081e-01,1.494659515511394532e-01,1.701469032844114826e-01
1.750000000000000000e+00,5.676318996092748481e-01,1.930999999999999939e-01,1.500879999999999992e-01,1.711714210600918662e-01,1.502986683913370425e-01,1.717339293319369298e-01
1.775000000000000133e+00,8.042626792321150297e-02,2.033999999999999697e-01,1.509273000000000142e-01,1.727614160086587136e-01,1.510455309327016771e-01,1.731339610043282351e-01
1.800000000000000044e+00,7.725228333627262023e-01,3.251999999999999891e-01,1.515620000000000023e-01,1.739395132537548683e-01,1.517075016973552792e-01,1.743400316778822567e-01
1.825000000000000178e+00,5.098226625194433037e-01,4.490999999999999992e-01,1.521229999999999805e-01,1.749483135614076090e-01,1.522844696837550860e-01,1.753484913259981404e-01
1.850000000000000089e+00,3.776859245290579703e-01,6.825999999999999845e-01,1.526070999999999955e-01,1.757860716023648684e-01,1.527753517320941390e-01,1.761591085435171289e-01
1.875000000000000000e+00,1.407625936320705540e+00,1.019499999999999851e+00,1.530729000000000117e-01,1.765435444977304091e-01,1.531782442685853396e-01,1.767749845016231280e-01
1.900000000000000133e+00,1.342756501922875545e+00,1.332699999999999996e+00,1.534283000000000174e-01,1.770688886025807152e-01,1.534906102120199289e-01,1.772022818094118046e-01
1.925000000000000044e+00,1.723828020565298491e+00,1.614500000000000046e+00,1.536121000000000014e-01,1.773079987101039423e-01,1.537094809561655451e-01,1.774497831081225663e-01
1.950000000000000178e+00,2.463089634879684464e+00,1.892500000000000071e+00,1.537517999999999940e-01,1.774511157087674540e-01,1.538316530190469433e-01,1.775283067058493758e-01
1.975000000000000089e+00,2.454652126506664978e+00,2.053700000000000081e+00,1.537977999999999845e-01,1.774563516965234622e-01,1.538538626718529423e-01,1.774500195369902444e-01
2.000000000000000000e+00,2.860569925947237024e+00,2.324899999999999967e+00,1.537319000000000047e-01,1.772556388325441101e-01,1.537729275879587965e-01,1.772276983349256874e-01
2.024999999999999911e+00,3.120993842517805650e+00,2.461400000000000254e+00,1.535688000000000053e-01,1.769536968719490899e-01,1.535858495993145945e-01,1.768739943040228690e-01
2.050000000000000266e+00,2.837871817082504577e+00,2.444399999999999906e+00,1.533100000000000018e-01,1.765417991684784249e-01,1.532898751629426792e-01,1.764007535460011544e-01
2.075000000000000178e+00,3.204539454133858545e+00,2.524099999999999788e+00,1.528806999999999805e-01,1.759256979425244394e-01,1.528825105022480479e-01,1.758184365901298007e-01
2.100000000000000089e+00,3.182559519323490349e+00,2.293600000000000083e+00,1.524004999999999943e-01,1.752921434240504728e-01,1.523614886728108520e-01,1.751356691922465736e-01
2.125000000000000000e+00,2.607974282613667150e+00,2.281500000000000306e+00,1.517135999999999763e-01,1.744456587368332368e-01,1.517246881081464882e-01,1.743589477960595935e-01
2.149999999999999911e+00,2.710916723950333118e+00,2.014999999999999680e+00,1.510086999999999957e-01,1.736288446468998992e-01,1.509700078402853030e-01,1.734925173755689498e-01
2.175000000000000266e+00,2.654428022124657005e+00,1.741600000000000037e+00,1.503308999999999895e-01,1.728783530685423508e-01,1.500952135279385591e-01,1.725384301797052156e-01
2.200000000000000178e+00,2.459035929721195224e+00,1.541700000000000070e+00,1.492358000000000018e-01,1.717142184574620978e-01,1.490977780832982713e-01,1.714967750098317090e-01
2.225000000000000089e+00,2.360657336547010487e+00,1.217299999999999827e+00,1.481655000000000055e-01,1.706216423457136699e-01,1.479747462850932727e-01,1.703660424963614195e-01
2.250000000000000000e+00,1.662473140697015239e+00,1.050699999999999967e+00,1.469869000000000037e-01,1.694540170761294484e-01,1.467226506994956936e-01,1.691435746904067505e-01
2.274999999999999911e+00,1.776408185367688519e+00,9.290000000000000480e-01,1.456930000000000169e-01,1.682078519902055203e-01,1.453374973474312881e-01,1.678260454271386648e-01
2.300000000000000266e+00,1.244734573515656972e+00,7.718000000000000416e-01,1.440139000000000002e-01,1.666335650049066142e-01,1.438148282887409812e-01,1.664099293072039687e-01
2.325000000000000178e+00,1.508426432331951617e+00,7.717000000000000526e-01,1.424271000000000009e-01,1.651779604087433573e-01,1.421498587652076373e-01,1.648919328159680342e-01
2.350000000000000089e+00,1.406046839898761336e+00,7.876999999999999558e-01,1.407195000000000251e-01,1.636403253377363420e-01,1.403376802817269120e-01,1.632693722591879171e-01
2.375000000000000000e+00,1.467951512407873471e+00,9.216999999999999638e-01,1.385620999999999936e-01,1.617361711238105293e-01,1.383735178351171435e-01,1.615404858225899243e-01
2.400000000000000355e+00,1.500173353713597502e+00,1.088200000000000056e+00,1.365593000000000223e-01,1.599995685180761462e-01,1.362530288483546070e-01,1.597046621176728409e-01
2.425000000000000266e+00,1.749605113697771719e+00,1.333099999999999952e+00,1.344276999999999833e-01,1.581791901082461038e-01,1.339726319300318380e-01,1.577625602919102143e-01
2.450000000000000178e+00,2.093606990292013137e+00,1.531499999999999861e+00,1.321556999999999871e-01,1.562697999065642829e-01,1.315298529012691175e-01,1.557160969579133580e-01
2.475000000000000089e+00,2.276716958937171409e+00,1.874800000000000022e+00,1.297172000000000047e-01,1.542539446205108411e-01,1.289236715316970927e-01,1.535682920248254146e-01
2.500000000000000000e+00,2.491983108272348701e+00,2.127099999999999991e+00,1.266458000000000028e-01,1.517546331316549646e-01,1.261548458688277474e-01,1.513229959867896379e-01
2.525000000000000355e+00,3.638987868540793702e+00,2.268799999999999706e+00,1.238374000000000003e-01,1.495049037258342761e-01,1.232261858648707881e-01,1.489845473523176700e-01
2.550000000000000266e+00,3.529146985030219952e+00,2.596899999999999764e+00,1.209103000000000122e-01,1.471888518084377706e-01,1.201427484510414340e-01,1.465574132903371962e-01
2.575000000000000178e+00,3.337604792087466521e+00,2.814400000000000013e+00,1.173452999999999996e-01,1.444015609930028587e-01,1.169119333554649171e-01,1.440458502593793544e-01
2.600000000000000089e+00,3.348920719754430841e+00,2.924599999999999866e+00,1.141362000000000071e-01,1.419179574674149236e-01,1.135434694054031357e-01,1.414536024879722853e-01
2.625000000000000000e+00,4.135030523229401567e+00,3.002200000000000202e+00,1.107984000000000052e-01,1.393505781377312736e-01,1.100492891606208445e-01,1.387836513280997219e-01
2.650000000000000355e+00,3.789892897714611575e+00,3.002799999999999692e+00,1.073797000000000085e-01,1.367325842597397756e-01,1.064432928054087901e-01,1.360380378669391321e-01
2.675000000000000266e+00,4.308736275901605239e+00,2.926000000000000156e+00,1.032957000000000042e-01,1.336014635816619445e-01,1.027410039425358801e-01,1.332177903629171434e-01
2.700000000000000178e+00,2.860523311249492995e+00,2.762100000000000222e+00,9.971080000000000221e-02,1.308438433635109033e-01,9.895912634362276361e-02,1.303229824206038889e-01
2.725000000000000089e+00,3.268897016686749257e+00,2.543000000000000149e+00,9.548020000000000118e-02,1.275608790405095561e-01,9.511502208750963194e-02,1.273529264219586676e-01
2.750000000000000000e+00,2.854757367583987904e+00,2.150500000000000078e+00,9.119470000000000354e-02,1.241871575964045293e-01,9.122614100449163987e-02,1.243064842506940854e-01
2.775000000000000355e+00,2.363460467052236780e+00,1.780899999999999928e+00,8.808380000000000376e-02,1.216983180830606137e-01,8.730943363312662631e-02,1.211824695123779466e-01
2.800000000000000266e+00,2.069744236705576057e+00,1.381800000000000139e+00,8.431479999999999531e-02,1.186282839288025776e-01,8.338077783179778657e-02,1.179801216432261879e-01
2.825000000000000178e+00,1.410320887281303781e+00,9.857000000000000206e-01,8.055850000000000510e-02,1.155058898969847370e-01,7.945444904278013698e-02,1.146996353004185731e-01
2.850000000000000089e+00,8.316591126112387045e-01,6.552999999999999936e-01,7.682370000000000865e-02,1.123276453291030541e-01,7.554266777469761940e-02,1.113427121809171388e-01
2.875000000000000000e+00,4.037518193092193286e-01,3.807999999999999718e-01,7.246310000000000251e-02,1.085141009134954343e-01,7.165526137158634290e-02,1.079130703180605361e-01
2.900000000000000355e+00,3.883692055888424144e-01,1.414999999999999591e-01,6.934960000000001124e-02,1.057250647688085105e-01,6.779947449588852315e-02,1.044168227406747085e-01
2.925000000000000266e+00,2.258015320246738455e-01,5.999999999999999258e-03,6.501949999999999397e-02,1.017509500620174256e-01,6.397994925823133339e-02,1.008626493371341665e-01
2.950000000000000178e+00,-9.408944894423379446e-02,-1.615999999999999659e-01,6.131790000000000157e-02,9.827076353354072258e-02,6.019887304263827482e-02,9.726173445767564985e-02
2.975000000000000089e+00,-1.666774063275934525e-01,-1.187000000000000277e-01,5.765270000000000117e-02,9.476090640778013496e-02,5.645626950064995542e-02,9.362750138846701042e-02
3.000000000000000000e+00,-4.105429918876772333e-01,-1.037000000000000144e-01,5.343729999999999314e-02,9.065938266559345204e-02,5.275039712724975682e-02,8.997521051511281343e-02
3.025000000000000355e+00,-4.226627332494278244e-01,8.699999999999928277e-03,4.986660000000000398e-02,8.714428955207688399e-02,4.907822238084148109e-02,8.632148553014067083e-02
3.050000000000000266e+00,1.268933463043663279e-01,5.489999999999994884e-02,4.635649999999999493e-02,8.366933901135616136e-02,4.543594173323371732e-02,8.268380018328219672e-02
3.075000000000000178e+00,8.338621513575845690e-01,3.448999999999999844e-01,4.231769999999999976e-02,7.967253502428914280e-02,4.181952967125956294e-02,7.907992178056787169e-02
3.100000000000000089e+00,-1.386833070099434233e-02,4.056999999999999496e-01,3.830899999999999583e-02,7.572983624403396841e-02,3.822528599952774997e-02,7.552729332932064943e-02
3.125000000000000000e+00,8.043886589541138221e-01,6.654999999999999805e-01,3.547880000000000478e-02,7.297570668438689567e-02,3.465035043536096593e-02,7.204235550771795338e-02
3.150000000000000355e+00,1.077355915420265431e+00,7.601999999999999869e-01,3.210649999999999615e-02,6.973986625118941407e-02,3.109314918754660373e-02,6.863985096094063487e-02
3.175000000000000266e+00,1.048285441101613147e+00,9.371000000000000441e-01,2.816509999999999500e-02,6.603802290770945105e-02,2.755373847190430853e-02,6.533218921370302634e-02
3.200000000000000178e+00,1.013919107409349873e+00,9.826999999999999069e-01,2.478279999999999372e-02,6.293657282691551835e-02,2.403401556667322109e-02,6.212895594205303240e-02
3.225000000000000089e+00,1.502402279114217531e+00,1.047900000000000054e+00,2.143750000000000169e-02,5.994333315974524623e-02,2.053778022356336427e-02,5.903662095972860707e-02
3.250000000000000000e+00,1.520346951845661376e+00,1.117199999999999971e+00,1.813180000000000000e-02,5.706004923545061197e-02,1.707064553400737539e-02,5.605845412814321194e-02
3.275000000000000355e+00,1.633808495037804009e+00,1.075600000000000112e+00,1.484269999999999340e-02,5.426752243225969191e-02,1.363981233400131735e-02,5.319462588264985831e-02
3.300000000000000266e+00,1.508381527042674142e+00,1.007099999999999884e+00,1.101649999999999331e-02,5.110673115689795543e-02,1.025373050305968328e-02,5.044246489824109198e-02
3.325000000000000178e+00,1.248358708547994356e+00,8.761999999999999789e-01,7.769499999999993425e-03,4.848873727890646440e-02,6.921673515769572599e-03,4.779686003239855263e-02
3.350000000000000089e+00,4.782014150072741443e-01,7.340999999999999748e-01,4.600700000000003571e-03,4.598069914379061124e-02,3.653252994525797714e-03,4.525080132581459080e-02
3.375000000000000000e+00,-3.505827270585043509e-01,4.956999999999999740e-01,1.517499999999998234e-03,4.357912609304641360e-02,4.579026471915777219e-04,4.279603911121579451e-02
3.400000000000000355e+00,9.428624750375399488e-01,3.713999999999999524e-01,-2.493300000000005148e-03,4.049163864626844495e-02,-2.655633118508485269e-03,4.042381150323050287e-02
3.425000000000000266e+00,-1.966967068221087411e-01,5.279999999999995808e-02,-4.937399999999997173e-03,3.862239101738251801e-02,-5.679765669848702361e-03,3.812557425141056139e-02
3.450000000000000178e+00,2.695568432554908966e-01,-1.309000000000000163e-01,-7.775499999999994222e-03,3.645294675715356897e-02,-8.608444377318563365e-03,3.589367538301201088e-02
3.475000000000000089e+00,1.624128935052301659e-01,-3.395000000000000240e-01,-1.051019999999999732e-02,3.435506099625638271e-02,-1.143742268995881148e-02,3.372193786712010533e-02
3.500000000000000000e+00,-1.018168871024885291e+00,-5.443000000000000060e-01,-1.359759999999999962e-02,3.196919590878013334e-02,-1.416438717768473549e-02,3.160612715391877825e-02
3.525000000000000355e+00,-7.271557260650116650e-01,-6.055999999999999162e-01,-1.615739999999999538e-02,2.997253924449862217e-02,-1.678894025613934804e-02,2.954428139304753412e-02
3.550000000000000266e+00,-1.467975529463027673e+00,-7.265999999999999126e-01,-1.861269999999998898e-02,2.804045976254089870e-02,-1.931243817556950806e-02,2.753688002294293197e-02
3.575000000000000178e+00,-3.646843104491981902e-01,-6.534999999999999698e-01,-2.096580000000000318e-02,2.617295746290696640e-02,-2.173769603894027888e-02,2.558683266584198951e-02
3.600000000000000089e+00,-1.758317493579391710e+00,-7.654000000000000803e-01,-2.323920000000001193e-02,2.435606971158086817e-02,-2.406858134991195913e-02,2.369928821915892603e-02
3.625000000000000000e+00,-1.244342097007326148e-02,-5.672999999999999154e-01,-2.579929999999999030e-02,2.230530784048753365e-02,-2.630952622798243823e-02,2.188128858562592149e-02
3.650000000000000355e+00,-6.306828249067935044e-01,-4.959999999999999964e-01,-2.789570000000000591e-02,2.062979175857297329e-02,-2.846499472042964343e-02,2.014131406919423412e-02
3.675000000000000266e+00,-1.789054284900014613e+00,-4.345000000000001084e-01,-2.990420000000000231e-02,1.903979681000613974e-02,-3.053894489499034415e-02,1.848878046341079218e-02
3.700000000000000178e+00,-4.113571043364536717e-01,-1.532999999999999918e-01,-3.247749999999999249e-02,1.704837613348061248e-02,-3.253432511167994590e-02,1.693354576069807868e-02
3.725000000000000089e+00,2.689247020202072402e-01,-2.610000000000001555e-02,-3.432990000000001041e-02,1.565734871964112943e-02,-3.445263933336751433e-02,1.548546630719670365e-02
3.750000000000000000e+00,3.775205960526358817e-01,1.266999999999999793e-01,-3.609729999999999189e-02,1.437976770718128045e-02,-3.629360864104816398e-02,1.415401638098598425e-02
3.775000000000000355e+00,5.126089656167680531e-01,3.041999999999999704e-01,-3.778239999999999377e-02,1.321912375460505135e-02,-3.805494882747075674e-02,1.294796655226425862e-02
3.800000000000000266e+00,6.737907881668346866e-01,4.562999999999999834e-01,-3.965739999999999543e-02,1.201135591222497571e-02,-3.973227934130486166e-02,1.187511518280759577e-02
3.825000000000000178e+00,9.576549648348119392e-01,6.060999999999999721e-01,-4.117949999999999389e-02,1.110727535969191319e-02,-4.131917490605158116e-02,1.094208083608626432e-02
3.850000000000000089e+00,2.086101174033850036e-01,6.159999999999999920e-01,-4.260179999999999523e-02,1.033758515956241519e-02,-4.280736359494814736e-02,1.015417683508058021e-02
3.875000000000000000e+00,6.130370263444103740e-01,6.305999999999999384e-01,-4.412880000000001662e-02,9.615018849236760257e-03,-4.418706243676590734e-02,9.515390215762919990e-03
3.900000000000000355e+00,9.505465763182892047e-01,6.583999999999999853e-01,-4.513050000000001089e-02,9.211847792026071902e-03,-4.544742741186388185e-02,9.028476185257278824e-03
3.925000000000000266e+00,1.375154589578296838e-01,4.803999999999999937e-01,-4.622139999999998888e-02,8.857545953871221248e-03,-4.657708473966179485e-02,8.695163822122925837e-03
3.950000000000000178e+00,3.289808885321105630e-02,3.390999999999999570e-01,-4.718309999999999865e-02,8.644615785127915397e-03,-4.756470644402176901e-02,8.516451825436000336e-03
3.975000000000000089e+00,9.469056937326327558e-05,1.645999999999999686e-01,-4.801310000000000994e-02,8.574802615048142049e-03,-4.839959193203827170e-02,8.492953232847854847e-03
4.000000000000000000e+00,-2.606022469220185545e-01,-1.019999999999999796e-01,-4.890320000000000084e-02,8.712683625955692374e-03,-4.907221576677887886e-02,8.625230727580399798e-03
4.025000000000000355e+00,-1.035558043708955767e+00,-4.512000000000000455e-01,-4.932609999999999773e-02,8.929104453202990968e-03,-4.957470163413348757e-02,8.914060605228476403e-03
4.049999999999999822e+00,-8.600950959084238123e-01,-6.247000000000000330e-01,-4.968940000000000856e-02,9.318312876397725694e-03,-4.990118770733303205e-02,9.360578755012050750e-03
