Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Left
1.250000000000000000e+00,-5.884755474154488297e-01,4.879000000000000004e-01,1.106241000000000030e-01,1.202217695358734073e-01,1.116511280787397947e-01,1.210820043527950640e-01,1.116060803248293543e-01,1.212555726868928957e-01,-4.504775391044046895e-05,1.735683340978316780e-04,1.240415886872820762e-02
1.275000000000000133e+00,2.081517964380470875e+00,8.351999999999999424e-01,1.142152000000000028e-01,1.236338882235223230e-01,1.148359050361033307e-01,1.241129140564892347e-01,1.147875992815209772e-01,1.242957420950329406e-01,-4.830575458235342179e-05,1.828280385437058841e-04,1.240415886872820762e-02
1.300000000000000044e+00,1.137411625010753768e+00,1.069099999999999939e+00,1.171779000000000015e-01,1.265119361600609560e-01,1.179030574706609602e-01,1.270998397279833880e-01,1.178517457302729748e-01,1.272915768285629856e-01,-5.131174038798536063e-05,1.917371005795975858e-04,1.240415886872820762e-02
1.325000000000000178e+00,1.329240554758416959e+00,1.339999999999999858e+00,1.195476000000000039e-01,1.288663853210013088e-01,1.208430430692249563e-01,1.300452546177354451e-01,1.207890573128170691e-01,1.302453436145895316e-01,-5.398575640788716434e-05,2.000889968540864317e-04,1.240415886872820762e-02
1.350000000000000089e+00,1.517215764191914618e+00,1.682099999999999929e+00,1.227116000000000040e-01,1.321057164127028005e-01,1.236481549943092145e-01,1.329519734393154462e-01,1.235918660422098275e-01,1.331597516742267506e-01,-5.628895209938700184e-05,2.077782349113044269e-04,1.240415886872820762e-02
1.375000000000000000e+00,2.292993988019683460e+00,1.897299999999999986e+00,1.257225999999999899e-01,1.353188675656243622e-01,1.263126129754722493e-01,1.358227032974440307e-01,1.262543844091309209e-01,1.360375328818506646e-01,-5.822856634132844711e-05,2.148295844066339111e-04,1.240415886872820762e-02
1.400000000000000133e+00,1.992292280576366759e+00,2.125399999999999956e+00,1.285892000000000146e-01,1.385267827307899435e-01,1.288326033873828658e-01,1.386595328164256236e-01,1.287727469007608483e-01,1.388809242797672538e-01,-5.985648662201747960e-05,2.213914633416302902e-04,1.240415886872820762e-02
1.425000000000000044e+00,2.672523473680477046e+00,2.204399999999999693e+00,1.305368000000000084e-01,1.408026920753905342e-01,1.312062524637525596e-01,1.414634139661715972e-01,1.311449898707002237e-01,1.416911028196437827e-01,-6.126259305233583419e-05,2.276888534721854818e-04,1.240415886872820762e-02
1.450000000000000178e+00,3.298084816088550308e+00,2.229400000000000048e+00,1.327384999999999815e-01,1.434852631357058372e-01,1.334335259084512004e-01,1.442336902310496216e-01,1.333709630768785126e-01,1.444676437372396649e-01,-6.256283157268782702e-05,2.339535061900432922e-04,1.240415886872820762e-02
1.475000000000000089e+00,2.331751523746524946e+00,2.150199999999999889e+00,1.347923999999999789e-01,1.461137289892092961e-01,1.355160656474483361e-01,1.469677052370291503e-01,1.354521826371813398e-01,1.472080727243856579e-01,-6.388301026699627627e-05,2.403674873565075920e-04,1.240415886872820762e-02
1.500000000000000000e+00,2.014415528509610809e+00,2.043600000000000083e+00,1.370263999999999927e-01,1.491401299121674351e-01,1.374569858232929653e-01,1.496605097852033717e-01,1.373916437439393068e-01,1.499075612040271788e-01,-6.534207935365854425e-05,2.470514188238071007e-04,1.240415886872820762e-02
1.525000000000000133e+00,2.277916259924629205e+00,1.880099999999999882e+00,1.388097000000000081e-01,1.516935466078351558e-01,1.392606457823185595e-01,1.523046876953420836e-01,1.391936060181210300e-01,1.525587864049396114e-01,-6.703976419752954996e-05,2.540987095975277832e-04,1.240415886872820762e-02
1.550000000000000044e+00,1.537853228117676885e+00,1.677899999999999947e+00,1.404608999999999996e-01,1.541788954626750752e-01,1.409324032485899103e-01,1.548903323026058210e-01,1.408633518993475942e-01,1.551519562063734536e-01,-6.905134924231615123e-05,2.616239037676326706e-04,1.240415886872820762e-02
1.575000000000000178e+00,1.568650607517450446e+00,1.443999999999999950e+00,1.419849000000000250e-01,1.565857045011752602e-01,1.424783406984677647e-01,1.574052043537270407e-01,1.424069121325393372e-01,1.576749894937782281e-01,-7.142856592842750096e-05,2.697851400511874775e-04,1.240415886872820762e-02
1.600000000000000089e+00,2.047775673919920436e+00,1.108700000000000019e+00,1.436253000000000113e-01,1.593084181342864225e-01,1.439049614015144307e-01,1.598350807044870425e-01,1.438307589306796475e-01,1.601138442828757558e-01,-7.420247083478326289e-05,2.787635783887132401e-04,1.240415886872820762e-02
1.625000000000000000e+00,1.358611103735224424e+00,9.494000000000000217e-01,1.449225000000000096e-01,1.615581475401071110e-01,1.452188657515602332e-01,1.621642731182714736e-01,1.451414816757261583e-01,1.624529877579925785e-01,-7.738407583407491686e-05,2.887146397211048932e-04,1.240415886872820762e-02
1.650000000000000133e+00,5.721158030972176567e-01,5.987999999999999989e-01,1.461137999999999881e-01,1.636926852152961742e-01,1.464264325492931618e-01,1.643762729916675158e-01,1.463454706364596403e-01,1.646759937911854987e-01,-8.096191283352149881e-05,2.997207995179829165e-04,1.240415886872820762e-02
1.675000000000000044e+00,9.933919401094978285e-01,5.044999999999999485e-01,1.472035999999999900e-01,1.656998138550896393e-01,1.475335335727017694e-01,1.664544685381278699e-01,1.474486333159568674e-01,1.667662357375253868e-01,-8.490025674490198071e-05,3.117671993975168476e-04,1.240415886872820762e-02
1.700000000000000178e+00,4.372753582254210181e-01,3.084000000000000075e-01,1.485207000000000055e-01,1.681816720514255903e-01,1.485453007946287707e-01,1.683828845528552720e-01,1.484561578648334046e-01,1.687076278735964163e-01,-8.914292979536608819e-05,3.247433207411443146e-04,1.240415886872820762e-02
1.725000000000000089e+00,6.401719090851702987e-01,2.056999999999999940e-01,1.495527000000000106e-01,1.701504034476752081e-01,1.494659515511394532e-01,1.701469032844114826e-01,1.493723278001530264e-01,1.704853662223332622e-01,-9.362375098642683469e-05,3.384629379217796163e-04,1.240415886872820762e-02
1.750000000000000000e+00,5.676318996092748481e-01,1.930999999999999939e-01,1.500879999999999992e-01,1.711714210600918662e-01,1.502986683913370425e-01,1.717339293319369298e-01,1.502003889328078212e-01,1.720866244864126537e-01,-9.827945852922126413e-05,3.526951544757239709e-04,1.240415886872820762e-02
1.775000000000000133e+00,8.042626792321150297e-02,2.033999999999999697e-01,1.509273000000000142e-01,1.727614160086587136e-01,1.510455309327016771e-01,1.731339610043282351e-01,1.509424717700278418e-01,1.735011642321659386e-01,-1.030591626738353028e-04,3.672032278377035386e-04,1.240415886872820762e-02
1.800000000000000044e+00,7.725228333627262023e-01,3.251999999999999891e-01,1.515620000000000023e-01,1.739395132537548683e-01,1.517075016973552792e-01,1.743400316778822567e-01,1.515995749764577627e-01,1.747218170760431732e-01,-1.079267208975165371e-04,3.817853981609165004e-04,1.240415886872820762e-02
1.825000000000000178e+00,5.098226625194433037e-01,4.490999999999999992e-01,1.521229999999999805e-01,1.749483135614076090e-01,1.522844696837550860e-01,1.753484913259981404e-01,1.521716136339242298e-01,1.757447955248125082e-01,-1.128560498308561755e-04,3.963041988143678473e-04,1.240415886872820762e-02
1.850000000000000089e+00,3.776859245290579703e-01,6.825999999999999845e-01,1.526070999999999955e-01,1.757860716023648684e-01,1.527753517320941390e-01,1.761591085435171289e-01,1.526575296275617388e-01,1.765697973363416218e-01,-1.178221045324001626e-04,4.106887928244928876e-04,1.240415886872820762e-02
1.875000000000000000e+00,1.407625936320705540e+00,1.019499999999999851e+00,1.530729000000000117e-01,1.765435444977304091e-01,1.531782442685853396e-01,1.767749845016231280e-01,1.530554525910532149e-01,1.771998909841399628e-01,-1.227916775321247211e-04,4.249064825168347159e-04,1.240415886872820762e-02
1.900000000000000133e+00,1.342756501922875545e+00,1.332699999999999996e+00,1.534283000000000174e-01,1.770688886025807152e-01,1.534906102120199289e-01,1.772022818094118046e-01,1.533628919771605481e-01,1.776412007151169647e-01,-1.277182348593808303e-04,4.389189057051601228e-04,1.240415886872820762e-02
1.925000000000000044e+00,1.723828020565298491e+00,1.614500000000000046e+00,1.536121000000000014e-01,1.773079987101039423e-01,1.537094809561655451e-01,1.774497831081225663e-01,1.535769375445629747e-01,1.779024330202449711e-01,-1.325434116025703268e-04,4.526499121224047961e-04,1.240415886872820762e-02
1.950000000000000178e+00,2.463089634879684464e+00,1.892500000000000071e+00,1.537517999999999940e-01,1.774511157087674540e-01,1.538316530190469433e-01,1.775283067058493758e-01,1.536944480648045341e-01,1.779942913065549193e-01,-1.372049542424091939e-04,4.659846007055434836e-04,1.240415886872820762e-02
1.975000000000000089e+00,2.454652126506664978e+00,2.053700000000000081e+00,1.537977999999999845e-01,1.774563516965234622e-01,1.538538626718529423e-01,1.774500195369902444e-01,1.537122142865747776e-01,1.779288174565681335e-01,-1.416483852781647013e-04,4.787979195778890862e-04,1.240415886872820762e-02
2.000000000000000000e+00,2.860569925947237024e+00,2.324899999999999967e+00,1.537319000000000047e-01,1.772556388325441101e-01,1.537729275879587965e-01,1.772276983349256874e-01,1.536270886907442901e-01,1.777186927100108393e-01,-1.458388972145063800e-04,4.909943750851519795e-04,1.240415886872820762e-02
2.024999999999999911e+00,3.120993842517805650e+00,2.461400000000000254e+00,1.535688000000000053e-01,1.769536968719490899e-01,1.535858495993145945e-01,1.768739943040228690e-01,1.534360788172616230e-01,1.773765342232583586e-01,-1.497707820529714517e-04,5.025399192354895739e-04,1.240415886872820762e-02
2.050000000000000266e+00,2.837871817082504577e+00,2.444399999999999906e+00,1.533100000000000018e-01,1.765417991684784249e-01,1.532898751629426792e-01,1.764007535460011544e-01,1.531364024765706766e-01,1.769142317463144876e-01,-1.534726863720026202e-04,5.134782003133331330e-04,1.240415886872820762e-02
2.075000000000000178e+00,3.204539454133858545e+00,2.524099999999999788e+00,1.528806999999999805e-01,1.759256979425244394e-01,1.528825105022480479e-01,1.758184365901298007e-01,1.527255033362029946e-01,1.763423690094922114e-01,-1.570071660450533813e-04,5.239324193624106396e-04,1.240415886872820762e-02
2.100000000000000089e+00,3.182559519323490349e+00,2.293600000000000083e+00,1.524004999999999943e-01,1.752921434240504728e-01,1.523614886728108520e-01,1.751356691922465736e-01,1.522010258900999558e-01,1.756697633908144707e-01,-1.604627827108962013e-04,5.340941985678970827e-04,1.240415886872820762e-02
2.125000000000000000e+00,2.607974282613667150e+00,2.281500000000000306e+00,1.517135999999999763e-01,1.744456587368332368e-01,1.517246881081464882e-01,1.743589477960595935e-01,1.515607501931647838e-01,1.749031452745394011e-01,-1.639379149817044024e-04,5.441974784798075948e-04,1.240415886872820762e-02
2.149999999999999911e+00,2.710916723950333118e+00,2.014999999999999680e+00,1.510086999999999957e-01,1.736288446468998992e-01,1.509700078402853030e-01,1.734925173755689498e-01,1.508024889698994508e-01,1.740469951795972914e-01,-1.675188703858521144e-04,5.544778040283415699e-04,1.240415886872820762e-02
2.175000000000000266e+00,2.654428022124657005e+00,1.741600000000000037e+00,1.503308999999999895e-01,1.728783530685423508e-01,1.500952135279385591e-01,1.725384301797052156e-01,1.499239540980593088e-01,1.731035568432617855e-01,-1.712594298792502467e-04,5.651266635565699303e-04,1.240415886872820762e-02
2.200000000000000178e+00,2.459035929721195224e+00,1.541700000000000070e+00,1.492358000000000018e-01,1.717142184574620978e-01,1.490977780832982713e-01,1.714967750098317090e-01,1.489226076768232210e-01,1.720730323634852010e-01,-1.751704064750503331e-04,5.762573536534920660e-04,1.240415886872820762e-02
2.225000000000000089e+00,2.360657336547010487e+00,1.217299999999999827e+00,1.481655000000000055e-01,1.706216423457136699e-01,1.479747462850932727e-01,1.703660424963614195e-01,1.477955229009726701e-01,1.709539366230361512e-01,-1.792233841206025691e-04,5.878941266747317318e-04,1.240415886872820762e-02
2.250000000000000000e+00,1.662473140697015239e+00,1.050699999999999967e+00,1.469869000000000037e-01,1.694540170761294484e-01,1.467226506994956936e-01,1.691435746904067505e-01,1.465392852308795846e-01,1.697435582524266517e-01,-1.833654686161090286e-04,5.999835620199012176e-04,1.240415886872820762e-02
2.274999999999999911e+00,1.776408185367688519e+00,9.290000000000000480e-01,1.456930000000000169e-01,1.682078519902055203e-01,1.453374973474312881e-01,1.678260454271386648e-01,1.451499594661702364e-01,1.684384641886696454e-01,-1.875378812610517532e-04,6.124187615309806265e-04,1.240415886872820762e-02
2.300000000000000266e+00,1.244734573515656972e+00,7.718000000000000416e-01,1.440139000000000002e-01,1.666335650049066142e-01,1.438148282887409812e-01,1.664099293072039687e-01,1.436231352241918724e-01,1.670349986744396054e-01,-1.916930645491088381e-04,6.250693672356366637e-04,1.240415886872820762e-02
2.325000000000000178e+00,1.508426432331951617e+00,7.717000000000000526e-01,1.424271000000000009e-01,1.651779604087433573e-01,1.421498587652076373e-01,1.648919328159680342e-01,1.419540501249530740e-01,1.655297485162302018e-01,-1.958086402545633486e-04,6.378157002621676064e-04,1.240415886872820762e-02
