Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
8.000000000000000444e-01,-9.715548558073353047e-02,7.315000000000000391e-01,1.100711000000000050e-01,6.018244326726847337e-02,1.114175146673623829e-01,6.098627546155562656e-02
8.250000000000000666e-01,6.924515169688985061e-01,9.163000000000000034e-01,1.161380999999999941e-01,6.348111555353774804e-02,1.177616302160243433e-01,6.441704337236224542e-02
8.500000000000000888e-01,2.964497339788345620e-01,9.191000000000000281e-01,1.222745000000000082e-01,6.676931586429507570e-02,1.242161283152530687e-01,6.785472838410583352e-02
8.750000000000000000e-01,-3.678998576697033868e-02,7.342999999999999527e-01,1.295927000000000051e-01,7.062998416970653337e-02,1.307756644494952603e-01,7.129609190303633215e-02
9.000000000000000222e-01,2.319753081501232383e+00,7.367000000000000215e-01,1.370679000000000203e-01,7.451159642614191281e-02,1.374334046017532673e-01,7.473843072535076015e-02
9.250000000000000444e-01,-1.637801076576523629e+00,1.840999999999999859e-01,1.424395000000000244e-01,7.726572598578895779e-02,1.441806953847565576e-01,7.817926909986826212e-02
9.500000000000000666e-01,1.348760041592297565e+00,2.016000000000000014e-01,1.500135999999999969e-01,8.109846902316851514e-02,1.510067934483977914e-01,8.161603585780144443e-02
9.750000000000000888e-01,1.008122395412389682e+00,7.099999999999998673e-03,1.565748000000000140e-01,8.437968801691785037e-02,1.578986894877798808e-01,8.504577282055418574e-02
1.000000000000000000e+00,-1.888417476223152036e+00,-5.757999999999999785e-01,1.631440000000000112e-01,8.762949108413130295e-02,1.648410757972093577e-01,8.846493524400993180e-02
1.025000000000000133e+00,-4.001277940362358287e-01,-5.100999999999999979e-01,1.697274000000000005e-01,9.085835020032080600e-02,1.718164950543602520e-01,9.186933107896172457e-02
1.050000000000000044e+00,-8.108348774764172484e-01,-8.710000000000001075e-01,1.763727999999999962e-01,9.409069997501430527e-02,1.788056745652636115e-01,9.525421098812782150e-02
1.074999999999999956e+00,-1.796140272778129710e+00,-8.368000000000000993e-01,1.842193000000000025e-01,9.787980978109400709e-02,1.857880125832933604e-01,9.861448419429577616e-02
1.100000000000000089e+00,-2.372648682581937951e+00,-1.018400000000000194e+00,1.909703999999999846e-01,1.011226315312994534e-01,1.927421590314910282e-01,1.019450114661222401e-01
1.125000000000000000e+00,-7.186940941596515753e-01,-9.738000000000001100e-01,1.976387000000000005e-01,1.043148387331970933e-01,1.996466287094992853e-01,1.052409208824515996e-01
1.150000000000000133e+00,-1.013704281439374189e+00,-1.069799999999999862e+00,2.042067999999999939e-01,1.074511953990309049e-01,2.064803979007519830e-01,1.084979020930694898e-01
1.175000000000000044e+00,-5.024023730659519377e-02,-8.204999999999998961e-01,2.117966000000000293e-01,1.110762442554231316e-01,2.132234551495566788e-01,1.117124525390697093e-01
1.200000000000000178e+00,-1.255171927387496167e+00,-8.066000000000000947e-01,2.192862999999999896e-01,1.146594052097674732e-01,2.198572902946420160e-01,1.148820628281538164e-01
1.225000000000000089e+00,3.019044006518434298e-01,-3.365000000000000213e-01,2.255405999999999800e-01,1.176631168524497201e-01,2.263653062271212268e-01,1.180053322393626175e-01
1.250000000000000000e+00,3.744330412275526099e-01,-5.000000000000000104e-03,2.306370000000000087e-01,1.201257764270137196e-01,2.327331324315348726e-01,1.210820043527950640e-01
1.275000000000000133e+00,3.144401663126158430e-01,3.382000000000000006e-01,2.376449000000000200e-01,1.235396404439146195e-01,2.389488190925925515e-01,1.241129140564892347e-01
1.300000000000000044e+00,2.628746010661196397e+00,8.943999999999999728e-01,2.435262000000000260e-01,1.264368870022252178e-01,2.450028971986443482e-01,1.270998397279833880e-01
1.325000000000000178e+00,4.088463227422808877e-02,1.054899999999999949e+00,2.492256999999999945e-01,1.292782830244719738e-01,2.508882976869604153e-01,1.300452546177354451e-01
1.350000000000000089e+00,2.122255048110736286e+00,1.591200000000000170e+00,2.547406999999999866e-01,1.320708098276629217e-01,2.566001284336246746e-01,1.329519734393154462e-01
1.375000000000000000e+00,2.957645323513301339e+00,1.981700000000000017e+00,2.609985000000000221e-01,1.352996689438524247e-01,2.621353162729163078e-01,1.358227032974440307e-01
1.400000000000000133e+00,2.323097464056711470e+00,2.210900000000000087e+00,2.670646000000000408e-01,1.385006027920100136e-01,2.674921362038085171e-01,1.386595328164256236e-01
1.425000000000000044e+00,4.574886066492126702e+00,2.546699999999999964e+00,2.712359999999999771e-01,1.407450962100747216e-01,2.726696664299241291e-01,1.414634139661715972e-01
1.450000000000000178e+00,3.786131521323999660e+00,2.521799999999999820e+00,2.760679999999999801e-01,1.433979966731061262e-01,2.776672161395008498e-01,1.442336902310496216e-01
1.475000000000000089e+00,3.847203475503564007e+00,2.633799999999999919e+00,2.815156000000000325e-01,1.464610495103561560e-01,2.824837708844774586e-01,1.469677052370291503e-01
1.500000000000000000e+00,4.494460534539379104e+00,2.572299999999999809e+00,2.867585000000000273e-01,1.494857051040623386e-01,2.871174956084963648e-01,1.496605097852033717e-01
1.525000000000000133e+00,2.084252018659336958e+00,2.336399999999999810e+00,2.903394000000000252e-01,1.515958081697234838e-01,2.915653334776606154e-01,1.523046876953420836e-01
1.550000000000000044e+00,3.041886270797304892e+00,2.190300000000000136e+00,2.944563000000000041e-01,1.540671943905474739e-01,2.958227355511957590e-01,1.548903323026058210e-01
1.575000000000000178e+00,3.970596255165494526e+00,1.892500000000000071e+00,2.996859000000000051e-01,1.572768548849650116e-01,2.998835450521948331e-01,1.574052043537270407e-01
1.600000000000000089e+00,2.285016690282093865e+00,1.490899999999999892e+00,3.027998000000000078e-01,1.592246423301906799e-01,3.037400421060014732e-01,1.598350807044870425e-01
1.625000000000000000e+00,2.415842608230981181e+00,1.408300000000000107e+00,3.069077000000000055e-01,1.618304189034182328e-01,3.073831388698317069e-01,1.621642731182714736e-01
1.650000000000000133e+00,8.780401180459687094e-01,8.305000000000000160e-01,3.096585000000000032e-01,1.635966921064364865e-01,3.108027055409606776e-01,1.643762729916675158e-01
1.675000000000000044e+00,1.395859166997274414e+00,6.252999999999999670e-01,3.132739000000000495e-01,1.659406692918648785e-01,3.139880021108296670e-01,1.664544685381278699e-01
1.700000000000000178e+00,1.551762029469420323e+00,4.341999999999999749e-01,3.161480999999999875e-01,1.678168982377587770e-01,3.169281853474840149e-01,1.683828845528552720e-01
1.725000000000000089e+00,2.035795355549238350e-01,1.643000000000000016e-01,3.183596000000000203e-01,1.692672668461660535e-01,3.196128548355509080e-01,1.701469032844114826e-01
1.750000000000000000e+00,1.392741612497303105e+00,2.273999999999999910e-01,3.207812000000000441e-01,1.708555164654809166e-01,3.220325977232739723e-01,1.717339293319369298e-01
1.775000000000000133e+00,1.063056443057571965e+00,1.972999999999999754e-01,3.236321000000000336e-01,1.727212734358628543e-01,3.241794919370299399e-01,1.731339610043282351e-01
1.800000000000000044e+00,4.760055900619680203e-01,3.765999999999999903e-01,3.254875999999999880e-01,1.739255506197389112e-01,3.260475333752375082e-01,1.743400316778822567e-01
1.825000000000000178e+00,1.605403522396645188e+00,6.591000000000000192e-01,3.270831000000000155e-01,1.749518042199115775e-01,3.276329610097531986e-01,1.753484913259981404e-01
1.850000000000000089e+00,1.951816154380997315e+00,9.659999999999999698e-01,3.284125999999999990e-01,1.757947982486248728e-01,3.289344602756112401e-01,1.761591085435171289e-01
1.875000000000000000e+00,3.104797571718668880e+00,1.537199999999999900e+00,3.296372000000000191e-01,1.765540164732423978e-01,3.299532287702084399e-01,1.767749845016231280e-01
1.900000000000000133e+00,3.091441139527956850e+00,1.881899999999999906e+00,3.303021999999999903e-01,1.769536968719490899e-01,3.306928920214317613e-01,1.772022818094118046e-01
1.925000000000000044e+00,3.599051005675459880e+00,2.473899999999999988e+00,3.308718999999999966e-01,1.772818187713240401e-01,3.311592640642881391e-01,1.774497831081225663e-01
1.950000000000000178e+00,3.746463333504127746e+00,2.982199999999999740e+00,3.312446000000000002e-01,1.774720596597914035e-01,3.313599597248963469e-01,1.775283067058493758e-01
1.975000000000000089e+00,4.699948659309555410e+00,3.329399999999999693e+00,3.312400999999999818e-01,1.774371530747514969e-01,3.313038822088432145e-01,1.774500195369902444e-01
2.000000000000000000e+00,4.952509869379977836e+00,3.565399999999999903e+00,3.310050999999999966e-01,1.772661108080560710e-01,3.310006259228844838e-01,1.772276983349256874e-01
2.024999999999999911e+00,5.508272500342126676e+00,3.859399999999999942e+00,3.305547000000000346e-01,1.769728954937210275e-01,3.304598439033374913e-01,1.768739943040228690e-01
2.050000000000000266e+00,5.613787170136880889e+00,3.832999999999999741e+00,3.298910999999999927e-01,1.765644884487543587e-01,3.296906287089438337e-01,1.764007535460011544e-01
2.075000000000000178e+00,3.875227225765621952e+00,3.851399999999999935e+00,3.290108999999999950e-01,1.760443803316600608e-01,3.287009470923778487e-01,1.758184365901298007e-01
2.100000000000000089e+00,5.365575375268489822e+00,3.729299999999999837e+00,3.277213000000000487e-01,1.753095967165704261e-01,3.274971578650574533e-01,1.751356691922465736e-01
2.125000000000000000e+00,5.232908064312173479e+00,3.279599999999999849e+00,3.264135999999999704e-01,1.745852850769927800e-01,3.260836359042060817e-01,1.743589477960595935e-01
2.149999999999999911e+00,4.282808347133690852e+00,3.039600000000000080e+00,3.251802000000000303e-01,1.739203146319829585e-01,3.244625252158542805e-01,1.734925173755689498e-01
2.175000000000000266e+00,4.285611443379785612e+00,2.516000000000000014e+00,3.225998999999999950e-01,1.725624484739313735e-01,3.226336437076438024e-01,1.725384301797052156e-01
2.200000000000000178e+00,3.665974287301246637e+00,2.073799999999999866e+00,3.213053000000000159e-01,1.718974780289215243e-01,3.205945530931300080e-01,1.714967750098317090e-01
2.225000000000000089e+00,2.204963340994559040e+00,1.647100000000000009e+00,3.188458000000000125e-01,1.706513129429975684e-01,3.183407887814546644e-01,1.703660424963614195e-01
2.250000000000000000e+00,2.298360244255187812e+00,1.264000000000000012e+00,3.165298000000000278e-01,1.694993956366813159e-01,3.158662253899024441e-01,1.691435746904067505e-01
2.274999999999999911e+00,2.523364124340403247e+00,8.111999999999999211e-01,3.135432999999999693e-01,1.680350643942580824e-01,3.131635427745699252e-01,1.678260454271386648e-01
2.300000000000000266e+00,1.738110390000272343e+00,6.790000000000000480e-01,3.107368999999999826e-01,1.666789435654584817e-01,3.102247575959449222e-01,1.664099293072039687e-01
2.325000000000000178e+00,7.094968274337553060e-01,4.721000000000000196e-01,3.077314999999999912e-01,1.652390469325631384e-01,3.070417915811756715e-01,1.648919328159680342e-01
2.350000000000000089e+00,1.183611073012931891e+00,4.924999999999999933e-01,3.039515999999999885e-01,1.634500844492689786e-01,3.036070525409148013e-01,1.632693722591879171e-01
2.375000000000000000e+00,1.403073039219310258e+00,5.756999999999999895e-01,2.998210000000000597e-01,1.615162596380592674e-01,2.999140036577070956e-01,1.615404858225899243e-01
2.400000000000000355e+00,8.942550345096692554e-01,7.005000000000000115e-01,2.960102000000000011e-01,1.597499864350409859e-01,2.959576909660274757e-01,1.597046621176728409e-01
2.425000000000000266e+00,2.314070355840246673e+00,1.038200000000000012e+00,2.926748999999999601e-01,1.582140966932859549e-01,2.917351922219420524e-01,1.577625602919102143e-01
2.450000000000000178e+00,2.442683409179225329e+00,1.362299999999999844e+00,2.884659000000000528e-01,1.562924891868402166e-01,2.872459498591825033e-01,1.557160969579133580e-01
2.475000000000000089e+00,2.395327680851834895e+00,1.752099999999999991e+00,2.824369000000000463e-01,1.535680302244770701e-01,2.824919635565225073e-01,1.535682920248254146e-01
2.500000000000000000e+00,4.180159102627487577e+00,2.275799999999999823e+00,2.784365000000000312e-01,1.517755770826788864e-01,2.774778418556173576e-01,1.513229959867896379e-01
2.525000000000000355e+00,3.962921199059667554e+00,2.624800000000000022e+00,2.734578999999999760e-01,1.495607542618981045e-01,2.722107332171884719e-01,1.489845473523176700e-01
2.550000000000000266e+00,4.122973304549640616e+00,3.276199999999999779e+00,2.665012999999999965e-01,1.464907201076400545e-01,2.667001617413786163e-01,1.465574132903371962e-01
2.575000000000000178e+00,5.264846939382445079e+00,3.520399999999999974e+00,2.619601999999999764e-01,1.444992994311145307e-01,2.609577836148442853e-01,1.440458502593793544e-01
2.600000000000000089e+00,5.699967892919960200e+00,3.876199999999999868e+00,2.554139000000000270e-01,1.416439407748518176e-01,2.549970718933753933e-01,1.414536024879722853e-01
2.625000000000000000e+00,5.125071931886954424e+00,4.028000000000000469e+00,2.505902000000000407e-01,1.395478003432066294e-01,2.488329404887205665e-01,1.387836513280997219e-01
2.650000000000000355e+00,5.226784758447108103e+00,4.078000000000000291e+00,2.445977000000000012e-01,1.369472597577350570e-01,2.424813306723479223e-01,1.360380378669391321e-01
2.675000000000000266e+00,5.825319985783385945e+00,4.048899999999999721e+00,2.373097999999999874e-01,1.337864684823733274e-01,2.359587943054530235e-01,1.332177903629171434e-01
2.700000000000000178e+00,4.584632114449557427e+00,3.797800000000000065e+00,2.297755999999999965e-01,1.305087401471279884e-01,2.292821087642266664e-01,1.303229824206038889e-01
2.725000000000000089e+00,5.196872695459369140e+00,3.593399999999999928e+00,2.232330000000000148e-01,1.276481455031092671e-01,2.224679485094682996e-01,1.273529264219586676e-01
2.750000000000000000e+00,3.910323605142414838e+00,3.218199999999999950e+00,2.177431999999999979e-01,1.252343551476011174e-01,2.155326252551857114e-01,1.243064842506940854e-01
2.775000000000000355e+00,3.093292868237698112e+00,2.695899999999999963e+00,2.099755000000000094e-01,1.217890752041643071e-01,2.084919031455045590e-01,1.211824695123779466e-01
2.800000000000000266e+00,3.954182637396845390e+00,2.315300000000000136e+00,2.031662000000000190e-01,1.187347490131742400e-01,2.013608994750239745e-01,1.179801216432261879e-01
2.825000000000000178e+00,2.382011833712130766e+00,1.673700000000000188e+00,1.974184000000000216e-01,1.161272271106947168e-01,1.941540843431986962e-01,1.146996353004185731e-01
2.850000000000000089e+00,2.451073246828315177e+00,1.177499999999999991e+00,1.893045999999999895e-01,1.124009491576868219e-01,1.868853799556147444e-01,1.113427121809171388e-01
2.875000000000000000e+00,1.131453379017323124e-01,4.795999999999999708e-01,1.810753999999999975e-01,1.085612248032992999e-01,1.795683316896468651e-01,1.079130703180605361e-01
2.900000000000000355e+00,8.339874529423763061e-01,1.683999999999999941e-01,1.739539999999999975e-01,1.051909940176982416e-01,1.722162972365632316e-01,1.044168227406747085e-01
2.925000000000000266e+00,1.673822530091939820e+00,-1.100000000000001324e-02,1.668615000000000237e-01,1.017945832933172673e-01,1.648425985953654860e-01,1.008626493371341665e-01
2.950000000000000178e+00,-8.965792390992628480e-01,-4.284000000000000030e-01,1.598005000000000120e-01,9.837373795940838883e-02,1.574606075003139316e-01,9.726173445767564985e-02
2.975000000000000089e+00,-2.953156497476830400e-01,-4.919999999999999929e-01,1.503455999999999959e-01,9.374337945386743143e-02,1.500837708891169520e-01,9.362750138846701042e-02
3.000000000000000000e+00,-4.124240462513053540e-01,-6.247999999999999110e-01,1.444254000000000093e-01,9.081995295677693092e-02,1.427256076423625841e-01,8.997521051511281343e-02
3.025000000000000355e+00,-1.623117640800861294e-01,-5.937000000000000055e-01,1.373897000000000035e-01,8.732929445278826697e-02,1.353997079109821589e-01,8.632148553014067083e-02
3.050000000000000266e+00,-6.536324177878745090e-01,-5.719999999999999529e-01,1.304281999999999941e-01,8.386481588757953298e-02,1.281197419165159279e-01,8.268380018328219672e-02
3.075000000000000178e+00,-4.087133565112962552e-01,-3.175000000000000044e-01,1.223328999999999944e-01,7.983834130322860212e-02,1.208994514518274277e-01,7.907992178056787169e-02
3.100000000000000089e+00,8.298063893818169445e-02,-6.499999999999996059e-02,1.154271000000000047e-01,7.641225998156374322e-02,1.137525793288483994e-01,7.552729332932064943e-02
3.125000000000000000e+00,1.635574579100506076e+00,2.096999999999999975e-01,1.086358999999999936e-01,7.305948248848263826e-02,1.066927059430789193e-01,7.204235550771795338e-02
3.150000000000000355e+00,-8.222893514360648526e-01,3.157999999999999696e-01,1.008615000000000067e-01,6.925466471913499511e-02,9.973300014848723860e-02,6.863985096094063487e-02
3.175000000000000266e+00,1.323020903125721404e+00,6.695999999999999730e-01,9.427209999999999757e-02,6.606420284648936714e-02,9.288592768560732793e-02,6.533218921370302634e-02
3.200000000000000178e+00,1.225297289920419974e+00,7.146000000000000130e-01,8.776210000000000955e-02,6.295053546093147545e-02,8.616297150872626043e-02,6.212895594205303240e-02
3.225000000000000089e+00,1.314448358310732035e+00,1.052699999999999969e+00,8.140619999999999801e-02,5.994856914750123361e-02,7.957440118329196788e-02,5.903662095972860707e-02
3.250000000000000000e+00,6.867473233183145620e-01,1.014899999999999913e+00,7.418710000000000582e-02,5.658881033741215011e-02,7.312909966215058732e-02,5.605845412814321194e-02
3.275000000000000355e+00,1.506058448085886070e+00,1.185699999999999976e+00,6.711320000000001174e-02,5.335296990421466157e-02,6.683443821665117912e-02,5.319462588264985831e-02
3.300000000000000266e+00,5.565953339125697674e-01,9.126000000000000778e-01,6.215699999999999698e-02,5.111545780315793208e-02,6.069619540130077873e-02,5.044246489824109198e-02
3.325000000000000178e+00,1.479024684663674982e+00,8.689000000000000057e-01,5.637400000000000050e-02,4.853237051020631992e-02,5.471853354816812176e-02,4.779686003239855263e-02
3.350000000000000089e+00,-1.983963462565881963e-01,5.580000000000000515e-01,4.892940000000000483e-02,4.524940618720498658e-02,4.890405432034038852e-02,4.525080132581459080e-02
3.375000000000000000e+00,-4.898439501874004010e-01,3.258999999999999675e-01,4.440980000000000621e-02,4.327369347394741106e-02,4.325394175840736877e-02,4.279603911121579451e-02
3.400000000000000355e+00,2.419378480132693965e-01,-7.089999999999996305e-02,3.915110000000000118e-02,4.098731215383483173e-02,3.776817838472201760e-02,4.042381150323050287e-02
3.425000000000000266e+00,-4.181042456425169140e-01,-4.600999999999999535e-01,3.405729999999999869e-02,3.877947065006201455e-02,3.244580858156186076e-02,3.812557425141056139e-02
3.450000000000000178e+00,-8.222933476072736836e-01,-6.824999999999999956e-01,2.908150000000000665e-02,3.662398902384900873e-02,2.728523100569344578e-02,3.589367538301201088e-02
3.475000000000000089e+00,-2.582590373898266289e+00,-1.108299999999999841e+00,2.259690000000000656e-02,3.380702761113016375e-02,2.228451517716129385e-02,3.372193786712010533e-02
3.500000000000000000e+00,-3.003837782741634044e-01,-1.128299999999999859e+00,1.865099999999999744e-02,3.208787829791574786e-02,1.744173997623404276e-02,3.160612715391877825e-02
3.525000000000000355e+00,-1.396908701804879138e+00,-1.387199999999999989e+00,1.482689999999999529e-02,3.041410754525318560e-02,1.275534113690818781e-02,2.954428139304753412e-02
3.550000000000000266e+00,-2.898753310193935562e+00,-1.560300000000000242e+00,1.040219999999999340e-02,2.846806542927950850e-02,8.224441847373423903e-03,2.753688002294293197e-02
3.575000000000000178e+00,-7.219449802594808396e-01,-1.438000000000000167e+00,4.025199999999997877e-03,2.564586802880467961e-02,3.849136626901710628e-03,2.558683266584198951e-02
3.600000000000000089e+00,-3.154292944311559932e+00,-1.597700000000000120e+00,-5.740000000000122581e-05,2.383072560673057602e-02,-3.692931307530331053e-04,2.369928821915892603e-02
3.625000000000000000e+00,-2.193370662641218161e+00,-1.379900000000000126e+00,-3.325100000000006176e-03,2.237686633981929990e-02,-4.428237642356515000e-03,2.188128858562592149e-02
3.650000000000000355e+00,-7.469405285000694228e-01,-1.147299999999999986e+00,-7.088899999999995205e-03,2.070658624566072345e-02,-8.323680651235409317e-03,2.014131406919423412e-02
3.675000000000000266e+00,-2.215614725276761288e+00,-1.000399999999999956e+00,-1.188419999999999234e-02,1.859124719224359776e-02,-1.205016443157955197e-02,1.848878046341079218e-02
3.700000000000000178e+00,-7.281702756165072676e-01,-6.004999999999999227e-01,-1.585869999999999988e-02,1.686162590351721752e-02,-1.560077935098186895e-02,1.693354576069807868e-02
3.725000000000000089e+00,-4.671810710312053194e-01,-4.471000000000000529e-01,-1.852690000000001280e-02,1.571668991420893668e-02,-1.896717302617081241e-02,1.548546630719670365e-02
3.750000000000000000e+00,-6.243499723243678412e-01,-2.692999999999999838e-01,-2.103550000000001252e-02,1.465902038750037384e-02,-2.213959226006217973e-02,1.415401638098598425e-02
3.775000000000000355e+00,-9.554693736333140786e-01,3.460000000000001963e-02,-2.432130000000000750e-02,1.331162620496075151e-02,-2.510698227520649986e-02,1.294796655226425862e-02
3.800000000000000266e+00,-1.091176884025073734e+00,9.820000000000000950e-02,-2.697679999999999870e-02,1.226617398301614766e-02,-2.785716415849726763e-02,1.187511518280759577e-02
3.825000000000000178e+00,8.621597122238713329e-01,3.315000000000000169e-01,-2.945390000000000508e-02,1.133242283319918151e-02,-3.037709406996531858e-02,1.094208083608626432e-02
3.850000000000000089e+00,3.654107551721889058e-01,3.645999999999999797e-01,-3.171500000000000707e-02,1.052782604802979596e-02,-3.265318675986757235e-02,1.015417683508058021e-02
3.875000000000000000e+00,-1.418865574848019229e+00,2.459999999999999964e-01,-3.406440000000000856e-02,9.758135847900297963e-03,-3.467167222100298735e-02,9.515390215762919990e-03
3.900000000000000355e+00,5.574381081367614232e-01,3.467000000000000082e-01,-3.608289999999999415e-02,9.176941206986186095e-03,-3.641895122660660650e-02,9.028476185257278824e-03
3.925000000000000266e+00,-8.024221044740589281e-01,6.180000000000001464e-02,-3.730060000000000320e-02,8.878489904895155160e-03,-3.788192091753886381e-02,8.695163822122925837e-03
3.950000000000000178e+00,-1.160313420155326236e+00,-2.275000000000000355e-01,-3.867679999999998341e-02,8.634143809615947573e-03,-3.904825461858576346e-02,8.516451825436000336e-03
3.975000000000000089e+00,-3.531667450617026471e-01,-4.071000000000000174e-01,-3.966970000000000912e-02,8.583529261308113500e-03,-3.990663869919042206e-02,8.492953232847854847e-03
4.000000000000000000e+00,-1.222812983584326219e+00,-9.258000000000000673e-01,-4.013839999999999075e-02,8.663814406899851203e-03,-4.044698503919848254e-02,8.625230727580399798e-03
4.025000000000000355e+00,-1.779993817062807127e+00,-1.138700000000000045e+00,-4.042640000000000122e-02,8.895943197415098064e-03,-4.066064102890500770e-02,8.914060605228476403e-03
4.049999999999999822e+00,-2.412412139116809850e+00,-1.566699999999999982e+00,-4.040569999999999579e-02,9.276424974349861338e-03,-4.054060895232098477e-02,9.360578755012050750e-03
