Time (s),Iter_1_disp_error (m),Iter_1_rot_error (rad),Iter_2_disp_error (m),Iter_2_rot_error (rad),Iter_3_disp_error (m),Iter_3_rot_error (rad),Iter_4_disp_error (m),Iter_4_rot_error (rad),Iter_5_disp_error (m),Iter_5_rot_error (rad),Iter_6_disp_error (m),Iter_6_rot_error (rad),Iter_7_disp_error (m),Iter_7_rot_error (rad),Iter_8_disp_error (m),Iter_8_rot_error (rad),Iter_9_disp_error (m),Iter_9_rot_error (rad),Iter_10_disp_error (m),Iter_10_rot_error (rad),Iter_11_disp_error (m),Iter_11_rot_error (rad),Iter_12_disp_error (m),Iter_12_rot_error (rad),Iter_13_disp_error (m),Iter_13_rot_error (rad),Iter_14_disp_error (m),Iter_14_rot_error (rad),Iter_15_disp_error (m),Iter_15_rot_error (rad),Iter_16_disp_error (m),Iter_16_rot_error (rad),Iter_17_disp_error (m),Iter_17_rot_error (rad),Iter_18_disp_error (m),Iter_18_rot_error (rad),Iter_19_disp_error (m),Iter_19_rot_error (rad),Iter_20_disp_error (m),Iter_20_rot_error (rad),Iter_21_disp_error (m),Iter_21_rot_error (rad),Iter_22_disp_error (m),Iter_22_rot_error (rad),Iter_23_disp_error (m),Iter_23_rot_error (rad),Iter_24_disp_error (m),Iter_24_rot_error (rad),Iter_25_disp_error (m),Iter_25_rot_error (rad)
2.25,-0.03598930706626122,0.00894783150733472,-0.016980530372171954,0.012639761355460528,-0.0024379961053646038,0.0021699841131339534,-0.0001770845102441465,-0.000611918615817858,0.0003927597699136809,-0.0015347422207976705,0.0003964621690454584,-0.0016554147761931037,0.00017208798087425814,-0.0013363584296791978,-6.898207904917908e-05,-0.0008628355476107963,-0.00022782622143480147,-0.00041466224438547333,-0.00027635275788218117,-8.758414686434873e-05,-0.00023009557584402485,7.621927741945783e-05,-0.0001427003268267557,0.00010354335193100972,-6.664066338543662e-05,6.899718075317057e-05,-1.967887691861625e-05,2.784727048948943e-05,-7.743944269167358e-08,2.887133808672504e-06,2.126500505295059e-06,-2.9074183368962836e-06,4.281737643885286e-07,-1.1343529926072238e-06,-1.6383188097823798e-07,1.4203544978358407e-07,-7.295377266181013e-08,1.3637380082143213e-07,7.456472830846828e-08,-1.046592689388226e-07,-3.4242785995619585e-08,5.7735084005305914e-09,1.047476388960078e-08,1.1687282974737201e-08,-9.689674118629199e-09,-3.196425666512903e-08,3.999686526423574e-09,2.468139072980824e-08,1.0395914934457906e-08,-1.0978496375879665e-09
2.3000000000000003,-0.02759084360624814,0.0003306117546864329,-0.019744118515253567,0.012737997944372498,-0.006146231177645789,0.0058126202102848565,-0.0025898862836352954,0.002692765920634388,-0.0009450782784345413,0.0009151211237022269,-0.00011273075153850343,-0.00015755129371240045,0.00018441413495176584,-0.0006429397875341789,0.0001883455852197402,-0.0007219033299818156,7.503489836455102e-05,-0.0005718715293576634,-4.722526259595683e-05,-0.00033125110458760015,-0.00011502965206316995,-0.00011360638421455821,-0.00011515136596479403,1.0878323876896412e-05,-7.854892779618483e-05,4.7654058966978274e-05,-3.7446111547906336e-05,3.79815842224962e-05,-8.957796226033432e-06,1.4963498150818988e-05,1.2925365630300778e-06,5.684201233382979e-07,1.461767214688825e-06,-1.9447350826790055e-06,2.3019824699210822e-07,-6.88726983791299e-07,-2.1789686621698223e-07,2.0336453599584248e-07,2.109051303045284e-08,9.436241589499961e-08,1.2888069611527442e-08,-7.143180148772021e-08,-1.9059834543977416e-09,5.0978823870617695e-09,-1.1546641393023194e-08,2.479859454590505e-08,2.7703204563689354e-08,-4.3716745647126576e-08,-1.0260873678502591e-08,2.0725400506904634e-08
2.35,-0.018082093665860277,-0.008071288122177181,-0.019531811787776104,0.010195805034465433,-0.008406010703670919,0.006442856267810257,-0.004659336932267638,0.0041223470858073735,-0.0025652237887650864,0.002533274908790323,-0.0011977042750205003,0.0013034060241074452,-0.000403153743609469,0.00044766376098005767,-2.00300296251954e-05,-5.78559790288119e-05,0.00010421587813841393,-0.0002833984202685047,8.499632617470221e-05,-0.0003057716214961148,1.4095101216388128e-05,-0.00020936587995112887,-3.9191552860945444e-05,-9.106296888274079e-05,-5.305278391909418e-05,-1.2378588088376996e-05,-4.033896662744563e-05,1.9996639649980108e-05,-1.865865604594452e-05,1.973488446498084e-05,-3.473209593790605e-06,7.398553208595726e-06,1.1257475129589078e-06,2.904497452271837e-08,9.122016643992037e-07,-1.2090950039927995e-06,-1.2554216721749611e-08,-3.1570231819044725e-07,-1.037625401711928e-07,1.7996428576527723e-07,-3.085245181555507e-08,8.168476907377542e-08,4.276928666779867e-08,-7.167908354366315e-08,-2.7738790847608996e-08,1.6881237421828565e-08,2.1487737200676094e-08,1.8830591461127533e-08,8.972421500219596e-09,-3.457522555760928e-08
2.4000000000000004,-0.008860389101884913,-0.015484539527794314,-0.01728964322161844,0.006775403981567341,-0.009416458373995323,0.006042375181422935,-0.00579158013799419,0.004138089734490577,-0.003652270579988931,0.0028920368217258546,-0.002131008459074657,0.001895297260688364,-0.0011088132410549956,0.0011200426797274565,-0.0004742863671163833,0.0005476442483368371,-0.00012019886957798098,0.00015800110900808517,3.490512443748983e-05,-6.475299848182625e-05,5.8779450851143e-05,-0.00013932151926990266,2.5466872730195433e-05,-0.0001155839388594232,-8.137922807294196e-06,-6.025888985999872e-05,-2.2799943308338122e-05,-1.3884634331093326e-05,-1.9564457259146906e-05,9.038729154073333e-06,-8.770746000696938e-06,1.0048978630911032e-05,-1.4290212552170445e-06,3.7527066966691613e-06,8.164474798455501e-07,-1.5752226993626106e-07,4.478673842900349e-07,-7.495864072365466e-07,-1.1791623677481766e-08,-1.1761462548331991e-07,-1.2314189218320948e-07,1.3393399819761065e-07,1.5226891469932724e-08,4.495018651740068e-08,1.755998957353455e-08,-6.16607836456673e-08,8.228740466798001e-09,2.7482694175962052e-09,-3.804763004655598e-09,2.748083187398276e-08
2.45,-0.0012882237528863416,-0.020963478097500765,-0.012871268937997893,0.0016214340741330796,-0.009838841571994106,0.0056860844743945455,-0.006419800521502872,0.004074940459504003,-0.004279458480496878,0.0029038863123799774,-0.0027094414903287567,0.0019861518739422573,-0.0016101594355622528,0.0012989637487968164,-0.0008748453136786516,0.0007958902322650896,-0.00040198243235839426,0.0004268908095724222,-0.00012362644030988745,0.00016577804914903738,4.135368304847287e-06,8.763923768681514e-06,3.326097469136258e-05,-5.470377288582795e-05,2.0483043314201144e-05,-5.739663114316673e-05,1.0956242701420926e-06,-3.404450253084723e-05,-9.86235614386377e-06,-8.406262720084268e-06,-9.332619984647739e-06,4.474726432709963e-06,-4.187972165781151e-06,5.0149091239265475e-06,-5.083481468548534e-07,1.8355728778479685e-06,5.542438816230622e-07,-3.344622778872486e-07,2.709975792103414e-07,-4.2681798465005194e-07,-8.382194305323054e-08,-2.9390128483686162e-08,-4.604393294416198e-08,7.31061444436687e-08,6.033285537832e-10,3.5487811883561093e-08,4.905120870590807e-08,-5.876326998610626e-08,-1.7943131147557523e-08,5.753280449272147e-09
2.5,0.0028247719815590044,-0.022425696025070302,-0.006137666972826805,-0.005682123173849377,-0.009161985212070234,0.004042542676284497,-0.006630760008125347,0.0037236672204117027,-0.004686518542721396,0.0029217886882576677,-0.0031251722064597476,0.002100526346487039,-0.0019665192942330822,0.0014098158780820463,-0.0011600106268694899,0.000891751753662115,-0.0006195470308387185,0.0005238759545719562,-0.0002762037409436702,0.00027131241185147925,-8.636403122375125e-05,0.00011059773411845053,-5.1878571265540074e-06,2.162044238646077e-05,1.63958644840978e-05,-1.7748116348803578e-05,1.2679316813701824e-05,-2.6222639148684723e-05,2.0154134590666395e-06,-1.7012541458805153e-05,-4.470380838783594e-06,-4.178742999572105e-06,-4.384512471866664e-06,2.02828852068071e-06,-1.926169850230419e-06,2.4550555088875825e-06,-5.7931806574096356e-08,7.587822702936897e-07,4.2348604267772316e-07,-3.1876656737817033e-07,6.19136964474798e-08,-1.993912701475642e-07,-3.217204824768061e-08,-5.803859157160751e-09,-3.929996483797993e-08,4.3558684603706155e-08,3.596463865607191e-08,2.225560075119759e-08,7.63290225469504e-09,-3.256560113240603e-08
2.5500000000000003,0.002227101944090648,-0.018443561508544204,0.0013245035736084154,-0.012675469552193133,-0.006526351624351112,0.00010755559703930218,-0.005789440067550111,0.001943537805396467,-0.004577638400545592,0.002212753336974821,-0.0033309202759063683,0.0019543397805057983,-0.0022488446799949213,0.0014900854339185976,-0.0014101915625900352,0.0010168966154538855,-0.0008052995616716907,0.0006225301152406326,-0.0004003659801354309,0.0003346094904174285,-0.00016427197001300797,0.00015563163069899633,-5.101216356040439e-05,6.189232721622029e-05,-5.777045889554522e-06,1.6354749914571087e-05,7.943715617075853e-06,-5.2657530037053535e-06,6.869157861244535e-06,-1.1681640202293453e-05,1.2280172618228669e-06,-7.963814810663106e-06,-1.9201439790395014e-06,-2.1588098157443447e-06,-2.001871545198597e-06,9.192524172002559e-07,-8.318023529962915e-07,1.2137199633388551e-06,1.6576993361328007e-07,2.6877328210273e-07,1.5956878635092764e-07,-1.767346233666478e-07,3.881084448265071e-08,-9.816266176299049e-08,-3.9398024842540735e-08,1.6970243238434435e-08,1.920476644379221e-08,4.7246643541942746e-09,-1.2290373052614711e-08,3.440571499924161e-08
2.6,-0.0024303215188605787,-0.010262774537343033,0.006633072994480571,-0.01578341196903897,-0.002320255846609498,-0.0047221100311278935,-0.003586086419319845,-0.0011776323826270946,-0.0035166744594462007,0.0003404628915934377,-0.0029791599747482356,0.0010107296034194968,-0.002265553027651468,0.0011359487341763702,-0.0015678729257421753,0.0009723758215367667,-0.0009770328727752853,0.0006983290631035338,-0.000529102760652489,0.0004208746093695148,-0.00024066975069658714,0.00020912570266076735,-9.162369694148964e-05,8.778473612124083e-05,-2.746301359024539e-05,3.203966374494549e-05,-2.5956707743746144e-06,7.89530308756281e-06,4.319045605161165e-06,-2.2366946815788324e-06,3.2800469981775215e-06,-5.019328856312177e-06,7.187902035243887e-07,-3.6350389033129593e-06,-7.944468660148196e-07,-1.0657336982355936e-06,-9.657756240288862e-07,5.431984542447754e-07,-2.4144268817583026e-07,5.653489341811424e-07,3.432923506574426e-08,1.4060443714880577e-07,1.092369488753242e-07,-1.2469026133832273e-07,-1.0705127617693933e-08,-3.33627293014338e-08,1.9854377086847563e-08,7.412409214202498e-09,-1.863287513170775e-08,6.726179474503269e-10
2.6500000000000004,-0.008600868813040785,-0.0013687555568293805,0.007662804110654897,-0.013552673561951889,0.0018078004749295662,-0.007949244102446337,-0.0007182812051479692,-0.0041102414192382,-0.0016711346139667849,-0.0019310626078234139,-0.001949663419508224,-0.0005436438065354599,-0.0018070181680455988,0.0002151975884484708,-0.0014529026964931469,0.000525524777124621,-0.0010318381976787416,0.0005567786329984392,-0.0006339929464442839,0.0004361006792444888,-0.0003269720351502525,0.00026683411378970734,-0.00014099750959287172,0.00012982188879807205,-5.037063736521019e-05,5.1055273584114935e-05,-1.213133909899744e-05,1.468168253943719e-05,3.959489544846928e-07,1.8724025370869812e-06,2.156909258310691e-06,-1.143565269860758e-06,1.45186072647574e-06,-1.9621901921201834e-06,3.932234287351566e-07,-1.6075581050628562e-06,-4.404687820036557e-07,-4.1168496395238563e-07,-3.5167855169659923e-07,2.8541045458269076e-07,-1.6893448220867135e-07,2.7963507685108135e-07,5.1489149555106195e-08,5.8975263769744934e-08,4.898954317211768e-08,-9.378770957080285e-08,2.669514764797043e-08,-1.4681482661538237e-08,-1.812550259883139e-08,1.7381863004484188e-08
2.7,-0.013184112991571545,0.004687502037666116,0.004271276428939402,-0.007311052612412175,0.004335415131631659,-0.008437712332147615,0.001659579936282768,-0.00547227066092669,0.0002204555432740174,-0.0034400610733047177,-0.0006119128070695978,-0.0018998928829517883,-0.0009743395329542826,-0.0008377373666574109,-0.0010166259847897152,-0.0001837452240684087,-0.000869848870522133,0.00015972869563592867,-0.0006307443866107043,0.0002775788560301154,-0.00038341234861485884,0.00024802538313778433,-0.0001949454893528102,0.0001597793997063779,-8.23410359205301e-05,7.961820503717132e-05,-2.527036666657989e-05,2.833824174988675e-05,-3.0378882001080854e-06,4.7589367391381865e-06,1.1362041502649411e-06,-4.926738732743963e-07,9.478611809332627e-07,-5.248410081398758e-07,5.99548569651942e-07,-6.813227243704367e-07,1.047132489884195e-07,-6.798662293069913e-07,-1.2686113112780895e-07,-1.7407320215129252e-07,-2.2022669091126268e-07,1.4283881340226845e-07,-5.135911368414625e-08,1.2564620441302132e-07,2.3801235593534642e-08,2.8449438478628242e-08,7.077672778410538e-08,-7.201409831653072e-08,-1.8728656903110874e-08,7.545004968023683e-10
2.75,-0.013906237526103149,0.00592270397685337,-0.0021550114100929163,0.000549214084613947,0.004745311266715291,-0.006751493277716326,0.0028552300016477516,-0.005186984532003509,0.001494645371194675,-0.003746832136398065,0.0005061475338103139,-0.00249062430588827,-0.00011611067766309491,-0.001495361966527893,-0.0004353999335568459,-0.0007720930617501412,-0.0005361798058469147,-0.0002847245453668143,-0.0004892371478100732,3.3424645941998454e-06,-0.0003608045623380296,0.00012358676319078332,-0.0002208352097522459,0.0001304551423188388,-0.00011325388958075,9.045894351402545e-05,-4.4628035944183075e-05,4.527590507578255e-05,-9.82244211411576e-06,1.3333642760439413e-05,3.3807920796213864e-07,5.86057151495678e-07,9.17796860483433e-07,-8.95772153321206e-07,3.796498511676738e-07,-2.3809035845645532e-07,1.369406985030075e-07,-1.5483482895817247e-07,1.3362756934309772e-07,-3.234662353801543e-07,-1.169553731084072e-07,-7.033653358357039e-08,-7.654569003645584e-08,6.672802196211469e-08,-3.16059300953242e-08,5.588969463621307e-08,5.620640858294834e-08,1.6785967789367806e-08,1.3700878070954658e-08,-4.6586840697637744e-08
2.8000000000000003,-0.009868523044829935,0.0020349088767493834,-0.009706508978015671,0.008145915073051645,0.0031894608104316713,-0.0037791643015485446,0.002814253655762128,-0.00392094310815904,0.0019612245168379727,-0.0032371757823194125,0.0011375265849804805,-0.0024110948023574053,0.0004931622244526146,-0.0016466807942985967,6.315629007369594e-05,-0.0010256847668610597,-0.00018039700623256882,-0.0005565284838454157,-0.0002761818710029784,-0.00022826335584939794,-0.0002641972778231194,-3.387081227410743e-05,-0.00019717261698809496,4.903848909964398e-05,-0.00012238265919686797,6.366543395627117e-05,-6.100050159368875e-05,4.745679456445023e-05,-2.0511977270959436e-05,2.2852974389656056e-05,-2.873049146007167e-06,5.5506225308255e-06,8.957002411436044e-07,-3.813899139976096e-07,6.134791361300795e-07,-7.712795569853048e-07,1.3688708472292532e-08,-3.178533358044744e-08,1.0259310850857517e-07,1.210947374319371e-08,2.8696387766036224e-09,-1.374114280278116e-07,-2.845616026148079e-08,-3.6787776387658955e-08,-4.9384198563817705e-08,4.205721634842341e-08,3.2458348925290537e-08,8.84025575659253e-09,-4.536112596653652e-10,2.241433351424238e-08
2.85,-0.0014871170542734846,-0.006193746793791727,-0.01625403513456597,0.01383874419324558,-0.00021070184680349602,0.00047114871057196694,0.001612703908397406,-0.0019313029221227698,0.0016818069601949315,-0.002284120735536757,0.00129673569922803,-0.0020213524091729426,0.0008083346428235383,-0.0015376284735727913,0.0003892854011388891,-0.0010499436398314216,9.214885555838825e-05,-0.0006420454538797332,-8.106504402585757e-05,-0.00033616520198854333,-0.0001462680629809865,-0.00013678024049131737,-0.00013998054693875606,-2.9392246705339797e-05,-0.00010426879776581632,1.7049664329603365e-05,-6.345354922332458e-05,2.941581348284844e-05,-2.896143842898158e-05,2.3078577247238885e-05,-8.433588430195593e-06,1.0740638665546198e-05,-7.07978950853505e-07,2.4606700119236824e-06,7.836824284790378e-07,-5.073127976040759e-07,2.604480251744423e-07,-5.233706614066191e-07,9.709192366758046e-09,4.19288038178145e-08,-5.189589591392263e-08,8.717414431286263e-08,4.375032605641316e-08,-9.187862816395498e-08,-3.6611065790115305e-08,-5.1674777304389075e-09,2.6439590239402122e-08,1.4034143104579844e-08,-8.606914403408439e-09,-5.890877223524438e-09
2.9000000000000004,0.009496547142700124,-0.016847289255584978,-0.01923451081230354,0.015121486134972884,-0.005154688935839868,0.005967353325254769,-0.0008651400154053301,0.0012153369934486194,0.0005610684391038068,-0.0006189377410081923,0.0009640799170357317,-0.0012832951220197591,0.0008551463456417108,-0.001289824135741774,0.0005695462347300451,-0.0010140628039347135,0.0002827533264166959,-0.0006762607690231834,6.898011808745275e-05,-0.00038178349680586393,-4.6830915548662366e-05,-0.00017897110711623254,-8.134970868384217e-05,-6.850218107993383e-05,-7.415901848475959e-05,-1.6554912457243665e-05,-5.286211951413544e-05,6.4886146242393306e-06,-2.9809170869726787e-05,1.3373534348645744e-05,-1.2655170416986383e-05,1.0615588383326713e-05,-3.5457482050194056e-06,5.0810530676584365e-06,-5.5138494603479415e-09,1.0549219398164889e-06,4.999987068543543e-07,-4.817677342477955e-07,1.9040468660080911e-07,-3.2604030621857794e-07,-1.148839976206073e-07,6.63560417793474e-08,-5.511361644838786e-10,6.904658109152528e-08,1.5399072877952946e-08,-6.965592056623615e-08,2.532117668319067e-08,-3.6399836339517933e-09,-9.095247999191258e-09,9.920619194192515e-09
2.95,0.020032404013572813,-0.02645206403817802,-0.01645727649885892,0.009707733947852681,-0.010053152627116313,0.01054053062467647,-0.004349310453377719,0.0051909905506137555,-0.001535691399226935,0.0020742819523486347,-6.358133216982642e-05,0.00023538654439985568,0.0005033941771007411,-0.0006062375187224564,0.0005633498457064123,-0.0008096897078893259,0.0004046909732645376,-0.0006866273735187806,0.00019822119915602343,-0.00044607745689123623,4.188749968506156e-05,-0.00022511204108139476,-3.169239545217084e-05,-9.01468064528621e-05,-4.77062748503454e-05,-2.911645327271367e-05,-3.958922269614584e-05,-5.0345173399288234e-06,-2.503126559480484e-05,3.6072913304902032e-06,-1.2951172586955773e-05,5.729710390291187e-06,-5.483762080149557e-06,4.685277009926214e-06,-1.4181785309985706e-06,2.344946596059827e-06,1.9589259644958723e-07,3.1213758378695333e-07,3.8383208134096236e-07,-3.5159413896285185e-07,4.63080074286637e-10,-1.6321471968394619e-07,-4.2271565664497857e-08,3.688260380441122e-08,-2.3229318246720254e-08,6.688696924800341e-08,6.491212542480973e-08,-6.310780720220066e-08,-1.4007407983518405e-08,1.5030961406092835e-09
3.0,0.026711022149815994,-0.031073421543981197,-0.008172189040027339,-0.0011956907688751503,-0.01207509088934039,0.010506835755389327,-0.007386198057377169,0.007731224104592975,-0.004081762685596763,0.004822052498734686,-0.0017786766698346113,0.002410292141469976,-0.0004285955809306963,0.0007736366672300224,0.00019423455877642937,-0.00011947183861661659,0.00036057946266385144,-0.0004621578950577618,0.0002864511763718547,-0.0004586605405075897,0.0001374837937086204,-0.00029747858345824385,2.5958283915272773e-05,-0.00013815701918299533,-2.1712559133746367e-05,-4.618329772303892e-05,-2.9460626549182578e-05,-8.21083115105925e-06,-2.0707098813993463e-05,1.387416222103921e-06,-1.100285976743387e-05,1.9295672681607368e-06,-5.387458280103896e-06,2.1232176924818047e-06,-2.268551198142399e-06,1.977082020786225e-06,-4.808144061507758e-07,1.0135499257032943e-06,2.8148744538047943e-07,3.4995289222017334e-08,1.0417532486650671e-07,-1.5809184050752378e-07,3.355626124190714e-08,-1.0527702016399632e-07,-6.105792646482477e-08,3.5643321454059684e-08,3.445932900136839e-08,4.950467915459944e-08,1.759882181651129e-08,-4.802616177662644e-08
3.0500000000000003,0.02757212514666732,-0.028876229220800926,0.002132134696327226,-0.012263342333809733,-0.009439693669216792,0.0047094518575945404,-0.00797184538542639,0.006388898695527473,-0.005683707861209003,0.005538673756091725,-0.0034732980808983016,0.003950975653585272,-0.0017413477088955576,0.002314068691727081,-0.0006075001919933765,0.0010182052965353391,3.2338987547841924e-06,0.0001793266353291717,0.00022267145863283377,-0.0002260938422927808,0.00019929796649659215,-0.00029465725985827057,9.6344927577513e-05,-0.00019811485975151227,1.8404583599862523e-05,-8.93017852072811e-05,-1.5506548651456065e-05,-2.2661382265164176e-05,-1.8519913442927027e-05,1.904493806499652e-06,-1.0330392813312494e-05,2.9234446519144086e-06,-4.52798495978457e-06,7.828160488165814e-07,-2.0612202042136207e-06,6.140375686039534e-07,-8.790071838737923e-07,8.255237230608836e-07,-4.725364183277847e-08,4.337699457748756e-07,5.4950549055465814e-08,3.014548660001948e-08,9.212633333977038e-08,-9.63262580394586e-08,-1.882328815039358e-08,-4.781795716335413e-08,1.4974536638456826e-08,6.124693904818734e-09,-5.825444931994994e-09,4.149747964699024e-08
3.1,0.023196306373446773,-0.021425373745215734,0.009919437658031521,-0.018045633790217168,-0.0034108487107038787,-0.003489678325521349,-0.0054217183420885995,0.0014823205933851905,-0.005145531769904482,0.003211789447261512,-0.004052694506366444,0.003465746414801206,-0.0027159392835717777,0.002854388081802342,-0.0015153384664212677,0.0019091685817582277,-0.000621167971632669,0.0009862606758983539,-7.930172069178787e-05,0.0002866045031228101,0.00013404670245190098,-8.87804474038259e-05,0.00013430736279401723,-0.00017843214120755874,6.751541447508336e-05,-0.000129100844517345,1.1877647129454605e-05,-5.591152113745834e-05,-1.2081915920669761e-05,-8.045462718299368e-06,-1.12910284272294e-05,4.882500350814056e-06,-4.934177405102602e-06,2.4225811245393025e-06,-1.6365402961682207e-06,1.7683378875782418e-07,-6.867222924478167e-07,4.6870875090865294e-08,-2.4901419759526533e-07,3.5460561531586166e-07,-1.1629433335769157e-07,2.5003737395140613e-07,7.989555195209164e-08,-2.444736892787125e-08,4.793527852431367e-09,-3.385435624198019e-08,4.6736691294846366e-08,-3.3877936983506274e-08,-7.55759219095431e-09,-1.5613445120132852e-08
3.1500000000000004,0.016038942870840595,-0.012278349883870759,0.012664747513809027,-0.01702757900315291,0.002726160994957788,-0.009322804434039416,-0.0011707427615459398,-0.003897653035778742,-0.002674739599197451,-0.0007689332570436115,-0.0030386615902290304,0.0010667685031915397,-0.002669370415135486,0.0018134434574273127,-0.0019532757305865678,0.001800056911600189,-0.0011740799650112321,0.0013636410817658255,-0.0005136306873202434,0.0007766835141104246,-9.217510389952777e-05,0.0002699631784009761,7.507100814160839e-05,-1.515609227819778e-05,8.631306201126177e-05,-9.958565574394451e-05,4.432102659179815e-05,-7.981192654647057e-05,5.0005816284171e-06,-3.107037642804955e-05,-9.102113104120235e-06,-8.608724096741127e-07,-6.497522085285867e-06,4.307911177111462e-06,-2.184135858285252e-06,1.5817377448795744e-06,-3.659103571251876e-07,-2.2928321624648973e-07,-1.0199472408323196e-07,-1.1307888735101468e-07,-2.210173350725153e-07,2.0192313870265322e-07,-1.2515836228521593e-08,1.1947364733991273e-07,1.5580135265258477e-08,-3.5951603714889924e-08,5.237129321877809e-08,-1.3004764577717598e-08,1.8613956764834683e-08,-2.6120805629581412e-08
3.2,0.008833026979563618,-0.0045981043474909765,0.010719332231479445,-0.01144815244282803,0.006431112143898632,-0.010747372285475714,0.002555737318012119,-0.006898816171428297,0.00030200610183683807,-0.003965935752310072,-0.001043324466397877,-0.0016708951434513744,-0.0016113432018753093,-0.00012568805412507822,-0.001616544096144118,0.0007085708996041919,-0.001286540662360225,0.000980096760281761,-0.0008117835906928383,0.0008569359095606625,-0.00036755961679113547,0.000530745970415962,-8.187374980012097e-05,0.00021211337139106362,3.686013033354918e-05,1.8681779270415116e-05,5.315154200499772e-05,-5.342810593449848e-05,2.6070639561087683e-05,-4.688349711410439e-05,7.020107972710576e-07,-1.5663412889159456e-05,-5.929393834258612e-06,9.855968013776362e-07,-3.573342865270668e-06,3.1123551766341906e-06,-6.918303308012241e-07,7.071541735688414e-07,1.689070416033278e-07,-3.6627372712941253e-07,-1.2027446388840346e-07,-7.65016035624011e-08,-8.338458251655467e-08,1.0962706109562959e-07,-3.320719729749122e-08,7.13986595089755e-08,7.166108811906824e-08,-4.744654965443962e-08,1.7803640006697208e-08,-8.072014633098146e-09
3.25,0.0035160061344529925,-5.319182913841175e-05,0.005882587234978615,-0.004246494150747618,0.007241697720101775,-0.008911901814414366,0.004499309925689199,-0.007054624586703622,0.0024363478952761364,-0.0051272677267997745,0.0008515369149703633,-0.0032876725467879675,-0.00019492498343476328,-0.0017438605630969526,-0.0007440995368678816,-0.0006040565821204963,-0.0009020850332856212,0.00012262559585573402,-0.0007820124458248201,0.0004662564219595558,-0.0005130401489710779,0.0004895056877010674,-0.00024396729275832918,0.0003319224437347227,-6.525842416801875e-05,0.00015009328555799437,1.848189062605976e-05,2.252269088286532e-05,3.233570592300894e-05,-3.092089045326346e-05,1.392991085044648e-05,-2.64478308863135e-05,-3.99157312730436e-07,-8.020435743759727e-06,-3.684096051587149e-06,1.3604404620545796e-06,-1.771988457605067e-06,2.0597876608952764e-06,7.042227156972558e-08,1.393354852156914e-07,6.595948917609284e-08,-2.5524079686443935e-07,-3.010068691522427e-08,-4.656650894746539e-08,-8.961857275724405e-08,7.991297195850122e-08,4.602940123499266e-08,3.572954859754063e-08,4.530060412899495e-08,-5.58183281800656e-08
3.3000000000000003,0.0010854519432524912,0.0007904581684361851,-5.5373056023988454e-05,0.002802050159274894,0.005834287600926219,-0.005527415311770579,0.0046881001555856006,-0.005518051961168485,0.0033020822557558727,-0.004657304625860232,0.0019875387593079052,-0.0035466619094967917,0.0009186965495294741,-0.0024224394969172384,0.00016370260839324025,-0.0014324783525934866,-0.00028939849578893395,-0.0006430531607588864,-0.0004758131895343798,-9.012503150961776e-05,-0.0004484034032609663,0.0001995241606461834,-0.00030627740401040215,0.0002599583582139405,-0.00015390964266207008,0.00019369584821817346,-4.2526237995915706e-05,9.289160484774253e-05,1.27153940531477e-05,1.2656464225831165e-05,1.8891783155089437e-05,-1.8437004434563448e-05,7.381826822666637e-06,-1.4487564548146606e-05,-7.203191113303031e-07,-3.89137198642496e-06,-2.3370336185712937e-06,1.559799578228216e-06,-6.269282631365947e-07,1.1642786115484416e-06,4.855412397142267e-08,5.7394952228395635e-09,9.891722579924433e-08,-1.897810795840893e-07,-7.872267701602986e-08,7.208814045700507e-09,1.621606118829e-08,2.9307880063805802e-08,3.1691893831453655e-08,1.5722578216789684e-08
3.35,0.0017166988579887243,-0.0020063317942069763,-0.0054131276114276206,0.008367652040564917,0.002742598956723019,-0.001119012235602091,0.0035244060510550845,-0.0030917343050237698,0.0030922417956739945,-0.003342887038802915,0.0023184143245328914,-0.0029866346807216693,0.00149452203365813,-0.0023558331259032894,0.0007844194210611666,-0.001664470287545852,0.00024884387368492855,-0.001022865598368808,-9.493895927090157e-05,-0.000489960488369621,-0.00024611658164111483,-0.00011747327261347942,-0.00024722477746264016,7.530901704802962e-05,-0.00017515666196160629,0.00012928764020707882,-8.857183083182951e-05,0.00010501865313947752,-2.087432446382098e-05,4.967325808380354e-05,9.049792521059752e-06,5.111926888509873e-06,1.0437458834527957e-05,-1.00870719935333e-05,3.695311574125615e-06,-7.68858472461123e-06,-1.0374731085893707e-06,-1.3366838531331943e-06,-1.220303845278492e-06,1.2266368363544888e-06,-3.6324797292319744e-07,6.591903218130732e-07,1.4122898880919443e-07,-9.688611426420662e-08,-4.0534893219756896e-09,-1.0651381040886754e-07,2.1323078330803824e-08,3.8178111080519606e-09,2.00119865678694e-08,-7.3179192653510805e-09
