Time (s),Iter_1_disp_error (m),Iter_1_rot_error (rad),Iter_2_disp_error (m),Iter_2_rot_error (rad),Iter_3_disp_error (m),Iter_3_rot_error (rad),Iter_4_disp_error (m),Iter_4_rot_error (rad),Iter_5_disp_error (m),Iter_5_rot_error (rad),Iter_6_disp_error (m),Iter_6_rot_error (rad),Iter_7_disp_error (m),Iter_7_rot_error (rad),Iter_8_disp_error (m),Iter_8_rot_error (rad),Iter_9_disp_error (m),Iter_9_rot_error (rad),Iter_10_disp_error (m),Iter_10_rot_error (rad),Iter_11_disp_error (m),Iter_11_rot_error (rad),Iter_12_disp_error (m),Iter_12_rot_error (rad),Iter_13_disp_error (m),Iter_13_rot_error (rad),Iter_14_disp_error (m),Iter_14_rot_error (rad),Iter_15_disp_error (m),Iter_15_rot_error (rad),Iter_16_disp_error (m),Iter_16_rot_error (rad),Iter_17_disp_error (m),Iter_17_rot_error (rad),Iter_18_disp_error (m),Iter_18_rot_error (rad),Iter_19_disp_error (m),Iter_19_rot_error (rad),Iter_20_disp_error (m),Iter_20_rot_error (rad),Iter_21_disp_error (m),Iter_21_rot_error (rad),Iter_22_disp_error (m),Iter_22_rot_error (rad),Iter_23_disp_error (m),Iter_23_rot_error (rad),Iter_24_disp_error (m),Iter_24_rot_error (rad),Iter_25_disp_error (m),Iter_25_rot_error (rad),Iter_26_disp_error (m),Iter_26_rot_error (rad),Iter_27_disp_error (m),Iter_27_rot_error (rad),Iter_28_disp_error (m),Iter_28_rot_error (rad),Iter_29_disp_error (m),Iter_29_rot_error (rad),Iter_30_disp_error (m),Iter_30_rot_error (rad),Iter_31_disp_error (m),Iter_31_rot_error (rad),Iter_32_disp_error (m),Iter_32_rot_error (rad),Iter_33_disp_error (m),Iter_33_rot_error (rad),Iter_34_disp_error (m),Iter_34_rot_error (rad),Iter_35_disp_error (m),Iter_35_rot_error (rad),Iter_36_disp_error (m),Iter_36_rot_error (rad),Iter_37_disp_error (m),Iter_37_rot_error (rad),Iter_38_disp_error (m),Iter_38_rot_error (rad),Iter_39_disp_error (m),Iter_39_rot_error (rad),Iter_40_disp_error (m),Iter_40_rot_error (rad),Iter_41_disp_error (m),Iter_41_rot_error (rad),Iter_42_disp_error (m),Iter_42_rot_error (rad),Iter_43_disp_error (m),Iter_43_rot_error (rad),Iter_44_disp_error (m),Iter_44_rot_error (rad),Iter_45_disp_error (m),Iter_45_rot_error (rad)
1.6,-0.06862685702343513,0.034590425313286245,0.011335787206408446,-0.009545987636511336,0.00666748607248141,-0.009435097998385693,0.004157906349532392,-0.0068074445275293025,0.0026827431446444228,-0.0051199236940759636,0.0015958110441367662,-0.0037730802448413883,0.000823402441890636,-0.0026690518827520993,0.00030481136192879454,-0.001805178479907391,-2.661948344984122e-05,-0.0011639590636332957,-0.00022695289328396318,-0.0007086843786873343,-0.0003351539896718353,-0.00040319524426619437,-0.00037859126183363567,-0.0002160785166439652,-0.000379377493825786,-0.00011600994257644076,-0.0003566222248491818,-7.00923050410418e-05,-0.0003246244462194736,-4.891857421087005e-05,-0.0002910821016123416,-3.2820181359544814e-05,-0.0002580281613021179,-1.2544035651089469e-05,-0.0002242443761148183,1.4038978405949212e-05,-0.00018751818978267332,4.415960447404221e-05,-0.00014633592048117483,7.021637631504478e-05,-0.00010229370789982539,8.220283782550686e-05,-6.086621207639087e-05,7.542303961438623e-05,-2.7851331998438034e-05,5.532643027858844e-05,-5.40376230945272e-06,3.1196038099102694e-05,6.520053648040314e-06,1.0226508869233542e-05,9.030059238690491e-06,-2.357052613703031e-06,5.783712340556857e-06,-5.397423006047591e-06,2.0825908576965757e-06,-3.457995064862218e-06,8.938706863581558e-08,-1.0454121407866418e-06,-4.4400748873407725e-07,3.5625791498274106e-07,-1.5566659838928132e-07,4.455700306667254e-07,1.1455560938733456e-07,-7.15700247087836e-08,5.385733105323087e-08,-1.3340275851342343e-07,-2.211107329175288e-08,3.338131525365551e-08,5.7601594466438755e-09,3.975625033347807e-08,2.1560096569173126e-08,-5.026766398963378e-08,-3.300526407734594e-09,-1.2110239495238817e-08,-3.858147065716189e-09,2.70391753882937e-08,5.317973422735989e-09,3.9663157480607225e-10,1.9155485253552484e-09,-1.2887054793089825e-08,-5.474599468202612e-09,-1.2646007279543126e-09,-1.272066436908137e-08,3.0145505224010716e-09,-5.131589056461827e-09,4.707230914086091e-09,7.277803470984168e-09,9.187336048183115e-10,-5.586783466404732e-09,3.7976566093222974e-09
1.6500000000000001,-0.07873427869509232,0.04073348380342528,0.004478769579596559,0.0006479629889162798,0.00726862414350149,-0.0063099466684991435,0.005807074840267851,-0.006399257424072062,0.004493367453616781,-0.0056282551392136185,0.003366285449856593,-0.004754391447161194,0.002440277763221449,-0.003930399851848615,0.0016962756060086293,-0.0031734242948460705,0.001105386281857107,-0.0024813726867910953,0.0006410777097718423,-0.001855590443755115,0.00028651113897917857,-0.0013048986299058242,3.280237512343076e-05,-0.0008453352183778497,-0.00012822079137378428,-0.0004929075786249352,-0.0002111179976168609,-0.00025169209755918076,-0.00023746271812394304,-0.00010717219342649964,-0.00022968779946661022,-3.235219545438123e-05,-0.00020476880576580925,-1.1012082261341316e-07,-0.0001729883011998834,9.938858725102445e-06,-0.0001404363217175908,1.194369200626516e-05,-0.00011068808540076747,1.5343927460140933e-05,-8.502306892341216e-05,2.356067879823523e-05,-6.243211779391467e-05,3.260562430258511e-05,-4.174694030290027e-05,3.6153621502213115e-05,-2.298648005430448e-05,3.176829401441844e-05,-7.5371887681974226e-06,2.0908674045425416e-05,2.2088252723262425e-06,8.090360108254507e-06,4.958640562935379e-06,-4.966768425481577e-07,3.5417624628109046e-06,-2.9032952080631363e-06,1.491413432530564e-06,-2.198419973500551e-06,1.1696171536845767e-07,-7.962928057492213e-07,-3.396030863744848e-07,2.6953937347536094e-07,-1.1655008738675754e-07,3.492228019003757e-07,9.37109189969032e-08,-3.9538903184518914e-08,4.9086459119607184e-08,-1.2408036124782196e-07,-2.664738874003092e-08,3.072636666628936e-08,-5.334972713599839e-09,5.4071832743946e-08,3.038343443506619e-08,-4.490436361463679e-08,6.044072048405624e-09,-2.0646956850819964e-08,-1.0178268672333957e-08,2.169459814571617e-08,-7.512990229940897e-12,3.5039703100842035e-09,3.4526920211774836e-10,-4.9710194745256064e-09,-1.0403029548911036e-08,-2.5111176471526164e-09,-5.064875713278738e-09,7.036761659473534e-10,1.0975770597942969e-08,-4.112693074986851e-09,-5.997049995487558e-09,4.27713725374701e-09
1.7000000000000002,-0.08125621028083378,0.03754866992488863,-0.007528498943688566,0.013457375700704825,0.0041582516697855065,-0.0009434344964183577,0.004330978056034496,-0.002125870866641757,0.004074810754030406,-0.0028805067356206596,0.0035919844456006045,-0.0031396551598541177,0.003034742291253334,-0.003080693175543405,0.0024858299757484215,-0.0028643579377448034,0.0019734043352078456,-0.0025706214017807393,0.0015020096901607605,-0.0022294987777893675,0.0010742743310741543,-0.0018549401037469375,0.0006990342154531148,-0.001463376492063035,0.0003899895897256367,-0.0010806809392351624,0.00015789191397355684,-0.0007382287700625177,2.6552713182637078e-06,-0.0004605580295677855,-8.741079689797426e-05,-0.0002555739294507614,-0.00012878742252389608,-0.00011682107264457744,-0.00013611900440924085,-3.2752667962324816e-05,-0.00012132510627410609,8.19281576472028e-06,-9.555852155554434e-05,1.891379812765312e-05,-6.964348381344188e-05,1.5431010838753284e-05,-4.993729952348924e-05,1.164800532648183e-05,-3.619535619142633e-05,1.2304272430430085e-05,-2.521996673909843e-05,1.4956448360355784e-05,-1.4990254606328524e-05,1.5732851195601055e-05,-5.652421905283367e-06,1.2081758446785135e-05,5.53378429996032e-07,5.421670228010489e-06,2.5849191995219734e-06,3.801916648935033e-07,2.096082781261055e-06,-1.3926334693041553e-06,9.571837197297484e-07,-1.3071640974533782e-06,3.456014671665564e-08,-4.966819800861222e-07,-2.5430194147690877e-07,1.9099180753601175e-07,-9.164146924645067e-08,2.7003640534067896e-07,5.692595017592339e-08,5.437543817987667e-11,4.852223486895291e-08,-1.1775131579516707e-07,-3.878560611569881e-08,3.667623580186352e-08,-6.487813619671101e-10,5.0972313099528765e-08,2.6216567833303728e-08,-2.293541204179128e-08,4.45364387036129e-09,-2.532136162899934e-08,-1.646861966242419e-08,2.1149023955724378e-08,-3.3243577335362318e-09,8.146734550851242e-09,-1.2710578783936555e-08,6.014442006929688e-09,-6.279559400246271e-09,4.2686528062274576e-09,1.4935522263392897e-08,-4.807450465493801e-09,-2.8076597713422302e-09,-8.608709127500003e-10
1.75,-0.0754195380322808,0.02614736259381582,-0.019943303967873777,0.021786249681035808,-0.0021861447773312004,0.006894407429754439,0.00023747806571838836,0.0031660636239850617,0.00127397482419922,0.00144278458102182,0.0018091611476459268,0.00022381473611673974,0.0019995706938704394,-0.0005747531451753655,0.0019768153828898793,-0.0010443105679191628,0.0018331115747809157,-0.0012889178460142175,0.0016201216403562702,-0.0013845465827676817,0.0013658369046249674,-0.0013746777754943852,0.0010904269693148005,-0.0012837805524965155,0.0008147348602267068,-0.0011307763239242485,0.0005605695851101378,-0.0009372159731638428,0.00034541132736254365,-0.0007279675843182287,0.00017717491863028512,-0.0005254554837013058,5.5088716775480995e-05,-0.00034470284401931506,-2.4867362062919174e-05,-0.0001948563363736791,-6.681639138608753e-05,-8.328278694116897e-05,-7.650498727607147e-05,-1.5210413464930572e-05,-6.514883602279364e-05,1.282121666253827e-05,-4.705451451500475e-05,1.5774655062399806e-05,-3.171589577877221e-05,1.0640114263455597e-05,-2.105766004092957e-05,6.599205449524942e-06,-1.383243758870667e-05,5.887026450587807e-06,-8.284258794233335e-06,6.968631476700349e-06,-3.5684078416864384e-06,6.480699614452856e-06,-1.812686343527492e-07,3.5477906153193184e-06,1.2152751877325674e-06,7.091302644639252e-07,1.1933041690892487e-06,-6.6627740242034e-07,5.337347971645645e-07,-7.367260736607095e-07,-1.5247587636935123e-09,-3.133421644756218e-07,-1.53675516867402e-07,7.790590389467056e-08,-9.04431814441331e-08,2.0163768138167781e-07,5.473327011062956e-08,5.575151982434301e-09,3.5664058289919254e-08,-1.0647646753875195e-07,-1.8126937340046112e-08,9.026206948536952e-09,-6.70315353223927e-09,4.9860106651061775e-08,2.049359335010159e-08,-1.6865310162317293e-08,-5.0096093384688345e-09,-2.115175905953448e-08,-9.132829381641727e-09,9.398951159034219e-09,-1.9277408502826887e-08,1.1439225136578024e-08,-1.185294606909082e-08,1.05632889067786e-08,1.413332201272155e-08,1.4574412961210204e-09,1.1391927401405155e-09,-3.207561362350564e-09
1.8,-0.06445726491124915,0.01235226788857427,-0.02760288915042572,0.02227131840334471,-0.009137434827218655,0.011407915371139853,-0.005086102647100299,0.007904762520316425,-0.0028252699733805897,0.005421647286629069,-0.0013129460764704504,0.00363065423684536,-0.00032531696861448633,0.0023149685433730693,0.00029333517582005864,0.001346442916412581,0.0006599205852909351,0.0006387978901976968,0.0008535422924879077,0.0001280873022955209,0.0009226567254031481,-0.00022833015601932127,0.0008986330969859291,-0.0004575213865644495,0.0008076026467614406,-0.0005801512866684538,0.0006756359786853627,-0.0006170322602101416,0.0005273143126722502,-0.0005903548569488534,0.0003810692496466761,-0.000520725357063663,0.000247624924237938,-0.00042432015943240364,0.00013332535318530403,-0.00031359047881993063,4.413731740784965e-05,-0.00020119414227947469,-1.3743730732013182e-05,-0.00010315505826746785,-3.932145654181318e-05,-3.471891847734582e-05,-4.110852604796711e-05,6.798714038969145e-08,-3.2179708089358217e-05,1.0741710443046282e-05,-2.1334713435794406e-05,9.696965346923936e-06,-1.2472250727285639e-05,5.249621681267802e-06,-6.922985323259967e-06,2.422807091985446e-06,-4.143365082948103e-06,2.6694086235831693e-06,-2.1590576287366936e-06,3.2434119013186047e-06,-4.528281644655685e-07,2.2407327460033377e-06,5.759320912956944e-07,5.782244780969115e-07,6.704868180940071e-07,-3.8458670529456507e-07,2.7699814109105603e-07,-3.915908861618078e-07,3.3324315695804074e-08,-2.223539510570749e-07,-9.844493484290062e-08,-2.359009862451522e-10,-6.218158507542704e-08,1.5336185207187603e-07,3.852203492304973e-08,1.926031195642608e-08,4.986656765293418e-08,-9.957740369076484e-08,-7.1422016634237195e-09,-1.0866769359352269e-08,-1.0539028261202787e-08,4.456247377354616e-08,2.9222774478032676e-09,-4.921685260728115e-09,5.623590204617557e-09,-2.0686383550572174e-08,-1.5016117821398112e-08,-3.3041476082962262e-09,-1.1958674411838288e-08,2.5298165298726083e-09,1.4614478599517255e-08,-9.55053175433207e-10,1.2317977748921294e-09,-6.505707639270497e-10
1.85,-0.05265716824789307,0.0009437871582666513,-0.02959951721172077,0.018667300720159527,-0.013598453293383328,0.01152052490454071,-0.009264480597810043,0.008867222389734634,-0.006504082524784155,0.007025203723794803,-0.004429948802194189,0.00540245077965594,-0.0029165546653352192,0.004089092874118502,-0.0018250485812198458,0.003048301282684636,-0.0010345704782178666,0.002211622931886252,-0.00046031214242811536,0.0015266071440228832,-5.2023916336269016e-05,0.0009655931585416111,0.0002185298158155491,0.0005193674299665899,0.0003720855101205234,0.000185704198811594,0.00043171433272432,-4.2086579462426166e-05,0.00042456366660417744,-0.00018036495572116423,0.0003761491650839388,-0.0002507971483304283,0.00030503541676468737,-0.0002723379092898215,0.00022323531121615225,-0.00025756136564635684,0.00014031989344473472,-0.0002149425288848067,6.730814399691365e-05,-0.0001545603129828807,1.4836613753066441e-05,-9.15942729593569e-05,-1.3185767552492678e-05,-4.158686983628257e-05,-2.223661842151725e-05,-1.0784141548085546e-05,-2.0522056249194787e-05,3.802117623859236e-06,-1.4090383654824512e-05,7.171949266450428e-06,-7.250373313283376e-06,4.320754058796672e-06,-3.2538315318519917e-06,1.1200837637670435e-06,-1.914623087961864e-06,7.169060866549226e-07,-1.2464537815226606e-06,1.4262179343083048e-06,-3.8122705578458316e-07,1.3097914680418321e-06,3.242373102785301e-07,3.307069668320728e-07,3.6079013288059514e-07,-2.4026350496642035e-07,1.6988311185572869e-07,-1.9326578495904023e-07,2.834755272185241e-08,-1.437965220854598e-07,-4.7565589578191236e-08,-3.365905275332093e-08,-5.870847888389541e-08,1.297696663599135e-07,3.605566070707944e-08,2.970333046886653e-08,4.302005010559107e-08,-6.586157176580176e-08,-4.6299487022061214e-09,-1.9014092030034124e-08,-2.905738522018808e-08,4.6124513430889635e-08,8.651443200724529e-09,2.033063120632228e-09,-1.1303401381557165e-08,5.301365874066377e-10,-9.01824082077951e-09,8.045994495664566e-10,2.1228650615157107e-08,-8.599544194798359e-09,1.9478213486578966e-09,-3.4060160664095562e-09
1.9000000000000001,-0.04291931663252277,-0.006903415648735624,-0.026510849521919844,0.012563985468738395,-0.01648549593342316,0.012191157930318837,-0.011787044015103082,0.008950083047495429,-0.008870777489304371,0.007049470793267863,-0.006610478543254417,0.005613658684136151,-0.004874294864500028,0.004462124082576749,-0.003552116358086499,0.0035350725430402866,-0.002534754537136863,0.0027801925547771555,-0.0017370176565829898,0.002148719551372129,-0.0011073362139349674,0.001608515122960251,-0.0006205075696447959,0.001145958574820631,-0.00026399038570318334,0.0007605400930126086,-2.4971556931707717e-05,0.00045580995270814995,0.00011674440051356871,0.0002300816449828172,0.00018617448294502847,7.299112682234571e-05,0.00020590769457284885,-3.005832496975197e-05,0.00019213470561632584,-9.147437286566307e-05,0.00015607057529018475,-0.00011905214603956382,0.00010844317028593786,-0.0001184233800670953,6.122392464943949e-05,-9.719320926458025e-05,2.455565847614416e-05,-6.665527691199907e-05,1.7312556673532153e-06,-3.74017954758582e-05,-9.372800934825953e-06,-1.4789272320306357e-05,-1.1915880187202132e-05,-5.658847762601837e-07,-8.806777728576076e-06,4.718976143375242e-06,-4.254588557461858e-06,3.3962620427513412e-06,-1.5557241131725075e-06,7.836606493380471e-07,-8.026409459571671e-07,-7.300101870222342e-09,-6.293538558632683e-07,5.062754373508227e-07,-2.380804463575359e-07,7.680056017603243e-07,1.7014278919091907e-07,1.9005277146488808e-07,2.15383864771157e-07,-1.5007708246278506e-07,7.631348308834163e-08,-7.713146089882716e-08,3.195472228489926e-08,-7.845233163106258e-08,-2.4312230589851325e-08,-5.5275991200920416e-08,-3.285512684136904e-08,7.466891344815041e-08,1.1269202127017763e-08,5.385874710800431e-08,3.529399944524059e-08,-4.8886097725464595e-08,-2.044758440344907e-08,-1.982340523676296e-08,-6.935693741549898e-09,1.97378681177085e-08,-2.4309963098101406e-08,2.2747694942981678e-08,-1.790202658336071e-08,1.912134013626332e-08,2.2552437500822364e-08,-6.903435531557811e-10,5.80994208299046e-09,-6.598898885656901e-09
1.9500000000000002,-0.037772217185998325,-0.009362226402897189,-0.01730741839776892,0.00030018849537478964,-0.017511297402942605,0.01149460027721709,-0.013673981775675137,0.01007323438688261,-0.01071828586268811,0.00817814568267329,-0.008301218594235965,0.006478901540714094,-0.006383209703924891,0.005102742928667595,-0.00487865124651532,0.004010995063471599,-0.003688908610472774,0.003138015572931044,-0.0027313854969697182,0.002428289327881486,-0.0019532481420501957,0.001845146403053964,-0.0013275611511702201,0.0013677771339050612,-0.000841213389480705,0.0009838129524855146,-0.00048249379058323827,0.0006826054965046596,-0.00023338127039362888,0.0004519494207108135,-7.044891343443993e-05,0.00027846629557107955,2.8954299495648206e-05,0.00014980865947716165,8.191085425507394e-05,5.684089997499281e-05,9.980242217294544e-05,-5.724121126593484e-06,9.230133369012017e-05,-4.134257423818455e-05,7.033448740778603e-05,-5.4573388616120655e-05,4.501411911470021e-05,-5.222939444929353e-05,2.3228735345964813e-05,-4.1303399815416364e-05,7.193627246715462e-06,-2.692734418117959e-05,-2.81176936914318e-06,-1.2602292168178986e-05,-6.514616562036668e-06,-1.800013745202611e-06,-5.369815900518882e-06,2.879148022813527e-06,-2.6729760027044414e-06,2.570737564280834e-06,-8.521038792064228e-07,7.73787024316297e-07,-2.3262440462801237e-07,-2.2263669783445517e-07,-2.695361747961922e-07,8.852969163308799e-08,-1.9508881005103618e-07,5.060896475089782e-07,9.549435511790882e-08,1.3917294022086635e-07,1.0703968511549533e-07,-1.0320224386878296e-07,2.9640330134750315e-08,-5.1171580098263725e-09,2.8894016290692548e-08,-3.668926581296139e-08,1.6781785017183637e-08,-8.290356660195508e-08,-2.7447806333347202e-08,3.6160357819170486e-08,1.199794458228709e-09,5.681853999794928e-08,6.587740741803572e-09,-2.827410548744691e-08,1.5766893596280696e-08,-3.83510747534177e-08,-2.290138093052896e-08,-2.1645415460014306e-09,-2.2312155595338723e-08,1.1305577099496311e-08,1.9232557574300202e-08,2.468465119809249e-09,4.66387006792246e-09,2.0930543687125436e-09
2.0,-0.03954518233523441,-0.003214242455899574,-0.0037499369779020464,-0.015825148707064515,-0.013491438708734094,0.003723794086775832,-0.01262378679436188,0.006360930598918443,-0.01109654932809917,0.007050905146004378,-0.009337233741828543,0.006732740665804371,-0.007640749899277016,0.005936346988968527,-0.006137571878734593,0.005004223592191687,-0.004844997589033756,0.004088691977809096,-0.003737795072096539,0.0032409597178890415,-0.0027932236257380283,0.002480562625199405,-0.002003720242266832,0.0018242393422813544,-0.0013702518072233327,0.0012880895271230666,-0.0008891348209624506,0.0008778899807242169,-0.0005430501537979082,0.0005817256959683367,-0.00030390505003136115,0.0003744116378530532,-0.000143106673455351,0.00022947356299131416,-3.922639480435919e-05,0.00012749114397884315,2.102957341970635e-05,5.7314569660148196e-05,4.73077105606623e-05,1.2792989424345591e-05,5.012403016033118e-05,-1.1420992018396081e-05,4.1173911647041095e-05,-2.1860452296677824e-05,2.8871323786233694e-05,-2.4300686482493783e-05,1.6943715821532424e-05,-2.1898836591156823e-05,6.681403216607373e-06,-1.603222513932301e-05,-4.3690524834105737e-07,-8.355410571134203e-06,-3.4444635151897884e-06,-1.8023716720078076e-06,-3.207909541919074e-06,1.4491509264663582e-06,-1.7771602992266988e-06,1.7944826182086926e-06,-4.592674425207832e-07,6.876916492093432e-07,7.216801004017448e-08,-3.126814923995469e-07,-1.3507211801822017e-07,-8.637324039328931e-08,-1.4116552543574912e-07,3.2779595487975044e-07,2.110935914956258e-08,1.2051325556927672e-07,7.402319393556844e-08,-1.019826952122771e-07,-8.141270990691396e-11,3.257355826041808e-08,3.7990293022538424e-08,-9.138823996168721e-09,2.1017163176484388e-08,-6.809930997581093e-08,-1.5772272182745795e-08,1.0392734908770684e-08,-3.4279409671933436e-08,6.304953550917425e-08,2.8555229625304435e-08,-1.1613644781971466e-08,-7.420791009460359e-09,-1.584661443038149e-08,-9.855734395269877e-09,-8.840151916045258e-09,2.6205711128879372e-08,-1.2887244230097572e-08,1.9272700657602115e-09,3.114990480834745e-09
2.0500000000000003,-0.04708911948250999,0.009552680332553035,0.005261606951841802,-0.021856831584839836,-0.0034061897199115787,-0.010865337043036175,-0.006420357619346201,-0.00389693403456641,-0.007410421224015085,-0.00022627478521739658,-0.0075279322955458805,0.0021332390293673023,-0.007081784592684409,0.003407177127004911,-0.0063363859778844955,0.0039025371977698467,-0.005462746578313554,0.003904152152312927,-0.004549224199736468,0.003604400338103761,-0.0036450882382031147,0.003122052953530706,-0.002792435656781417,0.002543435196188701,-0.0020348685134873035,0.0019466019365386028,-0.0014080742072177799,0.0014009394316915821,-0.0009250054529163498,0.0009517390845848947,-0.0005728311353751792,0.0006108655202954408,-0.000325323832915253,0.00036615111723057453,-0.00015762790358297973,0.00019857699519275351,-5.2338623642844695e-05,9.192501848761386e-05,3.828728687121918e-06,3.225988082640463e-05,2.5277586139293984e-05,4.633934355305347e-06,2.7808188001160472e-05,-5.803810300832046e-06,2.3128058358773407e-05,-9.303937399243734e-06,1.671234647868114e-05,-1.041971348927917e-05,1.0123727189836895e-05,-1.015941896393563e-05,4.315729702525362e-06,-8.265410694242858e-06,2.1213936501895958e-07,-4.920813112541111e-06,-1.6438264385243428e-06,-1.612028058192716e-06,-1.8254727260913484e-06,4.632360698572646e-07,-1.1243735325294768e-06,1.157197373938268e-06,-1.8650499428174427e-07,5.434343119808949e-07,1.5350517307277656e-07,-3.045601219622829e-07,-2.2944523558887653e-08,-1.8573271740734976e-07,-1.318686170259653e-07,2.0494823948363772e-07,1.512145297866141e-08,1.0607625434977397e-07,6.819874925900749e-08,-1.275241043874331e-07,2.444597552164751e-09,2.4744562315826002e-08,9.820836893714713e-09,3.305513200657639e-08,3.439458587384259e-08,-6.246361517608934e-08,-4.2323254928477994e-08,-1.1309302661022258e-09,1.6507281097588589e-09,3.160169062543794e-08,-2.228883683175198e-08,2.8287750718225535e-08,-1.1868934252090568e-08,1.4228387017201083e-08,3.15120364247079e-08,-7.91505668645831e-09,7.393205381234225e-09,-8.30481561991947e-09
2.1,-0.054645201017484546,0.020422406908579098,0.001604635521903791,-0.010170486138191402,0.005647362624575547,-0.01805688520096682,0.0019304396803083157,-0.013506357877438188,-0.0005874010112005279,-0.009320974618428422,-0.002354632426933484,-0.005797880673988669,-0.003446791316836867,-0.0030096462882398256,-0.003992415903322832,-0.0009441425345109167,-0.00413592969141599,0.0004986874638986324,-0.003990806818671505,0.00143760485697398,-0.0036349427258784706,0.0019636204141607813,-0.0031316831223177355,0.002144996006916852,-0.002548242634904857,0.0020526373932008637,-0.001957067629987874,0.0017754708932621252,-0.0014195681468928412,0.001410228623297892,-0.0009694015424050184,0.0010354422316919826,-0.0006131645500275784,0.0006974661223219727,-0.00034506894611074923,0.0004185773124904396,-0.00015900804607368868,0.00021104724276787418,-4.803376578207952e-05,8.008489708838384e-05,2.9860690231309217e-06,1.634558581116441e-05,1.794975565100332e-05,-4.897681439131052e-06,1.787874090722341e-05,-8.240828852652815e-06,1.3684443666533985e-05,-6.7429755317358064e-06,9.009151210659372e-06,-4.997291687888761e-06,5.1649192705505165e-06,-4.2340855104447406e-06,2.304049250806406e-06,-3.7948672035395536e-06,3.8570877430865735e-07,-2.7125340718234248e-06,-6.495173714426983e-07,-1.2803706376934842e-06,-9.720052215611563e-07,1.579316167427125e-08,-6.663012986629635e-07,7.41748593963143e-07,-1.0452308932262788e-07,4.5528106464715057e-07,1.7038782348932635e-07,-2.0111260900373962e-07,1.1108540642901232e-08,-2.2312747272046352e-07,-1.1214923900659812e-07,1.6834196390341782e-07,2.7001045344032804e-08,9.427975190823279e-08,7.454262759831742e-08,-1.3158654387640523e-07,-1.4030196227032832e-08,1.1297790959707843e-08,1.0593845883866138e-08,5.042020341516906e-08,-1.3965881506816658e-09,-4.617996905015298e-08,2.0546385148811908e-08,-4.028650287674074e-08,-2.8629246556777233e-08,6.125088339303808e-09,-2.0685028440103892e-08,1.6035447254758584e-08,2.6126653396296717e-08,3.899537102947104e-09,8.958445707474283e-09,-1.1709253636138506e-09
2.15,-0.05603751693360673,0.021740940331385482,-0.012711474482470647,0.01089999647262059,0.005631879388556527,-0.010658163100880358,0.005407558542193824,-0.012193920193128753,0.0041277550648166905,-0.011560278037475134,0.0026069113800560872,-0.00994928342151711,0.0011752454430591086,-0.007993522288553642,-1.939854638496885e-05,-0.006030734260843794,-0.0009420850473643438,-0.004216512262329927,-0.0016039436224689896,-0.002612238230313972,-0.002019491080528457,-0.0012541922187930057,-0.0021996210928037774,-0.0001824518160917013,-0.0021650300293563074,0.0005682389036014424,-0.0019598621095688606,0.0009956364403660573,-0.0016482278439343412,0.001145566988141604,-0.001293568486110508,0.0010955617465819509,-0.0009412921471747826,0.0009226799208756423,-0.0006198023779674933,0.0006874515095284112,-0.0003518874271915551,0.000440008417114425,-0.00015807345749627166,0.00022789911374264393,-4.5723503793837494e-05,8.610936911713357e-05,2.0898781801781396e-06,1.649257769915924e-05,1.4777788560016436e-05,-7.135770903131389e-06,1.3844559776710064e-05,-1.044042005868967e-05,8.994840407838822e-06,-6.890697919072208e-06,4.649316080018728e-06,-2.9979955374556666e-06,2.2247177781931082e-06,-1.4877570138141505e-06,1.0894750134549103e-06,-1.4818873293534485e-06,3.459347613921082e-07,-1.3592408113632937e-06,-2.1650811743434417e-07,-8.259189490725238e-07,-4.828597001127477e-07,-1.2319016440970332e-07,-4.3106399438830323e-07,4.531658967868446e-07,-9.117128016433718e-08,4.040005288918902e-07,1.1258074414377539e-07,-8.78256800757038e-08,3.662443720520159e-08,-2.2836317896401948e-07,-9.145611851169022e-08,1.4758304119760757e-07,2.1789965914953413e-08,1.0266104488731997e-07,4.628139230189454e-08,-9.083439803103666e-08,8.144880048188696e-10,-6.2105877524087916e-09,-4.039874007544242e-08,6.909853430409063e-08,4.440219183998728e-08,-3.060508171198739e-08,-7.996135253929282e-09,-2.274109644345712e-08,-6.508080713230058e-09,-1.6251425441482503e-08,3.049368818563991e-08,-1.2400191248818082e-08,6.327731588706698e-09,1.2724478484771318e-09
