Time (s),Iter_1_disp_error (m),Iter_1_rot_error (rad),Iter_2_disp_error (m),Iter_2_rot_error (rad),Iter_3_disp_error (m),Iter_3_rot_error (rad),Iter_4_disp_error (m),Iter_4_rot_error (rad),Iter_5_disp_error (m),Iter_5_rot_error (rad),Iter_6_disp_error (m),Iter_6_rot_error (rad),Iter_7_disp_error (m),Iter_7_rot_error (rad),Iter_8_disp_error (m),Iter_8_rot_error (rad),Iter_9_disp_error (m),Iter_9_rot_error (rad),Iter_10_disp_error (m),Iter_10_rot_error (rad),Iter_11_disp_error (m),Iter_11_rot_error (rad),Iter_12_disp_error (m),Iter_12_rot_error (rad),Iter_13_disp_error (m),Iter_13_rot_error (rad),Iter_14_disp_error (m),Iter_14_rot_error (rad)
1.9500000000000002,-0.02289197627106143,-0.00019889993816126633,-0.008867617045142134,0.002916287892187161,-0.002310426890852063,0.0013150575365625042,-0.0006781690046284705,0.0003990094179880943,-0.00023928258271890823,0.00015328096669934427,-6.694209902727288e-05,5.12824890619365e-05,-1.2562254425863006e-05,1.2115116173577745e-05,-4.4667800172537575e-07,-4.95956638327244e-08,5.59638879876756e-07,-1.7382220910411306e-06,-6.9220217530086e-08,-7.327103733606455e-07,-2.1406031638915302e-07,-8.240468538089907e-08,-1.3022053102496045e-07,6.010716870064048e-08,1.5109447915051533e-08,7.322751731375643e-09,2.5543542558903454e-09,1.7966931067925351e-09
2.0,-0.01988379635459539,-0.0025747761368435235,-0.007533557310646116,0.0011374248843430829,-0.0026644778197090213,0.0015276377805560973,-0.0008553158109210479,0.0005286494815126205,-0.0003061942226379455,0.00018053586356583246,-9.114185046010803e-05,5.211835905911261e-05,-2.2619607365964578e-05,1.4729051567671791e-05,-4.193247686107293e-06,3.7278506881330276e-06,8.929702810522855e-10,-6.867659095577405e-08,2.043556146247294e-07,-5.647588169274687e-07,-4.9560843040641345e-08,-2.066006968073908e-07,-1.0639594130723573e-07,2.5913750728578933e-09,6.227353577248351e-09,1.2434068386024677e-08,-1.461019916160211e-10,2.4872526954711205e-10
2.0500000000000003,-0.019261524168126792,-0.0019135825550698135,-0.005477603461441327,-0.0012747243512459955,-0.0026495129474305434,0.001165212839643763,-0.0010633000722996555,0.0006880051552029462,-0.00040795557731562737,0.0002782191120789951,-0.00012254485750007316,7.862749742643116e-05,-2.955960953920922e-05,1.5261445919297068e-05,-6.427047833185151e-06,2.945391971896638e-06,-9.81988937887035e-07,8.020580073014871e-07,6.69971331190844e-08,-3.5499639942926375e-08,4.717837476242437e-08,-1.7324783013056289e-07,-5.489940627101397e-08,-5.0087721421843145e-08,4.8548638997836235e-09,2.498252972549242e-09,-2.59406773839288e-09,3.9978295118814344e-09
2.1,-0.02141444537623663,0.0021189528471508706,-0.003771949411996045,-0.0026703178599795027,-0.0019446850572252261,-1.4594230998241087e-05,-0.0011005406546869823,0.000528915344482149,-0.0005081342928419941,0.00033325817268560487,-0.000176507868086484,0.00013367438534445109,-4.432862071282462e-05,3.2723746512045015e-05,-8.167660794256015e-06,3.7086752155482405e-06,-1.0789156394686028e-06,-1.9357296144467684e-07,-1.937236544236054e-07,1.8560531896832932e-07,-2.0084006679965682e-09,1.565936962044656e-08,-1.8094167164584007e-08,-5.194785276940728e-08,1.7940718355369256e-08,-1.6941339484044526e-08,-3.988862296022688e-09,9.379899842953954e-10
2.15,-0.024873670852744723,0.0072335533736549995,-0.003657567857940164,-0.001684752314646168,-0.0008643836439225228,-0.0012420984638752339,-0.0008074384664061018,-1.942949274013478e-05,-0.0004936149118670297,0.00019435586302366664,-0.00022176947857940887,0.00014706518701024934,-7.068342713417719e-05,5.936637577306364e-05,-1.4885239475376233e-05,1.3108666691567794e-05,-1.0669692624143412e-06,-8.024592192817925e-08,2.991711459121582e-08,-4.883195558608167e-07,-1.01851157591204e-07,1.0031668577770159e-07,-3.936675635474174e-08,2.229657841690269e-08,3.5070511023027606e-08,-2.8089385657736887e-08,-3.2052874243682083e-10,-6.436446160773546e-09
2.2,-0.027177517032234116,0.01018148534824214,-0.005306242406543649,0.001192409341113039,-0.0001881546413353974,-0.0014824869782284755,-0.0003304046960206086,-0.0005681114134315421,-0.00032212813905707627,-9.367418136147637e-05,-0.000205001849841846,6.471415277784637e-05,-9.026946544996028e-05,6.082356322884702e-05,-2.6864228517498034e-05,2.484343417710755e-05,-3.4961207472372635e-06,4.003873841862404e-06,4.4602815640892857e-07,-7.909748964210483e-07,3.264415787684882e-08,-2.393386819149468e-07,-9.814881560266109e-08,8.185175148778256e-08,3.3182227521244556e-08,-3.5169807066637304e-09,5.204990188856229e-09,-1.183429196305319e-08
2.25,-0.026625759300248714,0.009293044906170951,-0.0076270212937779025,0.004008624056845267,-0.00041442210870606955,-0.0005228382747287305,-2.3986377314322294e-05,-0.0006512450143263265,-0.00010250876457623681,-0.00030600623515716907,-0.0001200282182982626,-6.698325456509086e-05,-8.020484001475259e-05,2.019025402264646e-05,-3.497973999661008e-05,2.3990440761643972e-05,-8.461377901641809e-06,9.155331357132979e-06,-1.256776098468304e-07,6.479864426145454e-07,3.161172787424782e-07,-4.88540151069583e-07,-5.5058744785618785e-08,-6.237941435616179e-08,8.906516635320827e-10,4.321267020601649e-08,3.5813360887981815e-09,-2.530288437108119e-09
2.3000000000000003,-0.023195039591890204,0.0053708857521308495,-0.00927555711386202,0.00518139919425558,-0.0013064727382681163,0.0008237479914542517,-0.00010883752912588252,-0.00021460443811870122,-9.023178478839711e-07,-0.0002642040472188162,-2.675344539812552e-05,-0.00014072490267579701,-4.220236946819722e-05,-3.483508827083204e-05,-3.0025414450407517e-05,5.949778623830226e-06,-1.2131325897890566e-05,9.281800079814773e-06,-1.963505699809076e-06,2.8907419054799433e-06,2.4489864491883395e-07,-3.73687308249937e-08,8.937261422592435e-08,-2.19629649481079e-07,4.031141337401678e-09,-4.975811720986378e-09,-1.6975878092129193e-08,2.7204447999862325e-08
2.35,-0.017937996019637026,0.00023378937841560254,-0.009702518928416448,0.004727798818450035,-0.002229304542284982,0.0016464082342474429,-0.00047179300186633855,0.0003416912075254741,-7.958021969434181e-05,-2.448069895055749e-05,4.640246778930823e-06,-9.829302082660363e-05,-4.798088093782571e-06,-5.8533317554093633e-05,-1.4185178585424119e-05,-1.562015388910376e-05,-1.0673477806588672e-05,2.5839392099880065e-06,-3.6837826281055364e-06,3.517142269843232e-06,-3.767468770288218e-07,8.454438138738585e-07,1.321860081948678e-07,-1.18245718425114e-07,6.829452792178614e-08,-9.131324514577432e-08,-2.7535753843732635e-08,1.64530156859799e-08
2.4000000000000004,-0.011902613142151908,-0.00501662508756108,-0.009111459788442577,0.003488002813943958,-0.002829697990046176,0.0018557150849615872,-0.0008427716125059548,0.0006515292776027859,-0.00025218732028753355,0.00020219930445566914,-3.8126396199156254e-05,8.915634422138052e-06,4.576952481127883e-06,-3.496084516693698e-05,1.0131546335223618e-07,-2.2699032166867417e-05,-4.862033176400438e-06,-5.504384306478927e-06,-3.6181526944512044e-06,1.4539988408834859e-06,-1.0893455525406992e-06,1.258826355002296e-06,-4.659114688498889e-08,2.0159119686058435e-07,1.205604417409134e-07,-9.851215602985075e-08,-9.66051999506945e-09,-1.754772770146129e-08
2.45,-0.005908630104420276,-0.009898599440729725,-0.007695845099283116,0.0017341067779285263,-0.0031745829006966653,0.0018691933763021334,-0.001102320174562299,0.0007510516971031,-0.00040833403393558676,0.0003089402595396751,-0.00010957924109661343,9.1327703386615e-05,-1.3968156519328367e-05,6.897239154798895e-06,2.827849124642512e-06,-1.2101357739380258e-05,4.851053839738384e-07,-8.11403989058046e-06,-1.763155816236761e-06,-1.486239482234586e-06,-1.2165492729865335e-06,6.632023035330059e-07,-3.2362888729986494e-07,4.305110743174634e-07,9.349580376571964e-08,-2.4454533814610713e-09,1.3013478461498806e-08,-3.0198742326237316e-08
2.5,-0.001000142996286535,-0.013440483872328754,-0.005408557534830216,-0.0007774314011400191,-0.0033059697571063973,0.0017324407028028455,-0.0013001103232595512,0.0008268469131750278,-0.0005281641186692942,0.00036327125360995083,-0.00017182882062122262,0.00013006498597008254,-4.0463587637651344e-05,3.4431417244976115e-05,-4.1627917339304155e-06,2.662382211970904e-06,1.6799429161662438e-06,-4.462483929407179e-06,1.818843267109571e-07,-2.6598380648001907e-06,-6.577757549197649e-07,-3.577258006620676e-07,-4.333206518047916e-07,2.9443451053656755e-07,-2.9981671589851544e-09,1.1457827117644648e-07,1.3620212790943498e-08,-5.0872814016944545e-09
2.5500000000000003,0.0015818693051771193,-0.014197424070246184,-0.002476139578403813,-0.003723775380326186,-0.003012660444080828,0.001082604520748473,-0.001431360803754833,0.0008277968150992715,-0.0006359962417157305,0.0004189060143099804,-0.00022801877469663667,0.00016403669718918767,-6.422667009176042e-05,4.990538829703628e-05,-1.3089770240726217e-05,1.123993394688827e-05,-3.0723292482326414e-07,7.766598007774572e-08,7.820628912247329e-07,-1.626533060766766e-06,2.9469588991304363e-09,-8.16135943437768e-07,-2.8869866236513886e-07,-4.4258277043240923e-08,-6.8864847990735e-08,1.0878153393345524e-07,-1.5822255394759566e-08,4.071129179605837e-08
2.6,0.0011933607215660058,-0.011565263310510207,0.0002842452062349343,-0.00594914011365516,-0.002136105557493273,-0.0001563704159650986,-0.0013675564376272598,0.0005545776465614577,-0.0007006866239550047,0.00040031458943318166,-0.00028467536484794165,0.00019677803895881696,-9.009584153368833e-05,6.950647172122848e-05,-2.1844874177778806e-05,1.7860259024796155e-05,-2.6999564469165627e-06,2.350504153328381e-06,3.8375478889074444e-07,-4.040489468420949e-07,2.2707937841204284e-07,-5.056284627658059e-07,-7.739089818992184e-08,-2.2041801645000803e-07,-4.2719354997888814e-08,3.875638462935704e-09,-4.200368647344632e-08,4.5080786437168285e-08
2.6500000000000004,-0.0015726258990677588,-0.006609419902169053,0.0019010190009254857,-0.006414343969154711,-0.0008912377699030194,-0.0014802634556736055,-0.0010284816208293024,4.8925516487330345e-06,-0.0006511007025998827,0.0002259970449487239,-0.00031647245108196165,0.00018029472772819466,-0.00011798753181996302,8.615617758509636e-05,-3.330177225363551e-05,2.795247172120152e-05,-5.377687713137291e-06,4.8552986259831066e-06,-1.943442629048775e-09,-5.435811199078211e-08,1.5468466657564406e-07,-1.9605013614615308e-07,-7.109699162732852e-09,-1.2041880744634303e-07,2.379920177597583e-08,-6.792466875765735e-08,-3.6442699358207875e-08,1.0225036962963063e-08
2.7,-0.0051341670949955065,-0.001440106450353057,0.001908744899514564,-0.005045884030953622,0.00025567141504476143,-0.002279616084073073,-0.0005166388938153965,-0.0005611643914671463,-0.0004713394743129373,-5.239117924343839e-05,-0.0002905986943395056,9.013598154462149e-05,-0.00013316767142473873,7.650224817287721e-05,-4.6063802798423925e-05,3.552373184435853e-05,-9.799774268459682e-06,9.418118218897098e-06,-5.151400296055098e-07,6.347520075389301e-07,1.685526820338623e-07,-2.4936232506656e-07,-2.8755056030727033e-08,-3.94672851691813e-08,4.287952268255957e-08,-2.9573990208142664e-08,-1.0610010148237592e-08,-2.2301150440218187e-08
2.75,-0.0077584828109046045,0.002051658415060033,0.0005302263547180552,-0.00259539409648573,0.0009484089513487337,-0.002361143285922185,-3.41666091089321e-05,-0.0008881727640548814,-0.00023225739174267956,-0.0002919306716894776,-0.00020908044280656957,-3.239671915517689e-05,-0.00012221350949120913,3.6003674281921694e-05,-5.28602615736673e-05,3.075688727808418e-05,-1.5180152551003134e-05,1.299627772955586e-05,-1.9061534470288244e-06,2.4395492098094884e-06,1.5665770081163544e-07,-1.1333605346580677e-07,1.641805155716547e-08,-1.2481320990631595e-07,2.5409140846921474e-08,4.6741551601447995e-09,-2.22488474865834e-09,-8.320840252928896e-09
2.8000000000000003,-0.008240646014442854,0.0029149945161770358,-0.0016459309949816148,9.479960683157068e-05,0.0011064726435485173,-0.001942936802871241,0.00028690982906171003,-0.000944012682802163,-2.4752632969166077e-05,-0.00040432344135992587,-0.00010929989906038884,-0.00012308762547519336,-8.940964512232918e-05,-1.2334186212041576e-05,-4.87287095138067e-05,1.4204379722361493e-05,-1.8383075461508858e-05,1.1623853589833033e-05,-3.950043060696462e-06,4.125880573101204e-06,-2.30872087142453e-07,5.367307065184956e-07,7.991883971270042e-08,-1.3920018557961322e-07,4.630727459820072e-08,-4.737925662218201e-08,-1.3204162180313617e-08,1.0199565490809359e-08
2.85,-0.006063965179198688,0.0009691348517375312,-0.0040063013388788316,0.0025254514485805665,0.0007774216758117958,-0.0012303990879176663,0.0004384401308366037,-0.0008628899977055765,0.0001141114503043772,-0.00042091920584513137,-2.6250140598566007e-05,-0.00016021700347931822,-5.185489958359213e-05,-4.3256949017557444e-05,-3.6718791132428485e-05,-3.192695121972955e-06,-1.7496191208221656e-05,5.904664936474957e-06,-5.399624079083232e-06,4.031637554857692e-06,-9.471664000337832e-07,1.2352133379120445e-06,5.767044730653481e-09,6.453880580653548e-08,9.332969516662182e-08,-8.7000810548854e-08,-7.195932183456932e-09,-1.2938398387396521e-08
2.9000000000000004,-0.0013367397739207088,-0.003548980598212133,-0.005892266599494461,0.00421436129023213,-5.829983211469436e-05,-0.00013428264056149913,0.00043000080979008204,-0.0006927931196555534,0.00019689630566127603,-0.0004124507298675778,3.554000828603909e-05,-0.00017532762046921363,-2.1038243018023373e-05,-5.55714623952791e-05,-2.4005963480872028e-05,-1.246865552290144e-05,-1.3929763924835914e-05,3.719077228056533e-07,-5.432162830859566e-06,2.2875453907916787e-06,-1.5139931761887215e-06,1.304788246205002e-06,-2.2017407325103378e-07,3.3884867462613544e-07,1.000081887858606e-07,-4.2289813588503034e-08,1.3564114359487789e-08,-3.310868811751133e-08
2.95,0.0050715563159985655,-0.009708391886790527,-0.006466533120598972,0.004288959738364066,-0.0013674009696298672,0.0013686297858682764,0.000180144141134847,-0.00027576587483611054,0.00021187991229232317,-0.00035180203543662414,8.637063421670921e-05,-0.00019532388443419674,6.593649024444481e-06,-6.897756020952939e-05,-1.3568743246011872e-05,-1.6564247587752545e-05,-1.0519397497243954e-05,-1.7631911123500155e-06,-4.568111997144131e-06,6.617159670971318e-07,-1.5841578622499686e-06,7.455872700970478e-07,-4.270167594522256e-07,4.061676406666437e-07,3.960628328081306e-08,6.053844080200488e-08,2.371276403012601e-08,-2.515171821509954e-08
3.0,0.011438840892593755,-0.015519315645392863,-0.00506064024339703,0.0020628487578423227,-0.0027271784509849684,0.002667843142901312,-0.0003826301572253388,0.00047238269509414926,8.843614561770963e-05,-0.00011861727631459762,0.00010931002141167934,-0.0001801775670712616,3.672387414613287e-05,-9.0512252115732e-05,-1.5023316003726084e-06,-2.5805157291912406e-05,-7.883887437720727e-06,-2.6637891894845667e-06,-3.9827324646024564e-06,5.243456276393665e-07,-1.3467688495527597e-06,2.3974244088564856e-07,-4.5913570614897203e-07,2.2051500122438616e-07,-3.570999698720989e-08,1.0990145001693596e-07,8.05126701419745e-09,1.0218908649828329e-08
3.0500000000000003,0.015748341832277385,-0.018645810882323706,-0.0018788903104614285,-0.0018859424889262344,-0.003373799257955168,0.002791544008559785,-0.0010895323191175421,0.0012199265691452063,-0.0002098305149224322,0.00029509960111846756,5.583529211927729e-05,-5.851290454700342e-05,5.582949682697569e-05,-9.00189789136488e-05,1.4887480136116515e-05,-4.0580357409496226e-05,-3.4182554729811354e-06,-7.494491517504032e-06,-3.889055650851958e-06,8.973335064305088e-07,-1.315157831610625e-06,4.1540196812211994e-07,-3.652046547952814e-07,2.4907619515512902e-08,-5.176875544909976e-08,5.293557872598775e-08,-2.0618478618894542e-08,3.544988112780256e-08
3.1,0.01674363875135934,-0.017889807365762424,0.001847985130145835,-0.005727764641860526,-0.0028080418509139615,0.0014151133772910482,-0.001536524931284644,0.0014090953470157416,-0.0005684760076461182,0.0006582613797602721,-9.161220674835935e-05,0.00015427259425305345,3.5259927594288865e-05,-3.0844586552288e-05,2.7093068473788007e-05,-4.293831890939126e-05,4.572496045490704e-06,-1.6142460983033236e-05,-2.851108184764861e-06,-8.595982728329399e-07,-1.6278229240940245e-06,9.121502805645165e-07,-3.719955058711921e-07,1.3339305328374795e-07,3.5965974642948595e-10,-4.7740423676778665e-08,-3.1362349661723243e-08,1.9518776206428612e-08
3.1500000000000004,0.014566959405959812,-0.013915036598242855,0.004622951499469896,-0.0077120882562700666,-0.0012796335637500766,-0.0007016409105224074,-0.0014169775137710117,0.0008332250849071333,-0.0007700536066706509,0.0006901436852973127,-0.0002665197129672059,0.00032355665711535433,-3.306864633612072e-05,7.134195123887493e-05,1.9970960242948754e-05,-1.5836637650760294e-05,1.199621553668595e-05,-1.965673269721871e-05,4.0432469133877547e-07,-5.204214406695495e-06,-1.6082665374728133e-06,4.6525198477490037e-07,-6.014352436078951e-07,4.809816742182282e-07,2.8325725431876947e-08,-3.130755870869861e-08,-1.0165721792132487e-08,-2.8232609441264378e-08
3.2,0.010462715714716658,-0.008562147813551545,0.005609530425750048,-0.00734274926465465,0.0004331707869073276,-0.002407290340139156,-0.0007997506936690546,-0.00014024611352733002,-0.0006834610141014941,0.0003519497716101688,-0.0003599714717952007,0.0003202987370227138,-0.00011446189023164854,0.0001471220820180169,-9.946219156731217e-06,3.030610336245479e-05,1.1287351853211947e-05,-9.728015261580708e-06,4.429841383268851e-06,-8.267850387367465e-06,-4.965112828381191e-07,-1.37900367384175e-06,-7.858463304255547e-07,4.97066037202093e-07,-7.085698125464113e-08,1.5765279533924703e-07,1.2639430557737086e-08,-3.996923549770548e-08
3.25,0.0059725597170292855,-0.003637039617679674,0.004877045630104049,-0.00528788737315678,0.0016525539931245836,-0.0030975965224625535,-3.406094645938551e-05,-0.000950981114239375,-0.0003728189620670619,-0.00012564246715338415,-0.0003174849999119933,0.000151337362763038,-0.00015780526540876139,0.00014139687655268136,-4.592410050943685e-05,6.27219385870674e-05,1.034670382704661e-07,9.316122394679993e-06,5.67521987127062e-06,-5.777042765968063e-06,1.3005691234524441e-06,-3.095525262812246e-06,-5.089840436345305e-07,-1.7172900307338423e-07,-2.2896284168627545e-07,2.9045939334282345e-07,-1.8578782262634874e-08,3.640123824068253e-08
3.3000000000000003,0.002347673586348187,-0.00029458473297547423,0.0029892028092662892,-0.0024892770094313878,0.002143986408051052,-0.002890001057738739,0.00056583270244151,-0.0013264322118861655,-1.2556234488036999e-05,-0.00048529122088467047,-0.0001777013472288591,-6.250068993182527e-05,-0.0001412362192206862,6.629831538728856e-05,-6.538374024084304e-05,5.943025275011518e-05,-1.477443556457958e-05,2.3445919008491245e-05,2.394841346675669e-06,1.2792596206148005e-06,2.277757213564602e-06,-2.6984235155028125e-06,1.9801875203451225e-07,-1.0105946272320754e-06,-2.3658959427685922e-07,1.2166850997183398e-07,-9.553045388077663e-08,1.2158832544441334e-07
3.35,0.0003975708002674494,0.000850562501865439,0.0005878146607544987,0.00037204017076216886,0.001958602703174467,-0.002097026908632526,0.000888439449257733,-0.0013345046642122263,0.0002669044679988464,-0.0006453772576023005,-1.91168848127643e-05,-0.00021540993190526624,-8.416215072226674e-05,-2.2171879896532888e-05,-6.002913299135715e-05,2.887176401015004e-05,-2.385639370405812e-05,2.3558109767293257e-05,-3.1794115665506606e-06,7.364981529628563e-06,1.4771877976382797e-06,-2.744216242162034e-07,7.507140454554584e-07,-1.1296835737634528e-06,-1.1528590332376965e-08,-2.440571563282201e-07,-1.3328608158835742e-07,9.575129178342884e-08
3.4000000000000004,0.0004564382478537965,-0.0004212253168935781,-0.0016477120322339334,0.002677394316217436,0.0011725293284830796,-0.0008406420160660751,0.000933135623536141,-0.0010845167140478094,0.00042772941566579514,-0.0006553794721792742,0.00010871894178049457,-0.00028993696941910247,-1.8746377445200135e-05,-8.497544150948885e-05,-3.866197758115031e-05,-5.259212140941612e-06,-2.3586896895355647e-05,1.3244315020068988e-05,-7.248910678547826e-06,8.491587463939701e-06,-4.325434063423561e-07,2.097871831985461e-06,6.643793862282088e-07,-3.917765162416917e-07,2.554792247755344e-07,-4.2398388190503095e-07,-7.422800921141892e-08,-3.7359068567888176e-08
3.45,0.00221038772687851,-0.003681803127730611,-0.0029344803311233125,0.003626603016790662,-8.754857249523851e-05,0.0007384372195622943,0.0006809839803674222,-0.0005592796631431426,0.000458467714873928,-0.0005346425339599415,0.000192609620678047,-0.0003077513884173922,3.816379744697729e-05,-0.0001217422265330061,-1.3311917560321351e-05,-3.024726120882601e-05,-1.7229528028128716e-05,1.6025438534699246e-06,-8.158108047884305e-06,5.7396699856635675e-06,-2.0156908219770564e-06,2.7850167892574246e-06,8.642342369524769e-08,4.7370549959534214e-07,3.2680391701123135e-07,-2.5895999003055364e-07,2.6592252455603926e-08,-1.2879364495906043e-07
3.5,0.004583176759803492,-0.007612101993282673,-0.0026174135373417673,0.00259514292935615,-0.0014583900935636884,0.002150538901861353,0.00013725793192928548,0.00021198659425314056,0.0003294513658524678,-0.00024788202646661324,0.00021837970298782539,-0.0002575516141241803,8.157791416529836e-05,-0.00013841471731920914,1.1160357539785615e-05,-4.8410875220889285e-05,-8.808728779841069e-06,-7.596696084272159e-06,-6.9531378545650835e-06,2.4412614244044215e-06,-2.5956658848413916e-06,2.127814114678654e-06,-4.644797663988509e-07,7.98481639762566e-07,1.8978381663425914e-07,3.3396499153799664e-08,7.351790945464565e-08,-9.589131670911105e-08
3.5500000000000003,0.006022261918998295,-0.010370402105130655,-0.0005987456900616028,-0.00025489447858854757,-0.0023823107341423566,0.00273392416783726,-0.0005457130510032882,0.0009677057594410727,4.385990833752351e-05,0.00016616794683938473,0.00016157091708490778,-0.00011372039163971403,0.0001001769287174159,-0.00012018414806363488,3.264764209859328e-05,-5.9749090415867935e-05,7.291610036874729e-07,-1.615824190911476e-05,-4.876443196494273e-06,-3.70118415677842e-07,-2.5413248835592928e-06,1.355375591487358e-06,-7.162167875718328e-07,6.682982483536409e-07,2.11538983829751e-08,1.7011066187969104e-07,4.542145284891497e-08,-3.1628866080032902e-09
3.6,0.005138589002290667,-0.010450586266429538,0.0025009267647544964,-0.00390902933273666,-0.002425430310050797,0.00217477196260169,-0.0010911376185114008,0.0013517087533294514,-0.00030429110876373233,0.0005383320262171334,2.4155457940822078e-05,9.121828597407483e-05,7.829459106112324e-05,-5.331644783192896e-05,4.389594393777729e-05,-5.3797164466288204e-05,1.0733059003009693e-05,-2.3230986035153653e-05,-1.802838716369326e-06,-3.8890263679546705e-06,-2.2320094544558966e-06,6.867990004341337e-07,-8.113590442837548e-07,5.574393867257763e-07,-5.974388056495528e-08,1.4469645177265372e-07,9.615103435667294e-10,3.987500326631255e-08
3.6500000000000004,0.0012774110307636755,-0.007335429755165931,0.005631219826147255,-0.007076222886026391,-0.0015235202045759955,0.0007086608311450992,-0.001274145754396272,0.001210097308306725,-0.0005705713809495416,0.0006954557348971147,-0.00014236129573144685,0.0002631044145258454,1.735047173165305e-05,4.0532317246734116e-05,3.6355752833810984e-05,-2.452265457025555e-05,1.7392766920282243e-05,-2.2911152138459625e-05,2.3352721111313812e-06,-7.744059283807097e-06,-1.4147991567181606e-06,-5.746853603970543e-07,-8.851048486080426e-07,5.126003727307354e-07,-1.1125597210170923e-07,1.574878318777364e-07,-1.1470096566990051e-08,2.0478320887336657e-08
3.7,-0.005296231804763657,-0.0015486521213824442,0.007753351307416001,-0.008770374858280847,7.227474892115837e-05,-0.0011724322936268298,-0.0010422596781843596,0.0006608214968295453,-0.0006589682240116246,0.0006034134046017894,-0.00026940940441697037,0.0003281422046934302,-5.68143721498271e-05,0.0001146149076083694,1.118358046323098e-05,1.5498627690586865e-05,1.626909776780705e-05,-1.2199119911006969e-05,5.864475005251668e-06,-8.973894742347714e-06,1.042934850703503e-07,-2.326340708271252e-06,-7.67279836333401e-07,1.5294743683884338e-07,-2.0408101858437888e-07,2.408131330030802e-07,-1.9291763270201656e-08,2.7975211829575977e-08
3.75,-0.013547721912145927,0.0056672753935401495,0.008106968639242734,-0.008452333790161328,0.0019837501187318918,-0.0030469555209660247,-0.0004651943377711465,-0.00010764801120480023,-0.0005598226152857266,0.0003456811471761207,-0.00032038020118060895,0.0002904904242194868,-0.00011446851801028002,0.00014166831384130035,-1.9427722654258295e-05,4.501404305053049e-05,7.639600673015057e-06,3.0412559553954013e-06,6.564263656860803e-06,-5.829753738767311e-06,1.6498235075323997e-06,-3.200688787502806e-06,-2.844905777898976e-07,-5.61154132413047e-07,-2.583535501365919e-07,2.0121644125556393e-07,-5.972867114789615e-08,8.276453216868318e-08
3.8000000000000003,-0.021956933984259963,0.01267640960744049,0.006318066765098079,-0.005952941661172979,0.003765941499680958,-0.004534536405683645,0.00036578260798142415,-0.000999214796093018,-0.00029942138498939563,-1.0388345170383659e-05,-0.0002962068769237769,0.00019438269842572166,-0.0001441061085140083,0.00013289952490718598,-4.370617382926101e-05,5.579389185902256e-05,-3.3326293692181874e-06,1.376929766765643e-05,4.26531675967734e-06,-6.372150962285356e-07,2.2013678303567374e-06,-2.3016219932569387e-06,3.303024510570296e-07,-1.042426404458327e-06,-1.491162801570134e-07,-5.356292966454679e-08,-1.0212378323548599e-07,9.817003585564643e-08
3.85,-0.02887743127946832,0.01775663900810407,0.002546656493077837,-0.0016014577481135977,0.004861180458629044,-0.005102166922789246,0.0013243170429188267,-0.0019118550241047846,0.00010643091293419116,-0.000465079739335246,-0.0001998306346686629,4.9666273450299156e-05,-0.00014846894470715855,0.00010808967908668317,-5.9499662352135996e-05,5.700064261988762e-05,-1.2309239122154647e-05,1.7834757335868923e-05,1.0519097353722806e-06,2.7411449351946032e-06,1.6119816337034631e-06,-5.55276037683336e-07,6.201893889556942e-07,-8.201393387925748e-07,7.498856707810475e-08,-3.007131401024793e-07,-8.170450538358409e-08,1.1558368168823607e-08
3.9000000000000004,-0.03302832319612806,0.019605420990019218,-0.002349329227059771,0.0035089671832894756,0.004711940809554893,-0.004202111960382445,0.0021499090724814707,-0.0025416368496812055,0.0006144658242485668,-0.0009771965719302961,-1.8478021968304503e-05,-0.00017210126948949585,-0.00012291182274196122,5.8371899752976755e-05,-6.925611280128585e-05,5.648673387600653e-05,-1.979149437689176e-05,2.092747452733107e-05,-1.4134176079261263e-06,3.644683908968216e-06,7.715778721495425e-07,3.5084005958231634e-07,4.6773677303546535e-07,-2.1406508927263035e-07,2.126907281130297e-07,-2.770502471310249e-07,-7.844254967803721e-10,-9.761239916535047e-08
3.95,-0.0340199355656626,0.0179753920182469,-0.006942318444544904,0.007674531367585799,0.003125740225647544,-0.0018090582590037756,0.0024670470569973235,-0.002451512845065741,0.0010808959885557634,-0.0013481315805131695,0.00023992161829994307,-0.00045386212424410564,-5.007248575089607e-05,-4.395821397896148e-05,-6.793468333560204e-05,4.350879981273627e-05,-2.7874848295167398e-05,2.6598857426000933e-05,-3.947453228542175e-06,5.289056937491515e-06,3.9530217593730654e-07,1.4931160214996797e-07,2.5256898888992296e-07,1.6414695051120143e-08,1.6252858134335746e-07,-3.959686530052853e-08,5.856643212065471e-08,-1.049943897588057e-07
4.0,-0.03258301119721946,0.0139438913248142,-0.009818623913587537,0.009393861948208793,0.0005719303178988167,0.0012458538534919662,0.0020191739957308164,-0.0014590392649832962,0.0012843194302388505,-0.0013083626474310285,0.0004990245533241511,-0.0006726517635266792,7.378004479910438e-05,-0.0001917515477529762,-4.213212183826198e-05,-1.0680359047981342e-06,-3.3612506062347114e-05,2.7709648384199523e-05,-8.326698644506303e-06,9.972838708469448e-06,-4.6478803306104766e-08,5.047316767722507e-07,3.4708836052499414e-07,-3.4385986284052317e-07,6.780668626582553e-08,6.914036079688074e-08,3.659322608817739e-08,-3.750866423880839e-09
