Time(s),Fb_Right_Filtered(N),Mb_Right_Filtered(Nm),Fb_Left_Filtered(N),Mb_Left_Filtered(Nm),Fb_Right_Raw(N),Mb_Right_Raw(Nm),Fb_Left_Raw(N),Mb_Left_Raw(Nm),Ext_Force_Body(N),Ext_Moment_Body(Nm),X_Num_Right_Interface(m),X_Exp_Right_Interface(m),X_Cmd_Right_Interface(m),Rz_Num_Right_Interface(rad),Rz_Exp_Right_Interface(rad),Rz_Cmd_Right_Interface(rad),X_Num_Left_Interface(m),X_Exp_Left_Interface(m),X_Cmd_Left_Interface(m),Rz_Num_Left_Interface(rad),Rz_Exp_Left_Interface(rad),Rz_Cmd_Left_Interface(rad),X_Body_COM(m),Rz_Body(rad)
2.500000000000000000e-01,-2.325117326724460476e+00,-8.897644938842284024e-01,-8.499578516229918668e-01,-1.666816433841104284e-01,-2.367767343115316336e+00,-9.130000000000000338e-01,-6.477656393383143252e-01,-2.004000000000000226e-01,4.037464701941786984e+02,6.475996194456593003e+01,1.129745262598446341e-02,1.076949999999999436e-02,1.128391364126316541e-02,4.987258062137155286e-03,4.757767540936542507e-03,4.959851963669119693e-03,6.310194563847308993e-03,6.172300000000007295e-03,6.324072234240100433e-03,4.987258062137155286e-03,4.900884539600077611e-03,4.959826861881745305e-03,8.803823594915886203e-03,4.987258062137155286e-03
2.750000000000000222e-01,-2.812947962132182234e+00,-1.316662954537571206e+00,-1.181765028838504206e+00,-4.027718900636360622e-01,-2.946530836682727639e+00,-1.282899999999999929e+00,-8.015684976015854390e-01,-4.125999999999999668e-01,4.006974362380888692e+02,6.978413825265810999e+01,1.366818382401087557e-02,1.296399999999999809e-02,1.365702841659570399e-02,6.099560922638740113e-03,5.787511799613197228e-03,6.072561248478713924e-03,7.568622901372135461e-03,7.158000000000001167e-03,7.584479614352657162e-03,6.099560922638740113e-03,5.777039824101231139e-03,6.072534648851308711e-03,1.061840336269150552e-02,6.099560922638740113e-03
3.000000000000000444e-01,-3.272128394405076079e+00,-1.743629703936433906e+00,-1.526887710231861206e+00,-6.440481550676775413e-01,-3.207342749267372728e+00,-1.708700000000000108e+00,-1.868236018790943476e+00,-6.642000000000000126e-01,3.960222153077618259e+02,7.454230435858931969e+01,1.627402600703607705e-02,1.584439999999999460e-02,1.626824115979700822e-02,7.351835744655984585e-03,7.176793884200683045e-03,7.328939937518767940e-03,8.922190262380091594e-03,8.883200000000002552e-03,8.939315129137892849e-03,7.351835744655984585e-03,7.386233394440003090e-03,7.328914258825603052e-03,1.259810813470808345e-02,7.351835744655984585e-03
3.250000000000000111e-01,-3.688821768981952687e+00,-2.151560465976092296e+00,-1.840942601292422598e+00,-8.787183333931158913e-01,-3.761170673701284883e+00,-2.202200000000000379e+00,-2.054912007827102371e+00,-8.284000000000001362e-01,3.895226850356444288e+02,7.871986309103431267e+01,1.911680454055390832e-02,1.904510000000000577e-02,1.912010041590224071e-02,8.752328675508763700e-03,8.761552845011533544e-03,8.738227343465524571e-03,1.036447586504514635e-02,1.004130000000000647e-02,1.038188777204292201e-02,8.752328675508763700e-03,8.520697408236316966e-03,8.738205785636853073e-03,1.474064020279952821e-02,8.752328675508763700e-03
3.500000000000000333e-01,-4.054815023643100425e+00,-2.523932481966966179e+00,-2.090694164128668930e+00,-1.097088608655661490e+00,-4.278799650004117439e+00,-2.539900000000000269e+00,-2.235018160795146702e+00,-1.059899999999999842e+00,3.811581321823623512e+02,8.202659448333047010e+01,2.219706366624556171e-02,2.200109999999999566e-02,2.221382856976914649e-02,1.030815327747408930e-02,1.026079067247466330e-02,1.030848530560635884e-02,1.188891038877147414e-02,1.173560000000000575e-02,1.190535785478923601e-02,1.030815327747408930e-02,1.026079067247466330e-02,1.030847181954893180e-02,1.704298702750851879e-02,1.030815327747408930e-02
3.750000000000000000e-01,-4.360969321804820886e+00,-2.845984426230573128e+00,-2.266060596237541080e+00,-1.288819336813057381e+00,-3.634672470999697591e+00,-2.795799999999999841e+00,-1.970882179181425720e+00,-1.333699999999999886e+00,3.710463277139124898e+02,8.421561670186439130e+01,2.551378659792417902e-02,2.516570000000000265e-02,2.554902104826121262e-02,1.202473101965283175e-02,1.190663615710531656e-02,1.204602206465101542e-02,1.348905557827134727e-02,1.351510000000000385e-02,1.350301234475075052e-02,1.202473101965283175e-02,1.219636081293637431e-02,1.204602129184838277e-02,1.950142108809776315e-02,1.202473101965283175e-02
4.000000000000000222e-01,-4.591540540565949513e+00,-3.103720362339111638e+00,-2.374397668656914373e+00,-1.442325170648391941e+00,-4.843101846620918138e+00,-3.109799999999999898e+00,-2.086756605570231127e+00,-1.435299999999999798e+00,3.594530606766310257e+02,8.509946714301894133e+01,2.906422578395451498e-02,2.915949999999999445e-02,2.912345554535214834e-02,1.390533744948214967e-02,1.403593784453839935e-02,1.395490749526596616e-02,1.515888833447236531e-02,1.510649999999999667e-02,1.516855887014269787e-02,1.390533744948214967e-02,1.401673922276646181e-02,1.395492467296938384e-02,2.211155705921344014e-02,1.390533744948214967e-02
4.250000000000000444e-01,-4.726875577177183096e+00,-3.283185065470489050e+00,-2.425991703591366289e+00,-1.546599368196345248e+00,-5.304818806447856083e+00,-3.338099999999999845e+00,-2.718457724587377999e+00,-1.572499999999999787e+00,3.467708669469504912e+02,8.456213633183894274e+01,3.284386017463181151e-02,3.220030000000000114e-02,3.293302321691457535e-02,1.595079021727270271e-02,1.569050997542902406e-02,1.603661176500165847e-02,1.689306995735910533e-02,1.646760000000000584e-02,1.689641826950680908e-02,1.595079021727270271e-02,1.563815009786919188e-02,1.603665259477548080e-02,2.486846506599545842e-02,1.595079021727270271e-02
4.500000000000000111e-01,-4.752943484053931300e+00,-3.370835529060423941e+00,-2.425134589287625708e+00,-1.593800617145614051e+00,-4.290581509562278129e+00,-3.278599999999999959e+00,-2.550014927275392029e+00,-1.573799999999999866e+00,3.334883990233905138e+02,8.256618896992002021e+01,3.684647886103126213e-02,3.666610000000000008e-02,3.697178267558935000e-02,1.815928794260136120e-02,1.816713218400897376e-02,1.828978706332064566e-02,1.868719091842990093e-02,1.843309999999999740e-02,1.868199686828116504e-02,1.815928794260136120e-02,1.808510170916524315e-02,1.828985754985009218e-02,2.776683488973058153e-02,1.815928794260136120e-02
4.750000000000000333e-01,-4.667592860651392783e+00,-3.355543030174018337e+00,-2.371283767499581252e+00,-1.580920340449801342e+00,-4.866236557241140126e+00,-3.394199999999999662e+00,-2.139775970075473488e+00,-1.564400000000000013e+00,3.201525000350874279e+02,7.915447425030674822e+01,4.106437566436728359e-02,4.139050000000000368e-02,4.123212852152799424e-02,2.052639351326707856e-02,2.083923126881229507e-02,2.071020243654450241e-02,2.053798215110020850e-02,2.018829999999999930e-02,2.052192017997527332e-02,2.052639351326707856e-02,2.036450171226983699e-02,2.071030871152657396e-02,3.080117890773374778e-02,2.052639351326707856e-02
5.000000000000000000e-01,-4.477258910825643312e+00,-3.232078795032772067e+00,-2.264146694766716816e+00,-1.510049130022272257e+00,-4.169282826663170738e+00,-3.211400000000000254e+00,-2.506559008957005563e+00,-1.539499999999999869e+00,3.073255297163334490e+02,7.444633284360682524e+01,4.548863280275615428e-02,4.492730000000000334e-02,4.570506005431580754e-02,2.304515273489793348e-02,2.286904918888170088e-02,2.329083456991025425e-02,2.244348006785822081e-02,2.231140000000000553e-02,2.241421083629868694e-02,2.304515273489793348e-02,2.322509635628854444e-02,2.329098271587676933e-02,3.396605643530718754e-02,2.304515273489793348e-02
5.250000000000000222e-01,-4.189493740271385214e+00,-3.004896616808589105e+00,-2.106245970259692513e+00,-1.387602261604544251e+00,-4.356457629803039744e+00,-3.095600000000000129e+00,-1.860641489102158097e+00,-1.377000000000000224e+00,2.955408112688818392e+02,6.862861930325340154e+01,5.010947078170978342e-02,4.931369999999999504e-02,5.038053066896645837e-02,2.570633885782773811e-02,2.541373923828943102e-02,2.602210901316675054e-02,2.440313192388204877e-02,2.417290000000000064e-02,2.435839675404006394e-02,2.570633885782773811e-02,2.580643831998815502e-02,2.602230489580579370e-02,3.725630135279591609e-02,2.570633885782773811e-02
5.500000000000000444e-01,-3.811247828748880462e+00,-2.689899938509412891e+00,-1.902432627913806629e+00,-1.222869306288563607e+00,-3.773738679858823719e+00,-2.675799999999999734e+00,-2.017133416365224807e+00,-1.238500000000000156e+00,2.852592051655101386e+02,6.194224413764047199e+01,5.491663939242308334e-02,5.386640000000000178e-02,5.524785228688695177e-02,2.849880712095682195e-02,2.808060233533676842e-02,2.889227528206115073e-02,2.641783227146626487e-02,2.575830000000000480e-02,2.635554045815885829e-02,2.849880712095682195e-02,2.805093173805286305e-02,2.889252439399982858e-02,4.066723583194467584e-02,2.849880712095682195e-02
5.750000000000000666e-01,-3.356208722107214104e+00,-2.312113529443064586e+00,-1.659286328623219564e+00,-1.026154859888614990e+00,-3.104906530679206078e+00,-2.234799999999999898e+00,-1.668826829170935833e+00,-9.982000000000000872e-01,2.768297600411301005e+02,5.466526961963911901e+01,5.989981928583035936e-02,5.943719999999999559e-02,6.029612294728506350e-02,3.140993328573082888e-02,3.136705731684209103e-02,3.188788799461926560e-02,2.848988600009953048e-02,2.838809999999999598e-02,2.840818552834237926e-02,3.140993328573082888e-02,3.183829621488055983e-02,3.188819531364039950e-02,4.419485264296494492e-02,3.140993328573082888e-02
6.000000000000000888e-01,-2.854614545560314021e+00,-1.899541514971683442e+00,-1.386377172955735260e+00,-8.071075422734369509e-01,-3.659362171363729210e+00,-1.978700000000000125e+00,-1.186647294703150335e+00,-7.912000000000000144e-01,2.704571450855922308e+02,4.709384213075657755e+01,6.504899951907343325e-02,6.526410000000000544e-02,6.551464216859308187e-02,3.442610383683127745e-02,3.482106390653887107e-02,3.499435821367991722e-02,3.062289568224215233e-02,3.043359999999999815e-02,3.052022060830231545e-02,3.442610383683127745e-02,3.481233726027889441e-02,3.499472808305036098e-02,4.783594760065779106e-02,3.442610383683127745e-02
6.250000000000000000e-01,-2.353767770575958540e+00,-1.476241702403532141e+00,-1.098480575909245305e+00,-5.740932973897446834e-01,-2.179119332246515217e+00,-1.378100000000000103e+00,-1.486573725942756719e+00,-5.971000000000000751e-01,2.661781480256119039e+02,3.952239245852916838e+01,7.035479904690786213e-02,6.952700000000000546e-02,7.089327987913968121e-02,3.753322704557202766e-02,3.734830066342665483e-02,3.819653590177785052e-02,3.282157200133584141e-02,3.217170000000000446e-02,3.269666587230261878e-02,3.753322704557202766e-02,3.734481000492266556e-02,3.819697194453058886e-02,5.158818552412185177e-02,3.753322704557202766e-02
6.500000000000000222e-01,-1.902208866842538537e+00,-1.058363902163785175e+00,-8.155303939686928683e-01,-3.349257205668203508e-01,-1.074852602051481254e+00,-1.054499999999999993e+00,-7.719747932360518927e-01,-3.618999999999999995e-01,2.638489541558818132e+02,3.222457286932930742e+01,7.580871042712988839e-02,7.475650000000000350e-02,7.642277070162548092e-02,4.071724079916703987e-02,4.044451475646460015e-02,4.147928561115343110e-02,3.509146962796285546e-02,3.430769999999999653e-02,3.494339161144884021e-02,4.071724079916703987e-02,4.044451475646460015e-02,4.147979068810735137e-02,5.545009002754637539e-02,4.071724079916703987e-02
6.750000000000000444e-01,-1.525129161674186218e+00,-6.551044217400752157e-01,-5.578282734258342979e-01,-9.820397036820863179e-02,-2.121220940906974661e+00,-7.177000000000000046e-01,-1.482196139499158682e-01,-6.259999999999998899e-02,2.631442406591565941e+02,2.543632361131293251e+01,8.140325709686602185e-02,8.106750000000000067e-02,8.209491416075659354e-02,4.396459812914580573e-02,4.416381139246451648e-02,4.482802191353564558e-02,3.743865896772020918e-02,3.690170000000000949e-02,3.726678300436162689e-02,4.396459812914580573e-02,4.416555672171650765e-02,4.482859812513516340e-02,5.942095803229311551e-02,4.396459812914580573e-02
7.000000000000000666e-01,-1.210507878310392860e+00,-2.734412862975603709e-01,-3.388182441191290306e-01,1.259355878835742570e-01,-8.902803949897893920e-01,-2.920000000000000373e-01,-5.885263873939623469e-01,1.008999999999999897e-01,2.635683695201457795e+02,1.934227833792016682e+01,8.713206281120608465e-02,8.571000000000000840e-02,8.790266940824759123e-02,4.726270837651141282e-02,4.688303436707167565e-02,4.822917585804247648e-02,3.986935443469466489e-02,3.921739999999999948e-02,3.967336837738987682e-02,4.726270837651141282e-02,4.743106775219790155e-02,4.822982457834235070e-02,6.350070862295037477e-02,4.726270837651141282e-02
7.250000000000000888e-01,-9.197365409534346004e-01,7.700350126578224541e-02,-1.619880585708415033e-01,3.262051449571254369e-01,-8.490983859759920760e-01,4.390000000000000152e-02,-5.904926773917275329e-02,3.497999999999999998e-01,2.644781890415683279e+02,1.406644274515231352e+01,9.298982850766976394e-02,9.139900000000000801e-02,9.384013783596255320e-02,5.060030195594476810e-02,5.018868797034894275e-02,5.167056673866517180e-02,4.238952655172498890e-02,4.159680000000000322e-02,4.216943004267730000e-02,5.060030195594476810e-02,5.071926806295522228e-02,5.167128866461732223e-02,6.768967752969737295e-02,5.060030195594476810e-02
7.500000000000000000e-01,-6.169607396767622376e-01,3.825677647649723401e-01,-2.555380795861610793e-02,4.913337711257177443e-01,-1.436250346083263629e+00,4.198999999999999955e-01,-1.600773235672836026e-01,4.873999999999999444e-01,2.651162071619360745e+02,9.667735638736596471e+00,9.897220375668290548e-02,9.922589999999999189e-02,9.990242974223398353e-02,5.396768012695705302e-02,5.467942013573034998e-02,5.514165602748696826e-02,4.500452362972585940e-02,4.404960000000000125e-02,4.476061702246250662e-02,5.396768012695705302e-02,5.402492166623248243e-02,5.514245123186010955e-02,7.198836369320438244e-02,5.396768012695705302e-02
7.750000000000000222e-01,-2.963692739799445031e-01,6.281625678486564279e-01,6.959037340618401402e-02,6.113964196728396416e-01,3.482938421100797988e-01,7.498000000000000220e-01,-1.526422255363505953e-01,5.832999999999999297e-01,2.646522267243371402e+02,6.140594264097774868e+00,1.050755393017880901e-01,1.051847999999999950e-01,1.060854159513431316e-01,5.735681861984207042e-02,5.805314157983539058e-02,5.863366632389247629e-02,4.771872068194601968e-02,4.704110000000000236e-02,4.745157771005301811e-02,5.735681861984207042e-02,5.793271386144778490e-02,5.863453431182651804e-02,7.639712999186705489e-02,5.735681861984207042e-02
8.000000000000000444e-01,1.190529819758510272e-02,8.010216079204954820e-01,1.170201949032435712e-01,6.789804475492668967e-01,-6.090708519363057238e-01,6.833000000000000185e-01,5.604505759608553461e-01,7.193999999999999284e-01,2.622309762689306467e+02,3.420446842692014044e+00,1.112965211927328391e-01,1.111354000000000092e-01,1.123853747460241137e-01,6.076131553565126964e-02,6.137799380488458828e-02,6.213955988185055485e-02,5.053520565708157636e-02,4.971850000000000575e-02,5.024562826690984890e-02,6.076131553565126964e-02,6.131690728106478638e-02,6.214049966188563145e-02,8.091586342490721118e-02,6.076131553565126964e-02
8.250000000000000666e-01,2.602616176609758303e-01,8.923634485428161289e-01,1.103198545582184942e-01,6.901229026926757326e-01,1.210580035280647282e+00,9.144999999999999796e-01,-1.829605945812467771e-01,6.618999999999999329e-01,2.570228652862896297e+02,1.393476441725333359e+00,1.176317112527517084e-01,1.171355999999999925e-01,1.187985577089382128e-01,6.417619989416988024e-02,6.468539273741384654e-02,6.565388715966627431e-02,5.345551135858182118e-02,5.247140000000000137e-02,5.314446990885651756e-02,6.417619989416988024e-02,6.469237405442181121e-02,6.565489734394854004e-02,8.554361130566676130e-02,6.417619989416988024e-02
8.500000000000000888e-01,4.103844535312076158e-01,8.966983903338542339e-01,5.194998239731674072e-02,6.449089892585866401e-01,4.424534865028058594e-01,8.711999999999999744e-01,1.094135801729965579e-01,6.600999999999999091e-01,2.482747661549969109e+02,-9.022858618832327315e-02,1.240770403526600951e-01,1.243129000000000040e-01,1.253207105994426640e-01,6.759763652082796670e-02,6.857573164010920264e-02,6.917253097587744426e-02,5.647940383183213536e-02,5.530530000000000168e-02,5.614796562435392380e-02,6.759763652082796670e-02,6.805911418151888714e-02,6.917360991890586508e-02,9.027822209224611871e-02,6.759763652082796670e-02
8.750000000000000000e-01,4.470848291697682719e-01,8.113216323435429311e-01,-4.325254684362492275e-02,5.475497360472696418e-01,-7.180364201029231230e-01,7.631999999999999895e-01,4.762536127649293349e-01,5.603000000000000203e-01,2.353576910458809550e+02,-1.201295557708369266e+00,1.306273086553650098e-01,1.295871999999999857e-01,1.319465921957794219e-01,7.102257047573143356e-02,7.139269305282804068e-02,7.269238112197475010e-02,5.960473817963357623e-02,5.874870000000000092e-02,5.925398440310856996e-02,7.102257047573143356e-02,7.200879427878204009e-02,7.269352709554897929e-02,9.511602341749929301e-02,7.102257047573143356e-02
9.000000000000000222e-01,3.724898059489436530e-01,6.381866561742539634e-01,-1.550378815500600416e-01,4.059398873138999608e-01,1.685615329612182522e+00,7.631000000000000005e-01,-7.413498057769365435e-01,3.606999999999999651e-01,2.178083936826548950e+02,-2.114775644741667016e+00,1.372757393530987247e-01,1.382729000000000041e-01,1.386695334167799554e-01,7.444835297218116432e-02,7.596196503454920312e-02,7.621097658126690932e-02,6.282738638091754646e-02,6.181289999999999701e-02,6.245831813789827491e-02,7.444835297218116432e-02,7.541044099091900876e-02,7.621218797085947683e-02,1.000515628670081286e-01,7.444835297218116432e-02
9.250000000000000444e-01,1.927564205190960001e-01,3.875504162229534977e-01,-2.716157141656619367e-01,2.310068228643443189e-01,-9.770689825043059606e-01,3.010999999999999788e-01,-4.712805174135236697e-01,2.493999999999999551e-01,1.953622735177635548e+02,-2.994305705294817876e+00,1.440136190255957849e-01,1.438046000000000046e-01,1.454810732333926271e-01,7.787238828716466776e-02,7.882954099557588912e-02,7.972615100979017766e-02,6.614123073843113099e-02,6.494129999999999348e-02,6.575467205351669120e-02,7.787238828716466776e-02,7.879114375203201404e-02,7.972742650861493197e-02,1.050774248820134649e-01,7.787238828716466776e-02
9.500000000000000666e-01,-8.623761055071910153e-02,8.048534903636921090e-02,-3.986736923346854145e-01,3.617457199438711690e-02,2.752388214688770152e-01,1.501000000000000112e-01,-1.055825665693698456e-01,7.109999999999995490e-02,1.679754724465171591e+02,-3.978030089582653694e+00,1.508300492532743120e-01,1.504542000000000102e-01,1.523706999543092411e-01,8.129184070517790628e-02,8.223991435397280669e-02,8.323571463483894761e-02,6.953820854809639185e-02,6.813239999999999574e-02,6.913472409438893573e-02,8.129184070517790628e-02,8.214741190361710133e-02,8.323705340795603536e-02,1.101841289006853519e-01,8.129184070517790628e-02
9.750000000000000888e-01,-4.492660761593039176e-01,-2.525046522396666715e-01,-5.530899043405604898e-01,-1.631875205617150937e-01,9.378532666295714970e-02,-2.231999999999999540e-01,-6.840112759957499566e-01,-1.969000000000000750e-01,1.358347001124799078e+02,-5.167423496699451668e+00,1.577118320022673215e-01,1.582302999999999904e-01,1.593257180199040834e-01,8.470343631568615084e-02,8.617737714647201452e-02,8.673720163879622413e-02,7.300839568658118450e-02,7.196370000000000544e-02,7.258824434274405157e-02,8.470343631568615084e-02,8.607440272060434827e-02,8.673860343126671424e-02,1.153601138444242530e-01,8.470343631568615084e-02
1.000000000000000000e+00,-8.578818965749602787e-01,-5.772457741566318079e-01,-7.443779230079990983e-01,-3.508459020961543495e-01,-1.274337382964490173e+00,-6.814999999999999947e-01,-4.680185538728068306e-02,-3.194000000000000172e-01,9.935406322729649276e+01,-6.619899412826691254e+00,1.646435081154301039e-01,1.649675000000000169e-01,1.663312517097026710e-01,8.810337968519733887e-02,8.954935326132505702e-02,9.022770437642872732e-02,7.654012843023275114e-02,7.532880000000000131e-02,7.610326452809555720e-02,8.810337968519733887e-02,8.944812416470938887e-02,9.022916954748154417e-02,1.205918182728314275e-01,8.810337968519733887e-02
1.025000000000000133e+00,-1.248228754780728700e+00,-8.636352421632826903e-01,-9.594763490415214591e-01,-5.114652857809030007e-01,-7.917864116485826553e-01,-8.399000000000000909e-01,-1.699744602712901953e+00,-5.606000000000000982e-01,5.915896131325906282e+01,-8.345761980514762257e+00,1.716075563520939873e-01,1.717574000000000045e-01,1.733703876806034216e-01,9.148738246688641051e-02,9.291609338842211907e-02,9.370380389749080607e-02,8.012017388520756289e-02,7.928630000000000400e-02,7.966629007119993555e-02,9.148738246688641051e-02,9.333846306740474497e-02,9.370533337687020348e-02,1.258638651186507751e-01,9.148738246688641051e-02
1.050000000000000044e+00,-1.548501339145415878e+00,-1.091259724245766005e+00,-1.163484693586057217e+00,-6.323866919829590483e-01,-2.031504558499624302e+00,-1.155699999999999950e+00,-1.100146401207728886e+00,-6.139000000000000012e-01,1.605789701816208392e+01,-1.030968904878415593e+01,1.785847397518928736e-01,1.785169000000000061e-01,1.804244480606886358e-01,9.485078052759303435e-02,9.624443627197530604e-02,9.716159277703835528e-02,8.373395922429982541e-02,8.212919999999999943e-02,8.326255037630715672e-02,9.485078052759303435e-02,9.609259262705180382e-02,9.716318795735921776e-02,1.311593494880963495e-01,9.485078052759303435e-02
