Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Left
7.000000000000000666e-01,-5.885263873939623469e-01,1.008999999999999897e-01,3.921739999999999948e-02,4.743106775219790155e-02,3.967336837738987682e-02,4.822982457834235070e-02,3.986935443469466489e-02,4.726270837651141282e-02,1.959860573047880750e-04,-9.671162018309378827e-04,1.055820741015780773e-01
7.250000000000000888e-01,-5.904926773917275329e-02,3.497999999999999998e-01,4.159680000000000322e-02,5.071926806295522228e-02,4.216943004267730000e-02,5.167128866461732223e-02,4.238952655172498890e-02,5.060030195594476810e-02,2.200965090476889041e-04,-1.070986708672554133e-03,1.055820741015780773e-01
7.500000000000000000e-01,-1.600773235672836026e-01,4.873999999999999444e-01,4.404960000000000125e-02,5.402492166623248243e-02,4.476061702246250662e-02,5.514245123186010955e-02,4.500452362972585940e-02,5.396768012695705302e-02,2.439066072633527815e-04,-1.174771104903056529e-03,1.055820741015780773e-01
7.750000000000000222e-01,-1.526422255363505953e-01,5.832999999999999297e-01,4.704110000000000236e-02,5.793271386144778490e-02,4.745157771005301811e-02,5.863453431182651804e-02,4.771872068194601968e-02,5.735681861984207042e-02,2.671429718930015684e-04,-1.277715691984447621e-03,1.055820741015780773e-01
8.000000000000000444e-01,5.604505759608553461e-01,7.193999999999999284e-01,4.971850000000000575e-02,6.131690728106478638e-02,5.024562826690984890e-02,6.214049966188563145e-02,5.053520565708157636e-02,6.076131553565126964e-02,2.895773901717274557e-04,-1.379184126234361818e-03,1.055820741015780773e-01
8.250000000000000666e-01,-1.829605945812467771e-01,6.618999999999999329e-01,5.247140000000000137e-02,6.469237405442181121e-02,5.314446990885651756e-02,6.565489734394854004e-02,5.345551135858182118e-02,6.417619989416988024e-02,3.110414497253036203e-04,-1.478697449778659800e-03,1.055820741015780773e-01
8.500000000000000888e-01,1.094135801729965579e-01,6.600999999999999091e-01,5.530530000000000168e-02,6.805911418151888714e-02,5.614796562435392380e-02,6.917360991890586508e-02,5.647940383183213536e-02,6.759763652082796670e-02,3.314382074782115661e-04,-1.575973398077898380e-03,1.055820741015780773e-01
8.750000000000000000e-01,4.762536127649293349e-01,5.603000000000000203e-01,5.874870000000000092e-02,7.200879427878204009e-02,5.925398440310856996e-02,7.269352709554897929e-02,5.960473817963357623e-02,7.102257047573143356e-02,3.507537765250062778e-04,-1.670956619817545730e-03,1.055820741015780773e-01
9.000000000000000222e-01,-7.413498057769365435e-01,3.606999999999999651e-01,6.181289999999999701e-02,7.541044099091900876e-02,6.245831813789827491e-02,7.621218797085947683e-02,6.282738638091754646e-02,7.444835297218116432e-02,3.690682430192715469e-04,-1.763834998678312505e-03,1.055820741015780773e-01
9.250000000000000444e-01,-4.712805174135236697e-01,2.493999999999999551e-01,6.494129999999999348e-02,7.879114375203201404e-02,6.575467205351669120e-02,7.972742650861493197e-02,6.614123073843113099e-02,7.787238828716466776e-02,3.865586849144397874e-04,-1.855038221450264202e-03,1.055820741015780773e-01
9.500000000000000666e-01,-1.055825665693698456e-01,7.109999999999995490e-02,6.813239999999999574e-02,8.214741190361710133e-02,6.913472409438893573e-02,8.323705340795603536e-02,6.953820854809639185e-02,8.129184070517790628e-02,4.034844537074561144e-04,-1.945212702778129077e-03,1.055820741015780773e-01
9.750000000000000888e-01,-6.840112759957499566e-01,-1.969000000000000750e-01,7.196370000000000544e-02,8.607440272060434827e-02,7.258824434274405157e-02,8.673860343126671424e-02,7.300839568658118450e-02,8.470343631568615084e-02,4.201513438371329290e-04,-2.035167115580563402e-03,1.055820741015780773e-01
1.000000000000000000e+00,-4.680185538728068306e-02,-3.194000000000000172e-01,7.532880000000000131e-02,8.944812416470938887e-02,7.610326452809555720e-02,9.022916954748154417e-02,7.654012843023275114e-02,8.810337968519733887e-02,4.368639021371939490e-04,-2.125789862284205300e-03,1.055820741015780773e-01
1.025000000000000133e+00,-1.699744602712901953e+00,-5.606000000000000982e-01,7.928630000000000400e-02,9.333846306740474497e-02,7.966629007119993555e-02,9.370533337687020348e-02,8.012017388520756289e-02,9.148738246688641051e-02,4.538838140076273397e-04,-2.217950909983792962e-03,1.055820741015780773e-01
1.050000000000000044e+00,-1.100146401207728886e+00,-6.139000000000000012e-01,8.212919999999999943e-02,9.609259262705180382e-02,8.326255037630715672e-02,9.716318795735921776e-02,8.373395922429982541e-02,9.485078052759303435e-02,4.714088479926686892e-04,-2.312407429766183409e-03,1.055820741015780773e-01
1.074999999999999956e+00,-8.219764257718527034e-01,-6.891999999999999238e-01,8.615319999999999923e-02,9.994453428620328483e-02,8.687628409577025090e-02,1.005984387886340176e-01,8.736585764208842919e-02,9.818870780713113977e-02,4.895735463181782876e-04,-2.409730981502877789e-03,1.055820741015780773e-01
1.100000000000000089e+00,-2.024865442836754070e+00,-7.507000000000000339e-01,8.962699999999999834e-02,1.032362252554645948e-01,9.049105346634514491e-02,1.040065657848960184e-01,9.099951369707140469e-02,1.014963010280126449e-01,5.084602307262597876e-04,-2.510264756883373582e-03,1.055820741015780773e-01
1.125000000000000000e+00,-1.115764986577239659e+00,-6.219999999999999973e-01,9.307130000000000958e-02,1.064825376641740512e-01,9.409007694540530431e-02,1.073830301712763724e-01,9.461818269064040110e-02,1.047689228426683661e-01,5.281057452350967907e-04,-2.614107328608006320e-03,1.055820741015780773e-01
1.150000000000000133e+00,-1.320941404341712699e+00,-6.462999999999999856e-01,9.647490000000000232e-02,1.096817261830796558e-01,9.765656533627078972e-02,1.107235112985308356e-01,9.820506208466167619e-02,1.080023991153541973e-01,5.484967483908864683e-04,-2.721112183176638277e-03,1.055820741015780773e-01
1.175000000000000044e+00,-6.513205906306109849e-01,-3.753000000000000780e-01,1.009745000000000087e-01,1.139158949484179034e-01,1.011740461780563094e-01,1.140241554044138517e-01,1.017436047991020498e-01,1.111932589478735606e-01,5.695586210457403986e-04,-2.830896456540291095e-03,1.055820741015780773e-01
1.200000000000000178e+00,-6.985189454890605720e-01,-1.938000000000000833e-01,1.042995000000000033e-01,1.170609782605116639e-01,1.046266652587865553e-01,1.172818116930647026e-01,1.052178163257637966e-01,1.143389489415351651e-01,5.911510669772412907e-04,-2.942862751529537468e-03,1.055820741015780773e-01
1.225000000000000089e+00,-5.339995620849108393e-01,6.159999999999998810e-02,1.070014000000000104e-01,1.196353389072033063e-01,1.079994607667917050e-01,1.204942239526074765e-01,1.086125408013514232e-01,1.174379841599996477e-01,6.130800345597181567e-04,-3.056239792607828853e-03,1.055820741015780773e-01
1.250000000000000000e+00,-3.330375056851369586e-01,3.481999999999999540e-01,1.101556999999999953e-01,1.226757024641774441e-01,1.112786107916182432e-01,1.236601435937215027e-01,1.119137333204048151e-01,1.204900083942378186e-01,6.351225287865719382e-04,-3.170135199483684052e-03,1.055820741015780773e-01
1.275000000000000133e+00,1.129060054661089829e+00,7.901000000000000245e-01,1.142369999999999913e-01,1.266847237560083939e-01,1.144516553482617799e-01,1.267793366738935446e-01,1.151087051098078212e-01,1.234957560284700440e-01,6.570497615460413332e-04,-3.283580645423500588e-03,1.055820741015780773e-01
1.300000000000000044e+00,1.054754113121472603e+00,1.048599999999999977e+00,1.171905000000000030e-01,1.296570194721547442e-01,1.175076902665716932e-01,1.298524720887531958e-01,1.181863257547591112e-01,1.264569183904084848e-01,6.786354881874179235e-04,-3.395553698344710991e-03,1.055820741015780773e-01
1.325000000000000178e+00,1.538108500444805182e+00,1.416399999999999881e+00,1.195525999999999950e-01,1.320865177909308630e-01,1.204375258415474742e-01,1.328808947499474924e-01,1.211371748554766065e-01,1.293759128743614262e-01,6.996490139291322574e-04,-3.504981875586066220e-03,1.055820741015780773e-01
1.350000000000000089e+00,2.368089689778480000e+00,1.728200000000000180e+00,1.231436000000000058e-01,1.359018075357904531e-01,1.232338014350025657e-01,1.358663007833696423e-01,1.239536463038875963e-01,1.322555462663398684e-01,7.198448688850306310e-04,-3.610754517029773902e-03,1.055820741015780773e-01
1.375000000000000000e+00,2.591652949945353335e+00,1.963400000000000034e+00,1.252764000000000100e-01,1.382527660382268098e-01,1.258910488283819795e-01,1.388103401677959481e-01,1.266300123604560679e-01,1.350985725656322634e-01,7.389635320740883806e-04,-3.711767602163684732e-03,1.055820741015780773e-01
1.400000000000000133e+00,2.503612248091523718e+00,2.241800000000000015e+00,1.277063999999999977e-01,1.410226035611418238e-01,1.284057004553318948e-01,1.417141771590141874e-01,1.291624497089877699e-01,1.379071731968590508e-01,7.567492536558750871e-04,-3.807003962155136589e-03,1.055820741015780773e-01
1.425000000000000044e+00,2.856791968666672510e+00,2.291999999999999815e+00,1.299989000000000006e-01,1.437453171942529861e-01,1.307760418503784439e-01,1.445780416324654594e-01,1.315490213828367783e-01,1.406824156851153584e-01,7.729795324583343952e-04,-3.895625947350100926e-03,1.055820741015780773e-01
1.450000000000000178e+00,3.526166467685257100e+00,2.388199999999999878e+00,1.325243000000000115e-01,1.468956364941027271e-01,1.330021100972642034e-01,1.474008054001372525e-01,1.337896047918498699e-01,1.434237537464441992e-01,7.874946945856664549e-04,-3.977051653693053357e-03,1.055820741015780773e-01
1.475000000000000089e+00,2.922214231984415544e+00,2.407700000000000173e+00,1.345698999999999923e-01,1.495816982129219985e-01,1.350855423366974506e-01,1.501796166051038439e-01,1.358857604447306078e-01,1.461286156840728434e-01,8.002181080331571827e-04,-4.051000921031000512e-03,1.055820741015780773e-01
1.500000000000000000e+00,3.088573892885020822e+00,2.270299999999999763e+00,1.368166000000000104e-01,1.526918749399759079e-01,1.370293809077835212e-01,1.529096226499541133e-01,1.378405446490873210e-01,1.487921084821989259e-01,8.111637413037997568e-04,-4.117514167755187415e-03,1.055820741015780773e-01
1.525000000000000133e+00,2.743849343179946221e+00,2.064799999999999969e+00,1.383214000000000110e-01,1.548752818342208071e-01,1.388378438082255029e-01,1.555838073514667630e-01,1.396582759773408178e-01,1.514068586002184635e-01,8.204321691153149132e-04,-4.176948751248299452e-03,1.055820741015780773e-01
1.550000000000000044e+00,2.461626288505926574e+00,1.840599999999999792e+00,1.400017000000000067e-01,1.574164812251245549e-01,1.405160700801315055e-01,1.581929603730279077e-01,1.413442671283168528e-01,1.539630127272431093e-01,8.281970481853473398e-04,-4.229947645784798427e-03,1.055820741015780773e-01
1.575000000000000178e+00,2.199528749662742477e+00,1.441899999999999959e+00,1.422791999999999946e-01,1.610607287032887192e-01,1.420698494348176522e-01,1.607257876899919058e-01,1.429045335092413438e-01,1.564484167469645248e-01,8.346840744236916354e-04,-4.277370943027380967e-03,1.055820741015780773e-01
1.600000000000000089e+00,1.630390875666356543e+00,1.117900000000000116e+00,1.438702999999999788e-01,1.637502810806119591e-01,1.435053443909595772e-01,1.631691639835942675e-01,1.443454900530397322e-01,1.588489723459818315e-01,8.401456620801550645e-04,-4.320191637612436075e-03,1.055820741015780773e-01
1.625000000000000000e+00,1.311325916575389883e+00,8.301999999999999380e-01,1.451002000000000125e-01,1.659075080360769838e-01,1.448288122160265590e-01,1.655085221508603155e-01,1.456736483332909393e-01,1.611491459716561103e-01,8.448361172643803485e-04,-4.359376179204205171e-03,1.055820741015780773e-01
1.650000000000000133e+00,1.140322942249007099e+00,5.245999999999999552e-01,1.462024999999999852e-01,1.678971833833504956e-01,1.460463341988325059e-01,1.677283682961258349e-01,1.468953259099521624e-01,1.633325862041931087e-01,8.489917111196565447e-04,-4.395782091932726177e-03,1.055820741015780773e-01
1.675000000000000044e+00,7.009405692526472498e-01,3.818999999999999617e-01,1.470416999999999974e-01,1.694452904298694995e-01,1.471635617832590115e-01,1.698128998418902968e-01,1.480163792245022536e-01,1.653828005235903897e-01,8.528174412432421025e-04,-4.430099318299907107e-03,1.055820741015780773e-01
1.700000000000000178e+00,8.041656341581557843e-01,2.741999999999999438e-01,1.478301000000000198e-01,1.709235843063086902e-01,1.481854916804567213e-01,1.717466911427117104e-01,1.490419710313099499e-01,1.672838506472844877e-01,8.564793508532286825e-04,-4.462840495427222720e-03,1.055820741015780773e-01
1.725000000000000089e+00,5.156010899363312472e-01,1.649999999999999800e-01,1.487278999999999962e-01,1.726200443392471584e-01,1.491162830485425195e-01,1.735153991982306687e-01,1.499763830559341093e-01,1.690210378349089049e-01,8.601000073915898714e-04,-4.494361363321763836e-03,1.055820741015780773e-01
1.750000000000000000e+00,2.011412681494934296e-01,1.436999999999999944e-01,1.495731000000000144e-01,1.742187659340739547e-01,1.499591277959422542e-01,1.751064356728780358e-01,1.508228829318729314e-01,1.705815536646074215e-01,8.637551359306772092e-04,-4.524882008270614264e-03,1.055820741015780773e-01
1.775000000000000133e+00,4.026360265061598165e-01,1.656999999999999584e-01,1.503535000000000010e-01,1.756796065179932198e-01,1.507161804116088355e-01,1.765095531260138517e-01,1.515836504901451609e-01,1.719550650041403450e-01,8.674700785363254063e-04,-4.554488121873506712e-03,1.055820741015780773e-01
1.800000000000000044e+00,5.489353546067358147e-01,2.273999999999999910e-01,1.511690000000000256e-01,1.771736083577003795e-01,1.513885481676508493e-01,1.777173028952112044e-01,1.522597631119169959e-01,1.731341933791405996e-01,8.712149442661465404e-04,-4.583109516070604794e-03,1.055820741015780773e-01
1.825000000000000178e+00,5.518512949145500945e-01,3.594999999999999307e-01,1.517792000000000030e-01,1.782522218354328780e-01,1.519763378587070668e-01,1.787253355504470065e-01,1.528512355914878884e-01,1.741148485158959813e-01,8.748977327808216131e-04,-4.610487034551025154e-03,1.055820741015780773e-01
1.850000000000000089e+00,6.614690903067271810e-01,5.171000000000000041e-01,1.523785000000000001e-01,1.792592768138335790e-01,1.524787520559117704e-01,1.795325277656797114e-01,1.533571083751694430e-01,1.748963852633558802e-01,8.783563192576726575e-04,-4.636142502323831183e-03,1.055820741015780773e-01
1.875000000000000000e+00,1.465798042049499372e+00,8.058999999999999497e-01,1.528558999999999890e-01,1.799992964166791942e-01,1.528942254964202885e-01,1.801409303264727146e-01,1.537755782007281247e-01,1.754815679505480897e-01,8.813527043078361878e-04,-4.659362375924624988e-03,1.055820741015780773e-01
1.900000000000000133e+00,1.522066845019243164e+00,1.105299999999999949e+00,1.531249000000000082e-01,1.803727968766059842e-01,1.532205897914197812e-01,1.805555420276441225e-01,1.541041646260742082e-01,1.758763407933940925e-01,8.835748346544269882e-04,-4.679201234250029984e-03,1.055820741015780773e-01
1.925000000000000044e+00,1.477390373945553392e+00,1.401699999999999946e+00,1.533680000000000043e-01,1.806590308739330630e-01,1.534552519091209599e-01,1.807839251326245900e-01,1.543399028276644935e-01,1.760894142563117493e-01,8.846509185435336153e-04,-4.694510876312840697e-03,1.055820741015780773e-01
1.950000000000000178e+00,2.233517865366193345e+00,1.724899999999999878e+00,1.535224000000000033e-01,1.807777132630686567e-01,1.535953696491707821e-01,1.808356902189663939e-01,1.544795476601839024e-01,1.761316877111870072e-01,8.841780110131203241e-04,-4.704002507779386777e-03,1.055820741015780773e-01
1.975000000000000089e+00,3.208398115393205074e+00,2.032399999999999984e+00,1.535881000000000052e-01,1.807131360807448794e-01,1.536380071602018726e-01,1.807218892560389367e-01,1.545197691248941241e-01,1.760155430592603987e-01,8.817619646922514320e-04,-4.706346196778538049e-03,1.055820741015780773e-01
2.000000000000000000e+00,2.096925390551208856e+00,2.260899999999999910e+00,1.535459000000000129e-01,1.804984605827495703e-01,1.535802568236024068e-01,1.804543617430375835e-01,1.544573181549647733e-01,1.757540627343437134e-01,8.770613313623665253e-04,-4.700299008693870073e-03,1.055820741015780773e-01
2.024999999999999911e+00,3.604352653473275936e+00,2.448100000000000165e+00,1.534128000000000158e-01,1.801528853908546945e-01,1.534193199666984420e-01,1.800450781412930024e-01,1.542891445163505626e-01,1.753602424566929052e-01,8.698245496521206377e-04,-4.684835684600097139e-03,1.055820741015780773e-01
2.050000000000000266e+00,3.064669072708148700e+00,2.527899999999999814e+00,1.531842000000000203e-01,1.796833918220682169e-01,1.531525451303684393e-01,1.795055201166360082e-01,1.540124547282226142e-01,1.748462735891410935e-01,8.599095978541748675e-04,-4.659246527494914636e-03,1.055820741015780773e-01
2.075000000000000178e+00,3.857144430066776764e+00,2.583099999999999952e+00,1.527882000000000129e-01,1.789835147920185165e-01,1.527774262226716806e-01,1.788461319146323336e-01,1.536247071747699477e-01,1.742229537993434385e-01,8.472809520982671483e-04,-4.623178115288895107e-03,1.055820741015780773e-01
2.100000000000000089e+00,3.252947306867348676e+00,2.545599999999999863e+00,1.523375000000000146e-01,1.782644391401968509e-01,1.522915634313715960e-01,1.780758733488020384e-01,1.531235529138461893e-01,1.734992528850474724e-01,8.319894824745932560e-04,-4.576620463754565993e-03,1.055820741015780773e-01
2.125000000000000000e+00,3.635803983445363485e+00,2.432300000000000129e+00,1.516875000000000029e-01,1.773062533808519303e-01,1.516925896073967883e-01,1.772019014220189981e-01,1.525067395694474914e-01,1.726820325226475217e-01,8.141499620507031132e-04,-4.519868899371476401e-03,1.055820741015780773e-01
2.149999999999999911e+00,3.078631017232634992e+00,2.230999999999999872e+00,1.511365000000000069e-01,1.765452898269824211e-01,1.509780672884951380e-01,1.762294009790060234e-01,1.517719974907836833e-01,1.717759110108383613e-01,7.939302022885452725e-04,-4.453489968167662072e-03,1.055820741015780773e-01
2.175000000000000266e+00,2.471502962313913976e+00,1.973799999999999777e+00,1.502307000000000226e-01,1.753671925818862665e-01,1.501453678382984602e-01,1.751615716823422819e-01,1.509169224838971257e-01,1.707832729202652389e-01,7.715546455986654895e-04,-4.378298762077043049e-03,1.055820741015780773e-01
2.200000000000000178e+00,2.771274454881715865e+00,1.743799999999999795e+00,1.491580999999999879e-01,1.740512143258825251e-01,1.491915516204797842e-01,1.739997607396638890e-01,1.499388633160840256e-01,1.697044302331573717e-01,7.473116956042413772e-04,-4.295330506506517265e-03,1.055820741015780773e-01
2.225000000000000089e+00,2.471072153615874178e+00,1.463200000000000056e+00,1.482932999999999890e-01,1.730336873719698076e-01,1.481132719037899226e-01,1.727437153902033340e-01,1.488348206165426846e-01,1.685379331719608909e-01,7.215487127527620004e-04,-4.205782218242443138e-03,1.055820741015780773e-01
2.250000000000000000e+00,1.765105392529590533e+00,1.244099999999999984e+00,1.471575999999999995e-01,1.717421437254940120e-01,1.469067225705165680e-01,1.713919225948014047e-01,1.476013682162974905e-01,1.672810079417747509e-01,6.946456457809224716e-04,-4.110914653026653820e-03,1.055820741015780773e-01
2.274999999999999911e+00,1.992491857729583815e+00,1.046000000000000041e+00,1.456870000000000109e-01,1.701312048259032428e-01,1.455676423018714694e-01,1.699420052248221957e-01,1.462346145421938304e-01,1.659300762051059419e-01,6.669722403223610208e-04,-4.011929019716253819e-03,1.055820741015780773e-01
2.300000000000000266e+00,1.716634467469662306e+00,8.645000000000000462e-01,1.442921000000000065e-01,1.686546562787160364e-01,1.440913802962551227e-01,1.683911474757436855e-01,1.447302245755318073e-01,1.644812973829120895e-01,6.388442792766846345e-04,-3.909850092831596013e-03,1.055820741015780773e-01
2.325000000000000178e+00,1.314405820468654174e+00,7.845999999999999641e-01,1.427805000000000046e-01,1.670960772566851271e-01,1.424730245258019889e-01,1.667365203809530738e-01,1.430835187891201787e-01,1.629310744254026111e-01,6.104942633181897893e-04,-3.805445955550462722e-03,1.055820741015780773e-01
