Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
1.400000000000000133e+00,2.503612248091523718e+00,2.241800000000000015e+00,1.277063999999999977e-01,1.410226035611418238e-01,1.284057004553318948e-01,1.417141771590141874e-01
1.425000000000000044e+00,2.856791968666672510e+00,2.291999999999999815e+00,1.299989000000000006e-01,1.437453171942529861e-01,1.307760418503784439e-01,1.445780416324654594e-01
1.450000000000000178e+00,3.526166467685257100e+00,2.388199999999999878e+00,1.325243000000000115e-01,1.468956364941027271e-01,1.330021100972642034e-01,1.474008054001372525e-01
1.475000000000000089e+00,2.922214231984415544e+00,2.407700000000000173e+00,1.345698999999999923e-01,1.495816982129219985e-01,1.350855423366974506e-01,1.501796166051038439e-01
1.500000000000000000e+00,3.088573892885020822e+00,2.270299999999999763e+00,1.368166000000000104e-01,1.526918749399759079e-01,1.370293809077835212e-01,1.529096226499541133e-01
1.525000000000000133e+00,2.743849343179946221e+00,2.064799999999999969e+00,1.383214000000000110e-01,1.548752818342208071e-01,1.388378438082255029e-01,1.555838073514667630e-01
1.550000000000000044e+00,2.461626288505926574e+00,1.840599999999999792e+00,1.400017000000000067e-01,1.574164812251245549e-01,1.405160700801315055e-01,1.581929603730279077e-01
1.575000000000000178e+00,2.199528749662742477e+00,1.441899999999999959e+00,1.422791999999999946e-01,1.610607287032887192e-01,1.420698494348176522e-01,1.607257876899919058e-01
1.600000000000000089e+00,1.630390875666356543e+00,1.117900000000000116e+00,1.438702999999999788e-01,1.637502810806119591e-01,1.435053443909595772e-01,1.631691639835942675e-01
1.625000000000000000e+00,1.311325916575389883e+00,8.301999999999999380e-01,1.451002000000000125e-01,1.659075080360769838e-01,1.448288122160265590e-01,1.655085221508603155e-01
1.650000000000000133e+00,1.140322942249007099e+00,5.245999999999999552e-01,1.462024999999999852e-01,1.678971833833504956e-01,1.460463341988325059e-01,1.677283682961258349e-01
1.675000000000000044e+00,7.009405692526472498e-01,3.818999999999999617e-01,1.470416999999999974e-01,1.694452904298694995e-01,1.471635617832590115e-01,1.698128998418902968e-01
1.700000000000000178e+00,8.041656341581557843e-01,2.741999999999999438e-01,1.478301000000000198e-01,1.709235843063086902e-01,1.481854916804567213e-01,1.717466911427117104e-01
1.725000000000000089e+00,5.156010899363312472e-01,1.649999999999999800e-01,1.487278999999999962e-01,1.726200443392471584e-01,1.491162830485425195e-01,1.735153991982306687e-01
1.750000000000000000e+00,2.011412681494934296e-01,1.436999999999999944e-01,1.495731000000000144e-01,1.742187659340739547e-01,1.499591277959422542e-01,1.751064356728780358e-01
1.775000000000000133e+00,4.026360265061598165e-01,1.656999999999999584e-01,1.503535000000000010e-01,1.756796065179932198e-01,1.507161804116088355e-01,1.765095531260138517e-01
1.800000000000000044e+00,5.489353546067358147e-01,2.273999999999999910e-01,1.511690000000000256e-01,1.771736083577003795e-01,1.513885481676508493e-01,1.777173028952112044e-01
1.825000000000000178e+00,5.518512949145500945e-01,3.594999999999999307e-01,1.517792000000000030e-01,1.782522218354328780e-01,1.519763378587070668e-01,1.787253355504470065e-01
1.850000000000000089e+00,6.614690903067271810e-01,5.171000000000000041e-01,1.523785000000000001e-01,1.792592768138335790e-01,1.524787520559117704e-01,1.795325277656797114e-01
1.875000000000000000e+00,1.465798042049499372e+00,8.058999999999999497e-01,1.528558999999999890e-01,1.799992964166791942e-01,1.528942254964202885e-01,1.801409303264727146e-01
1.900000000000000133e+00,1.522066845019243164e+00,1.105299999999999949e+00,1.531249000000000082e-01,1.803727968766059842e-01,1.532205897914197812e-01,1.805555420276441225e-01
1.925000000000000044e+00,1.477390373945553392e+00,1.401699999999999946e+00,1.533680000000000043e-01,1.806590308739330630e-01,1.534552519091209599e-01,1.807839251326245900e-01
1.950000000000000178e+00,2.233517865366193345e+00,1.724899999999999878e+00,1.535224000000000033e-01,1.807777132630686567e-01,1.535953696491707821e-01,1.808356902189663939e-01
1.975000000000000089e+00,3.208398115393205074e+00,2.032399999999999984e+00,1.535881000000000052e-01,1.807131360807448794e-01,1.536380071602018726e-01,1.807218892560389367e-01
2.000000000000000000e+00,2.096925390551208856e+00,2.260899999999999910e+00,1.535459000000000129e-01,1.804984605827495703e-01,1.535802568236024068e-01,1.804543617430375835e-01
2.024999999999999911e+00,3.604352653473275936e+00,2.448100000000000165e+00,1.534128000000000158e-01,1.801528853908546945e-01,1.534193199666984420e-01,1.800450781412930024e-01
2.050000000000000266e+00,3.064669072708148700e+00,2.527899999999999814e+00,1.531842000000000203e-01,1.796833918220682169e-01,1.531525451303684393e-01,1.795055201166360082e-01
2.075000000000000178e+00,3.857144430066776764e+00,2.583099999999999952e+00,1.527882000000000129e-01,1.789835147920185165e-01,1.527774262226716806e-01,1.788461319146323336e-01
2.100000000000000089e+00,3.252947306867348676e+00,2.545599999999999863e+00,1.523375000000000146e-01,1.782644391401968509e-01,1.522915634313715960e-01,1.780758733488020384e-01
2.125000000000000000e+00,3.635803983445363485e+00,2.432300000000000129e+00,1.516875000000000029e-01,1.773062533808519303e-01,1.516925896073967883e-01,1.772019014220189981e-01
2.149999999999999911e+00,3.078631017232634992e+00,2.230999999999999872e+00,1.511365000000000069e-01,1.765452898269824211e-01,1.509780672884951380e-01,1.762294009790060234e-01
2.175000000000000266e+00,2.471502962313913976e+00,1.973799999999999777e+00,1.502307000000000226e-01,1.753671925818862665e-01,1.501453678382984602e-01,1.751615716823422819e-01
2.200000000000000178e+00,2.771274454881715865e+00,1.743799999999999795e+00,1.491580999999999879e-01,1.740512143258825251e-01,1.491915516204797842e-01,1.739997607396638890e-01
2.225000000000000089e+00,2.471072153615874178e+00,1.463200000000000056e+00,1.482932999999999890e-01,1.730336873719698076e-01,1.481132719037899226e-01,1.727437153902033340e-01
2.250000000000000000e+00,1.765105392529590533e+00,1.244099999999999984e+00,1.471575999999999995e-01,1.717421437254940120e-01,1.469067225705165680e-01,1.713919225948014047e-01
2.274999999999999911e+00,1.992491857729583815e+00,1.046000000000000041e+00,1.456870000000000109e-01,1.701312048259032428e-01,1.455676423018714694e-01,1.699420052248221957e-01
2.300000000000000266e+00,1.716634467469662306e+00,8.645000000000000462e-01,1.442921000000000065e-01,1.686546562787160364e-01,1.440913802962551227e-01,1.683911474757436855e-01
2.325000000000000178e+00,1.314405820468654174e+00,7.845999999999999641e-01,1.427805000000000046e-01,1.670960772566851271e-01,1.424730245258019889e-01,1.667365203809530738e-01
2.350000000000000089e+00,1.222899706442958756e+00,7.460999999999999854e-01,1.411406000000000049e-01,1.654484864428024671e-01,1.407075927806052118e-01,1.649756714351125475e-01
2.375000000000000000e+00,1.625572586318087431e+00,8.231999999999999318e-01,1.390353000000000006e-01,1.633855072669451736e-01,1.387902853000977377e-01,1.631068385901259521e-01
2.400000000000000355e+00,1.343894760590050863e+00,9.178999999999999382e-01,1.370651999999999981e-01,1.615005516747912984e-01,1.367167922208860631e-01,1.611291563909506563e-01
2.425000000000000266e+00,1.756621715715344312e+00,1.145599999999999952e+00,1.346014000000000099e-01,1.591914810744028130e-01,1.344836401020388927e-01,1.590427406459719861e-01
2.450000000000000178e+00,2.024629608147773485e+00,1.339499999999999913e+00,1.323368000000000044e-01,1.571127939352775227e-01,1.320885534254062910e-01,1.568486595208966605e-01
2.475000000000000089e+00,2.087646670916116332e+00,1.684699999999999864e+00,1.299072000000000005e-01,1.549224057240246866e-01,1.295308028998533034e-01,1.545488137724683464e-01
2.500000000000000000e+00,2.662097175039769503e+00,1.933300000000000018e+00,1.268752000000000213e-01,1.522363440052053873e-01,1.268115133655980387e-01,1.521457527910796137e-01
2.525000000000000355e+00,3.134727005419975843e+00,2.192099999999999937e+00,1.246059999999999945e-01,1.502519046456878560e-01,1.239339080540618476e-01,1.496424492777330140e-01
2.550000000000000266e+00,3.833743864515826605e+00,2.450499999999999901e+00,1.212780999999999998e-01,1.473808380261571738e-01,1.209034705079790883e-01,1.470420506599215416e-01
2.575000000000000178e+00,3.246280234030530121e+00,2.751100000000000101e+00,1.182620000000000060e-01,1.448082227087175433e-01,1.177280098189008722e-01,1.443476249795417610e-01
2.600000000000000089e+00,4.151752265827870048e+00,2.931300000000000239e+00,1.145715000000000067e-01,1.416875740061516731e-01,1.144176193691571891e-01,1.415619234909157031e-01
2.625000000000000000e+00,3.754380583709777230e+00,3.056200000000000028e+00,1.107585999999999987e-01,1.384761681824820956e-01,1.109845242462347420e-01,1.386871878391625346e-01
2.650000000000000355e+00,3.909038971407405860e+00,3.038800000000000168e+00,1.073908999999999975e-01,1.356434988064952885e-01,1.074428180376692243e-01,1.357250312351241384e-01
2.675000000000000266e+00,4.504711999929307709e+00,3.003500000000000281e+00,1.039386999999999950e-01,1.327322896141687747e-01,1.038080960421179644e-01,1.326764177404053946e-01
2.700000000000000178e+00,4.078244070184743997e+00,2.902299999999999880e+00,1.010250000000000037e-01,1.302609033933447846e-01,1.000969990390778858e-01,1.295417526021251931e-01
2.725000000000000089e+00,3.423250763083347525e+00,2.721300000000000274e+00,9.748229999999999396e-02,1.272275211533786532e-01,9.632668913731055882e-02,1.263210818859842044e-01
2.750000000000000000e+00,3.510811029619102630e+00,2.420100000000000140e+00,9.386950000000000849e-02,1.240946551460488240e-01,9.251428595562521950e-02,1.230143842864697828e-01
2.775000000000000355e+00,2.487370687544793846e+00,1.945500000000000007e+00,8.956390000000000184e-02,1.202933280352051632e-01,8.867629616365481360e-02,1.196219266807435899e-01
2.800000000000000266e+00,3.115773621615145483e+00,1.691399999999999793e+00,8.581249999999999989e-02,1.169091346155881755e-01,8.482807088564872644e-02,1.161446520324909276e-01
2.825000000000000178e+00,1.850875234301580852e+00,1.228899999999999881e+00,8.204430000000000056e-02,1.134376747333714491e-01,8.098332339478225839e-02,1.125845721000644228e-01
2.850000000000000089e+00,1.360423445127310060e+00,9.254999999999999893e-01,7.831790000000000973e-02,1.099278176076108476e-01,7.715373525488430917e-02,1.089451409481223682e-01
2.875000000000000000e+00,1.353165543752630651e+00,6.692000000000000171e-01,7.463989999999999514e-02,1.063795632383063849e-01,7.334867421553792344e-02,1.052315832181277139e-01
2.900000000000000355e+00,6.801716428703388218e-01,3.323999999999999733e-01,7.037309999999999399e-02,1.021523757899761159e-01,6.957504176879016067e-02,1.014511455338468898e-01
2.925000000000000266e+00,-1.145335072834043205e-01,1.204999999999999266e-01,6.673719999999999652e-02,9.845925909275611565e-02,6.583726100622887267e-02,9.761323716074314649e-02
2.950000000000000178e+00,1.665903434723674525e-01,1.400000000000000550e-02,6.315919999999999868e-02,9.475217976152014443e-02,6.213740571855925349e-02,9.372943208644579638e-02
2.975000000000000089e+00,3.565969352508607249e-01,-1.388000000000000345e-01,5.905069999999999764e-02,9.040980058255827789e-02,5.847546106721712711e-02,8.981331839210521251e-02
3.000000000000000000e+00,3.432215268367337646e-02,-1.649000000000000465e-01,5.556520000000000209e-02,8.666955999553441203e-02,5.484969713278971259e-02,8.588019726857573644e-02
3.025000000000000355e+00,-4.281362997904886725e-01,-1.965000000000000080e-01,5.213140000000000135e-02,8.294677270103051336e-02,5.125713059021086426e-02,8.194664829702970332e-02
3.050000000000000266e+00,8.088471859204713343e-01,-1.234000000000000652e-01,4.873670000000000085e-02,7.924492935755053646e-02,4.769404612360346463e-02,7.802998765037438833e-02
3.075000000000000178e+00,-2.295119681900042174e-01,-8.660000000000002418e-02,4.477979999999999461e-02,7.492873011736855826e-02,4.415654656714027015e-02,7.414765262354636177e-02
3.100000000000000089e+00,-1.044172803599069778e-03,9.249999999999997113e-02,4.138830000000000287e-02,7.124608539566051890e-02,4.064109824607311378e-02,7.031655094502337056e-02
3.125000000000000000e+00,8.325288162707407125e-01,2.560999999999999943e-01,3.803220000000000212e-02,6.763325384403226503e-02,3.714503574677936737e-02,6.655241689122383397e-02
3.150000000000000355e+00,1.060431215095785085e+00,4.592999999999999305e-01,3.470860000000000611e-02,6.410245276724774177e-02,3.366698982138786878e-02,6.286921701994895029e-02
3.175000000000000266e+00,3.155198677886736913e-01,5.796000000000000041e-01,3.138800000000000617e-02,6.063273821428301347e-02,3.020720582043208424e-02,5.927864490218778815e-02
3.200000000000000178e+00,1.524514564155117435e+00,8.548999999999999932e-01,2.694429999999999742e-02,5.609662748834974566e-02,2.676772956879653817e-02,5.578973666515245344e-02
3.225000000000000089e+00,1.307388634884061762e+00,9.801999999999999602e-01,2.362460000000000254e-02,5.278922855582048740e-02,2.335245136911670918e-02,5.240862942641112687e-02
3.250000000000000000e+00,5.220020294726879229e-01,1.103199999999999958e+00,2.036169999999999994e-02,4.960749332943482914e-02,1.996701220879486954e-02,4.913847532992698941e-02
3.275000000000000355e+00,1.685999405383017180e+00,1.243199999999999861e+00,1.662050000000000680e-02,4.604178566761041314e-02,1.661858497869243140e-02,4.597951665390755810e-02
3.300000000000000266e+00,2.135112802789930875e+00,1.225800000000000001e+00,1.398630000000000012e-02,4.358261675155040288e-02,1.331554729818834951e-02,4.292932221146324168e-02
3.325000000000000178e+00,1.912329218683207932e+00,1.192699999999999871e+00,1.038150000000000357e-02,4.027172716051715534e-02,1.006706508227746440e-02,3.998317913826129888e-02
3.350000000000000089e+00,1.095391417161751368e+00,1.022899999999999920e+00,7.361900000000005419e-03,3.754203221039802835e-02,6.882610913289032017e-03,3.713462342986367792e-02
3.375000000000000000e+00,1.512884926038877920e+00,8.692999999999999616e-01,3.894300000000001146e-03,3.443883680035211142e-02,3.771448748562404498e-03,3.437607694536413266e-02
3.400000000000000355e+00,3.200459328879193266e-01,5.842999999999999305e-01,9.835999999999955022e-04,3.184876819039252765e-02,7.421238945668666778e-04,3.169954270023019743e-02
3.425000000000000266e+00,6.704214335412864156e-02,4.173999999999999932e-01,-1.371200000000001671e-03,2.975437308799933067e-02,-2.197998590764222750e-03,2.909730067468664291e-02
3.450000000000000178e+00,2.922516573303428067e-01,1.496999999999999442e-01,-4.111099999999993405e-03,2.731265746445926332e-02,-5.043105469273434331e-03,2.656254731772391547e-02
3.475000000000000089e+00,-6.771271841003714265e-01,-1.738000000000000655e-01,-7.212599999999995230e-03,2.452536664902432023e-02,-7.789183880744935187e-03,2.408993300199030810e-02
3.500000000000000000e+00,-8.698439791972392143e-01,-4.201000000000000290e-01,-1.020830000000000869e-02,2.180090768666117368e-02,-1.043412798373910891e-02,2.167596798542598818e-02
3.525000000000000355e+00,-9.751228541949044093e-01,-6.421999999999999931e-01,-1.226130000000000622e-02,1.991420676525530037e-02,-1.297770013166587091e-02,1.931928272163932481e-02
3.550000000000000266e+00,-6.664629416748976132e-01,-6.575000000000000844e-01,-1.501849999999998846e-02,1.734682743557163995e-02,-1.542135530011270149e-02,1.702073895601140599e-02
3.575000000000000178e+00,-1.871639720153595920e+00,-8.517000000000000126e-01,-1.766870000000000246e-02,1.484577061746376707e-02,-1.776794468963813212e-02,1.478339424036114076e-02
3.600000000000000089e+00,-8.500187623363771872e-01,-8.619999999999999885e-01,-1.985589999999999231e-02,1.276010216133054327e-02,-2.002131793895423062e-02,1.261232723621307991e-02
3.625000000000000000e+00,3.806281323084995116e-02,-7.639000000000001345e-01,-2.160530000000000089e-02,1.108458607941598638e-02,-2.218584667760132786e-02,1.051433797282574217e-02
3.650000000000000355e+00,-1.365858129936887932e+00,-8.013000000000000123e-01,-2.362270000000001036e-02,9.149015938954275368e-03,-2.426589815837039074e-02,8.497547966059653540e-03
3.675000000000000266e+00,-4.608728330258852757e-01,-6.602000000000000091e-01,-2.588839999999999197e-02,6.983062337229313001e-03,-2.626529621821460311e-02,6.570937820585414507e-03
3.700000000000000178e+00,4.233179234531743718e-01,-4.643000000000000460e-01,-2.807380000000000639e-02,4.918337832120020514e-03,-2.818681368225633282e-02,4.743868710132244718e-03
3.725000000000000089e+00,-1.239510006378272466e+00,-2.923000000000000043e-01,-2.957949999999999816e-02,3.520329101272562378e-03,-3.003173992016730173e-02,3.025632917455199807e-03
3.750000000000000000e+00,-9.587098851724883131e-02,-1.490000000000002781e-02,-3.130660000000000387e-02,1.947787445225671954e-03,-3.179955741489628313e-02,1.425066761987627082e-03
3.775000000000000355e+00,3.522128214201275531e-01,1.912999999999999701e-01,-3.321100000000001135e-02,2.687807048071267626e-04,-3.348774622684672075e-02,-4.975663372973424675e-05
3.800000000000000266e+00,4.400345740028035468e-01,3.974999999999999645e-01,-3.475530000000000286e-02,-1.040216234188620376e-03,-3.509172272508588597e-02,-1.391748245826570632e-03
3.825000000000000178e+00,5.285568149766229906e-01,5.778999999999999693e-01,-3.620639999999999969e-02,-2.216568150032798609e-03,-3.660491291393221103e-02,-2.594933928775595283e-03
3.850000000000000089e+00,3.399490866729721339e-01,5.802999999999999270e-01,-3.756139999999999479e-02,-3.260275042725407392e-03,-3.801895851893290212e-02,-3.654490325677571972e-03
3.875000000000000000e+00,1.164826119521937597e+00,7.510000000000000009e-01,-3.902560000000000057e-02,-4.314453910929982698e-03,-3.932405007093700555e-02,-4.566683412173196815e-03
3.900000000000000355e+00,9.070262649548974654e-01,6.792000000000000259e-01,-4.017339999999998412e-02,-5.075417464799510114e-03,-4.050937224413109911e-02,-5.328715502013699201e-03
3.925000000000000266e+00,6.514904270247994234e-01,6.427999999999999270e-01,-4.120230000000001114e-02,-5.698500007761486338e-03,-4.156363402114757882e-02,-5.938498987030593930e-03
3.950000000000000178e+00,7.744468239789380481e-01,5.871999999999999442e-01,-4.210069999999999091e-02,-6.178465552059926591e-03,-4.247564455651932358e-02,-6.394387357122284510e-03
3.975000000000000089e+00,3.411241956641548612e-01,4.143999999999999906e-01,-4.286480000000000151e-02,-6.513568768442837102e-03,-4.323488969142828126e-02,-6.694901812687547096e-03
4.000000000000000000e+00,-2.836726489207662683e-01,1.517999999999999905e-01,-4.357749999999998430e-02,-6.719517620178168740e-03,-4.383206579905847555e-02,-6.838492496602541909e-03
4.025000000000000355e+00,-3.259243113639452294e-01,-5.120000000000003021e-02,-4.402729999999999838e-02,-6.738716241950106281e-03,-4.425953509647544137e-02,-6.823367254797511536e-03
