Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
3.175000000000000266e+00,1.887143368664355947e+00,6.423999999999999710e-01,9.472010000000000152e-02,6.667681341393937033e-02,9.309609855267468592e-02,6.583284998599596427e-02
3.200000000000000178e+00,1.156059282326034277e+00,7.748999999999999222e-01,8.717769999999999686e-02,6.307968982557905779e-02,8.637540978352893639e-02,6.263882710553428379e-02
3.225000000000000089e+00,8.470063701291115077e-01,1.132400000000000073e+00,8.191280000000000783e-02,6.059957695849511883e-02,7.978838101510640768e-02,5.955468077752772149e-02
3.250000000000000000e+00,1.037827353204332059e+00,1.293899999999999828e+00,7.362989999999999813e-02,5.675810727485559176e-02,7.334392100728187591e-02,5.658369679661551244e-02
3.275000000000000355e+00,2.377522780486027276e+00,1.374099999999999877e+00,6.855019999999999170e-02,5.443856469895513167e-02,6.704948642581691487e-02,5.372616939795561708e-02
3.300000000000000266e+00,6.500265982873333348e-01,1.131299999999999972e+00,6.164470000000000366e-02,5.132489731339725386e-02,6.091098840648039026e-02,5.097965321839015296e-02
3.325000000000000178e+00,1.775976798814304036e+00,1.118399999999999839e+00,5.685430000000000345e-02,4.919210496746017486e-02,5.493275679781732534e-02,4.833934374610580897e-02
3.350000000000000089e+00,1.426064224659178703e-01,7.459999999999999964e-01,5.029040000000000593e-02,4.630009439690557782e-02,4.911757515004674945e-02,4.579856974793235225e-02
3.375000000000000000e+00,3.292197330692654411e-01,5.977999999999999980e-01,4.479709999999999942e-02,4.390201200466536946e-02,4.346679566278013190e-02,4.334938734512473746e-02
3.400000000000000355e+00,-2.304966141949485181e-01,9.779999999999999805e-02,3.948240000000000083e-02,4.159817739203285070e-02,3.798053371203383155e-02,4.098325951475626644e-02
3.425000000000000266e+00,-6.996304520832643536e-01,-2.651000000000000023e-01,3.350130000000000469e-02,3.901334476982924737e-02,3.265793075720665323e-02,3.869178540320397652e-02
3.450000000000000178e+00,-6.779371406627131558e-01,-4.805000000000000382e-01,2.853360000000000618e-02,3.686833511912821632e-02,2.749746633149667899e-02,3.646741911208065123e-02
3.475000000000000089e+00,-2.111555284164865931e+00,-9.459999999999999520e-01,2.295720000000000052e-02,3.445629009287205086e-02,2.249729487774328879e-02,3.430410146199691646e-02
3.500000000000000000e+00,-1.547415349327873890e-01,-1.011400000000000077e+00,1.911830000000000473e-02,3.278950065721746715e-02,1.765558218387135864e-02,3.219773452971960714e-02
3.525000000000000355e+00,-2.365371500109049396e+00,-1.366600000000000037e+00,1.318800000000000180e-02,3.020466803501386729e-02,1.297082201902352051e-02,3.014646160797355284e-02
3.550000000000000266e+00,-2.351642014125662428e+00,-1.601500000000000146e+00,9.572100000000006992e-03,2.861816374495101956e-02,8.442124997193985875e-03,2.815076003594493836e-02
3.575000000000000178e+00,-2.856534906221092074e-01,-1.546699999999999964e+00,5.347399999999993478e-03,2.675938809157706044e-02,4.069480114656402747e-03,2.621338438461999140e-02
3.600000000000000089e+00,-2.884566837124263650e+00,-1.820100000000000051e+00,1.264700000000004883e-03,2.495646297426691584e-02,-1.460122144196731491e-04,2.433919704228158440e-02
3.625000000000000000e+00,-2.553094920422604108e+00,-1.640099999999999891e+00,-2.691500000000005086e-03,2.320764306376860153e-02,-4.201945437849451473e-03,2.253490228456288616e-02
3.650000000000000355e+00,-1.294714801967275397e+00,-1.335199999999999942e+00,-7.153899999999993424e-03,2.124065699677099225e-02,-8.094466619597848536e-03,2.080868346470487323e-02
3.675000000000000266e+00,-2.353329348135147381e+00,-1.275800000000000045e+00,-1.082540000000000238e-02,1.963146342643221770e-02,-1.181820430016594127e-02,1.916974921725846104e-02
3.700000000000000178e+00,-1.522368524122837741e+00,-8.182000000000000384e-01,-1.486709999999999421e-02,1.788089818668190528e-02,-1.536626716612533167e-02,1.762782152212188230e-02
3.725000000000000089e+00,-2.556098127625001659e-01,-6.217999999999999083e-01,-1.811979999999999841e-02,1.649510676059840961e-02,-1.873030333169006453e-02,1.619262588119721805e-02
3.750000000000000000e+00,-1.136366117399846720e+00,-2.624999999999999556e-01,-2.218530000000001196e-02,1.480911870317188662e-02,-2.190060330218134357e-02,1.487344912878012064e-02
3.775000000000000355e+00,-5.942958402568889742e-01,8.110000000000000542e-02,-2.501630000000000173e-02,1.367290936012357724e-02,-2.486623393746133920e-02,1.367880711766149976e-02
3.800000000000000266e+00,-5.561184183490772703e-01,1.975000000000000089e-01,-2.761539999999999481e-02,1.266759971097484311e-02,-2.761520348041586470e-02,1.261622746131388015e-02
3.825000000000000178e+00,5.708814918811713213e-01,5.010999999999999899e-01,-2.959049999999999181e-02,1.193630675438921845e-02,-3.013466853047050420e-02,1.169212574405861099e-02
3.850000000000000089e+00,2.484155802987465800e-01,5.496999999999999664e-01,-3.208549999999999597e-02,1.106538745764404884e-02,-3.241119190564124841e-02,1.091175180188936472e-02
3.875000000000000000e+00,-1.343823391399128653e+00,4.293000000000000149e-01,-3.399109999999998938e-02,1.045801287795002261e-02,-3.443104638177485466e-02,1.027919926323697317e-02
3.900000000000000355e+00,9.868918547432863342e-01,5.658999999999999586e-01,-3.567719999999999919e-02,9.981537992155569902e-03,-3.618054569788002606e-02,9.797485752173883816e-03
3.925000000000000266e+00,4.022447588926771067e-02,2.863999999999999879e-01,-3.690180000000001237e-02,9.686577348568529977e-03,-3.764638058662923836e-02,9.468709168943786544e-03
3.950000000000000178e+00,-1.476456829759360101e+00,-8.340000000000002967e-02,-3.831540000000001334e-02,9.438740594785333116e-03,-3.881594215315539026e-02,9.294271257312230333e-03
3.975000000000000089e+00,-1.976591796345088525e-01,-2.244000000000000439e-01,-3.935360000000000247e-02,9.384635387973509768e-03,-3.967762153438604555e-02,9.275144466662331097e-03
4.000000000000000000e+00,-1.321058976440946164e+00,-7.047000000000001041e-01,-3.992459999999999759e-02,9.492845801597159933e-03,-4.022108085165475300e-02,9.412147396292213503e-03
4.025000000000000355e+00,-2.462918419846301443e+00,-9.506000000000001116e-01,-4.018670000000000575e-02,9.747663872388330139e-03,-4.043749596745389863e-02,9.706188052928254803e-03
4.049999999999999822e+00,-2.633997465892594203e+00,-1.418700000000000072e+00,-4.013190000000000507e-02,1.015607091735500241e-02,-4.031977567333006052e-02,1.015843345788880817e-02
