Time(s),Fb_Right_Filtered(N),Mb_Right_Filtered(Nm),Fb_Left_Filtered(N),Mb_Left_Filtered(Nm),Fb_Right_Raw(N),Mb_Right_Raw(Nm),Fb_Left_Raw(N),Mb_Left_Raw(Nm),Ext_Force_Body(N),Ext_Moment_Body(Nm),X_Num_Right_Interface(m),X_Exp_Right_Interface(m),X_Cmd_Right_Interface(m),Rz_Num_Right_Interface(rad),Rz_Exp_Right_Interface(rad),Rz_Cmd_Right_Interface(rad),X_Num_Left_Interface(m),X_Exp_Left_Interface(m),X_Cmd_Left_Interface(m),Rz_Num_Left_Interface(rad),Rz_Exp_Left_Interface(rad),Rz_Cmd_Left_Interface(rad),X_Body_COM(m),Rz_Body(rad)
2.500000000000000000e-01,-2.014457153884670504e+00,-7.533820815567997542e-01,-9.408057238900922048e-01,-1.388781647166145994e-01,-1.864995393167028448e+00,-8.129999999999999449e-01,-8.771732320745878608e-01,-1.512999999999999901e-01,4.037464701941786984e+02,6.475996194456593003e+01,1.129694418691008090e-02,1.099830000000000078e-02,1.129493117368117992e-02,4.990462707351190838e-03,4.883431247080133840e-03,4.986318192896833923e-03,6.306481479558889193e-03,6.181600000000003238e-03,6.308586534373565070e-03,4.990462707351190838e-03,4.942772441647941099e-03,4.986373259892280980e-03,8.801712833234484612e-03,4.990462707351190838e-03
2.750000000000000222e-01,-2.469344645020107087e+00,-1.158854645866872257e+00,-1.177953322662591340e+00,-3.167276309190616979e-01,-2.662062146335145929e+00,-1.163100000000000023e+00,-7.161164547172119699e-01,-3.497000000000000108e-01,4.006974362380888692e+02,6.978413825265810999e+01,1.366876239867953306e-02,1.319809999999999733e-02,1.366650315445195642e-02,6.105351277843896508e-03,5.920156822764766243e-03,6.100656760911401903e-03,7.563411120835637422e-03,7.360200000000005974e-03,7.565816136810539841e-03,6.105351277843896508e-03,5.998696639104511043e-03,6.100713762833707456e-03,1.061608675975758524e-02,6.105351277843896508e-03
3.000000000000000444e-01,-2.916717837326812557e+00,-1.554551069433074195e+00,-1.437235214808962658e+00,-5.025082851502905568e-01,-2.995059585787218204e+00,-1.533900000000000041e+00,-1.774701954769983603e+00,-5.121999999999998776e-01,3.960222153077618259e+02,7.454230435858931969e+01,1.627626446429027846e-02,1.560930000000000477e-02,1.627378742807891049e-02,7.361074275579013171e-03,7.080800775340995341e-03,7.355882744461125777e-03,8.915190188711267019e-03,8.869399999999999507e-03,8.917871236278736985e-03,7.361074275579013171e-03,7.412413333219918313e-03,7.355938990460017188e-03,1.259572732650077360e-02,7.361074275579013171e-03
3.250000000000000111e-01,-3.342995535866189361e+00,-1.928852706089021929e+00,-1.697341294816041346e+00,-6.888133611927869104e-01,-3.212508325379884067e+00,-1.878200000000000092e+00,-1.925030957782907004e+00,-6.280999999999999917e-01,3.895226850356444288e+02,7.871986309103431267e+01,1.912136570750468806e-02,1.825969999999999677e-02,1.911866593256858829e-02,8.765981251232575489e-03,8.384561726580759544e-03,8.760295796648052621e-03,1.035538445627211430e-02,1.025910000000000363e-02,1.035833428191911681e-02,8.765981251232575489e-03,8.777260808279483545e-03,8.760348787994334113e-03,1.473837508188840205e-02,8.765981251232575489e-03
3.500000000000000333e-01,-3.735236743713270524e+00,-2.274853969129090547e+00,-1.936657986208918603e+00,-8.701117833713603034e-01,-3.891518146254554722e+00,-2.328699999999999992e+00,-1.817483247785620426e+00,-8.460999999999999632e-01,3.811581321823623512e+02,8.202659448333047010e+01,2.220467899793224231e-02,2.167260000000000367e-02,2.220172415206302097e-02,1.032728748878784450e-02,1.010894702755115761e-02,1.032105806502723461e-02,1.187739150914439608e-02,1.146660000000000040e-02,1.188062873974995819e-02,1.032728748878784450e-02,1.000946326018748063e-02,1.032110527977688277e-02,1.704103525353831833e-02,1.032728748878784450e-02
3.750000000000000000e-01,-4.077530687517203489e+00,-2.584700851979158553e+00,-2.139778753778020182e+00,-1.039837717484349833e+00,-3.552907893330143452e+00,-2.526699702592047014e+00,-2.050458788455947978e+00,-1.091400000000000148e+00,3.710463277139124898e+02,8.421561670186439130e+01,2.552522660797591422e-02,2.540170000000000622e-02,2.552198448097617658e-02,1.205050323195400869e-02,1.203928118025688471e-02,1.204365278088950948e-02,1.347472337602190554e-02,1.349150000000000175e-02,1.347829384382193477e-02,1.205050323195400869e-02,1.218414350817241532e-02,1.204369133034922934e-02,1.949997499199890988e-02,1.205050323195400869e-02
4.000000000000000222e-01,-4.349232210089110318e+00,-2.846173077480766977e+00,-2.296049702404546533e+00,-1.189586932170094036e+00,-4.789848326583356020e+00,-2.867899476745922271e+00,-2.117037747802092085e+00,-1.158199999999999896e+00,3.594530606766310257e+02,8.509946714301894133e+01,2.908026502027671878e-02,2.822010000000000143e-02,2.907674134619343820e-02,1.393896056864239383e-02,1.352979236146004301e-02,1.393142998887482095e-02,1.514130445163432669e-02,1.481510000000000118e-02,1.514527397481714791e-02,1.393896056864239383e-02,1.367465468937557188e-02,1.393145637412483706e-02,2.211078473595552360e-02,1.393896056864239383e-02
4.250000000000000444e-01,-4.528566315469420012e+00,-3.042572229563959230e+00,-2.395638959127845080e+00,-1.310489920302586153e+00,-4.878573011765981349e+00,-3.090199557030728794e+00,-2.591121728972338278e+00,-1.372100000000000097e+00,3.467708669469504912e+02,8.456213633183894274e+01,3.286523977096755117e-02,3.177809999999999663e-02,3.286150953717331680e-02,1.599347990763723068e-02,1.544616388014981648e-02,1.598527333236095249e-02,1.687175986333031702e-02,1.672389999999999988e-02,1.687620023493910382e-02,1.599347990763723068e-02,1.591740277818828528e-02,1.598528343062192991e-02,2.486849981714893409e-02,1.599347990763723068e-02
4.500000000000000111e-01,-4.598348148708019778e+00,-3.155338424736680469e+00,-2.430128417002415997e+00,-1.395041943705188192e+00,-3.800425352230662579e+00,-3.073700000000000099e+00,-2.523790734085878729e+00,-1.361299999999999955e+00,3.334883990233905138e+02,8.256618896992002021e+01,3.687387036682748809e-02,3.621189999999999826e-02,3.687008892979096869e-02,1.821219405685225307e-02,1.788264351593389992e-02,1.820340739254744725e-02,1.866167630997523155e-02,1.813110000000000416e-02,1.866664790519009451e-02,1.821219405685225307e-02,1.763829742065469233e-02,1.820339665726559975e-02,2.776777333840135809e-02,1.821219405685225307e-02
4.750000000000000333e-01,-4.548642190807245633e+00,-3.168227237387517103e+00,-2.397458272879570806e+00,-1.437954095591374770e+00,-5.044796606037388109e+00,-3.213200000000000056e+00,-2.240252199068848427e+00,-1.392900000000000027e+00,3.201525000350874279e+02,7.915447425030674822e+01,4.109835197086373487e-02,4.024550000000001043e-02,4.109474095858212106e-02,2.059053253363676145e-02,2.013935423876256695e-02,2.058135596355432570e-02,2.050781943722697342e-02,2.017969999999999833e-02,2.051335471060440618e-02,2.059053253363676145e-02,2.023709267687424929e-02,2.058131973597020214e-02,3.080308570404535415e-02,2.059053253363676145e-02
5.000000000000000000e-01,-4.376448287806678827e+00,-3.071936564961636140e+00,-2.305640775679179466e+00,-1.436090537098242415e+00,-4.348566359889097122e+00,-3.043200000000000127e+00,-2.456603613133219177e+00,-1.481300000000000061e+00,3.073255297163334490e+02,7.444633284360682524e+01,4.552965296748831547e-02,4.444020000000000609e-02,4.552646577288374519e-02,2.312136059512847480e-02,2.251649267997884660e-02,2.311205539783816112e-02,2.240829237235983720e-02,2.201479999999999410e-02,2.241438464006186709e-02,2.312136059512847480e-02,2.264739237387842011e-02,2.311198922782176091e-02,3.396897266992407460e-02,2.312136059512847480e-02
5.250000000000000222e-01,-4.086344259200515694e+00,-2.867945581804151711e+00,-2.171589585207929218e+00,-1.388386007562310231e+00,-3.929265940812696645e+00,-2.956500000000000128e+00,-1.915309313813093439e+00,-1.388399999999999856e+00,2.955408112688818392e+02,6.862861930325340154e+01,5.015788205750529305e-02,4.879770000000000635e-02,5.015536133893841453e-02,2.579525814375884657e-02,2.501580416883472657e-02,2.578611641360358669e-02,2.436262391374644995e-02,2.423180000000000819e-02,2.436922517411968178e-02,2.579525814375884657e-02,2.564063204104869570e-02,2.578601632630506818e-02,3.726025298562587323e-02,2.579525814375884657e-02
5.500000000000000444e-01,-3.693973254739968848e+00,-2.569911285065304973e+00,-2.016016915840080248e+00,-1.296070340332140525e+00,-3.548339886060532855e+00,-2.516199999999999992e+00,-2.300571158833863095e+00,-1.300499999999999989e+00,2.852592051655101386e+02,6.194224413764047199e+01,5.497269275462663557e-02,5.413330000000000919e-02,5.497103508187470289e-02,2.860091090441112260e-02,2.810503694486468987e-02,2.859221122080278163e-02,2.637178185021551297e-02,2.617149999999999685e-02,2.637881169061810985e-02,2.860091090441112260e-02,2.831447645510400818e-02,2.859207389463172197e-02,4.067223730242107427e-02,2.860091090441112260e-02
5.750000000000000666e-01,-3.230696364249154406e+00,-2.201347300386567785e+00,-1.856904446760767824e+00,-1.162697404285761182e+00,-3.390636440776985783e+00,-2.172600000000000087e+00,-1.902725035752019789e+00,-1.155899999999999928e+00,2.768297600411301005e+02,5.466526961963911901e+01,5.996368917952830946e-02,5.891060000000000046e-02,5.996302903222914399e-02,3.152557606507313398e-02,3.089058243104763832e-02,3.151754847403832882e-02,2.843811311445517895e-02,2.849160000000000581e-02,2.844547755912758130e-02,3.152557606507313398e-02,3.155904353456146644e-02,3.151737131064132058e-02,4.420090114699174594e-02,3.152557606507313398e-02
6.000000000000000888e-01,-2.744242353376690424e+00,-1.790004012638796604e+00,-1.703401196863629341e+00,-9.936526976334987271e-01,-3.581220243819791538e+00,-1.896399999999999864e+00,-1.196447590077953871e+00,-9.688999999999999835e-01,2.704571450855922308e+02,4.709384213075657755e+01,6.512079834429813918e-02,6.381239999999999135e-02,6.512121719770130879e-02,3.455558273984841305e-02,3.375815839207432084e-02,3.454839424748480659e-02,3.056521560444972266e-02,3.053740000000000621e-02,3.057283048919495760e-02,3.455558273984841305e-02,3.444407278810809186e-02,3.454817533639793076e-02,4.784300697437392919e-02,3.455558273984841305e-02
6.250000000000000000e-01,-2.287947992401811348e+00,-1.361217453180737502e+00,-1.552538954435813245e+00,-7.956172562254451019e-01,-1.384075314273274016e+00,-1.212499999999999911e+00,-1.952992519667371196e+00,-8.001999999999999114e-01,2.661781480256119039e+02,3.952239245852916838e+01,7.043458231146969284e-02,6.969259999999999344e-02,7.043614115335361525e-02,3.767683509788974372e-02,3.719994767700714189e-02,3.767060273922580305e-02,3.275774721357994912e-02,3.227509999999999407e-02,3.276555742425030920e-02,3.767683509788974372e-02,3.689451505790813240e-02,3.767034075400955279e-02,5.159616476252482098e-02,3.767683509788974372e-02
6.500000000000000222e-01,-1.898141153721581320e+00,-9.332303775159781489e-01,-1.391475306733315875e+00,-5.766276306904943860e-01,-1.367544042286570116e+00,-9.302999999999999048e-01,-1.555170563037911569e+00,-6.181999999999999718e-01,2.638489541558818132e+02,3.222457286932930742e+01,7.589647683015048052e-02,7.491649999999999698e-02,7.589926301980784440e-02,4.087529935866030667e-02,4.024903788024122853e-02,4.087012986354518485e-02,3.502117747149018079e-02,3.477689999999999948e-02,3.502916397451986963e-02,4.087529935866030667e-02,4.040611751292072507e-02,4.086982395249919020e-02,5.545882715082033065e-02,4.087529935866030667e-02
6.750000000000000444e-01,-1.574114057388295462e+00,-5.167476814560078013e-01,-1.205014199940587893e+00,-3.466136160900071816e-01,-2.530373495115694205e+00,-6.162000000000000810e-01,-6.390567455093212335e-01,-3.077999999999999625e-01,2.631442406591565941e+02,2.543632361131293251e+01,8.149895405951851357e-02,8.029760000000001063e-02,8.150312660785156982e-02,4.413746623895713900e-02,4.337841322906706154e-02,4.413350904054147428e-02,3.736148782056138151e-02,3.739630000000000037e-02,3.736965983963776161e-02,4.413746623895713900e-02,4.403465702781693414e-02,4.413315876758523715e-02,5.943022094003994754e-02,4.413746623895713900e-02
7.000000000000000666e-01,-1.278637534052324387e+00,-1.187164020958125926e-01,-9.847727022229765259e-01,-1.175969445562113497e-01,-9.623217171544162785e-01,-9.789999999999997315e-02,-1.454156975247881345e+00,-1.453999999999999737e-01,2.635683695201457795e+02,1.934227833792016682e+01,8.723560708263559949e-02,8.669090000000000129e-02,8.724142038901507024e-02,4.745077751471390992e-02,4.706803926778307945e-02,4.744826583869164727e-02,3.978482956792168956e-02,3.933960000000000234e-02,3.979320722038293123e-02,4.745077751471390992e-02,4.668406683234432170e-02,4.744787118152020422e-02,6.351021832527864452e-02,4.745077751471390992e-02
7.250000000000000888e-01,-9.605652073688546455e-01,2.524087116127429753e-01,-7.363200499464004345e-01,9.707387732809652503e-02,-7.455584084183665139e-01,2.579000000000000181e-01,-6.664906233322873685e-01,1.190000000000000641e-01,2.644781890415683279e+02,1.406644274515231352e+01,9.310114365111532564e-02,9.228020000000000667e-02,9.310893115150623012e-02,5.080398997812230616e-02,5.026373712818470174e-02,5.080323994893522210e-02,4.229715367299302642e-02,4.213569999999999816e-02,4.230575260333900578e-02,5.080398997812230616e-02,5.041907143161218630e-02,5.080280129626688068e-02,6.769914866205417603e-02,5.080398997812230616e-02
7.500000000000000000e-01,-5.840167314817219513e-01,5.834155095411933667e-01,-4.815928314953935585e-01,2.843243600442837971e-01,-1.112829388535309549e+00,5.678999999999999604e-01,-3.789512490275472878e-01,2.685000000000000719e-01,2.651162071619360745e+02,9.667735638736596471e+00,9.909126828402864406e-02,9.798850000000000615e-02,9.910137633809193436e-02,5.418743728613718835e-02,5.349434157362620290e-02,5.418878295092788289e-02,4.490383099789144877e-02,4.419629999999999392e-02,4.491266144543071270e-02,5.418743728613718835e-02,5.310513315043146471e-02,5.418830100336021610e-02,7.199754964096004295e-02,5.418743728613718835e-02
7.750000000000000222e-01,-1.477242688342496613e-01,8.566915669019073976e-01,-2.543188549852578584e-01,4.331420566791493454e-01,1.652634187724228432e-01,9.124999999999999778e-01,-4.870621067327564058e-01,4.371000000000000441e-01,2.646522267243371402e+02,6.140594264097774868e+00,1.052024369607143239e-01,1.047441000000000066e-01,1.052151162282343178e-01,5.759315337282540359e-02,5.726774341643794258e-02,5.759681797377796952e-02,4.760928358788891340e-02,4.764499999999999985e-02,4.761837078656506322e-02,5.759315337282540359e-02,5.746496562191329843e-02,5.759629348032070661e-02,7.640586027430161520e-02,5.759315337282540359e-02
8.000000000000000444e-01,3.125224846116537170e-01,1.053420339765361424e+00,-8.889572599317330237e-02,5.358313530548000081e-01,-5.849317499032206241e-02,9.586999999999999966e-01,3.007084722545859123e-01,5.847999999999999865e-01,2.622309762689306467e+02,3.420446842692014044e+00,1.114314869782051243e-01,1.106419000000000014e-01,1.114467696325139451e-01,6.101483931449312031e-02,6.051580115439938318e-02,6.102077424847023729e-02,5.041664766371201090e-02,4.988660000000000316e-02,5.042607041961523484e-02,6.101483931449312031e-02,6.021385919380436991e-02,6.102020760297031943e-02,8.092406732095856758e-02,6.101483931449312031e-02
8.250000000000000666e-01,7.355229448791803515e-01,1.157946190262155950e+00,-7.612865106589150610e-03,5.882584232419656445e-01,2.020819429385646959e+00,1.242999999999999883e+00,-2.217738917091276463e-01,5.258000000000000451e-01,2.570228652862896297e+02,1.393476441725333359e+00,1.177751671663811728e-01,1.177168999999999993e-01,1.177927732375858433e-01,6.444767931315177611e-02,6.435203485028292980e-02,6.445542728182600267e-02,5.332748785322940360e-02,5.262279999999999736e-02,5.333742200436838998e-02,6.444767931315177611e-02,6.348286088278974615e-02,6.445481811001037287e-02,8.555132750980529166e-02,6.444767931315177611e-02
8.500000000000000888e-01,1.051279925524236880e+00,1.161785908123106115e+00,-1.262403089578387379e-02,5.892157244133704452e-01,-4.174608728789410694e-01,1.167200000000000015e+00,-2.433528761088035175e-01,5.847999999999999865e-01,2.482747661549969109e+02,-9.022858618832327315e-02,1.242296112766690941e-01,1.228833000000000147e-01,1.242489252271937739e-01,6.788803266107389101e-02,6.711489105618995143e-02,6.789667475876960678e-02,5.634157861559519614e-02,5.544110000000000704e-02,5.635232666355646791e-02,6.788803266107389101e-02,6.674313592551515961e-02,6.789602167138338029e-02,9.028559494613214165e-02,6.788803266107389101e-02
8.750000000000000000e-01,1.196145779836440992e+00,1.066028141366414772e+00,-8.653300226318984267e-02,5.397454138859404393e-01,9.467957742608373861e-01,9.914000000000000590e-01,6.522120353248760383e-01,5.798000000000000931e-01,2.353576910458809550e+02,-1.201295557708369266e+00,1.307898055134448789e-01,1.291382000000000085e-01,1.308099427275866700e-01,7.133304356961991943e-02,7.041879933021520654e-02,7.134126689867908988e-02,5.945676194382494562e-02,5.889359999999999734e-02,5.946875193554007621e-02,7.133304356961991943e-02,7.060205890167461917e-02,7.134056752765267906e-02,9.512328372863490533e-02,7.133304356961991943e-02
9.000000000000000222e-01,1.128373256423182314e+00,8.813486268628381026e-01,-2.018233999830679470e-01,4.432644803715060644e-01,3.073645877992787767e+00,1.000000028272810759e+00,-6.692969640677658427e-01,3.941000000000000059e-01,2.178083936826548950e+02,-2.114775644741667016e+00,1.374491019598265418e-01,1.354582000000000008e-01,1.374690527960256148e-01,7.478022077795366818e-02,7.371049029947651654e-02,7.478650276299367294e-02,6.266888118187285972e-02,6.197939999999999700e-02,6.268262635517538039e-02,7.478022077795366818e-02,7.394436441924376324e-02,7.478575407084048221e-02,1.000589915708497007e-01,7.478022077795366818e-02
9.250000000000000444e-01,8.446693664331681450e-01,6.258416440631872080e-01,-3.352655634747930824e-01,3.063979356248629493e-01,-8.991038863539871917e-01,4.918999762627729311e-01,-8.310750086873304188e-01,3.685000000000000497e-01,1.953622735177635548e+02,-2.994305705294817876e+00,1.441988273482910921e-01,1.429804000000000075e-01,1.442176365918151904e-01,7.822704568957353222e-02,7.757115860488797421e-02,7.822990853580107096e-02,6.597178165871755984e-02,6.513180000000000358e-02,6.598780529767751812e-02,7.822704568957353222e-02,7.726921664429295400e-02,7.822910727452803137e-02,1.050853045035043259e-01,7.822704568957353222e-02
9.500000000000000666e-01,3.880491010105129868e-01,3.217855566261160205e-01,-4.783736461510009197e-01,1.395083430410500314e-01,1.194928885434616950e+00,3.881999999999999895e-01,4.101337379996632115e-02,1.366000000000000547e-01,1.679754724465171591e+02,-3.978030089582653694e+00,1.510280299742779997e-01,1.506879000000000135e-01,1.510449541246053906e-01,8.167066602497104200e-02,8.146847882459130885e-02,8.166892542363338170e-02,6.935736394930697157e-02,6.834450000000000247e-02,6.937610781944762717e-02,8.167066602497104200e-02,8.057312491831822299e-02,8.166806857329600433e-02,1.101926969617924856e-01,8.167066602497104200e-02
9.750000000000000888e-01,-1.623883678545072484e-01,-7.342690001000365396e-03,-6.352136521692350879e-01,-4.399663591080155145e-02,1.974540808903237077e-02,3.580000000000000543e-02,-6.706480969359941424e-01,-1.019999999999999657e-01,1.358347001124799078e+02,-5.167423496699451668e+00,1.579233914882890444e-01,1.562659999999999882e-01,1.579379848010321608e-01,8.510771266324679285e-02,8.425751496927826045e-02,8.510064436285930123e-02,7.281567882504225153e-02,7.163900000000000823e-02,7.283742251076459617e-02,8.510771266324679285e-02,8.387877852159549008e-02,8.509972940194729385e-02,1.153695351566656480e-01,8.510771266324679285e-02
1.000000000000000000e+00,-7.151184850225629219e-01,-3.387858459154737267e-01,-8.095324319419051617e-01,-2.294582457438728851e-01,-1.926682545801494228e+00,-4.796000000000000263e-01,-4.784020767054159573e-01,-1.901999999999999247e-01,9.935406322729649276e+01,-6.619899412826691254e+00,1.648693067368965370e-01,1.640638000000000096e-01,1.648814193375091885e-01,8.853424411313282061e-02,8.811643794543772001e-02,8.852162643984548551e-02,7.633506262376370255e-02,7.559399999999999453e-02,7.635987902177013287e-02,8.853424411313282061e-02,8.776039077803086952e-02,8.852065136879141982e-02,1.206021846803301129e-01,8.853424411313282061e-02
1.025000000000000133e+00,-1.189017996814310196e+00,-6.511763088584024972e-01,-9.936575585178033521e-01,-4.027681451407589819e-01,-9.945556707868899449e-02,-4.944999999999999396e-01,-1.569698584587905899e+00,-4.239999999999999325e-01,5.915896131325906282e+01,-8.345761980514762257e+00,1.718481145046426017e-01,1.696255999999999875e-01,1.718578259528747709e-01,9.194579555786459857e-02,9.084438756630484890e-02,9.192783932560283366e-02,7.990231894677801705e-02,7.905109999999999915e-02,7.993007787678484133e-02,9.194579555786459857e-02,9.108524300308007415e-02,9.192680246231839380e-02,1.258752167257103094e-01,9.194579555786459857e-02
1.050000000000000044e+00,-1.525609934875096219e+00,-9.242203852142099052e-01,-1.168150477902998530e+00,-5.511705434255089742e-01,-1.565401196197235389e+00,-1.041800000000000059e+00,-1.027351921178824457e+00,-5.464999999999998748e-01,1.605789701816208392e+01,-1.030968904878415593e+01,1.788404532433856553e-01,1.785805000000000031e-01,1.788479880271314215e-01,9.533750350283373698e-02,9.519898405003071606e-02,9.531472107878047328e-02,8.350294974055193220e-02,8.251359999999999251e-02,8.353336439265449109e-02,9.533750350283373698e-02,9.436820732608140749e-02,9.531362073542264113e-02,1.311717014919688007e-01,9.533750350283373698e-02
