Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Left
5.250000000000000222e-01,-1.915309313813093439e+00,-1.388399999999999856e+00,2.423180000000000819e-02,2.564063204104869570e-02,2.436922517411968178e-02,2.578601632630506818e-02,2.436262391374644995e-02,2.579525814375884657e-02,-6.601260373231832013e-06,9.241817453778389257e-06,1.061318936538764059e-02
5.500000000000000444e-01,-2.300571158833863095e+00,-1.300499999999999989e+00,2.617149999999999685e-02,2.831447645510400818e-02,2.637881169061810985e-02,2.859207389463172197e-02,2.637178185021551297e-02,2.860091090441112260e-02,-7.029840402596881921e-06,8.837009779400634146e-06,1.061318936538764059e-02
5.750000000000000666e-01,-1.902725035752019789e+00,-1.155899999999999928e+00,2.849160000000000581e-02,3.155904353456146644e-02,2.844547755912758130e-02,3.151737131064132058e-02,2.843811311445517895e-02,3.152557606507313398e-02,-7.364444672402353786e-06,8.204754431813399140e-06,1.061318936538764059e-02
6.000000000000000888e-01,-1.196447590077953871e+00,-9.688999999999999835e-01,3.053740000000000621e-02,3.444407278810809186e-02,3.057283048919495760e-02,3.454817533639793076e-02,3.056521560444972266e-02,3.455558273984841305e-02,-7.614884745234945518e-06,7.407403450482297202e-06,1.061318936538764059e-02
6.250000000000000000e-01,-1.952992519667371196e+00,-8.001999999999999114e-01,3.227509999999999407e-02,3.689451505790813240e-02,3.276555742425030920e-02,3.767034075400955279e-02,3.275774721357994912e-02,3.767683509788974372e-02,-7.810210670360084872e-06,6.494343880190933671e-06,1.061318936538764059e-02
6.500000000000000222e-01,-1.555170563037911569e+00,-6.181999999999999718e-01,3.477689999999999948e-02,4.040611751292072507e-02,3.502916397451986963e-02,4.086982395249919020e-02,3.502117747149018079e-02,4.087529935866030667e-02,-7.986503029688840627e-06,5.475406161116469494e-06,1.061318936538764059e-02
6.750000000000000444e-01,-6.390567455093212335e-01,-3.077999999999999625e-01,3.739630000000000037e-02,4.403465702781693414e-02,3.736965983963776161e-02,4.413315876758523715e-02,3.736148782056138151e-02,4.413746623895713900e-02,-8.172019076380099278e-06,4.307471371901849810e-06,1.061318936538764059e-02
7.000000000000000666e-01,-1.454156975247881345e+00,-1.453999999999999737e-01,3.933960000000000234e-02,4.668406683234432170e-02,3.979320722038293123e-02,4.744787118152020422e-02,3.978482956792168956e-02,4.745077751471390992e-02,-8.377652461241669180e-06,2.906333193705701312e-06,1.061318936538764059e-02
7.250000000000000888e-01,-6.664906233322873685e-01,1.190000000000000641e-01,4.213569999999999816e-02,5.041907143161218630e-02,4.230575260333900578e-02,5.080280129626688068e-02,4.229715367299302642e-02,5.080398997812230616e-02,-8.598930345979360901e-06,1.188681855425477440e-06,1.061318936538764059e-02
7.500000000000000000e-01,-3.789512490275472878e-01,2.685000000000000719e-01,4.419629999999999392e-02,5.310513315043146471e-02,4.491266144543071270e-02,5.418830100336021610e-02,4.490383099789144877e-02,5.418743728613718835e-02,-8.830447539263930334e-06,-8.637172230277490037e-07,1.061318936538764059e-02
7.750000000000000222e-01,-4.870621067327564058e-01,4.371000000000000441e-01,4.764499999999999985e-02,5.746496562191329843e-02,4.761837078656506322e-02,5.759629348032070661e-02,4.760928358788891340e-02,5.759315337282540359e-02,-9.087198676149821353e-06,-3.140107495303023910e-06,1.061318936538764059e-02
8.000000000000000444e-01,3.007084722545859123e-01,5.847999999999999865e-01,4.988660000000000316e-02,6.021385919380436991e-02,5.042607041961523484e-02,6.102020760297031943e-02,5.041664766371201090e-02,6.101483931449312031e-02,-9.422755903223944962e-06,-5.368288477199112396e-06,1.061318936538764059e-02
8.250000000000000666e-01,-2.217738917091276463e-01,5.258000000000000451e-01,5.262279999999999736e-02,6.348286088278974615e-02,5.333742200436838998e-02,6.445481811001037287e-02,5.332748785322940360e-02,6.444767931315177611e-02,-9.934151138986380136e-06,-7.138796858596752060e-06,1.061318936538764059e-02
8.500000000000000888e-01,-2.433528761088035175e-01,5.847999999999999865e-01,5.544110000000000704e-02,6.674313592551515961e-02,5.635232666355646791e-02,6.789602167138338029e-02,5.634157861559519614e-02,6.788803266107389101e-02,-1.074804796127176720e-05,-7.989010309489286144e-06,1.061318936538764059e-02
8.750000000000000000e-01,6.522120353248760383e-01,5.798000000000000931e-01,5.889359999999999734e-02,7.060205890167461917e-02,5.946875193554007621e-02,7.134056752765267906e-02,5.945676194382494562e-02,7.133304356961991943e-02,-1.198999171513059903e-05,-7.523958032759625603e-06,1.061318936538764059e-02
9.000000000000000222e-01,-6.692969640677658427e-01,3.941000000000000059e-01,6.197939999999999700e-02,7.394436441924376324e-02,6.268262635517538039e-02,7.478575407084048221e-02,6.266888118187285972e-02,7.478022077795366818e-02,-1.374517330252067460e-05,-5.533292886814034084e-06,1.061318936538764059e-02
9.250000000000000444e-01,-8.310750086873304188e-01,3.685000000000000497e-01,6.513180000000000358e-02,7.726921664429295400e-02,6.598780529767751812e-02,7.822910727452803137e-02,6.597178165871755984e-02,7.822704568957353222e-02,-1.602363895995828624e-05,-2.061584954499151578e-06,1.061318936538764059e-02
9.500000000000000666e-01,4.101337379996632115e-02,1.366000000000000547e-01,6.834450000000000247e-02,8.057312491831822299e-02,6.937610781944762717e-02,8.166806857329600433e-02,6.935736394930697157e-02,8.167066602497104200e-02,-1.874387014065559409e-05,2.597451675037665275e-06,1.061318936538764059e-02
9.750000000000000888e-01,-6.706480969359941424e-01,-1.019999999999999657e-01,7.163900000000000823e-02,8.387877852159549008e-02,7.283742251076459617e-02,8.509972940194729385e-02,7.281567882504225153e-02,8.510771266324679285e-02,-2.174368572234464114e-05,7.983261299499000430e-06,1.061318936538764059e-02
1.000000000000000000e+00,-4.784020767054159573e-01,-1.901999999999999247e-01,7.559399999999999453e-02,8.776039077803086952e-02,7.635987902177013287e-02,8.852065136879141982e-02,7.633506262376370255e-02,8.853424411313282061e-02,-2.481639800643031801e-05,1.359274434140078647e-05,1.061318936538764059e-02
1.025000000000000133e+00,-1.569698584587905899e+00,-4.239999999999999325e-01,7.905109999999999915e-02,9.108524300308007415e-02,7.993007787678484133e-02,9.192680246231839380e-02,7.990231894677801705e-02,9.194579555786459857e-02,-2.775893000682427836e-05,1.899309554620476348e-05,1.061318936538764059e-02
1.050000000000000044e+00,-1.027351921178824457e+00,-5.464999999999998748e-01,8.251359999999999251e-02,9.436820732608140749e-02,8.353336439265449109e-02,9.531362073542264113e-02,8.350294974055193220e-02,9.533750350283373698e-02,-3.041465210255889229e-05,2.388276741109585100e-05,1.061318936538764059e-02
1.074999999999999956e+00,-8.415141698155409467e-01,-6.285999999999999366e-01,8.597169999999999812e-02,9.760404775927888910e-02,8.715412718286713600e-02,9.867619266226139441e-02,8.712142869543597345e-02,9.870428730480121371e-02,-3.269848743116254841e-05,2.809464253981930337e-05,1.061318936538764059e-02
1.100000000000000089e+00,-2.231614365270383260e+00,-7.790000000000000258e-01,9.002519999999999967e-02,1.013565056510667001e-01,9.077610255579643406e-02,1.020095125435030448e-01,9.074150204445199930e-02,1.020410766882592773e-01,-3.460051134443475895e-05,3.156414475623259275e-05,1.061318936538764059e-02
1.125000000000000000e+00,-7.695036991117003566e-01,-6.707999999999999519e-01,9.407880000000000409e-02,1.050810382748225968e-01,9.438267352551325817e-02,1.053087786822368005e-01,9.434650182025169918e-02,1.053430699941143578e-01,-3.617170526155899513e-05,3.429131187755729560e-05,1.061318936538764059e-02
1.150000000000000133e+00,-1.465998425262821980e+00,-7.284000000000000474e-01,9.693319999999999714e-02,1.076955414943100986e-01,9.795716184856859132e-02,1.085696835929236825e-01,9.791966216116915200e-02,1.086059981966818883e-01,-3.749968739943931872e-05,3.631460375820572128e-05,1.061318936538764059e-02
1.175000000000000044e+00,-1.710366604457560946e+00,-5.756000000000000005e-01,1.003061000000000091e-01,1.107830289410880742e-01,1.014831180215220868e-01,1.117886659307370523e-01,1.014444349845044502e-01,1.118263652473820841e-01,-3.868303701763664559e-05,3.769931664503178848e-05,1.061318936538764059e-02
1.200000000000000178e+00,1.683251927856699304e-01,-3.150999999999999357e-01,1.047403000000000084e-01,1.148601180737468391e-01,1.049446140492171636e-01,1.149631035311947103e-01,1.049048031504590528e-01,1.150016382890696326e-01,-3.981089875811083534e-05,3.853475787492233184e-05,1.061318936538764059e-02
1.225000000000000089e+00,-9.402663728387122832e-01,-1.055999999999999162e-01,1.079994999999999983e-01,1.178830283382010097e-01,1.083265366114862516e-01,1.180914344370876112e-01,1.082855852630507099e-01,1.181303688475304897e-01,-4.095134843554171233e-05,3.893441044287848651e-05,1.061318936538764059e-02
1.250000000000000000e+00,-1.400620361883326837e+00,1.454000000000000292e-01,1.111554000000000014e-01,1.208448520788353853e-01,1.116148675332673257e-01,1.211731979010495230e-01,1.115727182811205309e-01,1.212122361980895874e-01,-4.214925214679476895e-05,3.903829704006434032e-05,1.061318936538764059e-02
1.275000000000000133e+00,1.493867945968828437e+00,5.927000000000000046e-01,1.147050000000000014e-01,1.242377721447123495e-01,1.147969317693346425e-01,1.242089933628708620e-01,1.147534992359098560e-01,1.242480118963352753e-01,-4.343253342478647916e-05,3.901853346441330750e-05,1.061318936538764059e-02
1.300000000000000044e+00,1.281769553717067023e+00,8.668000000000000149e-01,1.171548000000000034e-01,1.266271278906926090e-01,1.178615974113109283e-01,1.272003585857163221e-01,1.178167737416312838e-01,1.272394417386579490e-01,-4.482366967964446225e-05,3.908315294162689746e-05,1.061318936538764059e-02
1.325000000000000178e+00,1.197709980343947489e+00,1.275700000000000056e+00,1.199774000000000118e-01,1.294440893034114470e-01,1.207994255539306672e-01,1.301495629612633431e-01,1.207530751319262352e-01,1.301890297125966600e-01,-4.635042200443195703e-05,3.946675133331689622e-05,1.061318936538764059e-02
1.350000000000000089e+00,1.910525683985041079e+00,1.560200000000000031e+00,1.226725000000000038e-01,1.322156721555784453e-01,1.236027783594358942e-01,1.330593035773493527e-01,1.235547296204012047e-01,1.330997050342446197e-01,-4.804873903468953600e-05,4.040145689526708495e-05,1.061318936538764059e-02
1.375000000000000000e+00,2.466973448010485903e+00,1.941800000000000193e+00,1.256787000000000043e-01,1.354288233085000070e-01,1.262658915482315347e-01,1.359322944600196426e-01,1.262159373527794726e-01,1.359743718404023416e-01,-4.995419545206214451e-05,4.207738038269903669e-05,1.061318936538764059e-02
1.400000000000000133e+00,2.513017705162738480e+00,2.193099999999999827e+00,1.281424000000000174e-01,1.381794622096430558e-01,1.287849064555369738e-01,1.387707613155594322e-01,1.287328213873417393e-01,1.388153731085960407e-01,-5.208506819523450737e-05,4.461179303660856021e-05,1.061318936538764059e-02
1.425000000000000044e+00,2.433782982886354862e+00,2.270399999999999974e+00,1.304884999999999795e-01,1.409143931475181910e-01,1.311578494746397927e-01,1.415758860454867651e-01,1.311034233878382305e-01,1.416239262221813955e-01,-5.442608680156224565e-05,4.804017669463034323e-05,1.061318936538764059e-02
1.450000000000000178e+00,3.680330156644113337e+00,2.404100000000000126e+00,1.330407999999999868e-01,1.440385325085880297e-01,1.333845510835035275e-01,1.443472685520862664e-01,1.333276274979651455e-01,1.443995970346125257e-01,-5.692358553838205992e-05,5.232848252625932339e-05,1.061318936538764059e-02
1.475000000000000089e+00,2.993827445549266386e+00,2.385600000000000165e+00,1.350712000000000024e-01,1.466635077035874923e-01,1.354665086115099948e-01,1.470824751186574908e-01,1.354070100812518329e-01,1.471398728594897065e-01,-5.949853025816187468e-05,5.739774083221571566e-05,1.061318936538764059e-02
1.500000000000000000e+00,2.757346363809712209e+00,2.242100000000000204e+00,1.369749999999999857e-01,1.492553216427990881e-01,1.374067053921445292e-01,1.497767245209931375e-01,1.373446311608221559e-01,1.498398757141725102e-01,-6.207423132237321894e-05,6.315119317937267773e-05,1.061318936538764059e-02
1.525000000000000133e+00,2.679039526412993144e+00,2.068500000000000227e+00,1.390418999999999961e-01,1.522328533467014189e-01,1.392093969941592957e-01,1.524227369457767933e-01,1.391447916641095073e-01,1.524922321534541436e-01,-6.460533004978841198e-05,6.949520767735029025e-05,1.061318936538764059e-02
1.550000000000000044e+00,2.027936165988064587e+00,1.874600000000000044e+00,1.404075999999999935e-01,1.542993231810626809e-01,1.408798666279676426e-01,1.550107495342723518e-01,1.408127750421063751e-01,1.550870968613285994e-01,-6.709158586126751089e-05,7.634732705624758253e-05,1.061318936538764059e-02
1.575000000000000178e+00,1.490416698060967660e+00,1.578699999999999992e+00,1.421728999999999909e-01,1.571040672890175738e-01,1.424241469969302065e-01,1.575286925926186188e-01,1.423545789844506970e-01,1.576123223278261543e-01,-6.956801247950950007e-05,8.362973520753547163e-05,1.061318936538764059e-02
1.600000000000000089e+00,1.632108639762721136e+00,1.247700000000000031e+00,1.437857999999999914e-01,1.598058369711048143e-01,1.438487112873959584e-01,1.599625198819217831e-01,1.437766339169728735e-01,1.600537732938792923e-01,-7.207737042308481890e-05,9.125341195750924506e-05,1.061318936538764059e-02
1.625000000000000000e+00,1.262402050645383467e+00,1.043200000000000127e+00,1.450470000000000093e-01,1.620119331456256473e-01,1.451601483454630914e-01,1.622966850701029196e-01,1.450855067087653549e-01,1.623957884990808731e-01,-7.464163669773649090e-05,9.910342897795354489e-05,1.061318936538764059e-02
1.650000000000000133e+00,9.132479757432957479e-01,6.403000000000000913e-01,1.462060000000000026e-01,1.641098189065227919e-01,1.463648467271543019e-01,1.645147457489001264e-01,1.462875987084680807e-01,1.646217807668926003e-01,-7.724801868622122036e-05,1.070350179924739464e-04,1.061318936538764059e-02
1.675000000000000044e+00,6.748586036278506617e-01,5.082000000000000961e-01,1.471042999999999934e-01,1.657783536714294015e-01,1.474687118577955869e-01,1.666000591809042586e-01,1.473888581174606360e-01,1.667149419143010847e-01,-7.985374033495085122e-05,1.148827333968260866e-04,1.061318936538764059e-02
1.700000000000000178e+00,1.710970250000853621e-01,2.367000000000000215e-01,1.484250999999999765e-01,1.682846464772932427e-01,1.484769312067258373e-01,1.685365218551397870e-01,1.483945291337054884e-01,1.686589990716662879e-01,-8.240207302034896486e-05,1.224772165265008983e-04,1.061318936538764059e-02
1.725000000000000089e+00,3.765175525804932977e-01,1.030000000000000498e-01,1.491777999999999993e-01,1.697315244271965506e-01,1.493937921601023178e-01,1.703093046152436285e-01,1.493089529991500908e-01,1.704389677780562828e-01,-8.483916095222698850e-05,1.296631628126543312e-04,1.061318936538764059e-02
1.750000000000000000e+00,2.096012149409653136e-01,1.480000000000004229e-02,1.501288999999999818e-01,1.715623748125386094e-01,1.502225527319357157e-01,1.719055414697420181e-01,1.501354258415336373e-01,1.720418592580094663e-01,-8.712689040207832747e-05,1.363177882674482255e-04,1.061318936538764059e-02
1.775000000000000133e+00,-7.403890230214939250e-02,-2.219999999999999057e-02,1.508496000000000004e-01,1.729394395923621319e-01,1.509653662415636199e-01,1.733149343497406014e-01,1.508761130186567767e-01,1.734573073569859181e-01,-8.925322290684323256e-05,1.423730072453166517e-04,1.061318936538764059e-02
1.800000000000000044e+00,6.490278573056011968e-01,7.010000000000006504e-02,1.514849000000000057e-01,1.741349901299782399e-01,1.516232632179624618e-01,1.745302351268466501e-01,1.515320216044883650e-01,1.746780754230315980e-01,-9.124161347409676104e-05,1.478402961849478725e-04,1.061318936538764059e-02
1.825000000000000178e+00,4.247789949688141053e-01,1.737000000000000210e-01,1.521237000000000006e-01,1.753008700703104772e-01,1.521961934925704085e-01,1.755475645259642614e-01,1.521030366869572659e-01,1.757003930416558557e-01,-9.315680561314265695e-05,1.528285156915942800e-04,1.061318936538764059e-02
1.850000000000000089e+00,2.773217649680469882e-02,4.131000000000000227e-01,1.525884000000000129e-01,1.761124481724878343e-01,1.526831275502554819e-01,1.763665330719137170e-01,1.525880258107993326e-01,1.765240750526831659e-01,-9.510173945614930346e-05,1.575419807694489194e-04,1.061318936538764059e-02
1.875000000000000000e+00,8.418104170528143415e-01,7.234000000000000430e-01,1.529173000000000060e-01,1.766587362283620621e-01,1.530822092436780191e-01,1.769901474034480393e-01,1.529850058852965655e-01,1.771524012863045783e-01,-9.720335838145355289e-05,1.622538828565389668e-04,1.061318936538764059e-02
1.900000000000000133e+00,8.555625678403998569e-01,1.080600000000000005e+00,1.532846000000000208e-01,1.772259682352601839e-01,1.533909441309810884e-01,1.774245124334444257e-01,1.532913528443884676e-01,1.775917750048106036e-01,-9.959128659262073135e-05,1.672625713661779479e-04,1.061318936538764059e-02
1.925000000000000044e+00,1.322240554948579838e+00,1.434900000000000064e+00,1.535091999999999846e-01,1.775331461836112124e-01,1.536064023475647300e-01,1.776783634415230462e-01,1.535040254591288345e-01,1.778512084485393274e-01,-1.023768884358955411e-04,1.728450070162812491e-04,1.061318936538764059e-02
1.950000000000000178e+00,2.141906687054339287e+00,1.757700000000000262e+00,1.536464000000000163e-01,1.776832444992827165e-01,1.537254143977149212e-01,1.777624724365339803e-01,1.536197761627342562e-01,1.779416920915625477e-01,-1.056382349806650467e-04,1.792196550285674039e-04,1.061318936538764059e-02
1.975000000000000089e+00,1.922099439591634207e+00,1.978800000000000114e+00,1.536895000000000067e-01,1.776657912067627909e-01,1.537447422968044597e-01,1.776889722089056156e-01,1.536353305169141648e-01,1.778754968711202533e-01,-1.094117798902949357e-04,1.865246622146377042e-04,1.061318936538764059e-02
2.000000000000000000e+00,2.475373580879466573e+00,2.322500000000000231e+00,1.536248000000000058e-01,1.775017302570753019e-01,1.536612149592579690e-01,1.774706391997807331e-01,1.535475258833396417e-01,1.776654509045904329e-01,-1.136890759183273314e-04,1.948117048096997816e-04,1.061318936538764059e-02
2.024999999999999911e+00,3.212722764384558616e+00,2.504599999999999937e+00,1.534666000000000086e-01,1.772137509304962666e-01,1.534718229801452782e-01,1.771201783364219073e-01,1.533534046173132825e-01,1.773242318177357113e-01,-1.184183628319956938e-04,2.040534813138039638e-04,1.061318936538764059e-02
2.050000000000000266e+00,2.878720964661560355e+00,2.521500000000000075e+00,1.532100000000000128e-01,1.768105798732855505e-01,1.531737720764130284e-01,1.766495554834014159e-01,1.530502587248233071e-01,1.768637179415889493e-01,-1.235133515897213208e-04,2.141624581875334332e-04,1.061318936538764059e-02
2.075000000000000178e+00,3.137215320590594825e+00,2.676200000000000134e+00,1.528480999999999868e-01,1.762939624146952211e-01,1.527644960295458931e-01,1.760694187291172441e-01,1.526356249772810036e-01,1.762944365901305266e-01,-1.288710522648894852e-04,2.250178610132824719e-04,1.061318936538764059e-02
2.100000000000000089e+00,3.713726482249865679e+00,2.473600000000000243e+00,1.523757000000000028e-01,1.756691345424812589e-01,1.522416299190523792e-01,1.753886381273032369e-01,1.521072337175413680e-01,1.756251339599511352e-01,-1.343962015110111707e-04,2.364958326478983075e-04,1.061318936538764059e-02
2.125000000000000000e+00,3.030035941773958630e+00,2.488199999999999967e+00,1.516865000000000019e-01,1.748191591967600267e-01,1.516029441803702360e-01,1.746139839757871182e-01,1.514629197020748441e-01,1.748624789063891183e-01,-1.400244782953918854e-04,2.484949306020001192e-04,1.061318936538764059e-02
2.149999999999999911e+00,3.049615124722425907e+00,2.255500000000000060e+00,1.507296000000000191e-01,1.737161111094996102e-01,1.508462413294390236e-01,1.737499629709339799e-01,1.507005069472402148e-01,1.740109105840237369e-01,-1.457343821988088539e-04,2.609476130897570023e-04,1.061318936538764059e-02
2.175000000000000266e+00,2.664137118770562918e+00,1.921300000000000008e+00,1.500408000000000019e-01,1.729603835433860815e-01,1.499692221755059285e-01,1.727988317941731022e-01,1.498176807967489532e-01,1.730726428161847574e-01,-1.515413787569752646e-04,2.738110220116551918e-04,1.061318936538764059e-02
2.200000000000000178e+00,2.403592434931622002e+00,1.732200000000000184e+00,1.491226000000000218e-01,1.719899804792772158e-01,1.489693376245378453e-01,1.717607937556450137e-01,1.488118606435139823e-01,1.720478334357616323e-01,-1.574769810238629830e-04,2.870396801166186229e-04,1.061318936538764059e-02
2.225000000000000089e+00,2.304937718600032159e+00,1.365200000000000191e+00,1.480925000000000158e-01,1.709427829280806277e-01,1.478436521919541113e-01,1.706343539501050943e-01,1.476800878999699751e-01,1.709349092669308900e-01,-1.635642919841362453e-04,3.005553168257957264e-04,1.061318936538764059e-02
2.250000000000000000e+00,1.377115357738471602e+00,1.093199999999999950e+00,1.467265999999999848e-01,1.696006247332969841e-01,1.465887492815745596e-01,1.694167791734442763e-01,1.464189461148900362e-01,1.697310136691912719e-01,-1.698031666845234433e-04,3.142344957469955791e-04,1.061318936538764059e-02
2.274999999999999911e+00,1.729263781398042710e+00,9.299000000000000599e-01,1.451694000000000040e-01,1.681205855276057815e-01,1.452007019805709176e-01,1.681046004030599395e-01,1.450245314174849753e-01,1.684325254813323069e-01,-1.761705630859422556e-04,3.279250782723674984e-04,1.061318936538764059e-02
2.300000000000000266e+00,1.277569295378749636e+00,6.742000000000000215e-01,1.439455000000000040e-01,1.669826308553054584e-01,1.436751198346681579e-01,1.666941103146514502e-01,1.434924891241584344e-01,1.670355931212732514e-01,-1.826307105097235706e-04,3.414828066218011937e-04,1.061318936538764059e-02
2.325000000000000178e+00,1.035105351918874428e+00,6.095000000000000417e-01,1.420954000000000106e-01,1.652948974686269945e-01,1.420072700602276750e-01,1.651818289244925408e-01,1.418181256136720192e-01,1.655366336427537555e-01,-1.891444465556557653e-04,3.548047182612146244e-04,1.061318936538764059e-02
