Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
1.525000000000000133e+00,2.921469523607745700e+00,2.289499999999999869e+00,2.955161000000000038e-01,1.571826071053573359e-01,2.959675952518753261e-01,1.574385917260303080e-01
1.550000000000000044e+00,3.631847647815536817e+00,2.270399999999999974e+00,2.996246000000000187e-01,1.596731919479532358e-01,3.002757315198115728e-01,1.600692313922290888e-01
1.575000000000000178e+00,3.541589616298800536e+00,1.984500000000000153e+00,3.029231000000000007e-01,1.617065005265266309e-01,3.043807820700388800e-01,1.626204414585307456e-01
1.600000000000000089e+00,2.815906254587859703e+00,1.805900000000000061e+00,3.073595000000000077e-01,1.644815740371975976e-01,3.082760116937239836e-01,1.650793885306187647e-01
1.625000000000000000e+00,2.617602117846331122e+00,1.560100000000000042e+00,3.109709999999999974e-01,1.667749366743181694e-01,3.119533916956028774e-01,1.674318848160198658e-01
1.650000000000000133e+00,1.888976847673355497e+00,1.181400000000000006e+00,3.143557000000000157e-01,1.689478715930511077e-01,3.154038342589336463e-01,1.696628916565542655e-01
1.675000000000000044e+00,2.578082359186356420e+00,9.181000000000000272e-01,3.185005000000000197e-01,1.716356786411223634e-01,3.186175383923482984e-01,1.717571086292628835e-01
1.700000000000000178e+00,1.812943932440056249e+00,6.015000000000000346e-01,3.213417000000000079e-01,1.734892183067403559e-01,3.215844219151708372e-01,1.736996122586173807e-01
1.725000000000000089e+00,4.209480918565105534e-01,4.281000000000000361e-01,3.235185999999999895e-01,1.749134069763677302e-01,3.242946077062346943e-01,1.754765039956319994e-01
1.750000000000000000e+00,1.165046510691111870e+00,3.813000000000000278e-01,3.259017000000000164e-01,1.764719859983986672e-01,3.267389284893520984e-01,1.770755256375720899e-01
1.775000000000000133e+00,1.633661475574583521e+00,4.134999999999999787e-01,3.283813999999999900e-01,1.780881608857453891e-01,3.289094130291056461e-01,1.784866019245466562e-01
1.800000000000000044e+00,8.525773013300596004e-01,4.797000000000000153e-01,3.302477000000000329e-01,1.792959287281254699e-01,3.307997178528081506e-01,1.797022745620900641e-01
1.825000000000000178e+00,2.236087422329567698e+00,7.583999999999999631e-01,3.318555999999999728e-01,1.803221823282981362e-01,3.324054723988230653e-01,1.807179990606615771e-01
1.850000000000000089e+00,1.798655349876042697e+00,1.008699999999999930e+00,3.331973000000000296e-01,1.811651763570114315e-01,3.337245115381313187e-01,1.815322850300600810e-01
1.875000000000000000e+00,2.355173810945141000e+00,1.506800000000000139e+00,3.342781000000000224e-01,1.818266561435172568e-01,3.347569772862876714e-01,1.821466712330794546e-01
1.900000000000000133e+00,3.089315403913632796e+00,1.880500000000000060e+00,3.352130999999999861e-01,1.823711988701394726e-01,3.355052806516509722e-01,1.825655379931334643e-01
1.925000000000000044e+00,3.837416669536606761e+00,2.373499999999999943e+00,3.357392000000000154e-01,1.826521968797105711e-01,3.359739243031004130e-01,1.827957706222868295e-01
1.950000000000000178e+00,4.182825800660610938e+00,2.727300000000000058e+00,3.360145999999999966e-01,1.827691339395941805e-01,3.361691963988824305e-01,1.828462975641038935e-01
1.975000000000000089e+00,4.675068249696436418e+00,3.081399999999999917e+00,3.360397000000000522e-01,1.827237553790423408e-01,3.360987548221278653e-01,1.827275351865713382e-01
2.000000000000000000e+00,4.841201362802946662e+00,3.346200000000000063e+00,3.357559999999999989e-01,1.824741732960071527e-01,3.357711286022305175e-01,1.824507770097700265e-01
2.024999999999999911e+00,5.886762448648055646e+00,3.607600000000000140e+00,3.352578999999999976e-01,1.821093994823403672e-01,3.351951689521018851e-01,1.820275681922636501e-01
2.050000000000000266e+00,4.822568536915207815e+00,3.662399999999999878e+00,3.345430999999999822e-01,1.816172166332779558e-01,3.343794857451420910e-01,1.814691061281206719e-01
2.075000000000000178e+00,3.957652048413207169e+00,3.676699999999999857e+00,3.336127999999999871e-01,1.810080967243319350e-01,3.333319061816796824e-01,1.807857050541441801e-01
2.100000000000000089e+00,5.899447947233587897e+00,3.618800000000000239e+00,3.320270000000000166e-01,1.800115137214431671e-01,3.320589908177707938e-01,1.799863568941145187e-01
2.125000000000000000e+00,4.763713743850956917e+00,3.271100000000000119e+00,3.305926000000000142e-01,1.791405944246979853e-01,3.305656381907299823e-01,1.790784126409389332e-01
2.149999999999999911e+00,4.845172054293193753e+00,3.105900000000000105e+00,3.292632999999999810e-01,1.783517056027965342e-01,3.288548032799658571e-01,1.780673990356461678e-01
2.175000000000000266e+00,4.393552568678159354e+00,2.699500000000000011e+00,3.268768000000000229e-01,1.769711501644690155e-01,3.269273474319925321e-01,1.769569749002560255e-01
2.200000000000000178e+00,3.343963103644477464e+00,2.344100000000000072e+00,3.251916000000000251e-01,1.760182003928801309e-01,3.247820287033748032e-01,1.757490210347807946e-01
2.225000000000000089e+00,2.981182883623623159e+00,2.031299999999999883e+00,3.229787000000000075e-01,1.747912339287281125e-01,3.224156324476153412e-01,1.744438479066671988e-01
2.250000000000000000e+00,3.480247285409684643e+00,1.614000000000000101e+00,3.201273000000000035e-01,1.732413815529571521e-01,3.198232330239224042e-01,1.730404971844460571e-01
2.274999999999999911e+00,3.095459959253084037e+00,1.278699999999999948e+00,3.174256000000000300e-01,1.717979942615578404e-01,3.169985693439487107e-01,1.715371071097281375e-01
2.300000000000000266e+00,1.998862412109428943e+00,1.083099999999999952e+00,3.139539000000000080e-01,1.699758705224757582e-01,3.139345101352100098e-01,1.699313082017495924e-01
2.325000000000000178e+00,1.708410402325056365e+00,8.970000000000000195e-01,3.107254000000000405e-01,1.683055904283171922e-01,3.106235797201403193e-01,1.682206150768971731e-01
2.350000000000000089e+00,2.266451828299979265e+00,8.990000000000000213e-01,3.072996000000000061e-01,1.665550251885668520e-01,3.070585120873389195e-01,1.664027822473009843e-01
2.375000000000000000e+00,1.582963756951872636e+00,8.793999999999999595e-01,3.036541999999999852e-01,1.647154481569648443e-01,3.032328002146635337e-01,1.644760964188509977e-01
2.400000000000000355e+00,1.205076307810102332e+00,1.023800000000000043e+00,2.997731999999999619e-01,1.627798780165031212e-01,2.991412089822633735e-01,1.624395846159337464e-01
2.425000000000000266e+00,2.172348774105084868e+00,1.252399999999999958e+00,2.956824000000000119e-01,1.607605320719457109e-01,2.947802234238283137e-01,1.602931258240219980e-01
2.450000000000000178e+00,2.879452607628985472e+00,1.482199999999999962e+00,2.913611999999999869e-01,1.586504290062845657e-01,2.901484092051119235e-01,1.580374630471078623e-01
2.475000000000000089e+00,2.579990661875806168e+00,1.805500000000000105e+00,2.851643000000000372e-01,1.556589346683662778e-01,2.852466686768932447e-01,1.556741219471565185e-01
2.500000000000000000e+00,4.679731302665164350e+00,2.158300000000000107e+00,2.810484999999999789e-01,1.536902032721166600e-01,2.800783831325342477e-01,1.532052507899115679e-01
2.525000000000000355e+00,4.767567250411520519e+00,2.514000000000000234e+00,2.759224000000000676e-01,1.512554689655845885e-01,2.746494394743077549e-01,1.506334035514337866e-01
2.550000000000000266e+00,3.750115291182990251e+00,2.812200000000000255e+00,2.696715000000000639e-01,1.483058625297141442e-01,2.689681468222012706e-01,1.479612931496542272e-01
2.575000000000000178e+00,4.738729564694663665e+00,3.269600000000000062e+00,2.630681999999999743e-01,1.452113937659282317e-01,2.630450551854747188e-01,1.451915444308506664e-01
2.600000000000000089e+00,5.277859264550201601e+00,3.548000000000000043e+00,2.581552000000000291e-01,1.429162857995556757e-01,2.568926937342828065e-01,1.423264765413334576e-01
2.625000000000000000e+00,4.170013012995135604e+00,3.758799999999999919e+00,2.521154999999999924e-01,1.401010697160888219e-01,2.505252501299510826e-01,1.393679416497557444e-01
2.650000000000000355e+00,5.068199687152111999e+00,3.863900000000000112e+00,2.448638999999999954e-01,1.367221122842277869e-01,2.439582145924203138e-01,1.363172418763156646e-01
2.675000000000000266e+00,5.446616086083427177e+00,3.878200000000000092e+00,2.384216999999999864e-01,1.337149099830415577e-01,2.372080128275876887e-01,1.331751391558187170e-01
2.700000000000000178e+00,4.631944298305040952e+00,3.791100000000000136e+00,2.317921999999999760e-01,1.306099692437436566e-01,2.302916506633170268e-01,1.299419642051614365e-01
2.725000000000000089e+00,5.211990150897764629e+00,3.574300000000000033e+00,2.239338999999999913e-01,1.269063805710116954e-01,2.232263904309697011e-01,1.266178214963512294e-01
2.750000000000000000e+00,4.986256030337980150e+00,3.267700000000000049e+00,2.182390000000000163e-01,1.242028655596724707e-01,2.160294750643473594e-01,1.232028779310551658e-01
2.775000000000000355e+00,2.789016743415642541e+00,2.800400000000000222e+00,2.100924000000000125e-01,1.203003093522131417e-01,2.087179109343552663e-01,1.196977145495609351e-01
2.800000000000000266e+00,4.433701092449832792e+00,2.435699999999999754e+00,2.029685999999999713e-01,1.168497934210203648e-01,2.013083150092187523e-01,1.161037138008125524e-01
2.825000000000000178e+00,2.843796887980704735e+00,1.847700000000000120e+00,1.958084000000000213e-01,1.133416816245117614e-01,1.938168264568971844e-01,1.124234502446231909e-01
2.850000000000000089e+00,2.912047827461294425e+00,1.515800000000000036e+00,1.886159999999999781e-01,1.097777192919393296e-01,1.862590777022174182e-01,1.086610504762087620e-01
2.875000000000000000e+00,1.928038452148590709e+00,9.673000000000000487e-01,1.801138999999999935e-01,1.055068986123092051e-01,1.786502155831597993e-01,1.048224887756451229e-01
2.900000000000000355e+00,9.367931427667874900e-01,5.436999999999999611e-01,1.727096999999999938e-01,1.017387327572534667e-01,1.710049599131306941e-01,1.009157884854605669e-01
2.925000000000000266e+00,1.145313203210369890e+00,3.517000000000000126e-01,1.652476000000000222e-01,9.789900840286594463e-02,1.633376846516378378e-01,9.695110517786285909e-02
2.950000000000000178e+00,-2.109834309149671017e-01,-3.589999999999998748e-02,1.566024000000000027e-01,9.340478557898053424e-02,1.556625061140147481e-01,9.294067585028664702e-02
2.975000000000000089e+00,2.797445881908249832e-01,-1.661999999999999589e-01,1.492431999999999925e-01,8.954411727356907658e-02,1.479933632047533143e-01,8.889862807052331672e-02
3.000000000000000000e+00,-4.730180958983918466e-02,-2.177999999999999381e-01,1.419090000000000074e-01,8.567297699264564415e-02,1.403440764303351407e-01,8.484065344007965526e-02
3.025000000000000355e+00,-2.098506410934515842e-01,-3.899999999999999578e-01,1.346543000000000045e-01,8.182452599199815935e-02,1.327283752392856564e-01,8.078356014691401299e-02
3.050000000000000266e+00,-2.808273804108683547e-01,-3.089000000000000079e-01,1.262707999999999886e-01,7.736695508240463981e-02,1.251598867829189221e-01,7.674472892122856382e-02
3.075000000000000178e+00,-8.636314498089713299e-01,-3.943000000000000393e-01,1.190901999999999933e-01,7.354817467904105344e-02,1.176520831771781100e-01,7.274150463446280024e-02
3.100000000000000089e+00,-5.893570152993465872e-01,-1.025999999999999829e-01,1.119295999999999902e-01,6.974684756819739262e-02,1.102181884413872270e-01,6.879056145493694929e-02
3.125000000000000000e+00,8.089034792587582734e-01,-8.369999999999995499e-02,1.037133000000000083e-01,6.540621371848749643e-02,1.028710501674489769e-01,6.490728242644935864e-02
3.150000000000000355e+00,-2.094875636277822861e-01,2.265000000000000346e-01,9.678889999999999716e-02,6.177069288658331575e-02,9.562298433832321087e-02,6.110519430867339397e-02
3.175000000000000266e+00,-3.279383723914155446e-01,2.877000000000000113e-01,8.878500000000000281e-02,5.760633729132484671e-02,8.848560432553893851e-02,5.739549547937530805e-02
3.200000000000000178e+00,2.040130357207450562e-01,5.607999999999999652e-01,8.313290000000000957e-02,5.469163744049430897e-02,8.146964677907285457e-02,5.378670884949971615e-02
3.225000000000000089e+00,8.723309683876565024e-02,6.180999999999999828e-01,7.649369999999999781e-02,5.129522671611334850e-02,7.458480778529122390e-02,5.028448350174424819e-02
3.250000000000000000e+00,2.563564726218330869e-01,8.013000000000000123e-01,6.894120000000000803e-02,4.747644631274975519e-02,6.783960229838448264e-02,4.689155873566516058e-02
3.275000000000000355e+00,8.651150533614963833e-02,7.815000000000000835e-01,6.152710000000000123e-02,4.376936698151379784e-02,6.124125851558906430e-02,4.360789313101724740e-02
3.300000000000000266e+00,7.172391268429281208e-01,7.958000000000000629e-01,5.632430000000000075e-02,4.119151567631817307e-02,5.479565670403573063e-02,4.043094995097085836e-02
3.325000000000000178e+00,9.532518150915995081e-01,7.091000000000000636e-01,4.924950000000000161e-02,3.771132914784147694e-02,4.850731919017249594e-02,3.735611954083753461e-02
3.350000000000000089e+00,-3.654492215628363239e-01,5.055000000000000604e-01,4.433940000000000103e-02,3.531150142634927741e-02,4.237945502148122989e-02,3.437725013115571632e-02
3.375000000000000000e+00,1.277331118505713736e-01,3.427000000000000046e-01,3.760739999999999916e-02,3.203377309110392451e-02,3.641405945184825188e-02,3.148725131242692543e-02
3.400000000000000355e+00,1.673579525051299977e-01,2.889999999999997432e-02,3.104550000000000365e-02,2.884680187696227888e-02,3.061206513039584076e-02,2.867872993620740676e-02
3.425000000000000266e+00,1.943917034035730629e-01,-2.283999999999999919e-01,2.561799999999999494e-02,2.621135470645084148e-02,2.497353891057210035e-02,2.594461663487400774e-02
3.450000000000000178e+00,-1.320823564625908109e+00,-5.143999999999999684e-01,2.122639999999999944e-02,2.407158104350579433e-02,1.949791572537680831e-02,2.327874263448298162e-02
3.475000000000000089e+00,-9.010024873603189599e-01,-6.535999999999999588e-01,1.438110000000000430e-02,2.072229420892867519e-02,1.418425912926990322e-02,2.067633092247493642e-02
3.500000000000000000e+00,-1.316502191086885709e+00,-8.914999999999999591e-01,9.398099999999999510e-03,1.827010660987664001e-02,9.031536964078570179e-03,1.813437276345920487e-02
3.525000000000000355e+00,-1.036014143955862998e+00,-1.025299999999999878e+00,5.382000000000004836e-03,1.628043126260310391e-02,4.038900182919346118e-03,1.565186947806035400e-02
3.550000000000000266e+00,-9.316083774355713443e-01,-1.089599999999999902e+00,7.185999999999950240e-04,1.395739802819865281e-02,-7.940468746455786944e-04,1.322992960925272604e-02
3.575000000000000178e+00,-2.791652283169038906e+00,-1.278399999999999981e+00,-5.297300000000007385e-03,1.093797842224846460e-02,-5.466995606037395282e-03,1.087172230208573002e-02
3.600000000000000089e+00,-4.743138437406959618e-01,-1.157599999999999962e+00,-9.654599999999988885e-03,8.738863564735608463e-03,-9.978711183308792976e-03,8.582298090204736399e-03
3.625000000000000000e+00,-1.116747201950945456e+00,-1.192299999999999915e+00,-1.383379999999999679e-02,6.621779182066486399e-03,-1.432684735169723403e-02,6.368297524627106708e-03
3.650000000000000355e+00,-2.115864962223173329e+00,-1.083599999999999897e+00,-1.784299999999999081e-02,4.588470603493093047e-03,-1.850780398163975535e-02,4.237575501808396421e-03
3.675000000000000266e+00,-1.574331572553775982e-01,-8.736999999999999211e-01,-2.169649999999998663e-02,2.637192499763432035e-03,-2.251663146986076017e-02,2.198774204572878296e-03
3.700000000000000178e+00,-1.480455963513181983e+00,-8.568000000000000060e-01,-2.596199999999998856e-02,4.852015320544235681e-04,-2.634698426801041632e-02,2.608799088126189042e-04
3.725000000000000089e+00,-1.267762327467736094e+00,-5.799999999999998490e-01,-2.885939999999999339e-02,-9.669124056048585122e-04,-2.999112417328176489e-02,-1.567201602312299265e-03
3.750000000000000000e+00,2.212239856919831771e-01,-4.227000000000000202e-01,-3.219229999999998620e-02,-2.623229865747477105e-03,-3.343997260248735004e-02,-3.277019542004989440e-03
3.775000000000000355e+00,-3.281312524154081367e-01,-2.418999999999999484e-01,-3.537069999999999798e-02,-4.183554217030407453e-03,-3.668320991021745830e-02,-4.860876776198980176e-03
3.800000000000000266e+00,4.968496905513300477e-01,-3.689999999999999530e-02,-3.886580000000000590e-02,-5.871287603708924205e-03,-3.970941888924500729e-02,-6.312034513974076194e-03
3.825000000000000178e+00,-3.282895089449455739e-01,3.079999999999998711e-02,-4.164850000000001190e-02,-7.189011188964642904e-03,-4.250626886502076318e-02,-7.624813840336775242e-03
3.850000000000000089e+00,-6.631767633695548891e-01,3.360000000000001180e-02,-4.419000000000000011e-02,-8.367108434060814906e-03,-4.506073620414363656e-02,-8.794594354043354725e-03
3.875000000000000000e+00,8.399108179298622190e-01,2.496000000000000163e-01,-4.647530000000000411e-02,-9.402088680493452671e-03,-4.735935652882635599e-02,-9.817719365770772103e-03
3.900000000000000355e+00,-1.523700868937171382e+00,-1.569999999999999868e-02,-4.882540000000000491e-02,-1.043183293917010826e-02,-4.938850339856939997e-02,-1.069132528168585325e-02
3.925000000000000266e+00,9.951990612666361535e-02,6.309999999999998943e-02,-5.056460000000001509e-02,-1.116487122500772755e-02,-5.113468763385452254e-02,-1.141311927250130212e-02
3.950000000000000178e+00,8.870009385978678829e-01,-1.073999999999999955e-01,-5.202819999999999667e-02,-1.175304718292981450e-02,-5.258487078576454254e-02,-1.198113357997181855e-02
3.975000000000000089e+00,-2.557896220091770978e+00,-6.299999999999998934e-01,-5.337020000000001346e-02,-1.225221134900019229e-02,-5.372678550137245657e-02,-1.239348649876151169e-02
4.000000000000000000e+00,-1.184012180688989613e+00,-7.715999999999998415e-01,-5.420730000000000687e-02,-1.252273738305931423e-02,-5.454925473201030495e-02,-1.264817906211151283e-02
4.025000000000000355e+00,-1.260160878653402206e+00,-1.048899999999999944e+00,-5.474879999999998637e-02,-1.265014641845490020e-02,-5.504250094662763854e-02,-1.274295284844571483e-02
