Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
6.250000000000000000e-01,-1.971924100544017566e+00,-7.603999999999999648e-01,3.262929999999999997e-02,3.740764185799446556e-02,3.276464390865408555e-02,3.768293023526890495e-02
6.500000000000000222e-01,-1.570778252748346038e+00,-6.200999999999998735e-01,3.441360000000000252e-02,3.991567999311031872e-02,3.502768302885005125e-02,4.088452425290463321e-02
6.750000000000000444e-01,-6.260877632474228793e-01,-3.022999999999999021e-01,3.701349999999999085e-02,4.352676621548658142e-02,3.736762847815681965e-02,4.414999084262142409e-02
7.000000000000000666e-01,-1.461208470263924974e+00,-1.458999999999999186e-01,3.935229999999999978e-02,4.672071874663620561e-02,3.979067620456207960e-02,4.746683610303341350e-02
7.250000000000000888e-01,-1.005912451960709664e+00,7.760000000000007170e-02,4.178430000000000338e-02,4.997401247235364052e-02,4.230280204059672089e-02,5.082388038472244324e-02
7.500000000000000000e-01,-6.070791039379906939e-01,2.167000000000000592e-01,4.470409999999999662e-02,5.378057557095326791e-02,4.490939096213698162e-02,5.421146059212662849e-02
7.750000000000000222e-01,-1.123645108792681979e+00,2.966000000000000858e-01,4.685169999999999613e-02,5.650503453331641446e-02,4.761488531651993789e-02,5.762149757635882941e-02
8.000000000000000444e-01,1.435265510333322558e-01,4.638000000000000456e-01,5.043819999999999554e-02,6.090850023609811065e-02,5.042246464775044373e-02,6.104743728029372873e-02
8.250000000000000666e-01,-3.033023523732824578e-01,3.895000000000000684e-01,5.324480000000000185e-02,6.423335246114730834e-02,5.333376755185371271e-02,6.448409135399930936e-02
8.500000000000000888e-01,-1.425378363827560779e-01,4.295000000000000484e-01,5.660740000000000216e-02,6.809227543730678178e-02,5.634866516996512448e-02,6.792740524152322823e-02
8.750000000000000000e-01,4.760372532544390745e-01,4.311000000000000387e-01,5.958000000000000101e-02,7.139094772357605645e-02,5.946509469473428705e-02,7.137417521955415067e-02
9.000000000000000222e-01,-7.108389742935726785e-01,2.309000000000000496e-01,6.212370000000000392e-02,7.414158662471911909e-02,6.267895875816975604e-02,7.482173184839154001e-02
9.250000000000000444e-01,-3.634374090617333852e-01,2.516000000000000458e-01,6.575610000000001176e-02,7.796560301583869979e-02,6.598409351390646660e-02,7.826761121732769833e-02
9.500000000000000666e-01,-7.368282247196526746e-02,9.580000000000006566e-02,6.840819999999998846e-02,8.068657131969786400e-02,6.937230584702794300e-02,8.170924380226117500e-02
9.750000000000000888e-01,-5.445067410608190883e-01,-1.036997357569931916e-01,7.222989999999999966e-02,8.451582369857341126e-02,7.283347858075883696e-02,8.514369708615431021e-02
1.000000000000000000e+00,-4.612879853365324800e-01,-1.773997739795916684e-01,7.561009999999999953e-02,8.782845861885864303e-02,7.635574039960107973e-02,8.856750759578545240e-02
1.025000000000000133e+00,-1.900737752480287091e+00,-4.064999999999999725e-01,7.905650000000000177e-02,9.114458419764787100e-02,7.992569295747789515e-02,9.197662806345358044e-02
1.050000000000000044e+00,-1.120362587135817822e+00,-4.429999999999999494e-01,8.251239999999999963e-02,9.442405786214522201e-02,8.352868178784463027e-02,9.536649681858808125e-02
1.074999999999999956e+00,-7.262176766931464078e-01,-5.514999999999998792e-01,8.596670000000000700e-02,9.765989829534271749e-02,8.714909317553012902e-02,9.873221518085273374e-02
1.100000000000000089e+00,-1.973538454531056363e+00,-6.409000000000000252e-01,9.001779999999999504e-02,1.014141015163825127e-01,9.077065947716971006e-02,1.020688014310204006e-01
1.125000000000000000e+00,-7.338939267233244301e-01,-5.665000000000000036e-01,9.349440000000000528e-02,1.046132900352881173e-01,9.437676127249595981e-02,1.053714803899319097e-01
1.150000000000000133e+00,-1.377028992488784409e+00,-6.402999999999998693e-01,9.748990000000000433e-02,1.082767361352242191e-01,9.795072326337228574e-02,1.086359675062367608e-01
1.175000000000000044e+00,-1.345934252751954441e+00,-4.521999999999999353e-01,1.002969999999999973e-01,1.108493514526638635e-01,1.014761071336469089e-01,1.118587152252355360e-01
1.200000000000000178e+00,-1.842931985817666263e-01,-2.765999999999999570e-01,1.041807000000000011e-01,1.144237857607482423e-01,1.049370046671241619e-01,1.150371015546551995e-01
1.225000000000000089e+00,-7.787280686163218224e-01,-3.279999999999993338e-02,1.079900000000000027e-01,1.179598228252887598e-01,1.083183275257921518e-01,1.181695496533312073e-01
1.250000000000000000e+00,-9.874315016570522907e-01,2.303000000000000602e-01,1.106275000000000036e-01,1.204364450338687165e-01,1.116060803248293543e-01,1.212555726868928957e-01
1.275000000000000133e+00,5.241813449545719150e-01,5.338000000000000522e-01,1.136940000000000034e-01,1.233581262017072189e-01,1.147875992815209772e-01,1.242957420950329406e-01
1.300000000000000044e+00,9.565528800577992596e-01,8.513000000000000567e-01,1.171559000000000073e-01,1.267301023165602614e-01,1.178517457302729748e-01,1.272915768285629856e-01
1.325000000000000178e+00,1.446978779295361894e+00,1.190700000000000092e+00,1.204814000000000024e-01,1.300671718463734250e-01,1.207890573128170691e-01,1.302453436145895316e-01
1.350000000000000089e+00,1.854925050901168992e+00,1.450700000000000101e+00,1.227443000000000006e-01,1.324059130440458087e-01,1.235918660422098275e-01,1.331597516742267506e-01
1.375000000000000000e+00,2.076495961854293526e+00,1.730900000000000105e+00,1.253328000000000220e-01,1.351687692499528581e-01,1.262543844091309209e-01,1.360375328818506646e-01
1.400000000000000133e+00,2.486870658709379622e+00,2.023299999999999876e+00,1.281994999999999940e-01,1.383644671103544666e-01,1.287727469007608483e-01,1.388809242797672538e-01
1.425000000000000044e+00,2.300540320075208811e+00,2.102599999999999802e+00,1.309001000000000192e-01,1.415322397027241608e-01,1.311449898707002237e-01,1.416911028196437827e-01
1.450000000000000178e+00,3.189157119848974986e+00,2.178900000000000059e+00,1.327087999999999879e-01,1.437522985112609508e-01,1.333709630768785126e-01,1.444676437372396649e-01
1.475000000000000089e+00,2.645863659864835515e+00,2.232099999999999973e+00,1.347485000000000210e-01,1.463737830477564450e-01,1.354521826371813398e-01,1.472080727243856579e-01
1.500000000000000000e+00,2.346073974345154411e+00,2.101900000000000102e+00,1.369708000000000037e-01,1.493966933122106155e-01,1.373916437439393068e-01,1.499075612040271788e-01
1.525000000000000133e+00,2.370146610485416971e+00,1.954600000000000115e+00,1.387471999999999872e-01,1.519518553371303204e-01,1.391936060181210300e-01,1.525587864049396114e-01
1.550000000000000044e+00,1.874967174510786760e+00,1.795300000000000118e+00,1.406550000000000022e-01,1.548473565661888929e-01,1.408633518993475942e-01,1.551519562063734536e-01
1.575000000000000178e+00,1.788877055414828998e+00,1.574600000000000000e+00,1.419134999999999980e-01,1.568544852059823858e-01,1.424069121325393372e-01,1.576749894937782281e-01
1.600000000000000089e+00,1.927035234500845018e+00,1.247400000000000064e+00,1.435501999999999889e-01,1.595859254853534970e-01,1.438307589306796475e-01,1.601138442828757558e-01
1.625000000000000000e+00,1.441816249285547080e+00,1.059600000000000097e+00,1.450499000000000094e-01,1.622109006803529874e-01,1.451414816757261583e-01,1.624529877579925785e-01
1.650000000000000133e+00,9.927512197167851493e-01,7.494000000000000661e-01,1.460325000000000095e-01,1.639911365173872260e-01,1.463454706364596403e-01,1.646759937911854987e-01
1.675000000000000044e+00,7.813807767049933961e-01,5.816000000000000059e-01,1.471187999999999940e-01,1.660087371326926520e-01,1.474486333159568674e-01,1.667662357375253868e-01
1.700000000000000178e+00,4.810571603815525510e-01,2.938000000000000611e-01,1.482747000000000093e-01,1.682078519902055203e-01,1.484561578648334046e-01,1.687076278735964163e-01
1.725000000000000089e+00,4.929342658501937868e-01,1.724000000000000532e-01,1.491764000000000145e-01,1.699444545959398478e-01,1.493723278001530264e-01,1.704853662223332622e-01
1.750000000000000000e+00,1.770317338661593631e-01,7.340000000000007629e-02,1.501190000000000024e-01,1.717665783350219300e-01,1.502003889328078212e-01,1.720866244864126537e-01
1.775000000000000133e+00,-4.874678156847425670e-02,3.140000000000004593e-02,1.508355000000000112e-01,1.731418977855934682e-01,1.509424717700278418e-01,1.735011642321659386e-01
1.800000000000000044e+00,6.478142308011229922e-01,1.416000000000000592e-01,1.514742000000000033e-01,1.743479202987215648e-01,1.515995749764577627e-01,1.747218170760431732e-01
1.825000000000000178e+00,3.343274557317416074e-01,2.118000000000000438e-01,1.520365999999999940e-01,1.753811552159021958e-01,1.521716136339242298e-01,1.757447955248125082e-01
1.850000000000000089e+00,3.536426871787851645e-01,4.286000000000000365e-01,1.525901000000000063e-01,1.763585395970190262e-01,1.526575296275617388e-01,1.765697973363416218e-01
1.875000000000000000e+00,1.206377765034277072e+00,7.053000000000000380e-01,1.529743000000000075e-01,1.770008207617529417e-01,1.530554525910532149e-01,1.771998909841399628e-01
1.900000000000000133e+00,1.037774774944954403e+00,9.966000000000000414e-01,1.533177000000000012e-01,1.775331461836112124e-01,1.533628919771605481e-01,1.776412007151169647e-01
1.925000000000000044e+00,1.385509245139088019e+00,1.371799999999999908e+00,1.535211999999999966e-01,1.778123988639303266e-01,1.535769375445629747e-01,1.779024330202449711e-01
1.950000000000000178e+00,2.099360033404279680e+00,1.676700000000000079e+00,1.536242000000000163e-01,1.779258452653099398e-01,1.536944480648045341e-01,1.779942913065549193e-01
1.975000000000000089e+00,2.366441762365746104e+00,1.994199999999999973e+00,1.536567000000000072e-01,1.778944293387740294e-01,1.537122142865747776e-01,1.779288174565681335e-01
2.000000000000000000e+00,2.518496589715832013e+00,2.197899999999999743e+00,1.535933000000000159e-01,1.777513123401104900e-01,1.536270886907442901e-01,1.777186927100108393e-01
2.024999999999999911e+00,3.440000223293277148e+00,2.384400000000000297e+00,1.534321999999999908e-01,1.774685690012874351e-01,1.534360788172616230e-01,1.773765342232583586e-01
2.050000000000000266e+00,2.775461342219886163e+00,2.429300000000000015e+00,1.531732999999999845e-01,1.770723792610847114e-01,1.531364024765706766e-01,1.769142317463144876e-01
2.075000000000000178e+00,3.275432866943588817e+00,2.534100000000000463e+00,1.527386000000000021e-01,1.764684953398946710e-01,1.527255033362029946e-01,1.763423690094922114e-01
2.100000000000000089e+00,3.313992738239198488e+00,2.399300000000000210e+00,1.522516999999999898e-01,1.758401768091767126e-01,1.522010258900999558e-01,1.756697633908144707e-01
2.125000000000000000e+00,2.858884623286679805e+00,2.346600000000000019e+00,1.516647000000000134e-01,1.751263371451110273e-01,1.515607501931647838e-01,1.749031452745394011e-01
2.149999999999999911e+00,3.146833386591460613e+00,2.187000000000000277e+00,1.508459000000000050e-01,1.741890953367900563e-01,1.508024889698994508e-01,1.740469951795972914e-01
2.175000000000000266e+00,2.575631542870518764e+00,1.759700000000000042e+00,1.497147000000000061e-01,1.729673648603940184e-01,1.499239540980593088e-01,1.731035568432617855e-01
2.200000000000000178e+00,2.664108197052594385e+00,1.627800000000000136e+00,1.487422999999999940e-01,1.719620552112453016e-01,1.489226076768232210e-01,1.720730323634852010e-01
2.225000000000000089e+00,2.290624374460779045e+00,1.316500000000000004e+00,1.476863999999999955e-01,1.709043856845367249e-01,1.477955229009726701e-01,1.709539366230361512e-01
2.250000000000000000e+00,1.539261387725680663e+00,1.084600000000000009e+00,1.465298999999999907e-01,1.697821389755043986e-01,1.465392852308795846e-01,1.697435582524266517e-01
2.274999999999999911e+00,1.649054164017391244e+00,9.302000000000000268e-01,1.452427000000000301e-01,1.685638991576123291e-01,1.451499594661702364e-01,1.684384641886696454e-01
2.300000000000000266e+00,1.388070126181131680e+00,7.275000000000000355e-01,1.440566000000000069e-01,1.674660870581079208e-01,1.436231352241918724e-01,1.670349986744396054e-01
2.325000000000000178e+00,1.416498930866267658e+00,6.141000000000000902e-01,1.422130000000000061e-01,1.657940616346973428e-01,1.419540501249530740e-01,1.655297485162302018e-01
2.350000000000000089e+00,1.149582790072220417e+00,5.860000000000000764e-01,1.404601000000000044e-01,1.642354826126664058e-01,1.401377834198712646e-01,1.639199546361415072e-01
2.375000000000000000e+00,1.066020738477020169e+00,6.375000000000000666e-01,1.385590999999999906e-01,1.625739291647678164e-01,1.381695123276582282e-01,1.622038432542165509e-01
2.400000000000000355e+00,1.625860911430667910e+00,8.640000000000001013e-01,1.365161000000000013e-01,1.608163826080095116e-01,1.360448228881968868e-01,1.603808441497304726e-01
2.425000000000000266e+00,1.641794213827597160e+00,1.130300000000000082e+00,1.339333000000000051e-01,1.586329757137646124e-01,1.337600619448296169e-01,1.584516725320737063e-01
2.450000000000000178e+00,1.521049141429570595e+00,1.356000000000000094e+00,1.319715999999999945e-01,1.569993475338979094e-01,1.313127080043548500e-01,1.564182733856285257e-01
2.475000000000000089e+00,2.572564662955841630e+00,1.731899999999999995e+00,1.294906000000000112e-01,1.549625482968205459e-01,1.287017316146277790e-01,1.542836495792896945e-01
2.500000000000000000e+00,2.396471362263636440e+00,1.990900000000000114e+00,1.263979000000000075e-01,1.524649821372166536e-01,1.259279154077158347e-01,1.520516059805981923e-01
2.525000000000000355e+00,3.001221312137572816e+00,2.193999999999999950e+00,1.235836000000000018e-01,1.502257247069079260e-01,1.229941106930104167e-01,1.497264393923532499e-01
2.550000000000000266e+00,3.436682426708566052e+00,2.642500000000000071e+00,1.201564999999999994e-01,1.475344270003326463e-01,1.199054169336912085e-01,1.473125961915423832e-01
2.575000000000000178e+00,3.730596854358683157e+00,2.772000000000000242e+00,1.170894999999999991e-01,1.451555432298644033e-01,1.166692754373828966e-01,1.448143178836101552e-01
2.600000000000000089e+00,3.373882363484525637e+00,2.932599999999999874e+00,1.138791999999999999e-01,1.426876476675444094e-01,1.132954657006182003e-01,1.422353051944607871e-01
2.625000000000000000e+00,3.724466831669886790e+00,3.046499999999999986e+00,1.099737999999999966e-01,1.397066253051381102e-01,1.097959879419133783e-01,1.395784454835169719e-01
2.650000000000000355e+00,4.146312159530324948e+00,3.003199849548043865e+00,1.065409999999999968e-01,1.370921220856506084e-01,1.061848193759409448e-01,1.368456491151518184e-01
2.675000000000000266e+00,3.948522122272374979e+00,3.001999800155227938e+00,1.030295999999999990e-01,1.344165323423432978e-01,1.024775480061248661e-01,1.340378211781388107e-01
2.700000000000000178e+00,2.367452188950508241e+00,2.737099928262798354e+00,9.881090000000000706e-02,1.311859278969017828e-01,9.869090647881419154e-02,1.311549686493059530e-01
2.725000000000000089e+00,3.654144827062762779e+00,2.561499920583617307e+00,9.511650000000000660e-02,1.283288239113870577e-01,9.484223788656510890e-02,1.281964273044699787e-01
2.750000000000000000e+00,3.285632472845934959e+00,2.209799999999999986e+00,9.202330000000000232e-02,1.259115428973749118e-01,9.094892424727935021e-02,1.251611895021856879e-01
2.775000000000000355e+00,2.087955565520909662e+00,1.825099999999999945e+00,8.829739999999999811e-02,1.229584458030005129e-01,8.702780544137041219e-02,1.220483124775599004e-01
2.800000000000000266e+00,2.120193644135193178e+00,1.387199999999999989e+00,8.390540000000000498e-02,1.194032101166880716e-01,8.309461799943848592e-02,1.188573806510029446e-01
2.825000000000000178e+00,1.250066830447497557e+00,1.049600000000000088e+00,8.011539999999998940e-02,1.162633627923502777e-01,7.916348666297035042e-02,1.155889890251838997e-01
2.850000000000000089e+00,8.785231711515902875e-01,6.725000000000000977e-01,7.573089999999998989e-02,1.125423208270983633e-01,7.524650117244061076e-02,1.122452120195915198e-01
2.875000000000000000e+00,9.482379377128148379e-01,3.356000000000000094e-01,7.138740000000000363e-02,1.087479750332626949e-01,7.135340512836151061e-02,1.088300193419241280e-01
2.900000000000000355e+00,-3.865116187969425132e-01,4.830000000000005816e-02,6.769129999999999592e-02,1.054353401129774492e-01,6.749141667779737230e-02,1.053495951518013535e-01
2.925000000000000266e+00,-3.985922898092071898e-01,-6.779999999999997140e-02,6.465139999999999776e-02,1.026532852852984762e-01,6.366519470338702358e-02,1.018125166179133650e-01
2.950000000000000178e+00,4.192114040334207065e-02,-2.923999999999999932e-01,6.104120000000000379e-02,9.928479982894942990e-02,5.987695726544913638e-02,9.822976231246906276e-02
2.975000000000000089e+00,-4.423000617341162344e-01,-3.642999999999999572e-01,5.744060000000000138e-02,9.586046383653655523e-02,5.612674795676157041e-02,9.461454582229734955e-02
3.000000000000000000e+00,-9.890603392400535432e-01,-4.279999999999999361e-01,5.323139999999999816e-02,9.179210135013776695e-02,5.241283062145686567e-02,9.098199159658029722e-02
3.025000000000000355e+00,-2.801405114332124469e-01,-3.272999999999999243e-01,4.903690000000000132e-02,8.769232293720309601e-02,4.873217844186722436e-02,8.734868033404058485e-02
3.050000000000000266e+00,2.651759714832535031e-01,-2.647999999999999243e-01,4.608559999999999740e-02,8.479333104964051349e-02,4.508101635508494909e-02,8.373209233266964979e-02
3.075000000000000178e+00,1.877191588614245399e-01,5.700000000000035767e-03,4.258730000000000154e-02,8.135852308171567793e-02,4.145537887682932549e-02,8.014997460856039535e-02
3.100000000000000089e+00,-1.283463002593132063e-01,2.471000000000000418e-01,3.852240000000000525e-02,7.739313502118455590e-02,3.785165374157933166e-02,7.661965758569601326e-02
3.125000000000000000e+00,1.064494122071088178e+00,5.322000000000000064e-01,3.504709999999999770e-02,7.404035752810345095e-02,3.426708630753987073e-02,7.315735598905301340e-02
3.150000000000000355e+00,7.853649550049479622e-01,6.632000000000000117e-01,3.161400000000000321e-02,7.077659182687405515e-02,3.070021674742298007e-02,6.977750368854178376e-02
3.175000000000000266e+00,6.485358046907117036e-01,9.215999999999999748e-01,2.821850000000000747e-02,6.761056456375634516e-02,2.715121718706244719e-02,6.649218039554952164e-02
3.200000000000000178e+00,1.129563509283992406e+00,1.070500000000000007e+00,2.426500000000000185e-02,6.401518630464801685e-02,2.362209706218686839e-02,6.331068034081374640e-02
3.225000000000000089e+00,1.171114213484311772e+00,1.223100000000000076e+00,2.088440000000000088e-02,6.102194663747774472e-02,2.011675486780780883e-02,6.023925487569203180e-02
3.250000000000000000e+00,1.942852198300048405e+00,1.259700000000000042e+00,1.755060000000000300e-02,5.814389870093909091e-02,1.664087146512547785e-02,5.728104180288171726e-02
3.275000000000000355e+00,1.389686842261595778e+00,1.272800000000000153e+00,1.426600000000000611e-02,5.538104249503206927e-02,1.320166074075354232e-02,5.443617650619433229e-02
3.300000000000000266e+00,9.456857621282993565e-01,1.153900000000000148e+00,1.046649999999999664e-02,5.227261109723017191e-02,9.807511778427729920e-03,5.170206424351876662e-02
3.325000000000000178e+00,1.123920117499778826e+00,1.037500000000000089e+00,7.243799999999992953e-03,4.969999577979052757e-02,6.467564889824146956e-03,4.907378458967202872e-02
3.350000000000000089e+00,1.279125541630716345e+00,8.434000000000000385e-01,3.576800000000005843e-03,4.683067448951185041e-02,3.191257500373311656e-03,4.654460158917596291e-02
3.375000000000000000e+00,3.849957929634325038e-01,5.778000000000000913e-01,5.157999999999987682e-04,4.447447999931950641e-02,-1.213991963985167066e-05,4.410656110931356066e-02
3.400000000000000355e+00,6.588960915179200573e-01,3.370000000000000773e-01,-2.488500000000001995e-03,4.218635334995494285e-02,-3.133989333408991607e-03,4.175115872249944571e-02
3.425000000000000266e+00,-9.161511679570923106e-02,-7.799999999999995826e-02,-5.428899999999998657e-03,3.995931322441017425e-02,-6.166738599434938919e-03,3.947004954069961019e-02
3.450000000000000178e+00,2.163244905442696011e-03,-2.617999999999999217e-01,-8.734399999999994599e-03,3.746000173555429774e-02,-9.104329080631483676e-03,3.725574856462386675e-02
3.475000000000000089e+00,-1.580574657124055760e+00,-5.766000000000000014e-01,-1.190670000000000096e-02,3.505144736780212156e-02,-1.194250407507627988e-02,3.510225005066380799e-02
3.500000000000000000e+00,-1.210339065630918309e+00,-6.623999999999998778e-01,-1.409829999999999417e-02,3.337767661513955930e-02,-1.467896539540290181e-02,3.300549569515575515e-02
3.525000000000000355e+00,-1.540403182324933340e+00,-8.056999999999998607e-01,-1.663159999999999292e-02,3.142988916991388409e-02,-1.731335156522854565e-02,3.096365329195792729e-02
3.550000000000000266e+00,-1.847030355090446330e+00,-9.582999999999999297e-01,-1.906659999999999605e-02,2.953969759000402498e-02,-1.984704878642193013e-02,2.897721539892245124e-02
3.575000000000000178e+00,-1.152622229848393465e+00,-9.114999999999999769e-01,-2.142660000000000745e-02,2.769313924139402833e-02,-2.228287250668243777e-02,2.704895873020757985e-02
3.600000000000000089e+00,-1.905387932749055269e+00,-1.053299999999999903e+00,-2.410040000000000793e-02,2.559001749274085816e-02,-2.462466013599006603e-02,2.518379825258641042e-02
3.625000000000000000e+00,-7.888933803686577484e-01,-8.773999999999999577e-01,-2.667779999999999110e-02,2.356019957267145581e-02,-2.687680107180666703e-02,2.338853863633505448e-02
3.650000000000000355e+00,-7.061465039928818133e-01,-7.840000000000000302e-01,-2.878450000000000800e-02,2.190911810028482037e-02,-2.904371845943525682e-02,2.167150608901128109e-02
3.675000000000000266e+00,-9.069388181384127057e-01,-5.975999999999999091e-01,-3.113159999999999192e-02,2.009572100746271142e-02,-3.112932330491173516e-02,2.004206126770448695e-02
3.700000000000000178e+00,7.787804223048067076e-02,-3.047999999999999599e-01,-3.274359999999998383e-02,1.887224520181468579e-02,-3.313648299713536222e-02,1.851004053755199094e-02
3.725000000000000089e+00,-3.399510926871080613e-02,-1.369999551448294606e-01,-3.489969999999999878e-02,1.728399558249984341e-02,-3.506656360178815601e-02,1.708521181829891419e-02
3.750000000000000000e+00,4.611691639515761582e-02,1.173000752235121708e-01,-3.637299999999998867e-02,1.623854336055524303e-02,-3.691909947182754614e-02,1.577682882919845264e-02
3.775000000000000355e+00,1.151027570933510213e-01,3.035000561991397228e-01,-3.835939999999999489e-02,1.489638516577160288e-02,-3.869161517181273630e-02,1.459332266786947385e-02
3.800000000000000266e+00,6.715895162875321622e-01,4.799000000000000488e-01,-3.999389999999999890e-02,1.386489557784295439e-02,-4.037959337244081265e-02,1.354211528217165103e-02
3.825000000000000178e+00,1.089428499636856840e+00,6.327000000000000401e-01,-4.155359999999998916e-02,1.295208837904991868e-02,-4.197656790775862456e-02,1.262951385269127369e-02
3.850000000000000089e+00,1.975388518859858555e-01,6.865000000000001101e-01,-4.324719999999999259e-02,1.205498914352483471e-02,-4.347432589017353327e-02,1.186065999634936495e-02
3.875000000000000000e+00,7.722321885128318186e-01,7.417000000000000259e-01,-4.458170000000001576e-02,1.143539725906684776e-02,-4.486321349679859433e-02,1.123953977831540496e-02
3.900000000000000355e+00,8.432906910435562509e-01,7.411000000000000920e-01,-4.580959999999999199e-02,1.095543171476840751e-02,-4.613254235166674294e-02,1.076907518102726384e-02
3.925000000000000266e+00,9.154592643763893867e-02,6.216000000000000414e-01,-4.709739999999999760e-02,1.057145927932965496e-02,-4.727108316103803554e-02,1.045130225897152217e-02
3.950000000000000178e+00,1.773864598420368532e-01,4.941000000000000392e-01,-4.805729999999999724e-02,1.039518102487822782e-02,-4.826761749420575842e-02,1.028761311782281675e-02
3.975000000000000089e+00,3.252479052480596322e-01,2.954000000000000514e-01,-4.874870000000001286e-02,1.035852911058634564e-02,-4.911150734863890116e-02,1.027902216589268204e-02
4.000000000000000000e+00,-8.756632724380400967e-01,-2.621999999999999886e-01,-4.991650000000001641e-02,1.063778179090543903e-02,-4.979323958507007181e-02,1.042641865440702663e-02
4.025000000000000355e+00,-6.052658146579776854e-01,-4.624999999999999112e-01,-5.028710000000000818e-02,1.090830782496455924e-02,-5.030490609999528628e-02,1.073077715280517513e-02
