Time(s),Fb_Right_Filtered(N),Mb_Right_Filtered(Nm),Fb_Left_Filtered(N),Mb_Left_Filtered(Nm),Fb_Right_Raw(N),Mb_Right_Raw(Nm),Fb_Left_Raw(N),Mb_Left_Raw(Nm),Ext_Force_Body(N),Ext_Moment_Body(Nm),X_Num_Right_Interface(m),X_Exp_Right_Interface(m),X_Cmd_Right_Interface(m),Rz_Num_Right_Interface(rad),Rz_Exp_Right_Interface(rad),Rz_Cmd_Right_Interface(rad),X_Num_Left_Interface(m),X_Exp_Left_Interface(m),X_Cmd_Left_Interface(m),Rz_Num_Left_Interface(rad),Rz_Exp_Left_Interface(rad),Rz_Cmd_Left_Interface(rad),X_Body_COM(m),Rz_Body(rad)
2.500000000000000000e-01,-2.083867321607264955e+00,-8.112772220887297658e-01,-1.092628668766703282e+00,-2.237854461167684827e-01,-2.245649594348153588e+00,-9.183000000000000052e-01,-1.037773334376544287e+00,-2.334999999999999298e-01,4.037464701941786984e+02,6.475996194456593003e+01,1.129785561319825681e-02,1.109690000000000502e-02,1.129358445591865587e-02,4.991944915741596163e-03,4.927064478379991966e-03,4.983727061312272395e-03,6.305910697456661509e-03,6.034400000000004864e-03,6.309857394606384340e-03,4.991944915741596163e-03,4.811872747748366722e-03,4.983727061312272395e-03,8.801883155327459157e-03,4.991944915741596163e-03
2.750000000000000222e-01,-2.513674254555091192e+00,-1.230379127325935462e+00,-1.307372199503413324e+00,-3.914287027715691591e-01,-2.571665792790698735e+00,-1.238900000000000112e+00,-7.566766271079954365e-01,-3.931999999999999940e-01,4.006974362380888692e+02,6.978413825265810999e+01,1.366923596715088202e-02,1.332330000000000320e-02,1.366524468171494144e-02,6.106481193783062054e-03,5.977752688080578865e-03,6.097974582955904832e-03,7.562754773367819094e-03,7.197900000000004468e-03,7.567270098759036612e-03,6.106481193783062054e-03,5.846852994181004487e-03,6.097974582955904832e-03,1.061599537025935056e-02,6.106481193783062054e-03
3.000000000000000444e-01,-2.955697915691021915e+00,-1.633663196212136848e+00,-1.522725532826902484e+00,-5.638598238861020073e-01,-2.563680357614335215e+00,-1.570200000000000262e+00,-2.051206361226281416e+00,-5.828999999999999737e-01,3.960222153077618259e+02,7.454230435858931969e+01,1.627611698572316995e-02,1.574870000000000089e-02,1.627271465613747137e-02,7.361629937390709935e-03,7.145377957664784778e-03,7.353236135851946853e-03,8.914487048332458280e-03,8.902199999999993799e-03,8.919478520285524514e-03,7.361629937390709935e-03,7.438593271999832668e-03,7.353236135851946853e-03,1.259530201702781411e-02,7.361629937390709935e-03
3.250000000000000111e-01,-3.410188200764989741e+00,-2.011233040768775293e+00,-1.726323156890662291e+00,-7.335081388685540382e-01,-3.735144949154170391e+00,-1.990899999999999892e+00,-1.978267354462440286e+00,-6.888999999999998458e-01,3.895226850356444288e+02,7.871986309103431267e+01,1.912041701938681573e-02,1.838479999999999975e-02,1.911785954908619412e-02,8.765710430518467572e-03,8.443902921148566804e-03,8.757802333005441225e-03,1.035470658886834816e-02,1.004800000000000137e-02,1.036005721608075289e-02,8.765710430518467572e-03,8.559094651780192048e-03,8.757802333005441225e-03,1.473756180412758195e-02,8.765710430518467572e-03
3.500000000000000333e-01,-3.855026569421025062e+00,-2.358018769081862143e+00,-1.911181862421209354e+00,-8.955992981711010659e-01,-3.929181980439288679e+00,-2.362900000000000222e+00,-1.661370177113135504e+00,-8.873999999999999666e-01,3.811581321823623512e+02,8.202659448333047010e+01,2.220273240543974708e-02,2.126139999999999627e-02,2.220125984677524117e-02,1.032588244864026533e-02,9.894271529555853650e-03,1.031883641432563593e-02,1.187684995679948174e-02,1.148409999999999882e-02,1.188242343244960697e-02,1.032588244864026533e-02,1.002168056495144136e-02,1.031883641432563593e-02,1.703979118111961441e-02,1.032588244864026533e-02
3.750000000000000000e-01,-4.247986098441484337e+00,-2.666974681174072437e+00,-2.075125706024415262e+00,-1.045927907346303698e+00,-3.522319324759719539e+00,-2.654899755475327972e+00,-1.936549076290520421e+00,-1.091399999999999926e+00,3.710463277139124898e+02,8.421561670186439130e+01,2.552205531135391323e-02,2.494010000000000324e-02,2.552195186326352769e-02,1.204759174875776571e-02,1.179668041422967176e-02,1.204183886818479578e-02,1.347446356259614578e-02,1.298550000000000225e-02,1.348011299507873365e-02,1.204759174875776571e-02,1.162214748903024099e-02,1.204183886818479578e-02,1.949825943697502950e-02,1.204759174875776571e-02
4.000000000000000222e-01,-4.540298862614745801e+00,-2.925766916087396030e+00,-2.212422892103334870e+00,-1.179434163306139816e+00,-5.171722767634813422e+00,-2.936699652325940324e+00,-2.012134639276307091e+00,-1.134099999999999886e+00,3.594530606766310257e+02,8.509946714301894133e+01,2.907561765158363926e-02,2.834739999999999482e-02,2.907725881269661652e-02,1.393412602282069306e-02,1.359786020228782172e-02,1.393018845292167025e-02,1.514149162876294447e-02,1.483209999999999737e-02,1.514707035977494801e-02,1.393412602282069306e-02,1.369210798189551478e-02,1.393018845292167025e-02,2.210855464017329186e-02,1.393412602282069306e-02
4.250000000000000444e-01,-4.695726558939167461e+00,-3.117575175277895294e+00,-2.308868705560288337e+00,-1.289918808155421814e+00,-5.202648856043039061e+00,-3.164999570469650525e+00,-2.565916590488203308e+00,-1.333599999999999897e+00,3.467708669469504912e+02,8.456213633183894274e+01,3.285886598651906187e-02,3.193689999999999724e-02,3.286272690433082733e-02,1.598630516849590746e-02,1.553168501349753983e-02,1.598479816710523388e-02,1.687256081802315788e-02,1.649009999999999712e-02,1.687792873722558998e-02,1.598630516849590746e-02,1.563815009786919188e-02,1.598479816710523388e-02,2.486571340227110988e-02,1.598630516849590746e-02
4.500000000000000111e-01,-4.703577001315740524e+00,-3.224492073901457090e+00,-2.347977983126661616e+00,-1.370441020702769075e+00,-3.928698963411471734e+00,-3.143699999999999939e+00,-2.580336412019894610e+00,-1.347599999999999909e+00,3.334883990233905138e+02,8.256618896992002021e+01,3.686555549380301361e-02,3.571049999999999919e-02,3.687217659778156686e-02,1.820231046588363308e-02,1.760339083561480653e-02,1.820391253228917025e-02,1.866324502791937706e-02,1.848239999999999952e-02,1.866826406549239314e-02,1.820231046588363308e-02,1.807812039215726807e-02,1.820391253228917025e-02,2.776440026086119534e-02,1.820231046588363308e-02
4.750000000000000333e-01,-4.576541348916106422e+00,-3.231743385942020819e+00,-2.322660581839379734e+00,-1.414033682963528271e+00,-4.652132040172010541e+00,-3.278000000000000025e+00,-2.104142078856471088e+00,-1.387100000000000000e+00,3.201525000350874279e+02,7.915447425030674822e+01,4.108794478913328774e-02,4.108169999999999877e-02,4.109787062567231419e-02,2.057765424397553847e-02,2.061059313680103922e-02,2.058306062233749428e-02,2.051029054515774580e-02,1.994490000000000499e-02,2.051481000333482338e-02,2.057765424397553847e-02,1.993340538702723444e-02,2.058306062233749428e-02,3.079911766714551677e-02,2.057765424397553847e-02
5.000000000000000000e-01,-4.337399797872342866e+00,-3.131599662749863011e+00,-2.240708775464462565e+00,-1.414748033896892299e+00,-4.396765208088826427e+00,-3.115200000000000191e+00,-2.343921227688640752e+00,-1.453699999999999992e+00,3.073255297163334490e+02,7.444633284360682524e+01,4.551707495794115460e-02,4.534650000000000486e-02,4.553079028608154194e-02,2.310529417289958198e-02,2.303660079707315830e-02,2.311516897282168623e-02,2.241178078504157262e-02,2.206520000000000356e-02,2.241562131325985224e-02,2.310529417289958198e-02,2.271371488545420245e-02,2.311516897282168623e-02,3.396442787149136361e-02,2.310529417289958198e-02
5.250000000000000222e-01,-4.008040283555343031e+00,-2.926119870845389492e+00,-2.119830838898016712e+00,-1.368999481964099152e+00,-4.209837308605163919e+00,-2.985700000000000021e+00,-1.795805931665721777e+00,-1.362199999999999855e+00,2.955408112688818392e+02,6.862861930325340154e+01,5.014311628912199170e-02,4.901250000000000051e-02,5.016100024033967597e-02,2.577588953479106881e-02,2.514146787497831617e-02,2.579082593803435491e-02,2.436722675433092289e-02,2.426580000000000056e-02,2.437017430230532453e-02,2.577588953479106881e-02,2.568775593085254050e-02,2.579082593803435491e-02,3.725517152172645730e-02,2.577588953479106881e-02
5.500000000000000444e-01,-3.608425401535071408e+00,-2.627685852773498087e+00,-1.978367361538298841e+00,-1.276725380446330105e+00,-3.299890085914499505e+00,-2.595299999999999940e+00,-2.228601565510541782e+00,-1.283299999999999885e+00,2.852592051655101386e+02,6.194224413764047199e+01,5.495575957850900445e-02,5.432670000000000554e-02,5.497806952098480138e-02,2.857817928937859964e-02,2.822022867549631511e-02,2.859867298935060004e-02,2.637758028913040481e-02,2.619370000000000726e-02,2.637939653163419787e-02,2.857817928937859964e-02,2.834938304014389746e-02,2.859867298935060004e-02,4.066666993381970463e-02,2.857817928937859964e-02
5.750000000000000666e-01,-3.161786939223505843e+00,-2.256760498387819336e+00,-1.829595030955897705e+00,-1.141677234414692155e+00,-3.132960809711489603e+00,-2.196200000000000152e+00,-1.988788194809643528e+00,-1.139399999999999968e+00,2.768297600411301005e+02,5.466526961963911901e+01,5.994462010647376438e-02,5.986370000000000580e-02,5.997150642666966569e-02,3.149944599132532830e-02,3.145083312093781974e-02,3.152588475005736746e-02,2.844517411514843608e-02,2.850379999999999928e-02,2.844562167661229823e-02,3.149944599132532830e-02,3.158347814408939136e-02,3.152588475005736746e-02,4.419489711081110023e-02,3.149944599132532830e-02
6.000000000000000888e-01,-2.697716225462344131e+00,-1.837705840258666568e+00,-1.681458347793637342e+00,-9.707282925138777108e-01,-3.566502857440170704e+00,-1.941400000000000237e+00,-1.198609485149136455e+00,-9.472000000000000419e-01,2.704571450855922308e+02,4.709384213075657755e+01,6.509961928298843570e-02,6.392040000000000222e-02,6.513116313613068198e-02,3.452602600306839409e-02,3.382448090365010318e-02,3.455869492626312267e-02,3.057359327992003467e-02,3.020059999999999412e-02,3.057246820986756625e-02,3.452602600306839409e-02,3.397806987782561045e-02,3.455869492626312267e-02,4.783660628145423171e-02,3.452602600306839409e-02
6.250000000000000000e-01,-2.246705964748997086e+00,-1.394514997796538536e+00,-1.538488896572336673e+00,-7.728711297685750825e-01,-1.684956683690650658e+00,-1.300199999999999800e+00,-1.971924100544017566e+00,-7.603999999999999648e-01,2.661781480256119039e+02,3.952239245852916838e+01,7.041131405865722059e-02,6.891280000000001016e-02,7.044757414392299744e-02,3.764383319806557243e-02,3.674790740074061063e-02,3.768293023526890495e-02,3.276748086059164122e-02,3.262929999999999997e-02,3.276464390865408555e-02,3.764383319806557243e-02,3.740764185799446556e-02,3.768293023526890495e-02,5.158939745962443091e-02,3.764383319806557243e-02
6.500000000000000222e-01,-1.827010453697703873e+00,-9.480245910095134176e-01,-1.402477680612205457e+00,-5.586726681778160231e-01,-8.511560987459450001e-01,-9.593999999999999195e-01,-1.570778252748346038e+00,-6.200999999999998735e-01,2.638489541558818132e+02,3.222457286932930742e+01,7.587115415230036297e-02,7.408250000000000945e-02,7.591220728175468446e-02,4.083887199924843281e-02,3.976907233594279001e-02,4.088452425290463321e-02,3.503228215305193016e-02,3.441360000000000252e-02,3.502768302885005125e-02,4.083887199924843281e-02,3.991567999311031872e-02,4.088452425290463321e-02,5.545171815267614657e-02,4.083887199924843281e-02
6.750000000000000444e-01,-1.436019075402836354e+00,-5.151878737873285541e-01,-1.270623430308388091e+00,-3.401653863748417272e-01,-2.487258416875407274e+00,-5.894000000000000350e-01,-6.260877632474228793e-01,-3.022999999999999021e-01,2.631442406591565941e+02,2.543632361131293251e+01,8.147165523086981331e-02,8.036089999999999900e-02,8.151761932077823680e-02,4.409771829458372649e-02,4.342030113111493284e-02,4.414999084262142409e-02,3.737393693628608682e-02,3.701349999999999085e-02,3.736762847815681965e-02,4.409771829458372649e-02,4.352676621548658142e-02,4.414999084262142409e-02,5.942279608357795007e-02,4.409771829458372649e-02
7.000000000000000666e-01,-1.059723489703024990e+00,-1.100978580258590162e-01,-1.133163604669188862e+00,-1.303980970443392728e-01,-7.950282467964845390e-01,-3.069999999999994261e-02,-1.461208470263924974e+00,-1.458999999999999186e-01,2.635683695201457795e+02,1.934227833792016682e+01,8.720647628720562539e-02,8.591710000000001013e-02,8.725751230759548616e-02,4.740793993196127515e-02,4.662996162553250529e-02,4.746683610303341350e-02,3.979853635524435718e-02,3.935229999999999978e-02,3.979067620456207960e-02,4.740793993196127515e-02,4.672071874663620561e-02,4.746683610303341350e-02,6.350250632122499128e-02,4.740793993196127515e-02
7.250000000000000888e-01,-6.959003685916125281e-01,2.540879175321333894e-01,-9.755006915837344250e-01,5.789161322015561745e-02,-1.046447258432104288e+00,2.639000000000000234e-01,-1.005912451960709664e+00,7.760000000000007170e-02,2.644781890415683279e+02,1.406644274515231352e+01,9.307038370818759843e-02,9.155430000000000512e-02,9.312668242531915719e-02,5.075841860050896159e-02,4.985882074172201528e-02,5.082388038472244324e-02,4.231196510767862989e-02,4.178430000000000338e-02,4.230280204059672089e-02,5.075841860050896159e-02,4.997401247235364052e-02,5.082388038472244324e-02,6.769117440793311069e-02,5.075841860050896159e-02
7.500000000000000000e-01,-3.680993337369019569e-01,5.632938939065585959e-01,-7.874201494241709343e-01,2.140814977002974406e-01,-7.005373017765458288e-01,4.625000000000000222e-01,-6.070791039379906939e-01,2.167000000000000592e-01,2.651162071619360745e+02,9.667735638736596471e+00,9.905908530031024006e-02,9.727320000000000411e-02,9.912085155426361704e-02,5.413953774757400417e-02,5.309989716267548426e-02,5.421146059212662849e-02,4.491954755273622896e-02,4.470409999999999662e-02,4.490939096213698162e-02,5.413953774757400417e-02,5.378057557095326791e-02,5.421146059212662849e-02,7.198931642652323104e-02,5.413953774757400417e-02
7.750000000000000222e-01,-1.133196472032423630e-01,8.017547745966254746e-01,-5.742568337033083781e-01,3.310414326156936315e-01,9.838116898257655007e-01,8.905000000000000693e-01,-1.123645108792681979e+00,2.966000000000000858e-01,2.646522267243371402e+02,6.140594264097774868e+00,1.051689350043629040e-01,1.041153000000000078e-01,1.052363828928787604e-01,5.754322544900276198e-02,5.692740421229904035e-02,5.762149757635882941e-02,4.762570955536014894e-02,4.685169999999999613e-02,4.761488531651993789e-02,5.754322544900276198e-02,5.650503453331641446e-02,5.762149757635882941e-02,7.639732227986152646e-02,5.754322544900276198e-02
8.000000000000000444e-01,4.776694567366729371e-02,9.534112874309507157e-01,-3.606298785331766843e-01,4.055242128489301434e-01,-3.725861759735192291e-01,8.687000000000000277e-01,1.435265510333322558e-01,4.638000000000000456e-01,2.622309762689306467e+02,3.420446842692014044e+00,1.113965371331351456e-01,1.101227000000000039e-01,1.114699019280441794e-01,6.096287464539109496e-02,6.024178446183627716e-02,6.104743728029372873e-02,5.043366248774404370e-02,5.043819999999999554e-02,5.042246464775044373e-02,6.096287464539109496e-02,6.090850023609811065e-02,6.104743728029372873e-02,8.091509981043959465e-02,6.096287464539109496e-02
8.250000000000000666e-01,1.304045782694608080e-01,1.005927315842601422e+00,-1.822219672009330882e-01,4.376123400214019243e-01,4.933891141634761945e-01,1.055600000000000094e+00,-3.033023523732824578e-01,3.895000000000000684e-01,2.570228652862896297e+02,1.393476441725333359e+00,1.177382989285402359e-01,1.161932000000000104e-01,1.178178589058530290e-01,6.439318235737580276e-02,6.354569273586153921e-02,6.448409135399930936e-02,5.334511657116444011e-02,5.324480000000000185e-02,5.333376755185371271e-02,6.439318235737580276e-02,6.423335246114730834e-02,6.448409135399930936e-02,8.554170774985234149e-02,6.439318235737580276e-02
8.500000000000000888e-01,1.754084928619008277e-01,9.561547452703419436e-01,-7.058189628499078605e-02,4.296201401130007036e-01,-3.594194228409015590e-01,9.707999999999999963e-01,-1.425378363827560779e-01,4.295000000000000484e-01,2.482747661549969109e+02,-9.022858618832327315e-02,1.241899786150240936e-01,1.223332999999999920e-01,1.242760704114883596e-01,6.782994255945919149e-02,6.683912903437484732e-02,6.792740524152322823e-02,5.636003605556489521e-02,5.660740000000000216e-02,5.634866516996512448e-02,6.782994255945919149e-02,6.809227543730678178e-02,6.792740524152322823e-02,9.027500733529449095e-02,6.782994255945919149e-02
8.750000000000000000e-01,2.160880402561522196e-01,8.142812951627184104e-01,-4.147964918515020111e-02,3.849916801578328052e-01,-4.679767352299542549e-01,8.105999999999999872e-01,4.760372532544390745e-01,4.311000000000000387e-01,2.353576910458809550e+02,-1.201295557708369266e+00,1.307462578293087652e-01,1.307171000000000027e-01,1.308392699142884308e-01,7.126980545613643969e-02,7.126179335892847411e-02,7.137417521955415067e-02,5.947645237317233241e-02,5.958000000000000101e-02,5.946509469473428705e-02,7.126980545613643969e-02,7.139094772357605645e-02,7.137417521955415067e-02,9.511135510124055226e-02,7.126980545613643969e-02
9.000000000000000222e-01,2.487400837409057264e-01,6.036282072651648622e-01,-9.410960936519627285e-02,3.077007065705853472e-01,2.245996642396344889e+00,7.560000000000000053e-01,-7.108389742935726785e-01,2.309000000000000496e-01,2.178083936826548950e+02,-2.114775644741667016e+00,1.374003503062098952e-01,1.382055000000000089e-01,1.375006906065613099e-01,7.471000170809186103e-02,7.514515094461586553e-02,7.482173184839154001e-02,6.269034859811803417e-02,6.212370000000000392e-02,6.267895875816975604e-02,7.471000170809186103e-02,7.414158662471911909e-02,7.482173184839154001e-02,1.000453494521639647e-01,7.471000170809186103e-02
9.250000000000000444e-01,2.279216798001044708e-01,3.548742299497928965e-01,-2.187590222042058719e-01,2.023910501411742557e-01,-2.102920777708268574e+00,8.550000000000002043e-02,-3.634374090617333852e-01,2.516000000000000458e-01,1.953622735177635548e+02,-2.994305705294817876e+00,1.441436565672229997e-01,1.435458000000000012e-01,1.442517047312341649e-01,7.814803598995323508e-02,7.788008188249097297e-02,7.826761121732769833e-02,6.599562057726975073e-02,6.575610000000001176e-02,6.598409351390646660e-02,7.814803598995323508e-02,7.796560301583869979e-02,7.826761121732769833e-02,1.050696385722463683e-01,7.814803598995323508e-02
9.500000000000000666e-01,8.980430233491160097e-02,9.696543316392809697e-02,-4.027872321482561802e-01,7.506453982793720447e-02,8.928750880194121775e-01,1.671000000000000263e-01,-7.368282247196526746e-02,9.580000000000006566e-02,1.679754724465171591e+02,-3.978030089582653694e+00,1.509654858042849546e-01,1.488464999999999927e-01,1.510815496492891319e-01,8.158137281015725994e-02,8.056963425981422677e-02,8.170924380226117500e-02,6.938411299412769462e-02,6.840819999999998846e-02,6.937230584702794300e-02,8.158137281015725994e-02,8.068657131969786400e-02,8.170924380226117500e-02,1.101747993992063246e-01,8.158137281015725994e-02
9.750000000000000888e-01,-2.068702407142790078e-01,-1.504079802072503524e-01,-6.278646757911824361e-01,-6.630030306094610026e-02,8.182571207387140388e-01,-4.079999999999994742e-02,-5.445067410608190883e-01,-1.036997357569931916e-01,1.358347001124799078e+02,-5.167423496699451668e+00,1.578528806165621634e-01,1.563315000000000121e-01,1.579771756669131333e-01,8.500715403487413280e-02,8.431860149309805541e-02,8.514369708615431021e-02,7.284572658168803061e-02,7.222989999999999966e-02,7.283347858075883696e-02,8.500715403487413280e-02,8.451582369857341126e-02,8.514369708615431021e-02,1.153493035991250970e-01,8.500715403487413280e-02
1.000000000000000000e+00,-6.427608196207392766e-01,-3.789331328807792332e-01,-8.639742417730827961e-01,-2.118609352312801064e-01,-1.407529356773033591e+00,-5.247999999999999332e-01,-4.612879853365324800e-01,-1.773997739795916684e-01,9.935406322729649276e+01,-6.619899412826691254e+00,1.647905871056585814e-01,1.629433999999999882e-01,1.649232479953865182e-01,8.842199408238055058e-02,8.759283916983941209e-02,8.856750759578545240e-02,7.636859302327801691e-02,7.561009999999999953e-02,7.635574039960107973e-02,8.842199408238055058e-02,8.782845861885864303e-02,8.856750759578545240e-02,1.205795900644682922e-01,8.842199408238055058e-02
1.025000000000000133e+00,-1.128739958273131005e+00,-5.882949110205617504e-01,-1.072361844683255683e+00,-3.507932873729505130e-01,-5.199804690537938034e-01,-4.689999999999999725e-01,-1.900737752480287091e+00,-4.064999999999999725e-01,5.915896131325906282e+01,-8.345761980514762257e+00,1.717612035283688776e-01,1.696583000000000119e-01,1.719023210209314756e-01,9.182189306356516867e-02,9.088976612685671641e-02,9.197662806345358044e-02,7.993931046480372282e-02,7.905650000000000177e-02,7.992569295747789515e-02,9.182189306356516867e-02,9.114458419764787100e-02,9.197662806345358044e-02,1.258502569965863072e-01,9.182189306356516867e-02
1.050000000000000044e+00,-1.537980515679503668e+00,-7.798189517324417563e-01,-1.219960205449607926e+00,-4.722203097157978702e-01,-2.445578030888335253e+00,-8.907999999999999252e-01,-1.120362587135817822e+00,-4.429999999999999494e-01,1.605789701816208392e+01,-1.030968904878415593e+01,1.787455122161017984e-01,1.764021000000000061e-01,1.788951786064327254e-01,9.520228844906925003e-02,9.417273044985803587e-02,9.536649681858808125e-02,8.354322376703254838e-02,8.251239999999999963e-02,8.352868178784463027e-02,9.520228844906925003e-02,9.442405786214522201e-02,9.536649681858808125e-02,1.311443679915671734e-01,9.520228844906925003e-02
