Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Left
2.500000000000000000e-01,-1.037773334376544287e+00,-2.334999999999999298e-01,6.034400000000004864e-03,4.811872747748366722e-03,6.309857394606384340e-03,4.983727061312272395e-03,6.305910697456661509e-03,4.991944915741596163e-03,-3.946697149722830367e-06,8.217854429323767640e-06,2.603700553357193165e-02
2.750000000000000222e-01,-7.566766271079954365e-01,-3.931999999999999940e-01,7.197900000000004468e-03,5.846852994181004487e-03,7.567270098759036612e-03,6.097974582955904832e-03,7.562754773367819094e-03,6.106481193783062054e-03,-4.515325391217517303e-06,8.506610827157222443e-06,2.603700553357193165e-02
3.000000000000000444e-01,-2.051206361226281416e+00,-5.828999999999999737e-01,8.902199999999993799e-03,7.438593271999832668e-03,8.919478520285524514e-03,7.353236135851946853e-03,8.914487048332458280e-03,7.361629937390709935e-03,-4.991471953066234368e-06,8.393801538763082104e-06,2.603700553357193165e-02
3.250000000000000111e-01,-1.978267354462440286e+00,-6.888999999999998458e-01,1.004800000000000137e-02,8.559094651780192048e-03,1.036005721608075289e-02,8.757802333005441225e-03,1.035470658886834816e-02,8.765710430518467572e-03,-5.350627212404729383e-06,7.908097513026346448e-06,2.603700553357193165e-02
3.500000000000000333e-01,-1.661370177113135504e+00,-8.873999999999999666e-01,1.148409999999999882e-02,1.002168056495144136e-02,1.188242343244960697e-02,1.031883641432563593e-02,1.187684995679948174e-02,1.032588244864026533e-02,-5.573475650125225833e-06,7.046034314629398554e-06,2.603700553357193165e-02
3.750000000000000000e-01,-1.936549076290520421e+00,-1.091399999999999926e+00,1.298550000000000225e-02,1.162214748903024099e-02,1.348011299507873365e-02,1.204183886818479578e-02,1.347446356259614578e-02,1.204759174875776571e-02,-5.649432482587868343e-06,5.752880572969937267e-06,2.603700553357193165e-02
4.000000000000000222e-01,-2.012134639276307091e+00,-1.134099999999999886e+00,1.483209999999999737e-02,1.369210798189551478e-02,1.514707035977494801e-02,1.393018845292167025e-02,1.514149162876294447e-02,1.393412602282069306e-02,-5.578731012003540490e-06,3.937569899022802522e-06,2.603700553357193165e-02
4.250000000000000444e-01,-2.565916590488203308e+00,-1.333599999999999897e+00,1.649009999999999712e-02,1.563815009786919188e-02,1.687792873722558998e-02,1.598479816710523388e-02,1.687256081802315788e-02,1.598630516849590746e-02,-5.367919202432097636e-06,1.507001390673584629e-06,2.603700553357193165e-02
4.500000000000000111e-01,-2.580336412019894610e+00,-1.347599999999999909e+00,1.848239999999999952e-02,1.807812039215726807e-02,1.866826406549239314e-02,1.820391253228917025e-02,1.866324502791937706e-02,1.820231046588363308e-02,-5.019037573016082998e-06,-1.602066405537172500e-06,2.603700553357193165e-02
4.750000000000000333e-01,-2.104142078856471088e+00,-1.387100000000000000e+00,1.994490000000000499e-02,1.993340538702723444e-02,2.051481000333482338e-02,2.058306062233749428e-02,2.051029054515774580e-02,2.057765424397553847e-02,-4.519458177077578798e-06,-5.406378361955815892e-06,2.603700553357193165e-02
5.000000000000000000e-01,-2.343921227688640752e+00,-1.453699999999999992e+00,2.206520000000000356e-02,2.271371488545420245e-02,2.241562131325985224e-02,2.311516897282168623e-02,2.241178078504157262e-02,2.310529417289958198e-02,-3.840528218279626316e-06,-9.874799922104243732e-06,2.603700553357193165e-02
5.250000000000000222e-01,-1.795805931665721777e+00,-1.362199999999999855e+00,2.426580000000000056e-02,2.568775593085254050e-02,2.437017430230532453e-02,2.579082593803435491e-02,2.436722675433092289e-02,2.577588953479106881e-02,-2.947547974401637516e-06,-1.493640324328610047e-05,2.603700553357193165e-02
5.500000000000000444e-01,-2.228601565510541782e+00,-1.283299999999999885e+00,2.619370000000000726e-02,2.834938304014389746e-02,2.637939653163419787e-02,2.859867298935060004e-02,2.637758028913040481e-02,2.857817928937859964e-02,-1.816242503793058516e-06,-2.049369997200040094e-05,2.603700553357193165e-02
5.750000000000000666e-01,-1.988788194809643528e+00,-1.139399999999999968e+00,2.850379999999999928e-02,3.158347814408939136e-02,2.844562167661229823e-02,3.152588475005736746e-02,2.844517411514843608e-02,3.149944599132532830e-02,-4.475614638621561170e-07,-2.643875873203915816e-05,2.603700553357193165e-02
6.000000000000000888e-01,-1.198609485149136455e+00,-9.472000000000000419e-01,3.020059999999999412e-02,3.397806987782561045e-02,3.057246820986756625e-02,3.455869492626312267e-02,3.057359327992003467e-02,3.452602600306839409e-02,1.125070052468424286e-06,-3.266892319472858297e-05,2.603700553357193165e-02
6.250000000000000000e-01,-1.971924100544017566e+00,-7.603999999999999648e-01,3.262929999999999997e-02,3.740764185799446556e-02,3.276464390865408555e-02,3.768293023526890495e-02,3.276748086059164122e-02,3.764383319806557243e-02,2.836951937555676206e-06,-3.909703720333251864e-05,2.603700553357193165e-02
6.500000000000000222e-01,-1.570778252748346038e+00,-6.200999999999998735e-01,3.441360000000000252e-02,3.991567999311031872e-02,3.502768302885005125e-02,4.088452425290463321e-02,3.503228215305193016e-02,4.083887199924843281e-02,4.599124201878912466e-06,-4.565225365620040332e-05,2.603700553357193165e-02
6.750000000000000444e-01,-6.260877632474228793e-01,-3.022999999999999021e-01,3.701349999999999085e-02,4.352676621548658142e-02,3.736762847815681965e-02,4.414999084262142409e-02,3.737393693628608682e-02,4.409771829458372649e-02,6.308458129267169312e-06,-5.227254803769759706e-05,2.603700553357193165e-02
7.000000000000000666e-01,-1.461208470263924974e+00,-1.458999999999999186e-01,3.935229999999999978e-02,4.672071874663620561e-02,3.979067620456207960e-02,4.746683610303341350e-02,3.979853635524435718e-02,4.740793993196127515e-02,7.860150682277577960e-06,-5.889617107213834801e-05,2.603700553357193165e-02
7.250000000000000888e-01,-1.005912451960709664e+00,7.760000000000007170e-02,4.178430000000000338e-02,4.997401247235364052e-02,4.230280204059672089e-02,5.082388038472244324e-02,4.231196510767862989e-02,5.075841860050896159e-02,9.163067081909004319e-06,-6.546178421348164411e-05,2.603700553357193165e-02
7.500000000000000000e-01,-6.070791039379906939e-01,2.167000000000000592e-01,4.470409999999999662e-02,5.378057557095326791e-02,4.490939096213698162e-02,5.421146059212662849e-02,4.491954755273622896e-02,5.413953774757400417e-02,1.015659059924733931e-05,-7.192284455262432097e-05,2.603700553357193165e-02
7.750000000000000222e-01,-1.123645108792681979e+00,2.966000000000000858e-01,4.685169999999999613e-02,5.650503453331641446e-02,4.761488531651993789e-02,5.762149757635882941e-02,4.762570955536014894e-02,5.754322544900276198e-02,1.082423884021105343e-05,-7.827212735606742244e-05,2.603700553357193165e-02
8.000000000000000444e-01,1.435265510333322558e-01,4.638000000000000456e-01,5.043819999999999554e-02,6.090850023609811065e-02,5.042246464775044373e-02,6.104743728029372873e-02,5.043366248774404370e-02,6.096287464539109496e-02,1.119783999359996729e-05,-8.456263490263377092e-05,2.603700553357193165e-02
8.250000000000000666e-01,-3.033023523732824578e-01,3.895000000000000684e-01,5.324480000000000185e-02,6.423335246114730834e-02,5.333376755185371271e-02,6.448409135399930936e-02,5.334511657116444011e-02,6.439318235737580276e-02,1.134901931072740400e-05,-9.090899662350659938e-05,2.603700553357193165e-02
8.500000000000000888e-01,-1.425378363827560779e-01,4.295000000000000484e-01,5.660740000000000216e-02,6.809227543730678178e-02,5.634866516996512448e-02,6.792740524152322823e-02,5.636003605556489521e-02,6.782994255945919149e-02,1.137088559977073032e-05,-9.746268206403674306e-05,2.603700553357193165e-02
8.750000000000000000e-01,4.760372532544390745e-01,4.311000000000000387e-01,5.958000000000000101e-02,7.139094772357605645e-02,5.946509469473428705e-02,7.137417521955415067e-02,5.947645237317233241e-02,7.126980545613643969e-02,1.135767843804535993e-05,-1.043697634177109812e-04,2.603700553357193165e-02
9.000000000000000222e-01,-7.108389742935726785e-01,2.309000000000000496e-01,6.212370000000000392e-02,7.414158662471911909e-02,6.267895875816975604e-02,7.482173184839154001e-02,6.269034859811803417e-02,7.471000170809186103e-02,1.138983994827813540e-05,-1.117301402996789816e-04,2.603700553357193165e-02
9.250000000000000444e-01,-3.634374090617333852e-01,2.516000000000000458e-01,6.575610000000001176e-02,7.796560301583869979e-02,6.598409351390646660e-02,7.826761121732769833e-02,6.599562057726975073e-02,7.814803598995323508e-02,1.152706336328412906e-05,-1.195752273744632443e-04,2.603700553357193165e-02
9.500000000000000666e-01,-7.368282247196526746e-02,9.580000000000006566e-02,6.840819999999998846e-02,8.068657131969786400e-02,6.937230584702794300e-02,8.170924380226117500e-02,6.938411299412769462e-02,8.158137281015725994e-02,1.180714709975161369e-05,-1.278709921039150599e-04,2.603700553357193165e-02
9.750000000000000888e-01,-5.445067410608190883e-01,-1.036997357569931916e-01,7.222989999999999966e-02,8.451582369857341126e-02,7.283347858075883696e-02,8.514369708615431021e-02,7.284572658168803061e-02,8.500715403487413280e-02,1.224800092919364758e-05,-1.365430512801774077e-04,2.603700553357193165e-02
1.000000000000000000e+00,-4.612879853365324800e-01,-1.773997739795916684e-01,7.561009999999999953e-02,8.782845861885864303e-02,7.635574039960107973e-02,8.856750759578545240e-02,7.636859302327801691e-02,8.842199408238055058e-02,1.285262367693718044e-05,-1.455135134049018175e-04,2.603700553357193165e-02
1.025000000000000133e+00,-1.900737752480287091e+00,-4.064999999999999725e-01,7.905650000000000177e-02,9.114458419764787100e-02,7.992569295747789515e-02,9.197662806345358044e-02,7.993931046480372282e-02,9.182189306356516867e-02,1.361750732582767132e-05,-1.547349998884117728e-04,2.603700553357193165e-02
1.050000000000000044e+00,-1.120362587135817822e+00,-4.429999999999999494e-01,8.251239999999999963e-02,9.442405786214522201e-02,8.352868178784463027e-02,9.536649681858808125e-02,8.354322376703254838e-02,9.520228844906925003e-02,1.454197918791810817e-05,-1.642083695188312209e-04,2.603700553357193165e-02
1.074999999999999956e+00,-7.262176766931464078e-01,-5.514999999999998792e-01,8.596670000000000700e-02,9.765989829534271749e-02,8.714909317553012902e-02,9.873221518085273374e-02,8.716472644651904189e-02,9.855823545536059049e-02,1.563327098891287292e-05,-1.739797254921432446e-04,2.603700553357193165e-02
1.100000000000000089e+00,-1.973538454531056363e+00,-6.409000000000000252e-01,9.001779999999999504e-02,1.014141015163825127e-01,9.077065947716971006e-02,1.020688014310204006e-01,9.078756313214847440e-02,1.018846778922297552e-01,1.690365497876433754e-05,-1.841235387906453580e-04,2.603700553357193165e-02
1.125000000000000000e+00,-7.338939267233244301e-01,-5.665000000000000036e-01,9.349440000000000528e-02,1.046132900352881173e-01,9.437676127249595981e-02,1.053714803899319097e-01,9.439512196356902862e-02,1.051767582287906205e-01,1.836069107306881332e-05,-1.947221611412891518e-04,2.603700553357193165e-02
1.150000000000000133e+00,-1.377028992488784409e+00,-6.402999999999998693e-01,9.748990000000000433e-02,1.082767361352242191e-01,9.795072326337228574e-02,1.086359675062367608e-01,9.797071849588193104e-02,1.084301206908360599e-01,1.999523250964529986e-05,-2.058468154007009332e-04,2.603700553357193165e-02
1.175000000000000044e+00,-1.345934252751954441e+00,-4.521999999999999353e-01,1.002969999999999973e-01,1.108493514526638635e-01,1.014761071336469089e-01,1.118587152252355360e-01,1.014978796704526509e-01,1.116411748979849322e-01,2.177253680574198214e-05,-2.175403272506037933e-04,2.603700553357193165e-02
1.200000000000000178e+00,-1.842931985817666263e-01,-2.765999999999999570e-01,1.041807000000000011e-01,1.144237857607482423e-01,1.049370046671241619e-01,1.150371015546551995e-01,1.049606358468889028e-01,1.148072983231630817e-01,2.363117976474093940e-05,-2.298032314921177877e-04,2.603700553357193165e-02
1.225000000000000089e+00,-7.787280686163218224e-01,-3.279999999999993338e-02,1.079900000000000027e-01,1.179598228252887598e-01,1.083183275257921518e-01,1.181695496533312073e-01,1.083438211042943716e-01,1.179269603478064476e-01,2.549357850221978250e-05,-2.425893055247596575e-04,2.603700553357193165e-02
1.250000000000000000e+00,-9.874315016570522907e-01,2.303000000000000602e-01,1.106275000000000036e-01,1.204364450338687165e-01,1.116060803248293543e-01,1.212555726868928957e-01,1.116333692820258849e-01,1.209997551515720332e-01,2.728895719653068319e-05,-2.558175353208624880e-04,2.603700553357193165e-02
1.275000000000000133e+00,5.241813449545719150e-01,5.338000000000000522e-01,1.136940000000000034e-01,1.233581262017072189e-01,1.147875992815209772e-01,1.242957420950329406e-01,1.148165816212801671e-01,1.240263411293526657e-01,2.898233975918984573e-05,-2.694009656802748287e-04,2.603700553357193165e-02
1.300000000000000044e+00,9.565528800577992596e-01,8.513000000000000567e-01,1.171559000000000073e-01,1.267301023165602614e-01,1.178517457302729748e-01,1.272915768285629856e-01,1.178823404412163156e-01,1.270082956543247543e-01,3.059471094334076380e-05,-2.832811742382312925e-04,2.603700553357193165e-02
1.325000000000000178e+00,1.446978779295361894e+00,1.190700000000000092e+00,1.204814000000000024e-01,1.300671718463734250e-01,1.207890573128170691e-01,1.302453436145895316e-01,1.208212562176170790e-01,1.299478937285052371e-01,3.219890480000986432e-05,-2.974498860842944570e-04,2.603700553357193165e-02
1.350000000000000089e+00,1.854925050901168992e+00,1.450700000000000101e+00,1.227443000000000006e-01,1.324059130440458087e-01,1.235918660422098275e-01,1.331597516742267506e-01,1.236257545928000356e-01,1.328478068927288480e-01,3.388855059020812188e-05,-3.119447814979026123e-04,2.603700553357193165e-02
1.375000000000000000e+00,2.076495961854293526e+00,1.730900000000000105e+00,1.253328000000000220e-01,1.351687692499528581e-01,1.262543844091309209e-01,1.360375328818506646e-01,1.262901201981005417e-01,1.357107115928089247e-01,3.573578896962081863e-05,-3.268212890417399041e-04,2.603700553357193165e-02
1.400000000000000133e+00,2.486870658709379622e+00,2.023299999999999876e+00,1.281994999999999940e-01,1.383644671103544666e-01,1.287727469007608483e-01,1.388809242797672538e-01,1.288105087875029975e-01,1.385388096666759494e-01,3.776188674214919772e-05,-3.421146130913044203e-04,2.603700553357193165e-02
1.425000000000000044e+00,2.300540320075208811e+00,2.102599999999999802e+00,1.309001000000000192e-01,1.415322397027241608e-01,1.311449898707002237e-01,1.416911028196437827e-01,1.311849257825371540e-01,1.413332934379173123e-01,3.993591183693023794e-05,-3.578093817264704768e-04,2.603700553357193165e-02
1.450000000000000178e+00,3.189157119848974986e+00,2.178900000000000059e+00,1.327087999999999879e-01,1.437522985112609508e-01,1.333709630768785126e-01,1.444676437372396649e-01,1.334131610665806877e-01,1.440938147449763451e-01,4.219798970217514267e-05,-3.738289922633197815e-04,2.603700553357193165e-02
1.475000000000000089e+00,2.645863659864835515e+00,2.232099999999999973e+00,1.347485000000000210e-01,1.463737830477564450e-01,1.354521826371813398e-01,1.472080727243856579e-01,1.354966724092190600e-01,1.468180253377900368e-01,4.448977203772019884e-05,-3.900473865956211039e-04,2.603700553357193165e-02
1.500000000000000000e+00,2.346073974345154411e+00,2.101900000000000102e+00,1.369708000000000037e-01,1.493966933122106155e-01,1.373916437439393068e-01,1.499075612040271788e-01,1.374384181747591582e-01,1.495012436950873824e-01,4.677443081985144246e-05,-4.063175089397963458e-04,2.603700553357193165e-02
1.525000000000000133e+00,2.370146610485416971e+00,1.954600000000000115e+00,1.387471999999999872e-01,1.519518553371303204e-01,1.391936060181210300e-01,1.525587864049396114e-01,1.392426453998816260e-01,1.521362804528033907e-01,4.903938176059607912e-05,-4.225059521362206638e-04,2.603700553357193165e-02
1.550000000000000044e+00,1.874967174510786760e+00,1.795300000000000118e+00,1.406550000000000022e-01,1.548473565661888929e-01,1.408633518993475942e-01,1.551519562063734536e-01,1.409146389179275760e-01,1.547134343643082333e-01,5.128701857998185787e-05,-4.385218420652203797e-04,2.603700553357193165e-02
1.575000000000000178e+00,1.788877055414828998e+00,1.574600000000000000e+00,1.419134999999999980e-01,1.568544852059823858e-01,1.424069121325393372e-01,1.576749894937782281e-01,1.424604355558165558e-01,1.572206597823676277e-01,5.352342327721859583e-05,-4.543297114106004120e-04,2.603700553357193165e-02
1.600000000000000089e+00,1.927035234500845018e+00,1.247400000000000064e+00,1.435501999999999889e-01,1.595859254853534970e-01,1.438307589306796475e-01,1.601138442828757558e-01,1.438865105493497831e-01,1.596439015098582992e-01,5.575161867013567196e-05,-4.699427730174565720e-04,2.603700553357193165e-02
1.625000000000000000e+00,1.441816249285547080e+00,1.059600000000000097e+00,1.450499000000000094e-01,1.622109006803529874e-01,1.451414816757261583e-01,1.624529877579925785e-01,1.451994516163561677e-01,1.619675847554768733e-01,5.796994063000937558e-05,-4.854030025157052286e-04,2.603700553357193165e-02
1.650000000000000133e+00,9.927512197167851493e-01,7.494000000000000661e-01,1.460325000000000095e-01,1.639911365173872260e-01,1.463454706364596403e-01,1.646759937911854987e-01,1.464056437065916483e-01,1.641752328322290400e-01,6.017307013200801080e-05,-5.007609589564587793e-04,2.603700553357193165e-02
1.675000000000000044e+00,7.813807767049933961e-01,5.816000000000000059e-01,1.471187999999999940e-01,1.660087371326926520e-01,1.474486333159568674e-01,1.667662357375253868e-01,1.475109878706113709e-01,1.662501691194736564e-01,6.235455465450345791e-05,-5.160666180517303747e-04,2.603700553357193165e-02
1.700000000000000178e+00,4.810571603815525510e-01,2.938000000000000611e-01,1.482747000000000093e-01,1.682078519902055203e-01,1.484561578648334046e-01,1.687076278735964163e-01,1.485206701433042509e-01,1.681762526539586355e-01,6.451227847084628486e-05,-5.313752196377807824e-04,2.603700553357193165e-02
1.725000000000000089e+00,4.929342658501937868e-01,1.724000000000000532e-01,1.491764000000000145e-01,1.699444545959398478e-01,1.493723278001530264e-01,1.704853662223332622e-01,1.494389860573278606e-01,1.699386012635029919e-01,6.665825717483420121e-05,-5.467649588302703201e-04,2.603700553357193165e-02
1.750000000000000000e+00,1.770317338661593631e-01,7.340000000000007629e-02,1.501190000000000024e-01,1.717665783350219300e-01,1.502003889328078212e-01,1.720866244864126537e-01,1.502692193207499360e-01,1.715242653793282723e-01,6.883038794211482347e-05,-5.623591070843814155e-04,2.603700553357193165e-02
1.775000000000000133e+00,-4.874678156847425670e-02,3.140000000000004593e-02,1.508355000000000112e-01,1.731418977855934682e-01,1.509424717700278418e-01,1.735011642321659386e-01,1.510135712845309119e-01,1.729228213686624660e-01,7.109951450307017140e-05,-5.783428635034726373e-04,2.603700553357193165e-02
1.800000000000000044e+00,6.478142308011229922e-01,1.416000000000000592e-01,1.514742000000000033e-01,1.743479202987215648e-01,1.515995749764577627e-01,1.747218170760431732e-01,1.516731395690181505e-01,1.741268531977927525e-01,7.356459256038783145e-05,-5.949638782504207413e-04,2.603700553357193165e-02
1.825000000000000178e+00,3.343274557317416074e-01,2.118000000000000438e-01,1.520365999999999940e-01,1.753811552159021958e-01,1.521716136339242298e-01,1.757447955248125082e-01,1.522479471720696864e-01,1.751322883419693388e-01,7.633353814545662530e-05,-6.125071828431694065e-04,2.603700553357193165e-02
1.850000000000000089e+00,3.536426871787851645e-01,4.286000000000000365e-01,1.525901000000000063e-01,1.763585395970190262e-01,1.526575296275617388e-01,1.765697973363416218e-01,1.527370247962083760e-01,1.759385536540378492e-01,7.949516864663719318e-05,-6.312436823037725908e-04,2.603700553357193165e-02
1.875000000000000000e+00,1.206377765034277072e+00,7.053000000000000380e-01,1.529743000000000075e-01,1.770008207617529417e-01,1.530554525910532149e-01,1.771998909841399628e-01,1.531385462326067537e-01,1.765485255776914342e-01,8.309364155353882175e-05,-6.513654064485285833e-04,2.603700553357193165e-02
1.900000000000000133e+00,1.037774774944954403e+00,9.966000000000000414e-01,1.533177000000000012e-01,1.775331461836112124e-01,1.533628919771605481e-01,1.776412007151169647e-01,1.534500088391632100e-01,1.769682683173832982e-01,8.711686200266188784e-05,-6.729323977336665319e-04,2.603700553357193165e-02
1.925000000000000044e+00,1.385509245139088019e+00,1.371799999999999908e+00,1.535211999999999966e-01,1.778123988639303266e-01,1.535769375445629747e-01,1.779024330202449711e-01,1.536684414338350679e-01,1.772065777681534615e-01,9.150388927209318624e-05,-6.958552520915095574e-04,2.603700553357193165e-02
1.950000000000000178e+00,2.099360033404279680e+00,1.676700000000000079e+00,1.536242000000000163e-01,1.779258452653099398e-01,1.536944480648045341e-01,1.779942913065549193e-01,1.537906150032912755e-01,1.772743703821789973e-01,9.616693848674140455e-05,-7.199209243759219223e-04,2.603700553357193165e-02
1.975000000000000089e+00,2.366441762365746104e+00,1.994199999999999973e+00,1.536567000000000072e-01,1.778944293387740294e-01,1.537122142865747776e-01,1.779288174565681335e-01,1.538132310639861444e-01,1.771839703593980075e-01,1.010167774113668315e-04,-7.448470971701259824e-04,2.603700553357193165e-02
2.000000000000000000e+00,2.518496589715832013e+00,2.197899999999999743e+00,1.535933000000000159e-01,1.777513123401104900e-01,1.536270886907442901e-01,1.777186927100108393e-01,1.537330689104375869e-01,1.769483545905842226e-01,1.059802196932968510e-04,-7.703381194266167853e-04,2.603700553357193165e-02
2.024999999999999911e+00,3.440000223293277148e+00,2.384400000000000297e+00,1.534321999999999908e-01,1.774685690012874351e-01,1.534360788172616230e-01,1.773765342232583586e-01,1.535470834597306156e-01,1.765804128074140444e-01,1.110046424689925537e-04,-7.961214158443141731e-04,2.603700553357193165e-02
2.050000000000000266e+00,2.775461342219886163e+00,2.429300000000000015e+00,1.531732999999999845e-01,1.770723792610847114e-01,1.531364024765706766e-01,1.769142317463144876e-01,1.532524549655662482e-01,1.760922711361211923e-01,1.160524889955716343e-04,-8.219606101932952491e-04,2.603700553357193165e-02
2.075000000000000178e+00,3.275432866943588817e+00,2.534100000000000463e+00,1.527386000000000021e-01,1.764684953398946710e-01,1.527255033362029946e-01,1.763423690094922114e-01,1.528465963940408012e-01,1.754947131731125487e-01,1.210930578378066613e-04,-8.476558363796626860e-04,2.603700553357193165e-02
2.100000000000000089e+00,3.313992738239198488e+00,2.399300000000000210e+00,1.522516999999999898e-01,1.758401768091767126e-01,1.522010258900999558e-01,1.756697633908144707e-01,1.523271230022728018e-01,1.747967198825179369e-01,1.260971121728460265e-04,-8.730435082965337656e-04,2.603700553357193165e-02
2.125000000000000000e+00,2.858884623286679805e+00,2.346600000000000019e+00,1.516647000000000134e-01,1.751263371451110273e-01,1.515607501931647838e-01,1.749031452745394011e-01,1.516917849716076239e-01,1.740051456014641840e-01,1.310347784428400608e-04,-8.979996730752171086e-04,2.603700553357193165e-02
2.149999999999999911e+00,3.146833386591460613e+00,2.187000000000000277e+00,1.508459000000000050e-01,1.741890953367900563e-01,1.508024889698994508e-01,1.740469951795972914e-01,1.509383633235295563e-01,1.731245521437435597e-01,1.358743536301054711e-04,-9.224430358537316632e-04,2.603700553357193165e-02
2.175000000000000266e+00,2.575631542870518764e+00,1.759700000000000042e+00,1.497147000000000061e-01,1.729673648603940184e-01,1.499239540980593088e-01,1.731035568432617855e-01,1.500645355621875732e-01,1.721572234451195782e-01,1.405814641282643329e-04,-9.463333981422072938e-04,2.603700553357193165e-02
2.200000000000000178e+00,2.664108197052594385e+00,1.627800000000000136e+00,1.487422999999999940e-01,1.719620552112453016e-01,1.489226076768232210e-01,1.720730323634852010e-01,1.490677290258821119e-01,1.711033653680338329e-01,1.451213490588909583e-04,-9.696669954513681411e-04,2.603700553357193165e-02
2.225000000000000089e+00,2.290624374460779045e+00,1.316500000000000004e+00,1.476863999999999955e-01,1.709043856845367249e-01,1.477955229009726701e-01,1.709539366230361512e-01,1.479449899553577641e-01,1.699614623982663719e-01,1.494670543850940003e-04,-9.924742247697793118e-04,2.603700553357193165e-02
2.250000000000000000e+00,1.539261387725680663e+00,1.084600000000000009e+00,1.465298999999999907e-01,1.697821389755043986e-01,1.465392852308795846e-01,1.697435582524266517e-01,1.466928974242980022e-01,1.687287353582143101e-01,1.536121934184175863e-04,-1.014822894212341620e-03,2.603700553357193165e-02
2.274999999999999911e+00,1.649054164017391244e+00,9.302000000000000268e-01,1.452427000000000301e-01,1.685638991576123291e-01,1.451499594661702364e-01,1.684384641886696454e-01,1.453075419695669668e-01,1.674016395111528610e-01,1.575825033967304112e-04,-1.036824677516784421e-03,2.603700553357193165e-02
2.300000000000000266e+00,1.388070126181131680e+00,7.275000000000000355e-01,1.440566000000000069e-01,1.674660870581079208e-01,1.436231352241918724e-01,1.670349986744396054e-01,1.437845750967269853e-01,1.659763589568639952e-01,1.614398725351129382e-04,-1.058639717575610151e-03,2.603700553357193165e-02
2.325000000000000178e+00,1.416498930866267658e+00,6.141000000000000902e-01,1.422130000000000061e-01,1.657940616346973428e-01,1.419540501249530740e-01,1.655297485162302018e-01,1.421193263382081184e-01,1.644492730826745408e-01,1.652762132550444907e-04,-1.080475433555661002e-03,2.603700553357193165e-02
