Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
2.350000000000000089e+00,1.379469541657724951e+00,3.467999999999999972e-01,3.050775999999999488e-01,1.644169968548738203e-01,3.040577380560127718e-01,1.639199546361415072e-01
2.375000000000000000e+00,1.326469131743256646e+00,3.991000000000000103e-01,3.009839000000000264e-01,1.625076066531920271e-01,3.003733555818747791e-01,1.622038432542165509e-01
2.400000000000000355e+00,8.192248186385477915e-01,4.913000000000000145e-01,2.971930999999999878e-01,1.607552960841897027e-01,2.964256670379273872e-01,1.603808441497304726e-01
2.425000000000000266e+00,1.411922214720328750e+00,7.267000000000000126e-01,2.931931999999999872e-01,1.589209550403436755e-01,2.922117344769032954e-01,1.584516725320737063e-01
2.450000000000000178e+00,2.037305636963234523e+00,1.159399999999999986e+00,2.889752999999999905e-01,1.570045835216538899e-01,2.877309813899833757e-01,1.564182733856285257e-01
2.475000000000000089e+00,2.247746262256420380e+00,1.495299999999999851e+00,2.837229000000000001e-01,1.546379170559495919e-01,2.829853811939174735e-01,1.542836495792896945e-01
2.500000000000000000e+00,3.379905173274687424e+00,1.990299999999999958e+00,2.781264999999999432e-01,1.521420962255977116e-01,2.779795213883140548e-01,1.520516059805981923e-01
2.525000000000000355e+00,3.448976801803607106e+00,2.492299999999999738e+00,2.739682999999999979e-01,1.502990285354916800e-01,2.727205500853636666e-01,1.497264393923532499e-01
2.550000000000000266e+00,3.425067854647499743e+00,2.942600000000000104e+00,2.687938000000000272e-01,1.480231191908910893e-01,2.672180131252335777e-01,1.473125961915423832e-01
2.575000000000000178e+00,4.658797556915927451e+00,3.365299999999999958e+00,2.624482000000000204e-01,1.452497910094721068e-01,2.614835933209930241e-01,1.448143178836101552e-01
2.600000000000000089e+00,5.252505631523177954e+00,3.814400000000000013e+00,2.567597000000000351e-01,1.427784047886481167e-01,2.555307708950789736e-01,1.422353051944607871e-01
2.625000000000000000e+00,5.049095230569922599e+00,4.034900000000000375e+00,2.509192000000000089e-01,1.402476773732563575e-01,2.493744334254303641e-01,1.395784454835169719e-01
2.650000000000000355e+00,5.689450610018681687e+00,4.160899999999999821e+00,2.449291000000000107e-01,1.376576087632967460e-01,2.430304684910927771e-01,1.368456491151518184e-01
2.675000000000000266e+00,5.418138326096546109e+00,4.220699999999999896e+00,2.376940000000000164e-01,1.345299787437229111e-01,2.365153691842636907e-01,1.340378211781388107e-01
2.700000000000000178e+00,4.636484953479990345e+00,4.010299999999999976e+00,2.302232000000000167e-01,1.312889023227694629e-01,2.298458751281201584e-01,1.311549686493059530e-01
2.725000000000000089e+00,5.355250383051191498e+00,3.833499999999999908e+00,2.248139999999999861e-01,1.289327078325770981e-01,2.230386651910351015e-01,1.281964273044699787e-01
2.750000000000000000e+00,5.426322393426886492e+00,3.508699999999999708e+00,2.171340999999999966e-01,1.255642223762280518e-01,2.161101137494650382e-01,1.251611895021856879e-01
2.775000000000000355e+00,3.070769571999445002e+00,2.777899999999999814e+00,2.104014999999999913e-01,1.225814546845697406e-01,2.090761179189303265e-01,1.220483124775599004e-01
2.800000000000000266e+00,4.536649230351454065e+00,2.448999999999999844e+00,2.035500000000000087e-01,1.195149111888157006e-01,2.019519986504414166e-01,1.188573806510029446e-01
2.825000000000000178e+00,2.534194668838699815e+00,1.753600000000000048e+00,1.955181000000000002e-01,1.158741543691555326e-01,1.947524756881542363e-01,1.155889890251838997e-01
2.850000000000000089e+00,1.695823468882819318e+00,1.245400000000000063e+00,1.897545999999999955e-01,1.132299805523841185e-01,1.874917131920321445e-01,1.122452120195915198e-01
2.875000000000000000e+00,4.317416090830172859e-01,6.260000000000000009e-01,1.815874000000000099e-01,1.094303987707924697e-01,1.801834244702856247e-01,1.088300193419241280e-01
2.900000000000000355e+00,-3.675209376435136788e-01,1.575000000000000289e-01,1.745117999999999947e-01,1.060915839117273080e-01,1.728410118295987397e-01,1.053495951518013535e-01
2.925000000000000266e+00,1.546427604631454233e+00,-9.029999999999993587e-02,1.674557000000000129e-01,1.027230984553782617e-01,1.654777113213003747e-01,1.018125166179133650e-01
2.950000000000000178e+00,-1.419186294767166512e+00,-5.523999999999998911e-01,1.604227000000000014e-01,9.932843306024928542e-02,1.581067195779181922e-01,9.822976231246906276e-02
2.975000000000000089e+00,-2.173369387509326567e-01,-5.986999999999998989e-01,1.509957000000000105e-01,9.472599982274022834e-02,1.507412937790589269e-01,9.461454582229734955e-02
3.000000000000000000e+00,-3.782745732149538770e-02,-8.117999999999999661e-01,1.450894000000000073e-01,9.182177194742167925e-02,1.433948222180371768e-01,9.098199159658029722e-02
3.025000000000000355e+00,-6.088412366706711376e-01,-8.071000000000000396e-01,1.357493000000000172e-01,8.720363074664469472e-02,1.360808587759078092e-01,8.734868033404058485e-02
3.050000000000000266e+00,-8.277438839995087116e-01,-7.955999999999999739e-01,1.300014999999999921e-01,8.435350807813793428e-02,1.288131086877545850e-01,8.373209233266964979e-02
3.075000000000000178e+00,-1.102153651197627759e+00,-5.177999999999999270e-01,1.220938000000000023e-01,8.043524390741067787e-02,1.216053534853897278e-01,8.014997460856039535e-02
3.100000000000000089e+00,-5.171897960180914522e-01,-4.201000000000000290e-01,1.165098999999999996e-01,7.767762368925962280e-02,1.144713113272753380e-01,7.661965758569601326e-02
3.125000000000000000e+00,2.970373933234963792e-01,-4.030000000000000943e-02,1.098226999999999953e-01,7.439116870775430712e-02,1.074244422965928841e-01,7.315735598905301340e-02
3.150000000000000355e+00,-1.015986909819791340e+00,-4.469999999999996892e-02,1.020187000000000038e-01,7.058984159691066018e-02,1.004777204359647569e-01,6.977750368854178376e-02
3.175000000000000266e+00,1.234264899823569905e+00,4.836000000000000298e-01,9.424040000000000195e-02,6.684611035138282586e-02,9.364339758261197577e-02,6.649218039554952164e-02
3.200000000000000178e+00,4.482953490485508397e-01,5.268000000000000460e-01,8.875270000000000381e-02,6.423509779039930645e-02,8.693277740300062173e-02,6.331068034081374640e-02
3.225000000000000089e+00,2.877793788598602687e-01,9.003000000000001002e-01,8.232870000000000466e-02,6.121393285519712013e-02,8.035600974349983716e-02,6.023925487569203180e-02
3.250000000000000000e+00,9.394137092270574696e-01,1.099800000000000111e+00,7.505729999999999347e-02,5.784544739884805997e-02,7.392191326800719164e-02,5.728104180288171726e-02
3.275000000000000355e+00,1.346517811373522333e+00,1.333499999999999908e+00,6.898650000000000615e-02,5.507735520518505790e-02,6.763783724694787114e-02,5.443617650619433229e-02
3.300000000000000266e+00,6.501358105334884563e-01,1.224899999999999878e+00,6.310040000000000093e-02,5.242794540065766340e-02,6.150957602194649654e-02,5.170206424351876662e-02
3.325000000000000178e+00,2.013947868259714280e+00,1.211100000000000065e+00,5.738440000000000207e-02,4.988674600975391560e-02,5.554134947949617568e-02,4.907378458967202872e-02
3.350000000000000089e+00,9.694899589053993516e-01,9.043000000000001037e-01,5.086299999999999849e-02,4.702266070723122582e-02,4.973585908954927803e-02,4.654460158917596291e-02
3.375000000000000000e+00,2.724891180702471161e-01,6.369000000000000217e-01,4.539730000000000154e-02,4.464552226601494617e-02,4.409442118967370899e-02,4.410656110931356066e-02
3.400000000000000355e+00,8.294528221608068463e-01,3.572000000000000175e-01,4.010339999999999738e-02,4.235739561665038261e-02,3.861716938909045410e-02,4.175115872249944571e-02
3.425000000000000266e+00,-6.852414102598626267e-01,-1.717999999999999527e-01,3.498069999999999652e-02,4.014955411287755155e-02,3.330331094126467301e-02,3.947004954069961019e-02
3.450000000000000178e+00,-4.786080058531873016e-01,-3.447000000000000064e-01,2.998590000000000283e-02,3.799756314516854194e-02,2.815141948399238481e-02,3.725574856462386675e-02
3.475000000000000089e+00,-2.173122720964076660e+00,-9.484000000000000208e-01,2.348990000000000800e-02,3.519630969571765217e-02,2.315974597558752984e-02,3.510225005066380799e-02
3.500000000000000000e+00,-9.150860907789432064e-01,-1.012099999999999778e+00,1.876799999999999996e-02,3.315078381238029809e-02,1.832653029975285508e-02,3.300549569515575515e-02
3.525000000000000355e+00,-1.475747485705740214e+00,-1.190199999999999925e+00,1.423000000000000480e-02,3.117681642837471026e-02,1.365030172672938164e-02,3.096365329195792729e-02
3.550000000000000266e+00,-3.761600524308724491e+00,-1.574699999999999989e+00,1.058150000000000583e-02,2.958333082130388744e-02,9.130166612500521112e-03,2.897721539892245124e-02
3.575000000000000178e+00,-2.545950573482885435e-02,-1.477399999999999824e+00,5.632400000000004417e-03,2.741214123182294030e-02,4.766086223525142079e-03,2.704895873020757985e-02
3.600000000000000089e+00,-1.248179822657033977e+00,-1.681200000000000028e+00,1.534099999999995060e-03,2.560747078526080453e-02,5.591381165963443811e-04,2.518379825258641042e-02
3.625000000000000000e+00,-2.568504331279775066e+00,-1.661100000000000243e+00,-2.391700000000000076e-03,2.387784949653442429e-02,-3.488262435471612549e-03,2.338853863633505448e-02
3.650000000000000355e+00,2.057501055825943642e-02,-1.396999999999999797e+00,-6.754999999999995383e-03,2.195973264859265445e-02,-7.372212370423973996e-03,2.167150608901128109e-02
3.675000000000000266e+00,-2.608178015931943428e+00,-1.416199999999999903e+00,-1.033990000000000083e-02,2.039591763880573699e-02,-1.108726203720724994e-02,2.004206126770448695e-02
3.700000000000000178e+00,-2.111486775041371722e+00,-9.777999999999998915e-01,-1.433510000000001207e-02,1.867502299633932647e-02,-1.462644245958336954e-02,1.851004053755199094e-02
3.725000000000000089e+00,-1.343357285085547692e-01,-8.251000000000000556e-01,-1.703329999999999775e-02,1.752834167777905100e-02,-1.798135178348924529e-02,1.708521181829891419e-02
3.750000000000000000e+00,-7.593025009554199567e-01,-5.689000000000000723e-01,-2.009460000000001453e-02,1.625599665307518593e-02,-2.114227064262909003e-02,1.577682882919845264e-02
3.775000000000000355e+00,-8.757886003586413670e-01,-2.264999999999999236e-01,-2.344210000000001085e-02,1.490511181203157433e-02,-2.409829250394326244e-02,1.459332266786947385e-02
3.800000000000000266e+00,-1.122275098760810774e+00,-9.170000000000000373e-02,-2.611279999999999504e-02,1.387013156559893656e-02,-2.683747809026915815e-02,1.354211528217165103e-02
3.825000000000000178e+00,-1.697129221063128079e-01,1.475000000000000200e-01,-2.856540000000001162e-02,1.296256035456188650e-02,-2.934705405506735088e-02,1.262951385269127369e-02
3.850000000000000089e+00,8.763133233206138462e-01,3.607000000000000206e-01,-3.113399999999998807e-02,1.207069710679278297e-02,-3.161366589382417353e-02,1.186065999634936495e-02
3.875000000000000000e+00,-1.324909321759568659e+00,2.469000000000000361e-01,-3.339220000000000382e-02,1.136209343048308514e-02,-3.362367371848318937e-02,1.123953977831540496e-02
3.900000000000000355e+00,8.456446125781473810e-01,4.248000000000000109e-01,-3.480770000000001085e-02,1.096764901953236650e-02,-3.536346717063947737e-02,1.076907518102726384e-02
3.925000000000000266e+00,1.274270996565332492e+00,2.818000000000000504e-01,-3.626699999999999369e-02,1.062207382763749076e-02,-3.681978090206651510e-02,1.045130225897152217e-02
3.950000000000000178e+00,-2.227274080763554487e+00,-1.023999999999999494e-01,-3.762209999999999166e-02,1.039867168338221536e-02,-3.798000437638293647e-02,1.028761311782281675e-02
3.975000000000000089e+00,-1.243784322993543301e-01,-2.218999999999999861e-01,-3.848380000000000550e-02,1.036027443983834027e-02,-3.883248518274621391e-02,1.027902216589268204e-02
4.000000000000000000e+00,-1.645344048795833736e+00,-7.263000000000000567e-01,-3.912829999999999780e-02,1.049291946298990842e-02,-3.936682093066305038e-02,1.042641865440702663e-02
4.025000000000000355e+00,-2.480610856820381294e+00,-9.938999999999998947e-01,-3.936570000000000347e-02,1.082453202086883053e-02,-3.957412894719011809e-02,1.073077715280517513e-02
4.049999999999999822e+00,-1.991401497088534533e+00,-1.255300000000000082e+00,-3.927770000000001260e-02,1.118756050528365263e-02,-3.944728353135178861e-02,1.119330348994869440e-02
