Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
1.125000000000000000e+00,-8.476095514195117753e-01,-6.303999999999999604e-01,9.407040000000001234e-02,1.045382408774523653e-01,9.458089290737287103e-02,1.049535061322867530e-01
1.150000000000000133e+00,-1.290212004853849681e+00,-7.102000000000000535e-01,9.746009999999999396e-02,1.076152563487183661e-01,9.816633248352595043e-02,1.081945380656928885e-01
1.175000000000000044e+00,-8.724937867569018124e-01,-4.866000000000000325e-01,1.013773999999999925e-01,1.111687467057788231e-01,1.017033880097022447e-01,1.113931498149388771e-01
1.200000000000000178e+00,-3.011655698263964731e-01,-1.617000000000000659e-01,1.057669999999999999e-01,1.151707866806018082e-01,1.051760748840831483e-01,1.145467457988516569e-01
1.225000000000000089e+00,-8.474571429083928020e-01,1.224000000000000088e-01,1.089608999999999994e-01,1.181081758117082797e-01,1.085692509454453669e-01,1.176537866209806937e-01
1.250000000000000000e+00,2.638669679868209661e-01,4.319999999999999951e-01,1.120205999999999980e-01,1.209530624924590320e-01,1.118688870341061625e-01,1.207138530609246085e-01
1.275000000000000133e+00,9.014415618602585889e-01,8.180998378576663788e-01,1.149254999999999999e-01,1.236967200765941161e-01,1.150623105317804123e-01,1.237276111289193070e-01
1.300000000000000044e+00,6.870505107267776967e-01,1.122800000000000020e+00,1.172712999999999950e-01,1.259586667871787635e-01,1.181384069989029201e-01,1.266966799582895098e-01
1.325000000000000178e+00,2.028351256640952283e+00,1.499200000000000088e+00,1.195810000000000067e-01,1.282328308025273700e-01,1.210877723251535393e-01,1.296234012148623493e-01
1.350000000000000089e+00,1.277443921803890658e+00,1.922899999999999832e+00,1.232187000000000004e-01,1.319381648045113431e-01,1.239028177351981647e-01,1.325105032604403099e-01
1.375000000000000000e+00,1.994424957147088673e+00,2.265000000000000124e+00,1.254489000000000021e-01,1.342978499532076764e-01,1.265778338143934978e-01,1.353606621389288334e-01
1.400000000000000133e+00,2.458477948711899952e+00,2.428599999999999870e+00,1.284389999999999976e-01,1.375790689469570116e-01,1.291090153051561440e-01,1.381759874522014431e-01
1.425000000000000044e+00,2.495864220083963136e+00,2.407299999999999773e+00,1.308428999999999842e-01,1.403401798236120490e-01,1.314944409517475876e-01,1.409574875785358783e-01
1.450000000000000178e+00,3.800295534192271507e+00,2.410400000000000098e+00,1.330954000000000026e-01,1.430489308227072265e-01,1.337339994386599340e-01,1.437045751454690823e-01
1.475000000000000089e+00,2.755349497698531991e+00,2.285200000000000120e+00,1.351847999999999939e-01,1.456843779932186778e-01,1.358292566856169059e-01,1.464146586739944467e-01
1.500000000000000000e+00,2.367629056483539607e+00,2.081300000000000150e+00,1.371201000000000225e-01,1.482535026521543398e-01,1.377832680139046417e-01,1.490828480022703129e-01
1.525000000000000133e+00,2.678733140747489916e+00,1.931000000000000050e+00,1.389250999999999958e-01,1.507772487505381342e-01,1.396003448943180236e-01,1.517017948228575608e-01
1.550000000000000044e+00,1.819294451319340533e+00,1.562699999999999978e+00,1.408858000000000055e-01,1.536744953088487187e-01,1.412857877637042070e-01,1.542616912255694306e-01
1.575000000000000178e+00,1.292638945678896700e+00,1.375499999999999945e+00,1.424441999999999930e-01,1.560987576398688292e-01,1.428455960927997315e-01,1.567504438255552801e-01
1.600000000000000089e+00,2.056277255646971280e+00,1.047699999999999854e+00,1.438795000000000213e-01,1.584287721912812641e-01,1.442861669914468625e-01,1.591540230130013001e-01
1.625000000000000000e+00,1.166835238745120185e+00,8.014000000000000012e-01,1.451965999999999812e-01,1.606523216583220781e-01,1.456139940765561469e-01,1.614569634767124562e-01
1.650000000000000133e+00,9.403590933950444208e-01,5.232999999999999874e-01,1.466057999999999806e-01,1.631202172206420442e-01,1.468353782248734973e-01,1.636429743470573794e-01
1.675000000000000044e+00,6.337191535620166905e-01,3.569999999999999840e-01,1.477135000000000253e-01,1.651168738849235484e-01,1.479561614029056005e-01,1.656956118211828921e-01
1.700000000000000178e+00,-1.439977511128137100e-01,2.035000000000000142e-01,1.488840000000000163e-01,1.672653741941285688e-01,1.489814946406351481e-01,1.675989738140623297e-01
1.725000000000000089e+00,9.282591724899352803e-01,1.815999999999999837e-01,1.496435999999999877e-01,1.686703642419840055e-01,1.499156510090790539e-01,1.693383867042904389e-01
1.750000000000000000e+00,2.818493724801362510e-01,1.099999999999999867e-01,1.506125000000000103e-01,1.704610720545301772e-01,1.507618927947541876e-01,1.709010576104023349e-01
1.775000000000000133e+00,1.217767191990804243e-01,1.882999999999999674e-01,1.513591999999999993e-01,1.718224288710857584e-01,1.515223980392647052e-01,1.722766594508806093e-01
1.800000000000000044e+00,1.096372076351861846e+00,3.649999999999999911e-01,1.520239999999999925e-01,1.730092527624418897e-01,1.521982462343896281e-01,1.734578087953477510e-01
1.825000000000000178e+00,4.893459621505896751e-01,4.693999999999999839e-01,1.526066999999999840e-01,1.740110717530866657e-01,1.527894586706135815e-01,1.744403970709484386e-01
1.850000000000000089e+00,9.608480653700549601e-01,8.606000000000000316e-01,1.532615000000000227e-01,1.750687412797952147e-01,1.532950872419545363e-01,1.752237453624816699e-01
1.875000000000000000e+00,1.711556762814938182e+00,1.116200000000000081e+00,1.536611999999999978e-01,1.756586625669692980e-01,1.537133454914224040e-01,1.758105676153515762e-01
1.900000000000000133e+00,1.253167691747139934e+00,1.379000000000000004e+00,1.539309000000000094e-01,1.760182003928801309e-01,1.540417750111491846e-01,1.762067412888718987e-01
1.925000000000000044e+00,2.111946419480771997e+00,1.803100000000000147e+00,1.542078000000000060e-01,1.763218876827271353e-01,1.542774372299739460e-01,1.764208957724744953e-01
1.950000000000000178e+00,2.261404286575221967e+00,2.007200000000000095e+00,1.543513000000000246e-01,1.764126448038308426e-01,1.544171154547059610e-01,1.764638394356999318e-01
1.975000000000000089e+00,2.733408239017942165e+00,2.237299999999999844e+00,1.544068000000000107e-01,1.763550489385150299e-01,1.544575075175292911e-01,1.763478602727035771e-01
2.000000000000000000e+00,2.690101901829485609e+00,2.447499999999999787e+00,1.543695999999999957e-01,1.761613173915436426e-01,1.543953884614253091e-01,1.760859529531270118e-01
2.024999999999999911e+00,3.006034828791897873e+00,2.562300000000000022e+00,1.542349000000000081e-01,1.758349408214207321e-01,1.542277258152098263e-01,1.756910408032342497e-01
2.050000000000000266e+00,3.126548317527698906e+00,2.593700000000000117e+00,1.539481000000000044e-01,1.752973794118064532e-01,1.539517361262703055e-01,1.751752650738350459e-01
2.075000000000000178e+00,3.037454250640982512e+00,2.581399999999999917e+00,1.535914999999999919e-01,1.747161847708923743e-01,1.535648802871522334e-01,1.745493984772925056e-01
2.100000000000000089e+00,3.104787238209739897e+00,2.410000000000000142e+00,1.530513000000000012e-01,1.739238052904869269e-01,1.530648057637493120e-01,1.738224101063634564e-01
2.125000000000000000e+00,2.969408404185329253e+00,2.321499999999999897e+00,1.525789000000000173e-01,1.732832694550050234e-01,1.524492520758800318e-01,1.730011824905771378e-01
2.149999999999999911e+00,2.870652377146412526e+00,2.012099999999999778e+00,1.516587000000000074e-01,1.721261161609327628e-01,1.517159377235116624e-01,1.720903739326972715e-01
2.175000000000000266e+00,2.682651559290528009e+00,1.751500000000000057e+00,1.509813000000000127e-01,1.713232647050153823e-01,1.508624426647074690e-01,1.710924265573757208e-01
2.200000000000000178e+00,2.483608373021777282e+00,1.555800000000000072e+00,1.500726000000000004e-01,1.702952657755907040e-01,1.498860953024545306e-01,1.700077254445714336e-01
2.225000000000000089e+00,2.102964579157455383e+00,1.311500000000000110e+00,1.490522999999999987e-01,1.691887270298263191e-01,1.487838717386744114e-01,1.688349053386221099e-01
2.250000000000000000e+00,1.495776397452494022e+00,1.028499999999999970e+00,1.472832000000000030e-01,1.673578766444842880e-01,1.475523189760409304e-01,1.675712814671544981e-01
2.274999999999999911e+00,1.738378727036438365e+00,9.022000000000000020e-01,1.459489000000000203e-01,1.660279357544645895e-01,1.461875193334946643e-01,1.662133603105711288e-01
2.300000000000000266e+00,1.186426851504480018e+00,7.485999999999999321e-01,1.447608999999999979e-01,1.648707824603923566e-01,1.446851154947636497e-01,1.647573736496175945e-01
2.325000000000000178e+00,1.030701055082594353e+00,7.042999999999999261e-01,1.435068999999999928e-01,1.636734865935242367e-01,1.430404115156799216e-01,1.631997786692006569e-01
2.350000000000000089e+00,1.450016769458081667e+00,7.759000000000000341e-01,1.415935000000000110e-01,1.618862694394820334e-01,1.412485555087033828e-01,1.615376774413656014e-01
2.375000000000000000e+00,1.036678846950033428e+00,7.933999999999999941e-01,1.397610999999999992e-01,1.602124986868194989e-01,1.393047978139851928e-01,1.597691265649829051e-01
2.400000000000000355e+00,1.733808737026600655e+00,9.969999999999999973e-01,1.377687999999999968e-01,1.584270268620292799e-01,1.372048081981510903e-01,1.578933258762611480e-01
2.425000000000000266e+00,1.896533842453568486e+00,1.184899999999999842e+00,1.356279000000000234e-01,1.565420712698754047e-01,1.349450293765520892e-01,1.559106886448221874e-01
2.450000000000000178e+00,1.927872488854762478e+00,1.487999999999999989e+00,1.325233000000000105e-01,1.538612455388121136e-01,1.325230415017518704e-01,1.538228034824309920e-01
2.475000000000000089e+00,2.714251775386388843e+00,1.814000000000000057e+00,1.304450000000000054e-01,1.520967176650458441e-01,1.299379116912289522e-01,1.516323025486843723e-01
2.500000000000000000e+00,2.972480689422435152e+00,2.136800000000000033e+00,1.273939000000000044e-01,1.495467916278821474e-01,1.271905040481041416e-01,1.493426527769393941e-01
2.525000000000000355e+00,2.678415637946212957e+00,2.410099999999999909e+00,1.251065000000000094e-01,1.476618360357282445e-01,1.242837297731027996e-01,1.469578865138523871e-01
2.550000000000000266e+00,4.087652584377128306e+00,2.756599999999999717e+00,1.212227000000000027e-01,1.445080260773745073e-01,1.212227229615481933e-01,1.444822874432939996e-01
2.575000000000000178e+00,3.793123780738970829e+00,2.904199999999999893e+00,1.186725000000000002e-01,1.424625001940371394e-01,1.180149319599230751e-01,1.419200521998864872e-01
2.600000000000000089e+00,4.064955285997819523e+00,3.068899999999999739e+00,1.155433000000000016e-01,1.399701700221892553e-01,1.146701157330769216e-01,1.392749594208219088e-01
2.625000000000000000e+00,3.912956899748114115e+00,3.148099999999999898e+00,1.123110000000000080e-01,1.374150079972695504e-01,1.112002316845717015e-01,1.365500893759491186e-01
2.650000000000000355e+00,3.208597599607988293e+00,3.084299999999999820e+00,1.083527999999999991e-01,1.342978499532076764e-01,1.076192026827952064e-01,1.337476381941537507e-01
2.675000000000000266e+00,4.142521919519619900e+00,3.026199999999999779e+00,1.048261000000000054e-01,1.315210311132846976e-01,1.039425618513962063e-01,1.308688566154134481e-01
2.700000000000000178e+00,4.168049200036690216e+00,2.832699999999999996e+00,1.006406999999999996e-01,1.282118868515034482e-01,1.001869913220743702e-01,1.279141202857619342e-01
2.725000000000000089e+00,2.423768511169692275e+00,2.615199999999999747e+00,9.762709999999999444e-02,1.258120591300112556e-01,9.636978628085646204e-02,1.248831195183474491e-01
2.750000000000000000e+00,3.161548454644673267e+00,2.338600000000000012e+00,9.337290000000000867e-02,1.223842324790943847e-01,9.250828043768613562e-02,1.217751505598627104e-01
2.775000000000000355e+00,2.722173573667947100e+00,1.807599999999999874e+00,8.966169999999999696e-02,1.193438689221202609e-01,8.861926485558450917e-02,1.185894942719098316e-01
2.800000000000000266e+00,1.969230125559663147e+00,1.487400000000000055e+00,8.592279999999999363e-02,1.162249655488064026e-01,8.471842774357289663e-02,1.153258675904437341e-01
2.825000000000000178e+00,1.582563478698841619e+00,1.092200000000000060e+00,8.218110000000000692e-02,1.130362490054127450e-01,8.081984448772441820e-02,1.119849197067443319e-01
2.850000000000000089e+00,1.194237280997284323e+00,6.386999999999999345e-01,7.717279999999999973e-02,1.086537272536549914e-01,7.693555169192015097e-02,1.085687263358753457e-01
2.875000000000000000e+00,1.132412506813788688e+00,4.286999999999999700e-01,7.404660000000000408e-02,1.058454924871961161e-01,7.307523866167425775e-02,1.050812253402085700e-01
2.900000000000000355e+00,8.466117976718018356e-01,1.728999999999999981e-01,7.034350000000000325e-02,1.024490817628151557e-01,6.924608108347987678e-02,1.015285406772559046e-01
2.925000000000000266e+00,-2.002406483331027887e-01,-4.720000000000002666e-02,6.608580000000001398e-02,9.844529645874015855e-02,6.545272720212842732e-02,9.791915629003192234e-02
2.950000000000000178e+00,-2.156997428305602871e-01,-1.143000000000000682e-01,6.185199999999999726e-02,9.436122600907342894e-02,6.169743160280942440e-02,9.426392201199115806e-02
2.975000000000000089e+00,6.458704038818006976e-02,-2.258000000000000007e-01,5.824839999999999879e-02,9.081820762752493281e-02,5.798032035851784227e-02,9.057589288844969388e-02
3.000000000000000000e+00,3.146691176614382912e-01,-1.458000000000000407e-01,5.470310000000000450e-02,8.728566122148841144e-02,5.429976601700085836e-02,8.687001501486917021e-02
3.025000000000000355e+00,-5.752699611050603352e-03,-1.012000000000000677e-01,5.178379999999999789e-02,8.434827209038195384e-02,5.065284954689906055e-02,8.316267565124864369e-02
3.050000000000000266e+00,-3.155535038798396030e-01,-8.000000000000276855e-04,4.712929999999999897e-02,7.963937376850124816e-02,4.703588415399022338e-02,7.947114006265036668e-02
3.075000000000000178e+00,4.842092899505653358e-01,1.476999999999999980e-01,4.365399999999999836e-02,7.612428065498468011e-02,4.344497046172964699e-02,7.581290660179602903e-02
3.100000000000000089e+00,8.737770403058509050e-01,3.790000000000000036e-01,4.022520000000000262e-02,7.267376472379188934e-02,3.987654621345618905e-02,7.220502229582598241e-02
3.125000000000000000e+00,1.922196469745108827e-01,5.210000000000000187e-01,3.739409999999999262e-02,6.984982199406507275e-02,3.632789095397140344e-02,6.866340821600144806e-02
3.150000000000000355e+00,1.287349912695213261e+00,8.158999999999999586e-01,3.286750000000000782e-02,6.540970437699149265e-02,3.279755047809847918e-02,6.520224352653969380e-02
3.175000000000000266e+00,1.028511195127628675e+00,9.430000000000000604e-01,2.948059999999999570e-02,6.215641065127405773e-02,2.928565641545722090e-02,6.183344854573796096e-02
3.200000000000000178e+00,1.504779809863926898e+00,1.172800000000000065e+00,2.669169999999999876e-02,5.952794479777059194e-02,2.579412747483991047e-02,5.856629318235574005e-02
3.225000000000000089e+00,1.182271838998954383e+00,1.209500000000000020e+00,2.228140000000000676e-02,5.547529027463976581e-02,2.232674441347337266e-02,5.540714436420511591e-02
3.250000000000000000e+00,1.944967492089112904e+00,1.291399999999999881e+00,1.900700000000000653e-02,5.255011844829726719e-02,1.888909031592995655e-02,5.235936145724559565e-02
3.275000000000000355e+00,1.656913410571734913e+00,1.242399999999999949e+00,1.525579999999999471e-02,4.928460741781587329e-02,1.548834813994581956e-02,4.942335152087912881e-02
3.300000000000000266e+00,1.446721375041997826e+00,1.164099999999999913e+00,1.156249999999999986e-02,4.615348673973804910e-02,1.213295769229020410e-02,4.659679564705305338e-02
3.325000000000000178e+00,1.049739488466230775e+00,9.966999999999999194e-01,8.447199999999994990e-03,4.356690878828245461e-02,8.832156268397770016e-03,4.387504358388223669e-02
3.350000000000000089e+00,1.386010509362500143e+00,8.514999999999999236e-01,5.424000000000006941e-03,4.109552256745848536e-02,5.595450974840427208e-03,4.125165034394404073e-02
3.375000000000000000e+00,7.580458755005001770e-01,4.491999999999999882e-01,2.507300000000000934e-03,3.873932807726613442e-02,2.432081245278535763e-03,3.871900920097481186e-02
3.400000000000000355e+00,5.403890547037706327e-01,2.792998638638929387e-01,-3.247000000000070793e-04,3.647214537892550651e-02,-6.494779666960243114e-04,3.626902846776706296e-02
3.425000000000000266e+00,4.458959018572405952e-01,1.569988480824538804e-02,-2.634900000000001651e-03,3.462733235956749756e-02,-3.641939268716926168e-03,3.389380243762826761e-02
3.450000000000000178e+00,-3.643345325734463347e-01,-2.534000671947901906e-01,-4.924700000000001472e-03,3.280171796198142614e-02,-6.539532855317454693e-03,3.158623373161823650e-02
3.475000000000000089e+00,2.667098859010383696e-02,-4.834999999999999298e-01,-8.126900000000006341e-03,3.023433863229776919e-02,-9.338228805263033838e-03,2.934057068042071267e-02
3.500000000000000000e+00,-9.313313884572882451e-01,-7.039000000000000812e-01,-1.086060000000000497e-02,2.802824245777693971e-02,-1.203583709664830283e-02,2.715282901006148275e-02
3.525000000000000355e+00,-7.117346348226867292e-01,-7.752999999999999892e-01,-1.351939999999999045e-02,2.586228885605197647e-02,-1.463197438408352612e-02,2.502107536022983580e-02
3.550000000000000266e+00,-1.142109131246852316e-01,-6.860000000000000542e-01,-1.647759999999999503e-02,2.342929987877187883e-02,-1.712789741779939187e-02,2.294556359483478428e-02
3.575000000000000178e+00,-1.744655308725309162e+00,-7.501000000000001000e-01,-1.888790000000000260e-02,2.142740722673438375e-02,-1.952621780143672450e-02,2.092873111620066617e-02
3.600000000000000089e+00,-2.949741630745345011e-01,-5.246000000000000663e-01,-2.117209999999999925e-02,1.951627169580059593e-02,-2.183052454825272493e-02,1.897507483257555513e-02
3.625000000000000000e+00,-2.484851597881172491e-01,-4.722000000000000641e-01,-2.334319999999999798e-02,1.769065729821452451e-02,-2.404494422648761898e-02,1.709092838798315084e-02
3.650000000000000355e+00,-1.400929929367405125e+00,-3.173000000000000265e-01,-2.577039999999999539e-02,1.565385806113714362e-02,-2.617366406484181174e-02,1.528415350157186214e-02
3.675000000000000266e+00,-1.632549858769807285e-03,-7.059999999999999609e-02,-2.777039999999999717e-02,1.398706862548255644e-02,-2.822043831796912025e-02,1.356374882664071468e-02
3.700000000000000178e+00,-3.037948683237998160e-01,1.000000000000000541e-02,-2.999160000000000714e-02,1.216494488640047604e-02,-3.018809993961742849e-02,1.193938354544269928e-02
3.725000000000000089e+00,-1.882706286696333442e-01,2.620000000000000107e-01,-3.150329999999999797e-02,1.095019572701242359e-02,-3.207810870667037600e-02,1.042088426269235750e-02
3.750000000000000000e+00,2.577932559300058490e-02,3.578000000000000069e-01,-3.352510000000000906e-02,9.374163412461543679e-03,-3.389017656492602365e-02,9.017730590707472363e-03
3.775000000000000355e+00,-1.311642790575230947e-03,4.823999999999999955e-01,-3.546039999999999609e-02,7.937757438070210461e-03,-3.562201257447999980e-02,7.738626503072644491e-03
3.800000000000000266e+00,3.823149543375794490e-01,5.998999999999999888e-01,-3.678100000000000813e-02,7.005751617505238081e-03,-3.726921904894972548e-02,6.591198893594095790e-03
3.825000000000000178e+00,-3.294957591952838577e-02,5.855000000000000204e-01,-3.828800000000000953e-02,6.002187297608499450e-03,-3.882535078457446942e-02,5.581840080946870106e-03
3.850000000000000089e+00,7.917352244386924864e-01,6.231999999999999762e-01,-3.993909999999999821e-02,4.988151002199793863e-03,-4.028212992328859821e-02,4.715679642592927184e-03
3.875000000000000000e+00,9.162596770973125970e-01,6.190999999999999837e-01,-4.146199999999999192e-02,4.152138290494510053e-03,-4.162979653255219348e-02,3.996658972900700262e-03
3.900000000000000355e+00,1.272987172875567896e-01,4.547999999999999821e-01,-4.264160000000000866e-02,3.586651612848346885e-03,-4.285756789982458209e-02,3.427685921632966752e-03
3.925000000000000266e+00,4.773581938407351899e-01,4.017999999999999905e-01,-4.352910000000000112e-02,3.225368457685520718e-03,-4.395417315497403971e-02,3.010851323720344953e-03
3.950000000000000178e+00,4.796851132996550193e-01,2.138999999999999790e-01,-4.447810000000001346e-02,2.921681167838507606e-03,-4.490842355868714109e-02,2.747683988599393650e-03
3.975000000000000089e+00,-4.382299066263921072e-01,-1.119999999999999295e-02,-4.541869999999999935e-02,2.748893571891068872e-03,-4.570977606082046729e-02,2.639409558349536857e-03
4.000000000000000000e+00,-2.370784377779521779e-01,-2.186000000000000165e-01,-4.606770000000000309e-02,2.752384230395057713e-03,-4.634885109155455901e-02,2.687173363226028414e-03
4.025000000000000355e+00,-2.300665893857099797e-01,-3.863999999999999657e-01,-4.656149999999999872e-02,2.902482546066570065e-03,-4.681787408048417726e-02,2.892195960482970250e-03
4.049999999999999822e+00,-1.641097978962128501e+00,-7.230999999999999650e-01,-4.697159999999999530e-02,3.337069529813158422e-03,-4.711102053220350694e-02,3.255849836736478178e-03
