Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Left
7.500000000000000000e-01,-3.376523528401301211e-02,4.603999999999999759e-01,4.458859999999999907e-02,5.337565918449058144e-02,4.498730127491447350e-02,5.405063124098307553e-02,4.491390276298569406e-02,5.416276094574704741e-02,-7.339851192877944186e-05,1.121297047639718825e-04,5.578375650407240566e-02
7.750000000000000222e-01,-4.469511288443936969e-01,5.682000000000000384e-01,4.719020000000000853e-02,5.665164219048393623e-02,4.769985759701802358e-02,5.744703869728208512e-02,4.762153707515985601e-02,5.756647589975421447e-02,-7.832052185816756884e-05,1.194372024721293557e-04,5.578375650407240566e-02
8.000000000000000444e-01,1.013433902548971921e-01,7.171999999999999487e-01,5.031820000000000737e-02,6.046867726459553838e-02,5.051475846782807477e-02,6.085870034469251233e-02,5.043123920580674935e-02,6.098627546155562656e-02,-8.351926202132542443e-05,1.275751168631142352e-04,5.578375650407240566e-02
8.250000000000000666e-01,1.337621308752097622e-02,6.901999999999999247e-01,5.262109999999999704e-02,6.319488155621068304e-02,5.343354858246713440e-02,6.428061138356952475e-02,5.334458684366210485e-02,6.441704337236224542e-02,-8.896173880502955544e-05,1.364319887927206709e-04,5.578375650407240566e-02
8.500000000000000888e-01,5.312468396655332104e-01,7.005000000000000115e-01,5.646540000000000586e-02,6.759136594198440762e-02,5.645600083151457171e-02,6.770891670851758581e-02,5.636139993114723523e-02,6.785472838410583352e-02,-9.460090036733648233e-05,1.458116755882477023e-04,5.578375650407240566e-02
8.750000000000000000e-01,2.682360664619978796e-01,6.952000000000000401e-01,5.946770000000000528e-02,7.090923685002561982e-02,5.957997129833206285e-02,7.114055747126148133e-02,5.947957254645892117e-02,7.129609190303633215e-02,-1.003987518731416784e-04,1.555344317748508232e-04,5.578375650407240566e-02
9.000000000000000222e-01,-7.101224852321981196e-01,4.899000000000000021e-01,6.253499999999999337e-02,7.420267314853892793e-02,6.280132630693180396e-02,7.457289815165299429e-02,6.269497387640252106e-02,7.473843072535076015e-02,-1.063524305292828931e-04,1.655325736977658613e-04,5.578375650407240566e-02
9.250000000000000444e-01,-1.885669126376738336e-01,4.142000000000000126e-01,6.567560000000000064e-02,7.748389214228826316e-02,6.611393565650729165e-02,7.800337336705634450e-02,6.600142628488830931e-02,7.817926909986826212e-02,-1.125093716189823345e-04,1.758957328119176156e-04,5.578375650407240566e-02
9.500000000000000666e-01,-2.160076814356506336e-01,2.116999999999999993e-01,6.946090000000000597e-02,8.132885248443176562e-02,6.950971833005517575e-02,8.142919304559517735e-02,6.939075759059636084e-02,8.161603585780144443e-02,-1.189607394588149125e-04,1.868428122062670838e-04,5.578375650407240566e-02
9.750000000000000888e-01,-8.622035949922108866e-01,-6.120000000000002521e-02,7.278999999999999360e-02,8.462752477070104029e-02,7.297872861196097460e-02,8.484714037749185866e-02,7.285291666722570891e-02,8.504577282055418574e-02,-1.258119447352656906e-04,1.986324430623270798e-04,5.578375650407240566e-02
1.000000000000000000e+00,-6.416656759697726420e-01,-1.703000000000000069e-01,7.558950000000000391e-02,8.735023840381221649e-02,7.650928127438359760e-02,8.825348265974766737e-02,7.637614055319941198e-02,8.846493524400993180e-02,-1.331407211841856286e-04,2.114525842622644314e-04,5.578375650407240566e-02
1.025000000000000133e+00,-1.547780196029093780e+00,-4.033000000000001029e-01,7.897819999999999840e-02,9.059306015401766277e-02,8.008812494575613672e-02,9.164399297430382563e-02,7.994716397539852748e-02,9.186933107896172457e-02,-1.409609703576092388e-04,2.253381046578989411e-04,5.578375650407240566e-02
1.050000000000000044e+00,-7.155678973239102403e-01,-5.190000000000000169e-01,8.299680000000000946e-02,9.436995265533340560e-02,8.370067283434734495e-02,9.501406065218973018e-02,8.355146357713580385e-02,9.525421098812782150e-02,-1.492092572115411020e-04,2.401503359380913194e-04,5.578375650407240566e-02
1.074999999999999956e+00,-1.532914887686968930e+00,-6.515000000000000790e-01,8.767410000000000481e-02,9.869836920027934279e-02,8.733128863464922897e-02,9.835885999131785407e-02,8.717352838899759815e-02,9.861448419429577616e-02,-1.577602456516308260e-04,2.556242029779220992e-04,5.578375650407240566e-02
1.100000000000000089e+00,-1.306410611520467668e+00,-6.961000000000000520e-01,9.060760000000001035e-02,1.013844309190986143e-01,9.096361109238472464e-02,1.016735519471190785e-01,9.079714756536880205e-02,1.019450114661222401e-01,-1.664635270159225966e-04,2.714595190031615646e-04,5.578375650407240566e-02
1.125000000000000000e+00,-8.476095514195117753e-01,-6.303999999999999604e-01,9.407040000000001234e-02,1.045382408774523653e-01,9.458089290737287103e-02,1.049535061322867530e-01,9.440570782704767183e-02,1.052409208824515996e-01,-1.751850803251991939e-04,2.874147501648466330e-04,5.578375650407240566e-02
1.150000000000000133e+00,-1.290212004853849681e+00,-7.102000000000000535e-01,9.746009999999999396e-02,1.076152563487183661e-01,9.816633248352595043e-02,1.081945380656928885e-01,9.798249580768250699e-02,1.084979020930694898e-01,-1.838366758434434312e-04,3.033640273766013973e-04,5.578375650407240566e-02
1.175000000000000044e+00,-8.724937867569018124e-01,-4.866000000000000325e-01,1.013773999999999925e-01,1.111687467057788231e-01,1.017033880097022447e-01,1.113931498149388771e-01,1.015110026104869834e-01,1.117124525390697093e-01,-1.923853992152613213e-04,3.193027241308321607e-04,5.578375650407240566e-02
1.200000000000000178e+00,-3.011655698263964731e-01,-1.617000000000000659e-01,1.057669999999999999e-01,1.151707866806018082e-01,1.051760748840831483e-01,1.145467457988516569e-01,1.049752274664881857e-01,1.148820628281538164e-01,-2.008474175949626073e-04,3.353170293021595638e-04,5.578375650407240566e-02
1.225000000000000089e+00,-8.474571429083928020e-01,1.224000000000000088e-01,1.089608999999999994e-01,1.181081758117082797e-01,1.085692509454453669e-01,1.176537866209806937e-01,1.083599739877586232e-01,1.180053322393626175e-01,-2.092769576867437031e-04,3.515456183819237745e-04,5.578375650407240566e-02
1.250000000000000000e+00,2.638669679868209661e-01,4.319999999999999951e-01,1.120205999999999980e-01,1.209530624924590320e-01,1.118688870341061625e-01,1.207138530609246085e-01,1.116511280787397947e-01,1.210820043527950640e-01,-2.177589553663678013e-04,3.681512918704554771e-04,5.578375650407240566e-02
1.275000000000000133e+00,9.014415618602585889e-01,8.180998378576663788e-01,1.149254999999999999e-01,1.236967200765941161e-01,1.150623105317804123e-01,1.237276111289193070e-01,1.148359050361033307e-01,1.241129140564892347e-01,-2.264054956770816807e-04,3.853029275699276779e-04,5.578375650407240566e-02
1.300000000000000044e+00,6.870505107267776967e-01,1.122800000000000020e+00,1.172712999999999950e-01,1.259586667871787635e-01,1.181384069989029201e-01,1.266966799582895098e-01,1.179030574706609602e-01,1.270998397279833880e-01,-2.353495282419598711e-04,4.031597696938782338e-04,5.578375650407240566e-02
1.325000000000000178e+00,2.028351256640952283e+00,1.499200000000000088e+00,1.195810000000000067e-01,1.282328308025273700e-01,1.210877723251535393e-01,1.296234012148623493e-01,1.208430430692249563e-01,1.300452546177354451e-01,-2.447292559285829672e-04,4.218534028730958063e-04,5.578375650407240566e-02
1.350000000000000089e+00,1.277443921803890658e+00,1.922899999999999832e+00,1.232187000000000004e-01,1.319381648045113431e-01,1.239028177351981647e-01,1.325105032604403099e-01,1.236481549943092145e-01,1.329519734393154462e-01,-2.546627408889501343e-04,4.414701788751362876e-04,5.578375650407240566e-02
1.375000000000000000e+00,1.994424957147088673e+00,2.265000000000000124e+00,1.254489000000000021e-01,1.342978499532076764e-01,1.265778338143934978e-01,1.353606621389288334e-01,1.263126129754722493e-01,1.358227032974440307e-01,-2.652208389212484807e-04,4.620411585151973366e-04,5.578375650407240566e-02
1.400000000000000133e+00,2.458477948711899952e+00,2.428599999999999870e+00,1.284389999999999976e-01,1.375790689469570116e-01,1.291090153051561440e-01,1.381759874522014431e-01,1.288326033873828658e-01,1.386595328164256236e-01,-2.764119177732782262e-04,4.835453642241804850e-04,5.578375650407240566e-02
1.425000000000000044e+00,2.495864220083963136e+00,2.407299999999999773e+00,1.308428999999999842e-01,1.403401798236120490e-01,1.314944409517475876e-01,1.409574875785358783e-01,1.312062524637525596e-01,1.414634139661715972e-01,-2.881884879950280531e-04,5.059263876357189549e-04,5.578375650407240566e-02
1.450000000000000178e+00,3.800295534192271507e+00,2.410400000000000098e+00,1.330954000000000026e-01,1.430489308227072265e-01,1.337339994386599340e-01,1.437045751454690823e-01,1.334335259084512004e-01,1.442336902310496216e-01,-3.004735302087335747e-04,5.291150855805393238e-04,5.578375650407240566e-02
1.475000000000000089e+00,2.755349497698531991e+00,2.285200000000000120e+00,1.351847999999999939e-01,1.456843779932186778e-01,1.358292566856169059e-01,1.464146586739944467e-01,1.355160656474483361e-01,1.469677052370291503e-01,-3.131910381685698574e-04,5.530465630347036754e-04,5.578375650407240566e-02
1.500000000000000000e+00,2.367629056483539607e+00,2.081300000000000150e+00,1.371201000000000225e-01,1.482535026521543398e-01,1.377832680139046417e-01,1.490828480022703129e-01,1.374569858232929653e-01,1.496605097852033717e-01,-3.262821906116764037e-04,5.776617829330588094e-04,5.578375650407240566e-02
1.525000000000000133e+00,2.678733140747489916e+00,1.931000000000000050e+00,1.389250999999999958e-01,1.507772487505381342e-01,1.396003448943180236e-01,1.517017948228575608e-01,1.392606457823185595e-01,1.523046876953420836e-01,-3.396991119994641206e-04,6.028928724845228349e-04,5.578375650407240566e-02
1.550000000000000044e+00,1.819294451319340533e+00,1.562699999999999978e+00,1.408858000000000055e-01,1.536744953088487187e-01,1.412857877637042070e-01,1.542616912255694306e-01,1.409324032485899103e-01,1.548903323026058210e-01,-3.533845151142966934e-04,6.286410770363903833e-04,5.578375650407240566e-02
1.575000000000000178e+00,1.292638945678896700e+00,1.375499999999999945e+00,1.424441999999999930e-01,1.560987576398688292e-01,1.428455960927997315e-01,1.567504438255552801e-01,1.424783406984677647e-01,1.574052043537270407e-01,-3.672553943319667447e-04,6.547605281717605585e-04,5.578375650407240566e-02
1.600000000000000089e+00,2.056277255646971280e+00,1.047699999999999854e+00,1.438795000000000213e-01,1.584287721912812641e-01,1.442861669914468625e-01,1.591540230130013001e-01,1.439049614015144307e-01,1.598350807044870425e-01,-3.812055899324318098e-04,6.810576914857424669e-04,5.578375650407240566e-02
1.625000000000000000e+00,1.166835238745120185e+00,8.014000000000000012e-01,1.451965999999999812e-01,1.606523216583220781e-01,1.456139940765561469e-01,1.614569634767124562e-01,1.452188657515602332e-01,1.621642731182714736e-01,-3.951283249959136601e-04,7.073096415590174324e-04,5.578375650407240566e-02
1.650000000000000133e+00,9.403590933950444208e-01,5.232999999999999874e-01,1.466057999999999806e-01,1.631202172206420442e-01,1.468353782248734973e-01,1.636429743470573794e-01,1.464264325492931618e-01,1.643762729916675158e-01,-4.089456755803355659e-04,7.332986446101363853e-04,5.578375650407240566e-02
1.675000000000000044e+00,6.337191535620166905e-01,3.569999999999999840e-01,1.477135000000000253e-01,1.651168738849235484e-01,1.479561614029056005e-01,1.656956118211828921e-01,1.475335335727017694e-01,1.664544685381278699e-01,-4.226278302038311008e-04,7.588567169449778049e-04,5.578375650407240566e-02
1.700000000000000178e+00,-1.439977511128137100e-01,2.035000000000000142e-01,1.488840000000000163e-01,1.672653741941285688e-01,1.489814946406351481e-01,1.675989738140623297e-01,1.485453007946287707e-01,1.683828845528552720e-01,-4.361938460063774503e-04,7.839107387929422632e-04,5.578375650407240566e-02
1.725000000000000089e+00,9.282591724899352803e-01,1.815999999999999837e-01,1.496435999999999877e-01,1.686703642419840055e-01,1.499156510090790539e-01,1.693383867042904389e-01,1.494659515511394532e-01,1.701469032844114826e-01,-4.496994579396007552e-04,8.085165801210436598e-04,5.578375650407240566e-02
1.750000000000000000e+00,2.818493724801362510e-01,1.099999999999999867e-01,1.506125000000000103e-01,1.704610720545301772e-01,1.507618927947541876e-01,1.709010576104023349e-01,1.502986683913370425e-01,1.717339293319369298e-01,-4.632244034171451030e-04,8.328717215345948777e-04,5.578375650407240566e-02
1.775000000000000133e+00,1.217767191990804243e-01,1.882999999999999674e-01,1.513591999999999993e-01,1.718224288710857584e-01,1.515223980392647052e-01,1.722766594508806093e-01,1.510455309327016771e-01,1.731339610043282351e-01,-4.768671065630281092e-04,8.573015534476258193e-04,5.578375650407240566e-02
1.800000000000000044e+00,1.096372076351861846e+00,3.649999999999999911e-01,1.520239999999999925e-01,1.730092527624418897e-01,1.521982462343896281e-01,1.734578087953477510e-01,1.517075016973552792e-01,1.743400316778822567e-01,-4.907445370343488378e-04,8.822228825345057590e-04,5.578375650407240566e-02
1.825000000000000178e+00,4.893459621505896751e-01,4.693999999999999839e-01,1.526066999999999840e-01,1.740110717530866657e-01,1.527894586706135815e-01,1.744403970709484386e-01,1.522844696837550860e-01,1.753484913259981404e-01,-5.049889868584955810e-04,9.080942550497017596e-04,5.578375650407240566e-02
1.850000000000000089e+00,9.608480653700549601e-01,8.606000000000000316e-01,1.532615000000000227e-01,1.750687412797952147e-01,1.532950872419545363e-01,1.752237453624816699e-01,1.527753517320941390e-01,1.761591085435171289e-01,-5.197355098603972934e-04,9.353631810354590126e-04,5.578375650407240566e-02
1.875000000000000000e+00,1.711556762814938182e+00,1.116200000000000081e+00,1.536611999999999978e-01,1.756586625669692980e-01,1.537133454914224040e-01,1.758105676153515762e-01,1.531782442685853396e-01,1.767749845016231280e-01,-5.351012228370644053e-04,9.644168862715518653e-04,5.578375650407240566e-02
1.900000000000000133e+00,1.253167691747139934e+00,1.379000000000000004e+00,1.539309000000000094e-01,1.760182003928801309e-01,1.540417750111491846e-01,1.762067412888718987e-01,1.534906102120199289e-01,1.772022818094118046e-01,-5.511647991292556448e-04,9.955405205399059376e-04,5.578375650407240566e-02
1.925000000000000044e+00,2.111946419480771997e+00,1.803100000000000147e+00,1.542078000000000060e-01,1.763218876827271353e-01,1.542774372299739460e-01,1.764208957724744953e-01,1.537094809561655451e-01,1.774497831081225663e-01,-5.679562738084009688e-04,1.028887335648071000e-03,5.578375650407240566e-02
1.950000000000000178e+00,2.261404286575221967e+00,2.007200000000000095e+00,1.543513000000000246e-01,1.764126448038308426e-01,1.544171154547059610e-01,1.764638394356999318e-01,1.538316530190469433e-01,1.775283067058493758e-01,-5.854624356590176770e-04,1.064467270149443978e-03,5.578375650407240566e-02
1.975000000000000089e+00,2.733408239017942165e+00,2.237299999999999844e+00,1.544068000000000107e-01,1.763550489385150299e-01,1.544575075175292911e-01,1.763478602727035771e-01,1.538538626718529423e-01,1.774500195369902444e-01,-6.036448456763487957e-04,1.102159264286667328e-03,5.578375650407240566e-02
2.000000000000000000e+00,2.690101901829485609e+00,2.447499999999999787e+00,1.543695999999999957e-01,1.761613173915436426e-01,1.543953884614253091e-01,1.760859529531270118e-01,1.537729275879587965e-01,1.772276983349256874e-01,-6.224608734665126875e-04,1.141745381798675574e-03,5.578375650407240566e-02
2.024999999999999911e+00,3.006034828791897873e+00,2.562300000000000022e+00,1.542349000000000081e-01,1.758349408214207321e-01,1.542277258152098263e-01,1.756910408032342497e-01,1.535858495993145945e-01,1.768739943040228690e-01,-6.418762158952318053e-04,1.182953500788619383e-03,5.578375650407240566e-02
2.050000000000000266e+00,3.126548317527698906e+00,2.593700000000000117e+00,1.539481000000000044e-01,1.752973794118064532e-01,1.539517361262703055e-01,1.751752650738350459e-01,1.532898751629426792e-01,1.764007535460011544e-01,-6.618609633276262283e-04,1.225488472166108567e-03,5.578375650407240566e-02
2.075000000000000178e+00,3.037454250640982512e+00,2.581399999999999917e+00,1.535914999999999919e-01,1.747161847708923743e-01,1.535648802871522334e-01,1.745493984772925056e-01,1.528825105022480479e-01,1.758184365901298007e-01,-6.823697849041854280e-04,1.269038112837295174e-03,5.578375650407240566e-02
2.100000000000000089e+00,3.104787238209739897e+00,2.410000000000000142e+00,1.530513000000000012e-01,1.739238052904869269e-01,1.530648057637493120e-01,1.738224101063634564e-01,1.523614886728108520e-01,1.751356691922465736e-01,-7.033170909384600655e-04,1.313259085883117239e-03,5.578375650407240566e-02
2.125000000000000000e+00,2.969408404185329253e+00,2.321499999999999897e+00,1.525789000000000173e-01,1.732832694550050234e-01,1.524492520758800318e-01,1.730011824905771378e-01,1.517246881081464882e-01,1.743589477960595935e-01,-7.245639677335435902e-04,1.357765305482455664e-03,5.578375650407240566e-02
2.149999999999999911e+00,2.870652377146412526e+00,2.012099999999999778e+00,1.516587000000000074e-01,1.721261161609327628e-01,1.517159377235116624e-01,1.720903739326972715e-01,1.509700078402853030e-01,1.734925173755689498e-01,-7.459298832263594470e-04,1.402143442871678358e-03,5.578375650407240566e-02
2.175000000000000266e+00,2.682651559290528009e+00,1.751500000000000057e+00,1.509813000000000127e-01,1.713232647050153823e-01,1.508624426647074690e-01,1.710924265573757208e-01,1.500952135279385591e-01,1.725384301797052156e-01,-7.672291367689099140e-04,1.446003622329494753e-03,5.578375650407240566e-02
2.200000000000000178e+00,2.483608373021777282e+00,1.555800000000000072e+00,1.500726000000000004e-01,1.702952657755907040e-01,1.498860953024545306e-01,1.700077254445714336e-01,1.490977780832982713e-01,1.714967750098317090e-01,-7.883172191562592968e-04,1.489049565260275321e-03,5.578375650407240566e-02
2.225000000000000089e+00,2.102964579157455383e+00,1.311500000000000110e+00,1.490522999999999987e-01,1.691887270298263191e-01,1.487838717386744114e-01,1.688349053386221099e-01,1.479747462850932727e-01,1.703660424963614195e-01,-8.091254535811387427e-04,1.531137157739309584e-03,5.578375650407240566e-02
2.250000000000000000e+00,1.495776397452494022e+00,1.028499999999999970e+00,1.472832000000000030e-01,1.673578766444842880e-01,1.475523189760409304e-01,1.675712814671544981e-01,1.467226506994956936e-01,1.691435746904067505e-01,-8.296682765452367825e-04,1.572293223252252403e-03,5.578375650407240566e-02
2.274999999999999911e+00,1.738378727036438365e+00,9.022000000000000020e-01,1.459489000000000203e-01,1.660279357544645895e-01,1.461875193334946643e-01,1.662133603105711288e-01,1.453374973474312881e-01,1.678260454271386648e-01,-8.500219860633762003e-04,1.612685116567535992e-03,5.578375650407240566e-02
2.300000000000000266e+00,1.186426851504480018e+00,7.485999999999999321e-01,1.447608999999999979e-01,1.648707824603923566e-01,1.446851154947636497e-01,1.647573736496175945e-01,1.438148282887409812e-01,1.664099293072039687e-01,-8.702872060226685136e-04,1.652555657586374238e-03,5.578375650407240566e-02
2.325000000000000178e+00,1.030701055082594353e+00,7.042999999999999261e-01,1.435068999999999928e-01,1.636734865935242367e-01,1.430404115156799216e-01,1.631997786692006569e-01,1.421498587652076373e-01,1.648919328159680342e-01,-8.905527504722843268e-04,1.692154146767377298e-03,5.578375650407240566e-02
2.350000000000000089e+00,1.450016769458081667e+00,7.759000000000000341e-01,1.415935000000000110e-01,1.618862694394820334e-01,1.412485555087033828e-01,1.615376774413656014e-01,1.403376802817269120e-01,1.632693722591879171e-01,-9.108752269764708309e-04,1.731694817822315713e-03,5.578375650407240566e-02
2.375000000000000000e+00,1.036678846950033428e+00,7.933999999999999941e-01,1.397610999999999992e-01,1.602124986868194989e-01,1.393047978139851928e-01,1.597691265649829051e-01,1.383735178351171435e-01,1.615404858225899243e-01,-9.312799788680492519e-04,1.771359257607019178e-03,5.578375650407240566e-02
2.400000000000000355e+00,1.733808737026600655e+00,9.969999999999999973e-01,1.377687999999999968e-01,1.584270268620292799e-01,1.372048081981510903e-01,1.578933258762611480e-01,1.362530288483546070e-01,1.597046621176728409e-01,-9.517793497964832650e-04,1.811336241411692916e-03,5.578375650407240566e-02
2.425000000000000266e+00,1.896533842453568486e+00,1.184899999999999842e+00,1.356279000000000234e-01,1.565420712698754047e-01,1.349450293765520892e-01,1.559106886448221874e-01,1.339726319300318380e-01,1.577625602919102143e-01,-9.723974465202511741e-04,1.851871647088026984e-03,5.578375650407240566e-02
2.450000000000000178e+00,1.927872488854762478e+00,1.487999999999999989e+00,1.325233000000000105e-01,1.538612455388121136e-01,1.325230415017518704e-01,1.538228034824309920e-01,1.315298529012691175e-01,1.557160969579133580e-01,-9.931886004827528147e-04,1.893293475482366039e-03,5.578375650407240566e-02
2.475000000000000089e+00,2.714251775386388843e+00,1.814000000000000057e+00,1.304450000000000054e-01,1.520967176650458441e-01,1.299379116912289522e-01,1.516323025486843723e-01,1.289236715316970927e-01,1.535682920248254146e-01,-1.014240159531859531e-03,1.935989476141042331e-03,5.578375650407240566e-02
2.500000000000000000e+00,2.972480689422435152e+00,2.136800000000000033e+00,1.273939000000000044e-01,1.495467916278821474e-01,1.271905040481041416e-01,1.493426527769393941e-01,1.261548458688277474e-01,1.513229959867896379e-01,-1.035658179276394142e-03,1.980343209850243813e-03,5.578375650407240566e-02
2.525000000000000355e+00,2.678415637946212957e+00,2.410099999999999909e+00,1.251065000000000094e-01,1.476618360357282445e-01,1.242837297731027996e-01,1.469578865138523871e-01,1.232261858648707881e-01,1.489845473523176700e-01,-1.057543908232011498e-03,2.026660838465282888e-03,5.578375650407240566e-02
2.550000000000000266e+00,4.087652584377128306e+00,2.756599999999999717e+00,1.212227000000000027e-01,1.445080260773745073e-01,1.212227229615481933e-01,1.444822874432939996e-01,1.201427484510414340e-01,1.465574132903371962e-01,-1.079974510506759300e-03,2.075125847043196581e-03,5.578375650407240566e-02
2.575000000000000178e+00,3.793123780738970829e+00,2.904199999999999893e+00,1.186725000000000002e-01,1.424625001940371394e-01,1.180149319599230751e-01,1.419200521998864872e-01,1.169119333554649171e-01,1.440458502593793544e-01,-1.102998604458158005e-03,2.125798059492867154e-03,5.578375650407240566e-02
2.600000000000000089e+00,4.064955285997819523e+00,3.068899999999999739e+00,1.155433000000000016e-01,1.399701700221892553e-01,1.146701157330769216e-01,1.392749594208219088e-01,1.135434694054031357e-01,1.414536024879722853e-01,-1.126646327673785919e-03,2.178643067150376478e-03,5.578375650407240566e-02
2.625000000000000000e+00,3.912956899748114115e+00,3.148099999999999898e+00,1.123110000000000080e-01,1.374150079972695504e-01,1.112002316845717015e-01,1.365500893759491186e-01,1.100492891606208445e-01,1.387836513280997219e-01,-1.150942523950856944e-03,2.233561952150603380e-03,5.578375650407240566e-02
2.650000000000000355e+00,3.208597599607988293e+00,3.084299999999999820e+00,1.083527999999999991e-01,1.342978499532076764e-01,1.076192026827952064e-01,1.337476381941537507e-01,1.064432928054087901e-01,1.360380378669391321e-01,-1.175909877386416280e-03,2.290399672785381480e-03,5.578375650407240566e-02
2.675000000000000266e+00,4.142521919519619900e+00,3.026199999999999779e+00,1.048261000000000054e-01,1.315210311132846976e-01,1.039425618513962063e-01,1.308688566154134481e-01,1.027410039425358801e-01,1.332177903629171434e-01,-1.201557908860326207e-03,2.348933747503695324e-03,5.578375650407240566e-02
2.700000000000000178e+00,4.168049200036690216e+00,2.832699999999999996e+00,1.006406999999999996e-01,1.282118868515034482e-01,1.001869913220743702e-01,1.279141202857619342e-01,9.895912634362276361e-02,1.303229824206038889e-01,-1.227864978451606581e-03,2.408862134841954772e-03,5.578375650407240566e-02
2.725000000000000089e+00,2.423768511169692275e+00,2.615199999999999747e+00,9.762709999999999444e-02,1.258120591300112556e-01,9.636978628085646204e-02,1.248831195183474491e-01,9.511502208750963194e-02,1.273529264219586676e-01,-1.254764193346830092e-03,2.469806903611218574e-03,5.578375650407240566e-02
2.750000000000000000e+00,3.161548454644673267e+00,2.338600000000000012e+00,9.337290000000000867e-02,1.223842324790943847e-01,9.250828043768613562e-02,1.217751505598627104e-01,9.122614100449163987e-02,1.243064842506940854e-01,-1.282139433194495748e-03,2.531333690831374938e-03,5.578375650407240566e-02
2.775000000000000355e+00,2.722173573667947100e+00,1.807599999999999874e+00,8.966169999999999696e-02,1.193438689221202609e-01,8.861926485558450917e-02,1.185894942719098316e-01,8.730943363312662631e-02,1.211824695123779466e-01,-1.309831222457882860e-03,2.592975240468115006e-03,5.578375650407240566e-02
2.800000000000000266e+00,1.969230125559663147e+00,1.487400000000000055e+00,8.592279999999999363e-02,1.162249655488064026e-01,8.471842774357289663e-02,1.153258675904437341e-01,8.338077783179778657e-02,1.179801216432261879e-01,-1.337649911775110056e-03,2.654254052782453743e-03,5.578375650407240566e-02
2.825000000000000178e+00,1.582563478698841619e+00,1.092200000000000060e+00,8.218110000000000692e-02,1.130362490054127450e-01,8.081984448772441820e-02,1.119849197067443319e-01,7.945444904278013698e-02,1.146996353004185731e-01,-1.365395444944281222e-03,2.714715593674241201e-03,5.578375650407240566e-02
2.850000000000000089e+00,1.194237280997284323e+00,6.386999999999999345e-01,7.717279999999999973e-02,1.086537272536549914e-01,7.693555169192015097e-02,1.085687263358753457e-01,7.554266777469761940e-02,1.113427121809171388e-01,-1.392883917222531576e-03,2.773985845041793130e-03,5.578375650407240566e-02
2.875000000000000000e+00,1.132412506813788688e+00,4.286999999999999700e-01,7.404660000000000408e-02,1.058454924871961161e-01,7.307523866167425775e-02,1.050812253402085700e-01,7.165526137158634290e-02,1.079130703180605361e-01,-1.419977290087914845e-03,2.831844977851966094e-03,5.578375650407240566e-02
2.900000000000000355e+00,8.466117976718018356e-01,1.728999999999999981e-01,7.034350000000000325e-02,1.024490817628151557e-01,6.924608108347987678e-02,1.015285406772559046e-01,6.779947449588852315e-02,1.044168227406747085e-01,-1.446606587591353632e-03,2.888282063418803891e-03,5.578375650407240566e-02
2.925000000000000266e+00,-2.002406483331027887e-01,-4.720000000000002666e-02,6.608580000000001398e-02,9.844529645874015855e-02,6.545272720212842732e-02,9.791915629003192234e-02,6.397994925823133339e-02,1.008626493371341665e-01,-1.472777943897093933e-03,2.943493047102244131e-03,5.578375650407240566e-02
2.950000000000000178e+00,-2.156997428305602871e-01,-1.143000000000000682e-01,6.185199999999999726e-02,9.436122600907342894e-02,6.169743160280942440e-02,9.426392201199115806e-02,6.019887304263827482e-02,9.726173445767564985e-02,-1.498558560171149578e-03,2.997812445684491789e-03,5.578375650407240566e-02
2.975000000000000089e+00,6.458704038818006976e-02,-2.258000000000000007e-01,5.824839999999999879e-02,9.081820762752493281e-02,5.798032035851784227e-02,9.057589288844969388e-02,5.645626950064995542e-02,9.362750138846701042e-02,-1.524050857867886855e-03,3.051608500017316539e-03,5.578375650407240566e-02
3.000000000000000000e+00,3.146691176614382912e-01,-1.458000000000000407e-01,5.470310000000000450e-02,8.728566122148841144e-02,5.429976601700085836e-02,8.687001501486917021e-02,5.275039712724975682e-02,8.997521051511281343e-02,-1.549368889751101541e-03,3.105195500243643214e-03,5.578375650407240566e-02
3.025000000000000355e+00,-5.752699611050603352e-03,-1.012000000000000677e-01,5.178379999999999789e-02,8.434827209038195384e-02,5.065284954689906055e-02,8.316267565124864369e-02,4.907822238084148109e-02,8.632148553014067083e-02,-1.574627166057579464e-03,3.158809878892027134e-03,5.578375650407240566e-02
3.050000000000000266e+00,-3.155535038798396030e-01,-8.000000000000276855e-04,4.712929999999999897e-02,7.963937376850124816e-02,4.703588415399022338e-02,7.947114006265036668e-02,4.543594173323371732e-02,8.268380018328219672e-02,-1.599942420756506056e-03,3.212660120631830041e-03,5.578375650407240566e-02
3.075000000000000178e+00,4.842092899505653358e-01,1.476999999999999980e-01,4.365399999999999836e-02,7.612428065498468011e-02,4.344497046172964699e-02,7.581290660179602903e-02,4.181952967125956294e-02,7.907992178056787169e-02,-1.625440790470084051e-03,3.267015178771842665e-03,5.578375650407240566e-02
3.100000000000000089e+00,8.737770403058509050e-01,3.790000000000000036e-01,4.022520000000000262e-02,7.267376472379188934e-02,3.987654621345618905e-02,7.220502229582598241e-02,3.822528599952774997e-02,7.552729332932064943e-02,-1.651260213928439080e-03,3.322271033494667014e-03,5.578375650407240566e-02
