Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
4.000000000000000222e-01,-4.866780825748831418e+00,-2.917300000000000004e+00,2.824750000000000177e-02,1.352630170295605373e-02,2.906765370531649156e-02,1.390820631497893464e-02
4.250000000000000444e-01,-5.105027823875827764e+00,-3.119499999999999940e+00,3.239979999999999943e-02,1.576206847476079032e-02,3.284902048407975506e-02,1.595575713778421556e-02
4.500000000000000111e-01,-3.757888332341277060e+00,-3.068400000000000016e+00,3.620720000000000188e-02,1.785297291864999455e-02,3.685373081701631692e-02,1.816684057683585346e-02
4.750000000000000333e-01,-4.829736478767041596e+00,-3.225099999999999856e+00,4.023120000000000168e-02,2.009921166596669723e-02,4.107408435791972540e-02,2.053703145135354902e-02
5.000000000000000000e-01,-4.067108050408825726e+00,-3.058100000000000041e+00,4.441819999999999796e-02,2.246762346092300716e-02,4.550115852599779381e-02,2.305937156662399984e-02
5.250000000000000222e-01,-3.905654529330690128e+00,-2.938299999999999912e+00,4.876930000000000154e-02,2.495820830351891048e-02,5.012515836774721067e-02,2.572461404981600183e-02
5.500000000000000444e-01,-3.392551821113871213e+00,-2.558899999999999952e+00,5.409839999999999788e-02,2.803696910403690942e-02,5.493580833265689772e-02,2.852157908361342697e-02
5.750000000000000666e-01,-2.718824066302839793e+00,-2.231299999999999617e+00,5.887049999999999922e-02,3.081204261470789352e-02,5.992275535301808814e-02,3.143759490580145394e-02
6.000000000000000888e-01,-3.914685385725699351e+00,-1.938599999999999879e+00,6.376740000000000186e-02,3.367089192947460285e-02,6.507594857893236884e-02,3.445899154854022844e-02
6.250000000000000000e-01,-2.416081682713953072e+00,-1.436300000000000132e+00,6.878979999999999817e-02,3.660304507282508002e-02,7.038596361526446021e-02,3.757161603354228913e-02
6.500000000000000222e-01,-7.328385366455488770e-01,-1.006299999999999972e+00,7.486150000000001137e-02,4.014082746661758877e-02,7.584424915433077286e-02,4.076134412877955443e-02
6.750000000000000444e-01,-2.819060169027821861e+00,-7.133000000000000451e-01,8.023800000000000376e-02,4.325973083993145396e-02,8.144328673683966235e-02,4.401456876493947679e-02
7.000000000000000666e-01,-1.101556217553951278e+00,-2.142002776815577492e-01,8.662580000000000280e-02,4.693888490313549711e-02,8.717666165397271183e-02,4.731864266440011929e-02
7.250000000000000888e-01,4.646154276772190284e-01,1.080997484978901274e-01,9.221120000000000705e-02,5.012411078802515157e-02,9.303904014455570415e-02,5.066224351074906374e-02
7.500000000000000000e-01,-1.010239763855945494e+00,3.984999999999999654e-01,9.891880000000000117e-02,5.390274861859287170e-02,9.902604056865194071e-02,5.403562396081540431e-02
7.750000000000000222e-01,5.918783514179222216e-01,7.836000000000000743e-01,1.038229000000000096e-01,5.663418889796399680e-02,1.051339858944854572e-01,5.743071615745528463e-02
8.000000000000000444e-01,1.279399356164528101e-01,7.982000000000000206e-01,1.097699000000000036e-01,5.990668124545336232e-02,1.113595385722953163e-01,6.084108140208183829e-02
8.250000000000000666e-01,1.128358442203774015e+00,1.043800000000000061e+00,1.157938999999999913e-01,6.317568293443874550e-02,1.176992424701485546e-01,6.426172101774334233e-02
8.500000000000000888e-01,3.773173124868593464e-01,1.033400000000000096e+00,1.229886999999999925e-01,6.701889794733026373e-02,1.241490177455382704e-01,6.768878350872611915e-02
8.750000000000000000e-01,-1.117817390646344444e+00,7.461999999999999744e-01,1.292923000000000266e-01,7.033502352611947783e-02,1.307036621662348019e-01,7.111921073646595981e-02
9.000000000000000222e-01,1.570226265388187326e+00,8.641999999999999682e-01,1.356464000000000003e-01,7.363195048313676827e-02,1.373564051591453228e-01,7.455036478144953793e-02
9.250000000000000444e-01,-1.238730223495671412e+00,3.457999999999999963e-01,1.420520999999999867e-01,7.691142414763411927e-02,1.440985479111412948e-01,7.797967477096898192e-02
9.500000000000000666e-01,8.655457135714363925e-01,2.331000000000000016e-01,1.507563999999999849e-01,8.130267254565184953e-02,1.509192143845326239e-01,8.140434237344797153e-02
9.750000000000000888e-01,1.113852589134277205e+00,1.889999999999997585e-02,1.562769999999999992e-01,8.405331144679491218e-02,1.578052356261399336e-01,8.482114044671464070e-02
1.000000000000000000e+00,-2.296984903176173987e+00,-5.879000000000000892e-01,1.629046000000000105e-01,8.732405846503230040e-02,1.647411862452051734e-01,8.822632493800623699e-02
1.025000000000000133e+00,-1.403571205084921392e-01,-5.024999999999999467e-01,1.695334000000000008e-01,9.056338955673376434e-02,1.717095801831202140e-01,9.161565781680891529e-02
1.050000000000000044e+00,-9.917365632962246158e-01,-1.002399999999999958e+00,1.773272000000000181e-01,9.434028205804950717e-02,1.786912128367528219e-01,9.498451874443657184e-02
1.074999999999999956e+00,-2.029318506715436676e+00,-9.977000000000000313e-01,1.851569000000000131e-01,9.810495725460127714e-02,1.856656166197774571e-01,9.832807472123911152e-02
1.100000000000000089e+00,-2.507638594684264977e+00,-1.184000000000000163e+00,1.917986999999999886e-01,1.012797111639789499e-01,1.926115879032083700e-01,1.016414823220166547e-01
1.125000000000000000e+00,-4.451280319901995686e-01,-1.188200000000000145e+00,1.994682000000000122e-01,1.049344306176550751e-01,1.995077482106553668e-01,1.049201099016689315e-01
1.150000000000000133e+00,-9.540795836346651626e-01,-1.212900000000000089e+00,2.048987000000000169e-01,1.075175179106066942e-01,2.063331131630513904e-01,1.081597748486610860e-01
1.175000000000000044e+00,-8.257902316496741335e-01,-9.900999999999999801e-01,2.123659000000000241e-01,1.110675176091631411e-01,2.130676469495354497e-01,1.113569841155300083e-01
1.200000000000000178e+00,-8.489587463691631308e-01,-8.751999999999999780e-01,2.176092000000000026e-01,1.135650837687670334e-01,2.196927752206064011e-01,1.145091497438569944e-01
1.225000000000000089e+00,4.281164461570894364e-01,-4.692000000000000060e-01,2.248745999999999801e-01,1.170382889802357440e-01,2.261918237871680115e-01,1.176147421812383381e-01
1.250000000000000000e+00,7.020242759172359848e-02,2.699999999999985831e-03,2.320624000000000020e-01,1.204992768869404957e-01,2.325503528167341682e-01,1.206733536017372266e-01
1.275000000000000133e+00,6.329994753148159292e-01,5.171000000000000041e-01,2.381075000000000275e-01,1.234349206887949690e-01,2.387563651472250081e-01,1.236856623854941384e-01
1.300000000000000044e+00,2.027536026910906397e+00,1.006199999999999983e+00,2.458709000000000033e-01,1.272519557629065712e-01,2.448003756438204281e-01,1.266533007314617487e-01
1.325000000000000178e+00,5.788233310710726859e-02,1.174399999999999888e+00,2.505186999999999831e-01,1.295662623510510647e-01,2.506753326166883955e-01,1.295786240121019339e-01
1.350000000000000089e+00,2.418456933943635701e+00,1.579499999999999904e+00,2.558030000000000026e-01,1.322296347895944024e-01,2.563763867055863233e-01,1.324643747818559925e-01
1.375000000000000000e+00,3.481614061380155611e+00,1.983199999999999852e+00,2.600294000000000216e-01,1.343973337205713603e-01,2.619005153281092069e-01,1.353132431889650655e-01
1.400000000000000133e+00,1.476089687472528222e+00,2.236600000000000144e+00,2.650657999999999626e-01,1.370292902325788154e-01,2.672460325554561478e-01,1.381273518271827760e-01
1.425000000000000044e+00,4.343246294159883725e+00,2.681000000000000050e+00,2.701024000000000203e-01,1.397188426099020553e-01,2.724120333692854889e-01,1.409077197725347730e-01
1.450000000000000178e+00,2.678957662854646316e+00,2.669700000000000184e+00,2.759023999999999921e-01,1.428866152022717773e-01,2.773978244775952562e-01,1.436537670847707615e-01
1.475000000000000089e+00,2.702225542949686421e+00,2.773300000000000320e+00,2.807262000000000368e-01,1.455814035673510254e-01,2.822023829246458893e-01,1.463629058656891746e-01
1.500000000000000000e+00,5.466209023766662511e+00,2.703000000000000291e+00,2.853314000000000128e-01,1.482081240916024722e-01,2.868238735369808001e-01,1.490302454432324564e-01
1.525000000000000133e+00,2.422446036873383335e+00,2.234700000000000131e+00,2.897085999999999828e-01,1.507580501287661967e-01,2.912592562043117006e-01,1.516484329554977917e-01
1.550000000000000044e+00,2.905811552133867437e+00,2.014100000000000001e+00,2.945749000000000284e-01,1.536587873455807773e-01,2.955040174663455810e-01,1.542076522928742532e-01
1.575000000000000178e+00,3.328690703534801010e+00,1.684399999999999897e+00,2.985474000000000183e-01,1.560743230303409113e-01,2.995520553140229580e-01,1.566957990985786697e-01
1.600000000000000089e+00,1.828332557072931630e+00,1.214699999999999891e+00,3.022993999999999959e-01,1.583956109354933972e-01,3.033957280498894016e-01,1.590988313452951775e-01
1.625000000000000000e+00,2.333649457822517981e+00,1.044999999999999929e+00,3.058287000000000089e-01,1.606121790855261910e-01,3.070260548851648230e-01,1.614012713798184118e-01
1.650000000000000133e+00,8.323178919881815130e-01,4.770999999999999686e-01,3.096955000000000680e-01,1.630730933308381925e-01,3.104330378862176776e-01,1.635868173706885864e-01
1.675000000000000044e+00,1.607987099322939928e+00,3.296000000000000041e-01,3.127931999999999935e-01,1.650645140073637163e-01,3.136060690095518466e-01,1.656390166829482258e-01
1.700000000000000178e+00,1.161479218632452071e+00,1.324000000000000177e-01,3.156553000000000275e-01,1.669163083437296968e-01,3.165343927550733905e-01,1.675419606573171627e-01
1.725000000000000089e+00,-2.966363839408696634e-01,-5.159999999999997228e-02,3.182716999999999907e-01,1.686145137059201771e-01,3.192076055752665065e-01,1.692809711014076901e-01
1.750000000000000000e+00,1.426620135562233660e+00,1.345999999999999974e-01,3.213971999999999940e-01,1.706408409674855797e-01,3.216161750160018151e-01,1.708432523006734316e-01
1.775000000000000133e+00,1.361144267762548044e+00,1.355000000000000093e-01,3.231372000000000133e-01,1.717648330057699457e-01,3.237519512577399228e-01,1.722184760662903713e-01
1.800000000000000044e+00,5.446403559038354159e-01,4.189999999999999836e-01,3.252701000000000064e-01,1.731296804808295231e-01,3.256086308751424130e-01,1.733992598620508196e-01
1.825000000000000178e+00,1.957080419311697517e+00,7.700000000000000178e-01,3.265724000000000404e-01,1.739517305585188411e-01,3.271821287259683575e-01,1.743814984324313921e-01
1.850000000000000089e+00,2.035107141768831784e+00,1.170700000000000074e+00,3.280953000000000341e-01,1.748942083545957649e-01,3.284708218357748621e-01,1.751645189842473416e-01
1.875000000000000000e+00,2.365681228000338088e+00,1.709899999999999975e+00,3.291264999999999885e-01,1.755120549098017901e-01,3.294756437797237703e-01,1.757510445954629796e-01
1.900000000000000133e+00,2.720922425880107021e+00,2.097500000000000142e+00,3.300063000000000302e-01,1.760147097343761347e-01,3.302000217126634385e-01,1.761469648206671623e-01
1.925000000000000044e+00,3.637265570263818137e+00,2.587900000000000311e+00,3.304828999999999684e-01,1.762625464881593385e-01,3.306496563821633705e-01,1.763609237324963164e-01
1.950000000000000178e+00,4.588402586577538855e+00,3.081600000000000339e+00,3.307237000000000093e-01,1.763463222922550533e-01,3.308321507889777080e-01,1.764037461749763669e-01
1.975000000000000089e+00,4.392908927585446932e+00,3.414400000000000102e+00,3.306976999999999833e-01,1.762834904391832880e-01,3.307565027180914274e-01,1.762877371369065693e-01
2.000000000000000000e+00,5.029792479106999004e+00,3.674200000000000355e+00,3.304602999999999846e-01,1.760862682337079044e-01,3.304324933993643132e-01,1.760259071671389786e-01
2.024999999999999911e+00,6.020590564838392389e+00,3.889900000000000357e+00,3.299016000000000171e-01,1.756935691520091769e-01,3.298700235706105155e-01,1.756311926886912067e-01
2.050000000000000266e+00,5.086124777218536508e+00,3.880700000000000038e+00,3.291806999999999928e-01,1.752258209124747113e-01,3.290784582801237201e-01,1.751157440179719194e-01
2.075000000000000178e+00,4.632864406846849192e+00,3.864100000000000090e+00,3.282483999999999957e-01,1.746498622593165850e-01,3.280660351919342799e-01,1.744903383815681608e-01
2.100000000000000089e+00,5.375112108400197819e+00,3.688200000000000145e+00,3.271247999999999934e-01,1.739796558265507276e-01,3.268393716398622639e-01,1.737639449972362415e-01
2.125000000000000000e+00,5.068448040015412381e+00,3.344300000000000050e+00,3.255698000000000203e-01,1.730860472495296398e-01,3.254030873638372179e-01,1.729434426154779492e-01
2.149999999999999911e+00,4.014423162116398380e+00,2.881499999999999950e+00,3.240130999999999983e-01,1.722203639405404663e-01,3.237595540693309348e-01,1.720334822915100259e-01
2.175000000000000266e+00,4.077715194814049759e+00,2.413200000000000234e+00,3.219448999999999783e-01,1.710998625607601242e-01,3.219087862901169328e-01,1.710364957259427887e-01
2.200000000000000178e+00,3.205444697562732426e+00,1.923200000000000021e+00,3.203185000000000060e-01,1.702376699102749191e-01,3.198484879658580193e-01,1.699528547645315912e-01
2.225000000000000089e+00,2.377803963684385735e+00,1.562999999999999945e+00,3.178180999999999923e-01,1.689408902760431430e-01,3.175742590867730031e-01,1.687811788547451397e-01
2.250000000000000000e+00,2.009194640568087831e+00,9.998000000000000220e-01,3.150186999999999848e-01,1.675184469356677530e-01,3.150799506295702823e-01,1.675187671170246806e-01
2.274999999999999911e+00,2.283258722213578285e+00,7.514000000000000679e-01,3.128377999999999992e-01,1.664276161531713094e-01,3.123581407699312917e-01,1.661621106871668530e-01
2.300000000000000266e+00,1.439526380563625807e+00,5.555999999999999828e-01,3.100448000000000093e-01,1.650470607148437630e-01,3.094006949125635009e-01,1.647074282552369595e-01
2.325000000000000178e+00,7.856563572727420786e-01,3.588999999999999968e-01,3.065210999999999908e-01,1.633279114016293609e-01,3.061993674539572607e-01,1.631511671946654918e-01
2.350000000000000089e+00,2.033137811114950733e+00,4.002000000000000002e-01,3.026888999999999830e-01,1.614830983822713451e-01,3.027464042470769390e-01,1.614904234574693065e-01
2.375000000000000000e+00,1.542923336722902272e+00,4.616999999999999993e-01,2.997792000000000234e-01,1.600955616269358617e-01,2.990351104295947970e-01,1.597232511558371038e-01
2.400000000000000355e+00,1.192842864706715078e+00,6.360999999999999988e-01,2.960769999999999791e-01,1.583467417164375335e-01,2.950603562272771652e-01,1.578488510328145689e-01
2.425000000000000266e+00,1.950392234693838933e+00,9.319999999999999396e-01,2.921032000000000073e-01,1.564879660630635883e-01,2.908190005672686707e-01,1.558676404564869333e-01
2.450000000000000178e+00,2.605361822134628191e+00,1.278599999999999959e+00,2.870950999999999920e-01,1.541666781579111301e-01,2.863102173871291956e-01,1.537812151983425357e-01
2.475000000000000089e+00,3.667062147891187784e+00,1.659699999999999953e+00,2.825111000000000150e-01,1.520618110800059652e-01,2.815357132177202515e-01,1.515922174706971770e-01
2.500000000000000000e+00,4.225802050688399092e+00,2.179400000000000226e+00,2.777258000000000226e-01,1.498836401735170465e-01,2.764998281180589546e-01,1.493041268113551867e-01
2.525000000000000355e+00,3.625093118335061870e+00,2.591099999999999959e+00,2.727363000000000426e-01,1.476304201091923618e-01,2.712095159042703929e-01,1.469209901204130142e-01
2.550000000000000266e+00,4.385157130059486263e+00,3.276400000000000201e+00,2.666005999999999654e-01,1.448797812080492853e-01,2.656742051641150515e-01,1.444471066878762755e-01
2.575000000000000178e+00,5.058894679874933686e+00,3.542499999999999982e+00,2.610841000000000411e-01,1.424258482797452485e-01,2.599055514299313252e-01,1.418866886523398596e-01
2.600000000000000089e+00,5.371682738603255736e+00,3.927300000000000235e+00,2.544430000000000303e-01,1.394849684901348363e-01,2.539171018293981397e-01,1.392435287689429146e-01
2.625000000000000000e+00,4.813154274554062084e+00,4.097199999999999953e+00,2.495609000000000022e-01,1.373312321931738078e-01,2.477239018868001852e-01,1.365207188362213553e-01
2.650000000000000355e+00,6.078752574040449552e+00,4.201200000000000045e+00,2.414440999999999948e-01,1.337567978850894290e-01,2.413420762691624033e-01,1.337204630011165074e-01
2.675000000000000266e+00,5.667026012108483890e+00,4.225900000000000212e+00,2.362013000000000029e-01,1.314477272847009159e-01,2.347884119297898864e-01,1.308440159524217605e-01
2.700000000000000178e+00,4.311290957975590921e+00,3.928000000000000380e+00,2.298165000000000346e-01,1.286307658719820779e-01,2.280799668119580514e-01,1.278917529394781316e-01
2.725000000000000089e+00,4.954702865030781389e+00,3.705600000000000005e+00,2.233292999999999806e-01,1.257562085939474272e-01,2.212337233597370945e-01,1.248633593977930695e-01
2.750000000000000000e+00,3.782379238371222474e+00,3.207200000000000273e+00,2.144440000000000235e-01,1.217890752041643071e-01,2.142663051005777031e-01,1.217581222085548365e-01
2.775000000000000355e+00,3.080121730148861037e+00,2.694900000000000073e+00,2.087726999999999777e-01,1.192339131792446161e-01,2.071937743261011433e-01,1.185753086970685322e-01
2.800000000000000266e+00,4.594536437915699878e+00,2.288899999999999935e+00,2.007868000000000153e-01,1.156001376765924266e-01,2.000315239732503303e-01,1.153146189624282003e-01
2.825000000000000178e+00,8.827974347060958404e-01,1.329800000000000093e+00,1.938906999999999714e-01,1.124218931087107437e-01,1.927942648741951259e-01,1.119766834756043272e-01
2.850000000000000089e+00,1.198740433464267063e+00,9.795000000000000373e-01,1.857698000000000127e-01,1.086292926441270734e-01,1.854960952806213592e-01,1.085635590031874126e-01
2.875000000000000000e+00,2.918195230314359345e-01,3.845000000000000084e-01,1.788066000000000100e-01,1.053341110163617672e-01,1.781506290824735328e-01,1.050791657048635308e-01
2.900000000000000355e+00,4.255357442729369999e-01,2.689999999999997254e-02,1.718187000000000186e-01,1.019848241817846585e-01,1.707711542431340768e-01,1.015296120803684810e-01
2.925000000000000266e+00,7.696558022218825956e-02,-3.200999999999999956e-01,1.647534999999999972e-01,9.855874286011979957e-02,1.633707933044068472e-01,9.792336932129483418e-02
2.950000000000000178e+00,-1.087203009806574583e+00,-6.723000000000001197e-01,1.563984000000000207e-01,9.445721911793311665e-02,1.559626431946371239e-01,9.427127727408513014e-02
2.975000000000000089e+00,1.073852029663911356e+00,-7.508000000000001339e-01,1.492068000000000005e-01,9.089325678536068487e-02,1.485598796242885433e-01,9.058638362799309451e-02
3.000000000000000000e+00,-2.887487148322246955e-01,-8.286000000000000032e-01,1.432688000000000017e-01,8.793143304472632316e-02,1.411758177517482560e-01,8.688362957542224152e-02
3.025000000000000355e+00,-4.885234258461894630e-01,-8.144000000000000128e-01,1.350337999999999816e-01,8.380372936375972415e-02,1.338239240397317287e-01,8.317939971977696134e-02
3.050000000000000266e+00,-1.223853784623483820e+00,-5.596000000000000973e-01,1.268191999999999930e-01,7.967253502428914280e-02,1.265177766512972091e-01,7.949095862356865549e-02
3.075000000000000178e+00,-1.880316306172381546e-01,-4.333999999999999519e-01,1.198174999999999935e-01,7.615395125226857853e-02,1.192709753772150660e-01,7.583580548699442314e-02
3.100000000000000089e+00,-1.992478596037287608e-01,-1.022000000000000269e-01,1.140716000000000091e-01,7.327241265722593544e-02,1.120970065213980071e-01,7.223098927136120673e-02
3.125000000000000000e+00,1.029920964853390908e+00,9.899999999999996303e-02,1.072776000000000146e-01,6.987949259134897118e-02,1.050090725288478771e-01,6.869243364559703136e-02
3.150000000000000355e+00,4.227613382884626292e-01,6.500000000000000222e-01,9.942650000000000099e-02,6.599089901790559931e-02,9.801990013777887867e-02,6.523432073530344155e-02
3.175000000000000266e+00,1.865568293247378939e+00,7.242999999999999439e-01,9.276900000000000424e-02,6.272538798742420540e-02,9.114154287998894877e-02,6.186857402045130988e-02
3.200000000000000178e+00,9.898307866199319571e-01,9.747999999999998888e-01,8.518670000000000408e-02,5.904797925347216037e-02,8.438519087218371295e-02,5.860446666991579734e-02
3.225000000000000089e+00,1.059793783053723182e+00,1.214299999999999935e+00,7.989269999999999705e-02,5.651201585032439301e-02,7.776099348338562367e-02,5.544836881391650846e-02
3.250000000000000000e+00,8.222750243113726709e-01,1.310799999999999965e+00,7.259440000000000337e-02,5.306149991913160918e-02,7.127789524007226152e-02,5.240364270210904479e-02
3.275000000000000355e+00,1.943378920645366659e+00,1.332300000000000040e+00,6.645020000000000093e-02,5.019741461660891246e-02,6.494348857462660385e-02,4.947069768098292381e-02
3.300000000000000266e+00,1.333167782856343742e+00,1.124100000000000099e+00,5.950030000000000596e-02,4.699822609770330784e-02,5.876389678213099488e-02,4.664721639021050109e-02
3.325000000000000178e+00,1.605380831658149043e+00,1.023700000000000054e+00,5.281090000000000784e-02,4.395786254072918398e-02,5.274370873303751983e-02,4.392854942244497907e-02
3.350000000000000089e+00,-4.579670784937484584e-01,6.129000000000000004e-01,4.729150000000000020e-02,4.147600434439324690e-02,4.688598725709604981e-02,4.130825201537062508e-02
3.375000000000000000e+00,-6.941564287492552054e-02,4.202000000000000179e-01,4.192449999999999649e-02,3.907792195215303854e-02,4.119236429990574128e-02,3.877871699757804574e-02
3.400000000000000355e+00,6.472892310507633029e-02,-7.249999999999995337e-02,3.752840000000000342e-02,3.712315318991938479e-02,3.566322082509831154e-02,3.633185131950687763e-02
3.425000000000000266e+00,-5.404328465390374481e-01,-5.141999999999999904e-01,3.232680000000000969e-02,3.481582791878288369e-02,3.029793486579531250e-02,3.395974666183169260e-02
3.450000000000000178e+00,-5.800990977120955572e-01,-8.439000000000000945e-01,2.636700000000000502e-02,3.217165410201147657e-02,2.509517418383465370e-02,3.165530155430363451e-02
3.475000000000000089e+00,-2.161578821770974823e+00,-1.214700000000000113e+00,2.138920000000000404e-02,2.995857661048266507e-02,2.005321171578737863e-02,2.941275876119411881e-02
3.500000000000000000e+00,-1.042050777533092720e+00,-1.327800000000000091e+00,1.659650000000000708e-02,2.782054827678961603e-02,1.517024755190650442e-02,2.722812718496306003e-02
3.525000000000000355e+00,-2.686442791977543543e+00,-1.564300000000000024e+00,1.198980000000000185e-02,2.575582377168032094e-02,1.044472592037053692e-02,2.509946570389422552e-02
3.550000000000000266e+00,-2.317280355071446696e+00,-1.661899999999999933e+00,6.795500000000004662e-03,2.341359191550393057e-02,5.875638302666390950e-03,2.302701982919725179e-02
3.575000000000000178e+00,-1.295513058532093087e+00,-1.603399999999999936e+00,2.489400000000003589e-03,2.146056848252227492e-02,1.462805273988936321e-03,2.101321845598614832e-02
3.600000000000000089e+00,-3.375012182983313291e+00,-1.741199999999999859e+00,-2.313299999999998170e-03,1.927367092977338298e-02,-2.792869669779916332e-03,1.906255052559613708e-02
3.625000000000000000e+00,-1.042669723533019344e+00,-1.434300000000000130e+00,-5.601500000000001443e-03,1.777268777305825859e-02,-6.889182475162546233e-03,1.718134330950090577e-02
3.650000000000000355e+00,-1.249689487918623554e+00,-1.318599999999999994e+00,-1.004429999999999212e-02,1.574810584074483669e-02,-1.082245972693115718e-02,1.537745499635468499e-02
3.675000000000000266e+00,-2.295711210193545071e+00,-1.140300000000000091e+00,-1.429560000000000726e-02,1.381777168803910612e-02,-1.458745580253201571e-02,1.365988452391230477e-02
3.700000000000000178e+00,-6.515143156297775739e-01,-7.817000000000000615e-01,-1.774279999999998914e-02,1.226791931226814229e-02,-1.817733105057475762e-02,1.203830533607599777e-02
3.725000000000000089e+00,-1.016656779750462203e+00,-5.692000000000001503e-01,-2.047530000000000530e-02,1.105317015288008811e-02,-2.158371362890986606e-02,1.052255140128072718e-02
3.750000000000000000e+00,-1.585074753287969651e+00,-3.962000000000000521e-01,-2.410820000000001018e-02,9.466665862817243843e-03,-2.479683017253729582e-02,9.122111187825684281e-03
3.775000000000000355e+00,1.672961389944923605e-01,3.170000000000000595e-02,-2.750559999999998770e-02,8.021533242165939173e-03,-2.780568023454317583e-02,7.845697352484913220e-03
3.800000000000000266e+00,3.185609306527388274e-01,1.307999999999999718e-01,-3.018899999999999362e-02,6.916739825653528059e-03,-3.059823438767809989e-02,6.700944194045864791e-03
3.825000000000000178e+00,9.321449521633530244e-01,4.131000000000000227e-01,-3.304279999999999717e-02,5.787511799613197228e-03,-3.316165112348611749e-02,5.694249789064357442e-03
3.850000000000000089e+00,-2.091210547165977540e-01,4.008999999999999786e-01,-3.525149999999999118e-02,4.960225734167884870e-03,-3.548251989773276716e-02,4.830747928432384611e-03
3.875000000000000000e+00,1.312592770707337042e+00,4.566999999999999948e-01,-3.690809999999999230e-02,4.373795105497789958e-03,-3.754713721438059787e-02,4.114382852039261823e-03
3.900000000000000355e+00,1.677599109263862465e+00,4.209999999999999853e-01,-3.866769999999999929e-02,3.796091123087666930e-03,-3.934181145170230487e-02,3.548063908522421529e-03
3.925000000000000266e+00,-9.862201608130075625e-01,2.084999999999999909e-01,-4.017820000000000419e-02,3.356268151585095529e-03,-4.085318114956106722e-02,3.133881952810599770e-03
3.950000000000000178e+00,-4.531941226878141160e-01,-7.390000000000002123e-02,-4.161449999999999178e-02,3.019419605950189947e-03,-4.206853042263748038e-02,2.873364146863682453e-03
3.975000000000000089e+00,-4.201811530903368785e-01,-4.043000000000000482e-01,-4.268149999999999722e-02,2.872811948782666436e-03,-4.297609367989409929e-02,2.767732622720601391e-03
4.000000000000000000e+00,-2.197465113933342984e+00,-7.997000000000000774e-01,-4.328270000000000728e-02,2.902482546066570065e-03,-4.356535055543958590e-02,2.818127123671591329e-03
4.025000000000000355e+00,-2.313778544540760151e+00,-1.123500000000000165e+00,-4.357939999999999037e-02,3.078760800517997206e-03,-4.382731191232554918e-02,3.025760330614533748e-03
4.049999999999999822e+00,-2.398808047184936676e+00,-1.455000000000000071e+00,-4.356260000000000687e-02,3.405137370640936700e-03,-4.375478820417045417e-02,3.391994502912855630e-03
