Time(s),Fb_Right_Filtered(N),Mb_Right_Filtered(Nm),Fb_Left_Filtered(N),Mb_Left_Filtered(Nm),Fb_Right_Raw(N),Mb_Right_Raw(Nm),Fb_Left_Raw(N),Mb_Left_Raw(Nm),Ext_Force_Body(N),Ext_Moment_Body(Nm),X_Num_Right_Interface(m),X_Exp_Right_Interface(m),X_Cmd_Right_Interface(m),Rz_Num_Right_Interface(rad),Rz_Exp_Right_Interface(rad),Rz_Cmd_Right_Interface(rad),X_Num_Left_Interface(m),X_Exp_Left_Interface(m),X_Cmd_Left_Interface(m),Rz_Num_Left_Interface(rad),Rz_Exp_Left_Interface(rad),Rz_Cmd_Left_Interface(rad),X_Body_COM(m),Rz_Body(rad)
2.500000000000000000e-01,-2.049657993064496697e+00,-7.476517102275986870e-01,-1.007361299159134971e+00,-1.485342847992025261e-01,-1.746374780099214208e+00,-7.873000000000001108e-01,-8.846736229582188304e-01,-1.733999999999999986e-01,4.037464701941786984e+02,6.475996194456593003e+01,1.129577408228777183e-02,1.102670000000000559e-02,1.129666905749034111e-02,4.989046215277757011e-03,4.895648551844094566e-03,4.985671934687539719e-03,6.306727867010013949e-03,6.248699999999999394e-03,6.311174472371074672e-03,4.989046215277757011e-03,4.993386989955776907e-03,4.985321132797678259e-03,8.801250974648892889e-03,4.989046215277757011e-03
2.750000000000000222e-01,-2.502383085257058326e+00,-1.160204523983041858e+00,-1.278730160007205185e+00,-3.438822391893264219e-01,-3.003227168711443795e+00,-1.202600000000000113e+00,-9.531178040950711861e-01,-3.662999999999999590e-01,4.006974362380888692e+02,6.978413825265810999e+01,1.366729979284929397e-02,1.366020000000000428e-02,1.366753820500992735e-02,6.103737113421724841e-03,6.138322979264056872e-03,6.097998316988547697e-03,7.563562679427569130e-03,7.403700000000000905e-03,7.569742550979650757e-03,6.103737113421724841e-03,6.024876577884425398e-03,6.097652585338577368e-03,1.061543123613843155e-02,6.103737113421724841e-03
3.000000000000000444e-01,-2.952588295583983058e+00,-1.570466030878307606e+00,-1.557578964816967115e+00,-5.399242318490795611e-01,-2.977688946173698170e+00,-1.537400000000000100e+00,-1.851373543125344412e+00,-5.415999999999999703e-01,3.960222153077618259e+02,7.454230435858931969e+01,1.627445757243705868e-02,1.528749999999999380e-02,1.627369120910749159e-02,7.359268369423394192e-03,6.920230484157517334e-03,7.350510650234981513e-03,8.915189203013665353e-03,8.672300000000007780e-03,8.923399456893965631e-03,7.359268369423394192e-03,7.208209810736580445e-03,7.350217248272453846e-03,1.259482338772536202e-02,7.359268369423394192e-03
3.250000000000000111e-01,-3.384263256334099523e+00,-1.961975663201840803e+00,-1.813942344448201238e+00,-7.305272191995202391e-01,-3.382334524293442168e+00,-1.885900000000000132e+00,-2.103475460235545658e+00,-7.027999999999999803e-01,3.895226850356444288e+02,7.871986309103431267e+01,1.911913754031895757e-02,1.882049999999999695e-02,1.911699528927965699e-02,8.763955481487827395e-03,8.656833089891874389e-03,8.751512561173626151e-03,1.035518205883112844e-02,1.004900000000000758e-02,1.036570532759896121e-02,8.763955481487827395e-03,8.548622676268225959e-03,8.751331451927716817e-03,1.473715979957504300e-02,8.763955481487827395e-03
3.500000000000000333e-01,-3.783524856143235304e+00,-2.321697385949121450e+00,-2.025473669649742181e+00,-9.132953681721159844e-01,-3.821618965816218072e+00,-2.384099999999999664e+00,-1.853083387795617432e+00,-8.798000000000000265e-01,3.811581321823623512e+02,8.202659448333047010e+01,2.220192569603973362e-02,2.174599999999999450e-02,2.219803393473160358e-02,1.032496102327716721e-02,1.013338163707907733e-02,1.030817249359619603e-02,1.187696467276256815e-02,1.151460000000000157e-02,1.189007175171561195e-02,1.032496102327716721e-02,1.004087918672337890e-02,1.030817576987270306e-02,1.703944518440115088e-02,1.032496102327716721e-02
3.750000000000000000e-01,-4.129867094307142494e+00,-2.636552613700300363e+00,-2.184772702082109497e+00,-1.085226887660245776e+00,-3.377920136556607833e+00,-2.600499999999999812e+00,-2.129371825031776577e+00,-1.123099999999999987e+00,3.710463277139124898e+02,8.421561670186439130e+01,2.552182073089988637e-02,2.490170000000000577e-02,2.551582579109561155e-02,1.204773148278994767e-02,1.176351915844178232e-02,1.202596323849427010e-02,1.347408924810994044e-02,1.304089999999999416e-02,1.349004107180522445e-02,1.204773148278994767e-02,1.166229006182611071e-02,1.202623433531080713e-02,1.949795498950491340e-02,1.204773148278994767e-02
4.000000000000000222e-01,-4.390670519230698510e+00,-2.892231385075323402e+00,-2.294186962807263974e+00,-1.239881744977804345e+00,-4.866780825748831418e+00,-2.917300000000000004e+00,-2.150582511155542775e+00,-1.214500000000000135e+00,3.594530606766310257e+02,8.509946714301894133e+01,2.907606643072201125e-02,2.824750000000000177e-02,2.906765370531649156e-02,1.393554062375038441e-02,1.352630170295605373e-02,1.390820631497893464e-02,1.514052580697162857e-02,1.462399999999999638e-02,1.515957117532854004e-02,1.393554062375038441e-02,1.342332727708838921e-02,1.390883882554814002e-02,2.210829611884682078e-02,1.393554062375038441e-02
4.250000000000000444e-01,-4.530071706632541328e+00,-3.074240393309107588e+00,-2.355883054209048311e+00,-1.367201968361118292e+00,-5.105027823875827764e+00,-3.119499999999999940e+00,-2.401733922612123706e+00,-1.396500000000000075e+00,3.467708669469504912e+02,8.456213633183894274e+01,3.286011794218866855e-02,3.239979999999999943e-02,3.284902048407975506e-02,1.598917951164720297e-02,1.576206847476079032e-02,1.595575713778421556e-02,1.687093843054146558e-02,1.655700000000000227e-02,1.689330638317992905e-02,1.598917951164720297e-02,1.567480201216107233e-02,1.595685299821535119e-02,2.486552818636506706e-02,1.598917951164720297e-02
4.500000000000000111e-01,-4.527709818263526920e+00,-3.169850552171006974e+00,-2.367588246892029513e+00,-1.455380687804317397e+00,-3.757888332341277060e+00,-3.068400000000000016e+00,-2.484059604845467728e+00,-1.442700000000000315e+00,3.334883990233905138e+02,8.256618896992002021e+01,3.686773707341494538e-02,3.620720000000000188e-02,3.685373081701631692e-02,1.820680132062054563e-02,1.785297291864999455e-02,1.816684057683585346e-02,1.866093575279439976e-02,1.829250000000000320e-02,1.868682416422191503e-02,1.820680132062054563e-02,1.779014106557820149e-02,1.816850752106563896e-02,2.776433641310467257e-02,1.820680132062054563e-02
4.750000000000000333e-01,-4.391762402264999920e+00,-3.170068778805006815e+00,-2.326377971980698955e+00,-1.493580554913725766e+00,-4.829736478767041596e+00,-3.225099999999999856e+00,-2.292414224988453597e+00,-1.474000000000000199e+00,3.201525000350874279e+02,7.915447425030674822e+01,4.109119363061500274e-02,4.023120000000000168e-02,4.107408435791972540e-02,2.058390934117405868e-02,2.009921166596669723e-02,2.053703145135354902e-02,2.050728428944094059e-02,2.008889999999999634e-02,2.053684800812315830e-02,2.058390934117405868e-02,2.005732376391883634e-02,2.053937984781197337e-02,3.079923896002796993e-02,2.058390934117405868e-02
5.000000000000000000e-01,-4.156187151689615611e+00,-3.071592417807635478e+00,-2.234529494412421879e+00,-1.474594255187958947e+00,-4.067108050408825726e+00,-3.058100000000000041e+00,-2.406938163020198029e+00,-1.496500000000000163e+00,3.073255297163334490e+02,7.444633284360682524e+01,4.552154475370806530e-02,4.441819999999999796e-02,4.550115852599779381e-02,2.311347386156565806e-02,2.246762346092300716e-02,2.305937156662399984e-02,2.240807089214240377e-02,2.192170000000000230e-02,2.244141335430490172e-02,2.311347386156565806e-02,2.244318885139508571e-02,2.306251089998906031e-02,3.396480782292523454e-02,2.311347386156565806e-02
5.250000000000000222e-01,-3.864771733382521113e+00,-2.878528961177463596e+00,-2.100756751270501876e+00,-1.396824825092841893e+00,-3.905654529330690128e+00,-2.938299999999999912e+00,-1.809272639427350837e+00,-1.414600000000000080e+00,2.955408112688818392e+02,6.862861930325340154e+01,5.014896872389632693e-02,4.876930000000000154e-02,5.012515836774721067e-02,2.578616756185898515e-02,2.495820830351891048e-02,2.572461404981600183e-02,2.436280116203733831e-02,2.379320000000000046e-02,2.439997315349771642e-02,2.578616756185898515e-02,2.494599099875495149e-02,2.572864936132520861e-02,3.725588494296683262e-02,2.578616756185898515e-02
5.500000000000000444e-01,-3.551408522645043142e+00,-2.602837975748072630e+00,-1.935977211443234758e+00,-1.264932256830225699e+00,-3.392551821113871213e+00,-2.558899999999999952e+00,-1.992846981250498528e+00,-1.258000000000000007e+00,2.852592051655101386e+02,6.194224413764047199e+01,5.496313526462399263e-02,5.409839999999999788e-02,5.493580833265689772e-02,2.859070948696652500e-02,2.803696910403690942e-02,2.852157908361342697e-02,2.637242577765746415e-02,2.605060000000000361e-02,2.641343381862129580e-02,2.859070948696652500e-02,2.803347844553292362e-02,2.852660767399553543e-02,4.066778052114072839e-02,2.859070948696652500e-02
5.750000000000000666e-01,-3.226947994879947323e+00,-2.262571697502375745e+00,-1.748250482744217571e+00,-1.088693031733881655e+00,-2.718824066302839793e+00,-2.231299999999999617e+00,-1.909591482703452359e+00,-1.076299999999999812e+00,2.768297600411301005e+02,5.466526961963911901e+01,5.995359576992025097e-02,5.887049999999999922e-02,5.992275535301808814e-02,3.151430319887572190e-02,3.081204261470789352e-02,3.143759490580145394e-02,2.843929257104452560e-02,2.838849999999999360e-02,2.848411709318615648e-02,3.151430319887572190e-02,3.128677217125035159e-02,3.144370358178753821e-02,4.419644417048238655e-02,3.151430319887572190e-02
6.000000000000000888e-01,-2.880058053260706075e+00,-1.878386562450600206e+00,-1.541493716982365259e+00,-8.804682952373429350e-01,-3.914685385725699351e+00,-1.938599999999999879e+00,-1.290469270287593062e+00,-8.673000000000000709e-01,2.704571450855922308e+02,4.709384213075657755e+01,6.511017304343853784e-02,6.376740000000000186e-02,6.507594857893236884e-02,3.454314783558860152e-02,3.367089192947460285e-02,3.445899154854022844e-02,3.056702520784993979e-02,3.009239999999999832e-02,3.061564574927183591e-02,3.454314783558860152e-02,3.367612791723059024e-02,3.446625464960597490e-02,4.783859912564424055e-02,3.454314783558860152e-02
6.250000000000000000e-01,-2.490532290182613462e+00,-1.469937340356122446e+00,-1.318376555858486787e+00,-6.525598908528559283e-01,-2.416081682713953072e+00,-1.436300000000000132e+00,-1.497223249834308767e+00,-6.621000000000000218e-01,2.661781480256119039e+02,3.952239245852916838e+01,7.042332268118961514e-02,6.878979999999999817e-02,7.038596361526446021e-02,3.766299241173082929e-02,3.660304507282508002e-02,3.757161603354228913e-02,3.276033026945877891e-02,3.218320000000000208e-02,3.281275232360564981e-02,3.766299241173082929e-02,3.661177171908504974e-02,3.758009437025162935e-02,5.159182647532419702e-02,3.766299241173082929e-02
6.500000000000000222e-01,-2.044838738751033613e+00,-1.053636297947695422e+00,-1.084254744682517924e+00,-4.157129103281545501e-01,-7.328385366455488770e-01,-1.006299999999999972e+00,-1.227762318305538169e+00,-4.242000000000000215e-01,2.638489541558818132e+02,3.222457286932930742e+01,7.588443217426046883e-02,7.486150000000001137e-02,7.584424915433077286e-02,4.085969546260704438e-02,4.014082746661758877e-02,4.076134412877955443e-02,3.502473671165343139e-02,3.471769999999999717e-02,3.508101377287641681e-02,4.085969546260704438e-02,4.015304477138154776e-02,4.077108478845484218e-02,5.545458444295695011e-02,4.085969546260704438e-02
6.750000000000000444e-01,-1.546332084447340494e+00,-6.424741832686300391e-01,-8.485176482700058642e-01,-1.791307095690666262e-01,-2.819060169027821861e+00,-7.133000000000000451e-01,-5.293793842065790400e-01,-1.537000000000000588e-01,2.631442406591565941e+02,2.543632361131293251e+01,8.148602417586491009e-02,8.023800000000000376e-02,8.144328673683966235e-02,4.411974720733147920e-02,4.325973083993145396e-02,4.401456876493947679e-02,3.736627696853343783e-02,3.697639999999999955e-02,3.742652272894535920e-02,4.411974720733147920e-02,4.327369347394741106e-02,4.402560555594297459e-02,5.942615057219917396e-02,4.411974720733147920e-02
7.000000000000000666e-01,-1.020452363088277803e+00,-2.477524089537997409e-01,-6.220168281186801984e-01,4.853773512253557743e-02,-1.101556217553951278e+00,-2.142002776815577492e-01,-8.901011254518962357e-01,1.680000000000004406e-02,2.635683695201457795e+02,1.934227833792016682e+01,8.722183706749621346e-02,8.662580000000000280e-02,8.717666165397271183e-02,4.743071061901497215e-02,4.693888490313549711e-02,4.731864266440011929e-02,3.979112644848124825e-02,3.929420000000000135e-02,3.985551577138472107e-02,4.743071061901497215e-02,4.642575810304917089e-02,4.733099688480011530e-02,6.350648175798873085e-02,4.743071061901497215e-02
7.250000000000000888e-01,-5.144569840891907164e-01,1.183564863502161862e-01,-4.128926417252400949e-01,2.581537604446750289e-01,4.646154276772190284e-01,1.080997484978901274e-01,-2.366119925693808690e-01,2.542999999999999705e-01,2.644781890415683279e+02,1.406644274515231352e+01,9.308676623165730579e-02,9.221120000000000705e-02,9.303904014455570415e-02,5.078154156929969715e-02,5.012411078802515157e-02,5.066224351074906374e-02,4.230522466235760171e-02,4.168059999999999821e-02,4.237398543861577160e-02,5.078154156929969715e-02,4.960574800018283798e-02,5.067592480725654353e-02,6.769599544700745375e-02,5.078154156929969715e-02
7.500000000000000000e-01,-8.722129358284452794e-02,4.410697072830452869e-01,-2.252066316946987334e-01,4.397926790237126071e-01,-1.010239763855945494e+00,3.984999999999999654e-01,-3.376523528401301211e-02,4.603999999999999759e-01,2.651162071619360745e+02,9.667735638736596471e+00,9.907666370873273454e-02,9.891880000000000117e-02,9.902604056865194071e-02,5.416276094574704741e-02,5.390274861859287170e-02,5.403562396081540431e-02,4.491390276298569406e-02,4.458859999999999907e-02,4.498730127491447350e-02,5.416276094574704741e-02,5.337565918449058144e-02,5.405063124098307553e-02,7.199528323585921430e-02,5.416276094574704741e-02
7.750000000000000222e-01,2.106483190980761033e-01,7.033065144571317706e-01,-6.286980285217096120e-02,5.834968663598721905e-01,5.918783514179222216e-01,7.836000000000000743e-01,-4.469511288443936969e-01,5.682000000000000384e-01,2.646522267243371402e+02,6.140594264097774868e+00,1.051880129749140774e-01,1.038229000000000096e-01,1.051339858944854572e-01,5.756647589975421447e-02,5.663418889796399680e-02,5.743071615745528463e-02,4.762153707515985601e-02,4.719020000000000853e-02,4.769985759701802358e-02,5.756647589975421447e-02,5.665164219048393623e-02,5.744703869728208512e-02,7.640477502503696672e-02,5.756647589975421447e-02
8.000000000000000444e-01,3.584755969054719271e-01,8.881579726610929759e-01,6.393316682424782238e-02,6.806668286777601828e-01,1.279399356164528101e-01,7.982000000000000206e-01,1.013433902548971921e-01,7.171999999999999487e-01,2.622309762689306467e+02,3.420446842692014044e+00,1.114175146673623829e-01,1.097699000000000036e-01,1.113595385722953163e-01,6.098627546155562656e-02,5.990668124545336232e-02,6.084108140208183829e-02,5.043123920580674935e-02,5.031820000000000737e-02,5.051475846782807477e-02,6.098627546155562656e-02,6.046867726459553838e-02,6.085870034469251233e-02,8.092437693658456610e-02,6.098627546155562656e-02
8.250000000000000666e-01,3.782797796453048478e-01,9.825768208484068067e-01,1.370240542891244806e-01,7.253065406905154777e-01,1.128358442203774015e+00,1.043800000000000061e+00,1.337621308752097622e-02,6.901999999999999247e-01,2.570228652862896297e+02,1.393476441725333359e+00,1.177616302160243433e-01,1.157938999999999913e-01,1.176992424701485546e-01,6.441704337236224542e-02,6.317568293443874550e-02,6.426172101774334233e-02,5.334458684366210485e-02,5.262109999999999704e-02,5.343354858246713440e-02,6.441704337236224542e-02,6.319488155621068304e-02,6.428061138356952475e-02,8.555310852984322756e-02,6.441704337236224542e-02
8.500000000000000888e-01,3.279922808514543209e-01,9.808180111219838571e-01,1.379192343438300772e-01,7.146896598650300803e-01,3.773173124868593464e-01,1.033400000000000096e+00,5.312468396655332104e-01,7.005000000000000115e-01,2.482747661549969109e+02,-9.022858618832327315e-02,1.242161283152530687e-01,1.229886999999999925e-01,1.241490177455382704e-01,6.785472838410583352e-02,6.701889794733026373e-02,6.768878350872611915e-02,5.636139993114723523e-02,5.646540000000000586e-02,5.645600083151457171e-02,6.785472838410583352e-02,6.759136594198440762e-02,6.770891670851758581e-02,9.028876412320015199e-02,6.785472838410583352e-02
8.750000000000000000e-01,2.710467428807525336e-01,8.862508024761157621e-01,6.003938287338223684e-02,6.496559920653959264e-01,-1.117817390646344444e+00,7.461999999999999744e-01,2.682360664619978796e-01,6.952000000000000401e-01,2.353576910458809550e+02,-1.201295557708369266e+00,1.307756644494952603e-01,1.292923000000000266e-01,1.307036621662348019e-01,7.129609190303633215e-02,7.033502352611947783e-02,7.111921073646595981e-02,5.947957254645892117e-02,5.946770000000000528e-02,5.957997129833206285e-02,7.129609190303633215e-02,7.090923685002561982e-02,7.114055747126148133e-02,9.512761849797708724e-02,7.129609190303633215e-02
9.000000000000000222e-01,2.362255006532646140e-01,7.109367567067377269e-01,-8.573448771908354082e-02,5.348959492515319436e-01,1.570226265388187326e+00,8.641999999999999682e-01,-7.101224852321981196e-01,4.899000000000000021e-01,2.178083936826548950e+02,-2.114775644741667016e+00,1.374334046017532673e-01,1.356464000000000003e-01,1.373564051591453228e-01,7.473843072535076015e-02,7.363195048313676827e-02,7.455036478144953793e-02,6.269497387640252106e-02,6.253499999999999337e-02,6.280132630693180396e-02,7.473843072535076015e-02,7.420267314853892793e-02,7.457289815165299429e-02,1.000641892390778942e-01,7.473843072535076015e-02
9.250000000000000444e-01,1.963558949307327994e-01,4.734658948034098924e-01,-2.769713956123387444e-01,3.791273674752544398e-01,-1.238730223495671412e+00,3.457999999999999963e-01,-1.885669126376738336e-01,4.142000000000000126e-01,1.953622735177635548e+02,-2.994305705294817876e+00,1.441806953847565576e-01,1.420520999999999867e-01,1.440985479111412948e-01,7.817926909986826212e-02,7.691142414763411927e-02,7.797967477096898192e-02,6.600142628488830931e-02,6.567560000000000064e-02,6.611393565650729165e-02,7.817926909986826212e-02,7.748389214228826316e-02,7.800337336705634450e-02,1.050910608348224334e-01,7.817926909986826212e-02
9.500000000000000666e-01,8.578754694279790149e-02,1.961103267951850582e-01,-4.898069941947958972e-01,1.946791904308895205e-01,8.655457135714363925e-01,2.331000000000000016e-01,-2.160076814356506336e-01,2.116999999999999993e-01,1.679754724465171591e+02,-3.978030089582653694e+00,1.510067934483977914e-01,1.507563999999999849e-01,1.509192143845326239e-01,8.161603585780144443e-02,8.130267254565184953e-02,8.140434237344797153e-02,6.939075759059636084e-02,6.946090000000000597e-02,6.950971833005517575e-02,8.161603585780144443e-02,8.132885248443176562e-02,8.142919304559517735e-02,1.101987755194970831e-01,8.161603585780144443e-02
9.750000000000000888e-01,-1.519223607183140257e-01,-9.796007402150698484e-02,-7.037577891055594170e-01,-3.805488611235190166e-03,1.113852589134277205e+00,1.889999999999997585e-02,-8.622035949922108866e-01,-6.120000000000002521e-02,1.358347001124799078e+02,-5.167423496699451668e+00,1.578986894877798808e-01,1.562769999999999992e-01,1.578052356261399336e-01,8.504577282055418574e-02,8.405331144679491218e-02,8.482114044671464070e-02,7.285291666722570891e-02,7.278999999999999360e-02,7.297872861196097460e-02,8.504577282055418574e-02,8.462752477070104029e-02,8.484714037749185866e-02,1.153758030775027948e-01,8.504577282055418574e-02
1.000000000000000000e+00,-5.184574572403888304e-01,-3.871941161867077930e-01,-9.007176143249789879e-01,-2.011660077055490992e-01,-2.296984903176173987e+00,-5.879000000000000892e-01,-6.416656759697726420e-01,-1.703000000000000069e-01,9.935406322729649276e+01,-6.619899412826691254e+00,1.648410757972093577e-01,1.629046000000000105e-01,1.647411862452051734e-01,8.846493524400993180e-02,8.732405846503230040e-02,8.822632493800623699e-02,7.637614055319941198e-02,7.558950000000000391e-02,7.650928127438359760e-02,8.846493524400993180e-02,8.735023840381221649e-02,8.825348265974766737e-02,1.206086081752043848e-01,8.846493524400993180e-02
1.025000000000000133e+00,-9.477665252169154009e-01,-6.536192092214353488e-01,-1.064068117174227446e+00,-3.830892723542295153e-01,-1.403571205084921392e-01,-5.024999999999999467e-01,-1.547780196029093780e+00,-4.033000000000001029e-01,5.915896131325906282e+01,-8.345761980514762257e+00,1.718164950543602520e-01,1.695334000000000008e-01,1.717095801831202140e-01,9.186933107896172457e-02,9.056338955673376434e-02,9.161565781680891529e-02,7.994716397539852748e-02,7.897819999999999840e-02,8.008812494575613672e-02,9.186933107896172457e-02,9.059306015401766277e-02,9.164399297430382563e-02,1.258818295148793898e-01,9.186933107896172457e-02
1.050000000000000044e+00,-1.331502681709561875e+00,-8.833687149076022704e-01,-1.180656038917768491e+00,-5.363276330366649747e-01,-9.917365632962246158e-01,-1.002399999999999958e+00,-7.155678973239102403e-01,-5.190000000000000169e-01,1.605789701816208392e+01,-1.030968904878415593e+01,1.788056745652636115e-01,1.773272000000000181e-01,1.786912128367528219e-01,9.525421098812782150e-02,9.434028205804950717e-02,9.498451874443657184e-02,8.355146357713580385e-02,8.299680000000000946e-02,8.370067283434734495e-02,9.525421098812782150e-02,9.436995265533340560e-02,9.501406065218973018e-02,1.311785690711997077e-01,9.525421098812782150e-02
