Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Right
2.375000000000000000e+00,1.542923336722902272e+00,4.616999999999999993e-01,2.997792000000000234e-01,1.600955616269358617e-01,2.990351104295947970e-01,1.597232511558371038e-01,2.999140036577070956e-01,1.615404858225899243e-01,8.788932281122985302e-04,1.817234666752820527e-03,5.476462945213949468e-02
2.400000000000000355e+00,1.192842864706715078e+00,6.360999999999999988e-01,2.960769999999999791e-01,1.583467417164375335e-01,2.950603562272771652e-01,1.578488510328145689e-01,2.959576909660274757e-01,1.597046621176728409e-01,8.973347387503105566e-04,1.855811084858272064e-03,5.476462945213949468e-02
2.425000000000000266e+00,1.950392234693838933e+00,9.319999999999999396e-01,2.921032000000000073e-01,1.564879660630635883e-01,2.908190005672686707e-01,1.558676404564869333e-01,2.917351922219420524e-01,1.577625602919102143e-01,9.161916546733817057e-04,1.894919835423281018e-03,5.476462945213949468e-02
2.450000000000000178e+00,2.605361822134628191e+00,1.278599999999999959e+00,2.870950999999999920e-01,1.541666781579111301e-01,2.863102173871291956e-01,1.537812151983425357e-01,2.872459498591825033e-01,1.557160969579133580e-01,9.357324720533077844e-04,1.934881759570822313e-03,5.476462945213949468e-02
2.475000000000000089e+00,3.667062147891187784e+00,1.659699999999999953e+00,2.825111000000000150e-01,1.520618110800059652e-01,2.815357132177202515e-01,1.515922174706971770e-01,2.824919635565225073e-01,1.535682920248254146e-01,9.562503388022558504e-04,1.976074554128237626e-03,5.476462945213949468e-02
2.500000000000000000e+00,4.225802050688399092e+00,2.179400000000000226e+00,2.777258000000000226e-01,1.498836401735170465e-01,2.764998281180589546e-01,1.493041268113551867e-01,2.774778418556173576e-01,1.513229959867896379e-01,9.780137375584030401e-04,2.018869175434451213e-03,5.476462945213949468e-02
2.525000000000000355e+00,3.625093118335061870e+00,2.591099999999999959e+00,2.727363000000000426e-01,1.476304201091923618e-01,2.712095159042703929e-01,1.469209901204130142e-01,2.722107332171884719e-01,1.489845473523176700e-01,1.001217312918079028e-03,2.063557231904655787e-03,5.476462945213949468e-02
2.550000000000000266e+00,4.385157130059486263e+00,3.276400000000000201e+00,2.666005999999999654e-01,1.448797812080492853e-01,2.656742051641150515e-01,1.444471066878762755e-01,2.667001617413786163e-01,1.465574132903371962e-01,1.025956577263564817e-03,2.110306602460920722e-03,5.476462945213949468e-02
2.575000000000000178e+00,5.058894679874933686e+00,3.542499999999999982e+00,2.610841000000000411e-01,1.424258482797452485e-01,2.599055514299313252e-01,1.418866886523398596e-01,2.609577836148442853e-01,1.440458502593793544e-01,1.052232184912960111e-03,2.159161607039494779e-03,5.476462945213949468e-02
2.600000000000000089e+00,5.371682738603255736e+00,3.927300000000000235e+00,2.544430000000000303e-01,1.394849684901348363e-01,2.539171018293981397e-01,1.392435287689429146e-01,2.549970718933753933e-01,1.414536024879722853e-01,1.079970063977253592e-03,2.210073719029370665e-03,5.476462945213949468e-02
2.625000000000000000e+00,4.813154274554062084e+00,4.097199999999999953e+00,2.495609000000000022e-01,1.373312321931738078e-01,2.477239018868001852e-01,1.365207188362213553e-01,2.488329404887205665e-01,1.387836513280997219e-01,1.109038601920381284e-03,2.262932491878366648e-03,5.476462945213949468e-02
2.650000000000000355e+00,6.078752574040449552e+00,4.201200000000000045e+00,2.414440999999999948e-01,1.337567978850894290e-01,2.413420762691624033e-01,1.337204630011165074e-01,2.424813306723479223e-01,1.360380378669391321e-01,1.139254403185518960e-03,2.317574865822624730e-03,5.476462945213949468e-02
2.675000000000000266e+00,5.667026012108483890e+00,4.225900000000000212e+00,2.362013000000000029e-01,1.314477272847009159e-01,2.347884119297898864e-01,1.308440159524217605e-01,2.359587943054530235e-01,1.332177903629171434e-01,1.170382375663137076e-03,2.373774410495382847e-03,5.476462945213949468e-02
2.700000000000000178e+00,4.311290957975590921e+00,3.928000000000000380e+00,2.298165000000000346e-01,1.286307658719820779e-01,2.280799668119580514e-01,1.278917529394781316e-01,2.292821087642266664e-01,1.303229824206038889e-01,1.202141952268614977e-03,2.431229481125757319e-03,5.476462945213949468e-02
2.725000000000000089e+00,4.954702865030781389e+00,3.705600000000000005e+00,2.233292999999999806e-01,1.257562085939474272e-01,2.212337233597370945e-01,1.248633593977930695e-01,2.224679485094682996e-01,1.273529264219586676e-01,1.234225149731205118e-03,2.489567024165598164e-03,5.476462945213949468e-02
2.750000000000000000e+00,3.782379238371222474e+00,3.207200000000000273e+00,2.144440000000000235e-01,1.217890752041643071e-01,2.142663051005777031e-01,1.217581222085548365e-01,2.155326252551857114e-01,1.243064842506940854e-01,1.266320154608008286e-03,2.548362042139248884e-03,5.476462945213949468e-02
2.775000000000000355e+00,3.080121730148861037e+00,2.694900000000000073e+00,2.087726999999999777e-01,1.192339131792446161e-01,2.071937743261011433e-01,1.185753086970685322e-01,2.084919031455045590e-01,1.211824695123779466e-01,1.298128819403415735e-03,2.607160815309414459e-03,5.476462945213949468e-02
2.800000000000000266e+00,4.594536437915699878e+00,2.288899999999999935e+00,2.007868000000000153e-01,1.156001376765924266e-01,2.000315239732503303e-01,1.153146189624282003e-01,2.013608994750239745e-01,1.179801216432261879e-01,1.329375501773644164e-03,2.665502680797987578e-03,5.476462945213949468e-02
2.825000000000000178e+00,8.827974347060958404e-01,1.329800000000000093e+00,1.938906999999999714e-01,1.124218931087107437e-01,1.927942648741951259e-01,1.119766834756043272e-01,1.941540843431986962e-01,1.146996353004185731e-01,1.359819469003570314e-03,2.722951824814245914e-03,5.476462945213949468e-02
2.850000000000000089e+00,1.198740433464267063e+00,9.795000000000000373e-01,1.857698000000000127e-01,1.086292926441270734e-01,1.854960952806213592e-01,1.085635590031874126e-01,1.868853799556147444e-01,1.113427121809171388e-01,1.389284674993385149e-03,2.779153177729726254e-03,5.476462945213949468e-02
2.875000000000000000e+00,2.918195230314359345e-01,3.845000000000000084e-01,1.788066000000000100e-01,1.053341110163617672e-01,1.781506290824735328e-01,1.050791657048635308e-01,1.795683316896468651e-01,1.079130703180605361e-01,1.417702607173332296e-03,2.833904613197005262e-03,5.476462945213949468e-02
2.900000000000000355e+00,4.255357442729369999e-01,2.689999999999997254e-02,1.718187000000000186e-01,1.019848241817846585e-01,1.707711542431340768e-01,1.015296120803684810e-01,1.722162972365632316e-01,1.044168227406747085e-01,1.445142993429154865e-03,2.887210660306227528e-03,5.476462945213949468e-02
2.925000000000000266e+00,7.696558022218825956e-02,-3.200999999999999956e-01,1.647534999999999972e-01,9.855874286011979957e-02,1.633707933044068472e-01,9.792336932129483418e-02,1.648425985953654860e-01,1.008626493371341665e-01,1.471805290958638768e-03,2.939280015839332294e-03,5.476462945213949468e-02
2.950000000000000178e+00,-1.087203009806574583e+00,-6.723000000000001197e-01,1.563984000000000207e-01,9.445721911793311665e-02,1.559626431946371239e-01,9.427127727408513014e-02,1.574606075003139316e-01,9.726173445767564985e-02,1.497964305676807717e-03,2.990457183590519707e-03,5.476462945213949468e-02
2.975000000000000089e+00,1.073852029663911356e+00,-7.508000000000001339e-01,1.492068000000000005e-01,9.089325678536068487e-02,1.485598796242885433e-01,9.058638362799309451e-02,1.500837708891169520e-01,9.362750138846701042e-02,1.523891264828408643e-03,3.041117760473915910e-03,5.476462945213949468e-02
3.000000000000000000e+00,-2.887487148322246955e-01,-8.286000000000000032e-01,1.432688000000000017e-01,8.793143304472632316e-02,1.411758177517482560e-01,8.688362957542224152e-02,1.427256076423625841e-01,8.997521051511281343e-02,1.549789890614328147e-03,3.091580939690571905e-03,5.476462945213949468e-02
3.025000000000000355e+00,-4.885234258461894630e-01,-8.144000000000000128e-01,1.350337999999999816e-01,8.380372936375972415e-02,1.338239240397317287e-01,8.317939971977696134e-02,1.353997079109821589e-01,8.632148553014067083e-02,1.575783871250430179e-03,3.142085810363709486e-03,5.476462945213949468e-02
3.050000000000000266e+00,-1.223853784623483820e+00,-5.596000000000000973e-01,1.268191999999999930e-01,7.967253502428914280e-02,1.265177766512972091e-01,7.949095862356865549e-02,1.281197419165159279e-01,8.268380018328219672e-02,1.601965265218718848e-03,3.192841559713541222e-03,5.476462945213949468e-02
3.075000000000000178e+00,-1.880316306172381546e-01,-4.333999999999999519e-01,1.198174999999999935e-01,7.615395125226857853e-02,1.192709753772150660e-01,7.583580548699442314e-02,1.208994514518274277e-01,7.907992178056787169e-02,1.628476074612361657e-03,3.244116293573448551e-03,5.476462945213949468e-02
3.100000000000000089e+00,-1.992478596037287608e-01,-1.022000000000000269e-01,1.140716000000000091e-01,7.327241265722593544e-02,1.120970065213980071e-01,7.223098927136120673e-02,1.137525793288483994e-01,7.552729332932064943e-02,1.655572807450392259e-03,3.296304057959442702e-03,5.476462945213949468e-02
3.125000000000000000e+00,1.029920964853390908e+00,9.899999999999996303e-02,1.072776000000000146e-01,6.987949259134897118e-02,1.050090725288478771e-01,6.869243364559703136e-02,1.066927059430789193e-01,7.204235550771795338e-02,1.683633414231042180e-03,3.349921862120922023e-03,5.476462945213949468e-02
3.150000000000000355e+00,4.227613382884626292e-01,6.500000000000000222e-01,9.942650000000000099e-02,6.599089901790559931e-02,9.801990013777887867e-02,6.523432073530344155e-02,9.973300014848723860e-02,6.863985096094063487e-02,1.713100010708359933e-03,3.405530225637193320e-03,5.476462945213949468e-02
3.175000000000000266e+00,1.865568293247378939e+00,7.242999999999999439e-01,9.276900000000000424e-02,6.272538798742420540e-02,9.114154287998894877e-02,6.186857402045130988e-02,9.288592768560732793e-02,6.533218921370302634e-02,1.744384805618379164e-03,3.463615193251716462e-03,5.476462945213949468e-02
3.200000000000000178e+00,9.898307866199319571e-01,9.747999999999998888e-01,8.518670000000000408e-02,5.904797925347216037e-02,8.438519087218371295e-02,5.860446666991579734e-02,8.616297150872626043e-02,6.212895594205303240e-02,1.777780636542547477e-03,3.524489272137235063e-03,5.476462945213949468e-02
3.225000000000000089e+00,1.059793783053723182e+00,1.214299999999999935e+00,7.989269999999999705e-02,5.651201585032439301e-02,7.776099348338562367e-02,5.544836881391650846e-02,7.957440118329196788e-02,5.903662095972860707e-02,1.813407699906344206e-03,3.588252145812098615e-03,5.476462945213949468e-02
3.250000000000000000e+00,8.222750243113726709e-01,1.310799999999999965e+00,7.259440000000000337e-02,5.306149991913160918e-02,7.127789524007226152e-02,5.240364270210904479e-02,7.312909966215058732e-02,5.605845412814321194e-02,1.851204422078325806e-03,3.654811426034167143e-03,5.476462945213949468e-02
3.275000000000000355e+00,1.943378920645366659e+00,1.332300000000000040e+00,6.645020000000000093e-02,5.019741461660891246e-02,6.494348857462660385e-02,4.947069768098292381e-02,6.683443821665117912e-02,5.319462588264985831e-02,1.890949642024575272e-03,3.723928201666934501e-03,5.476462945213949468e-02
3.300000000000000266e+00,1.333167782856343742e+00,1.124100000000000099e+00,5.950030000000000596e-02,4.699822609770330784e-02,5.876389678213099488e-02,4.664721639021050109e-02,6.069619540130077873e-02,5.044246489824109198e-02,1.932298619169783849e-03,3.795248508030590884e-03,5.476462945213949468e-02
3.325000000000000178e+00,1.605380831658149043e+00,1.023700000000000054e+00,5.281090000000000784e-02,4.395786254072918398e-02,5.274370873303751983e-02,4.392854942244497907e-02,5.471853354816812176e-02,4.779686003239855263e-02,1.974824815130601929e-03,3.868310609953573564e-03,5.476462945213949468e-02
3.350000000000000089e+00,-4.579670784937484584e-01,6.129000000000000004e-01,4.729150000000000020e-02,4.147600434439324690e-02,4.688598725709604981e-02,4.130825201537062508e-02,4.890405432034038852e-02,4.525080132581459080e-02,2.018067063244338710e-03,3.942549310443965727e-03,5.476462945213949468e-02
3.375000000000000000e+00,-6.941564287492552054e-02,4.202000000000000179e-01,4.192449999999999649e-02,3.907792195215303854e-02,4.119236429990574128e-02,3.877871699757804574e-02,4.325394175840736877e-02,4.279603911121579451e-02,2.061577458501627491e-03,4.017322113637748771e-03,5.476462945213949468e-02
3.400000000000000355e+00,6.472892310507633029e-02,-7.249999999999995337e-02,3.752840000000000342e-02,3.712315318991938479e-02,3.566322082509831154e-02,3.633185131950687763e-02,3.776817838472201760e-02,4.042381150323050287e-02,2.104957559623706065e-03,4.091960183723625244e-03,5.476462945213949468e-02
3.425000000000000266e+00,-5.404328465390374481e-01,-5.141999999999999904e-01,3.232680000000000969e-02,3.481582791878288369e-02,3.029793486579531250e-02,3.395974666183169260e-02,3.244580858156186076e-02,3.812557425141056139e-02,2.147873715766548258e-03,4.165827589578868784e-03,5.476462945213949468e-02
3.450000000000000178e+00,-5.800990977120955572e-01,-8.439000000000000945e-01,2.636700000000000502e-02,3.217165410201147657e-02,2.509517418383465370e-02,3.165530155430363451e-02,2.728523100569344578e-02,3.589367538301201088e-02,2.190056821858792080e-03,4.238373828708376367e-03,5.476462945213949468e-02
3.475000000000000089e+00,-2.161578821770974823e+00,-1.214700000000000113e+00,2.138920000000000404e-02,2.995857661048266507e-02,2.005321171578737863e-02,2.941275876119411881e-02,2.228451517716129385e-02,3.372193786712010533e-02,2.231303461373915220e-03,4.309179105925986519e-03,5.476462945213949468e-02
3.500000000000000000e+00,-1.042050777533092720e+00,-1.327800000000000091e+00,1.659650000000000708e-02,2.782054827678961603e-02,1.517024755190650442e-02,2.722812718496306003e-02,1.744173997623404276e-02,3.160612715391877825e-02,2.271492424327538340e-03,4.377999968955718219e-03,5.476462945213949468e-02
3.525000000000000355e+00,-2.686442791977543543e+00,-1.564300000000000024e+00,1.198980000000000185e-02,2.575582377168032094e-02,1.044472592037053692e-02,2.509946570389422552e-02,1.275534113690818781e-02,2.954428139304753412e-02,2.310615216537650896e-03,4.444815689153308602e-03,5.476462945213949468e-02
3.550000000000000266e+00,-2.317280355071446696e+00,-1.661899999999999933e+00,6.795500000000004662e-03,2.341359191550393057e-02,5.875638302666390950e-03,2.302701982919725179e-02,8.224441847373423903e-03,2.753688002294293197e-02,2.348803544707032953e-03,4.509860193745680174e-03,5.476462945213949468e-02
3.575000000000000178e+00,-1.295513058532093087e+00,-1.603399999999999936e+00,2.489400000000003589e-03,2.146056848252227492e-02,1.462805273988936321e-03,2.101321845598614832e-02,3.849136626901710628e-03,2.558683266584198951e-02,2.386331352912774307e-03,4.573614209855841189e-03,5.476462945213949468e-02
3.600000000000000089e+00,-3.375012182983313291e+00,-1.741199999999999859e+00,-2.313299999999998170e-03,1.927367092977338298e-02,-2.792869669779916332e-03,1.906255052559613708e-02,-3.692931307530331053e-04,2.369928821915892603e-02,2.423576539026883227e-03,4.636737693562788948e-03,5.476462945213949468e-02
3.625000000000000000e+00,-1.042669723533019344e+00,-1.434300000000000130e+00,-5.601500000000001443e-03,1.777268777305825859e-02,-6.889182475162546233e-03,1.718134330950090577e-02,-4.428237642356515000e-03,2.188128858562592149e-02,2.460944832806031234e-03,4.699945276125015725e-03,5.476462945213949468e-02
3.650000000000000355e+00,-1.249689487918623554e+00,-1.318599999999999994e+00,-1.004429999999999212e-02,1.574810584074483669e-02,-1.082245972693115718e-02,1.537745499635468499e-02,-8.323680651235409317e-03,2.014131406919423412e-02,2.498779075695747864e-03,4.763859072839549125e-03,5.476462945213949468e-02
3.675000000000000266e+00,-2.295711210193545071e+00,-1.140300000000000091e+00,-1.429560000000000726e-02,1.381777168803910612e-02,-1.458745580253201571e-02,1.365988452391230477e-02,-1.205016443157955197e-02,1.848878046341079218e-02,2.537291370952463737e-03,4.828895939498487402e-03,5.476462945213949468e-02
3.700000000000000178e+00,-6.515143156297775739e-01,-7.817000000000000615e-01,-1.774279999999998914e-02,1.226791931226814229e-02,-1.817733105057475762e-02,1.203830533607599777e-02,-1.560077935098186895e-02,1.693354576069807868e-02,2.576551699592888670e-03,4.895240424622080908e-03,5.476462945213949468e-02
3.725000000000000089e+00,-1.016656779750462203e+00,-5.692000000000001503e-01,-2.047530000000000530e-02,1.105317015288008811e-02,-2.158371362890986606e-02,1.052255140128072718e-02,-1.896717302617081241e-02,1.548546630719670365e-02,2.616540602739053645e-03,4.962914905915976477e-03,5.476462945213949468e-02
3.750000000000000000e+00,-1.585074753287969651e+00,-3.962000000000000521e-01,-2.410820000000001018e-02,9.466665862817243843e-03,-2.479683017253729582e-02,9.122111187825684281e-03,-2.213959226006217973e-02,1.415401638098598425e-02,2.657237912475116093e-03,5.031905193160299966e-03,5.476462945213949468e-02
3.775000000000000355e+00,1.672961389944923605e-01,3.170000000000000595e-02,-2.750559999999998770e-02,8.021533242165939173e-03,-2.780568023454317583e-02,7.845697352484913220e-03,-2.510698227520649986e-02,1.294796655226425862e-02,2.698697959336675972e-03,5.102269199779345399e-03,5.476462945213949468e-02
3.800000000000000266e+00,3.185609306527388274e-01,1.307999999999999718e-01,-3.018899999999999362e-02,6.916739825653528059e-03,-3.059823438767809989e-02,6.700944194045864791e-03,-2.785716415849726763e-02,1.187511518280759577e-02,2.741070229180832263e-03,5.174170988761730983e-03,5.476462945213949468e-02
3.825000000000000178e+00,9.321449521633530244e-01,4.131000000000000227e-01,-3.304279999999999717e-02,5.787511799613197228e-03,-3.316165112348611749e-02,5.694249789064357442e-03,-3.037709406996531858e-02,1.094208083608626432e-02,2.784557053520798908e-03,5.247831047021906878e-03,5.476462945213949468e-02
3.850000000000000089e+00,-2.091210547165977540e-01,4.008999999999999786e-01,-3.525149999999999118e-02,4.960225734167884870e-03,-3.548251989773276716e-02,4.830747928432384611e-03,-3.265318675986757235e-02,1.015417683508058021e-02,2.829333137865194803e-03,5.323428906648195597e-03,5.476462945213949468e-02
3.875000000000000000e+00,1.312592770707337042e+00,4.566999999999999948e-01,-3.690809999999999230e-02,4.373795105497789958e-03,-3.754713721438059787e-02,4.114382852039261823e-03,-3.467167222100298735e-02,9.515390215762919990e-03,2.875464993377610523e-03,5.401007363723658167e-03,5.476462945213949468e-02
3.900000000000000355e+00,1.677599109263862465e+00,4.209999999999999853e-01,-3.866769999999999929e-02,3.796091123087666930e-03,-3.934181145170230487e-02,3.548063908522421529e-03,-3.641895122660660650e-02,9.028476185257278824e-03,2.922860225095698372e-03,5.480412276734857729e-03,5.476462945213949468e-02
3.925000000000000266e+00,-9.862201608130075625e-01,2.084999999999999909e-01,-4.017820000000000419e-02,3.356268151585095529e-03,-4.085318114956106722e-02,3.133881952810599770e-03,-3.788192091753886381e-02,8.695163822122925837e-03,2.971260232022203407e-03,5.561281869312326501e-03,5.476462945213949468e-02
3.950000000000000178e+00,-4.531941226878141160e-01,-7.390000000000002123e-02,-4.161449999999999178e-02,3.019419605950189947e-03,-4.206853042263748038e-02,2.873364146863682453e-03,-3.904825461858576346e-02,8.516451825436000336e-03,3.020275804051716917e-03,5.643087678572317883e-03,5.476462945213949468e-02
3.975000000000000089e+00,-4.201811530903368785e-01,-4.043000000000000482e-01,-4.268149999999999722e-02,2.872811948782666436e-03,-4.297609367989409929e-02,2.767732622720601391e-03,-3.990663869919042206e-02,8.492953232847854847e-03,3.069454980703677227e-03,5.725220610127253890e-03,5.476462945213949468e-02
4.000000000000000000e+00,-2.197465113933342984e+00,-7.997000000000000774e-01,-4.328270000000000728e-02,2.902482546066570065e-03,-4.356535055543958590e-02,2.818127123671591329e-03,-4.044698503919848254e-02,8.625230727580399798e-03,3.118365516241103363e-03,5.807103603908808469e-03,5.476462945213949468e-02
4.025000000000000355e+00,-2.313778544540760151e+00,-1.123500000000000165e+00,-4.357939999999999037e-02,3.078760800517997206e-03,-4.382731191232554918e-02,3.025760330614533748e-03,-4.066064102890500770e-02,8.914060605228476403e-03,3.166670883420541482e-03,5.888300274613942654e-03,5.476462945213949468e-02
4.049999999999999822e+00,-2.398808047184936676e+00,-1.455000000000000071e+00,-4.356260000000000687e-02,3.405137370640936700e-03,-4.375478820417045417e-02,3.391994502912855630e-03,-4.054060895232098477e-02,9.360578755012050750e-03,3.214179251849469399e-03,5.968584252099194687e-03,5.476462945213949468e-02
4.075000000000000178e+00,-3.071669650879641278e+00,-1.886100000000000110e+00,-4.315049999999999442e-02,3.975860036043082912e-03,-4.334262064269349402e-02,3.918347290523007537e-03,-4.008176985693576860e-02,9.966290821815590451e-03,3.260850785757725412e-03,6.047943531292582914e-03,5.476462945213949468e-02
4.100000000000000533e+00,-3.710505779794609715e+00,-2.184699999999999864e+00,-4.246819999999999762e-02,4.619886530028990447e-03,-4.258785473105593938e-02,4.606439614166313659e-03,-3.928109198353666592e-02,1.073295925076097300e-02,3.306762747519273460e-03,6.126519636594659340e-03,5.476462945213949468e-02
4.125000000000000000e+00,-3.532334928515028061e+00,-2.376399999999999846e+00,-4.147139999999999160e-02,5.414011339686409900e-03,-4.148984810542600404e-02,5.457886652985028363e-03,-3.813779702944863209e-02,1.166239937176035898e-02,3.352051075977371952e-03,6.204512718775330622e-03,5.476462945213949468e-02
4.150000000000000355e+00,-4.133810404919065817e+00,-2.701600000000000001e+00,-4.014740000000000669e-02,6.366961111275314458e-03,-4.005031996911318642e-02,6.474118324188601371e-03,-3.665346148006597138e-02,1.275621869886187781e-02,3.396858489047215046e-03,6.282100374673276443e-03,5.476462945213949468e-02
4.174999999999999822e+00,-4.693662753659287645e+00,-2.879899999999999682e+00,-3.820540000000000047e-02,7.674212721019067068e-03,-3.827335321418264685e-02,7.656117710193516453e-03,-3.483204196970108441e-02,1.401552311335469390e-02,3.441311244481562448e-03,6.359405403161177452e-03,5.476462945213949468e-02
4.200000000000000178e+00,-4.388165697451643865e+00,-3.009900000000000020e+00,-3.623089999999998950e-02,8.948303074974928509e-03,-3.616534989482725337e-02,9.004089713618480123e-03,-3.267982627229380765e-02,1.544060264913310956e-02,3.485523622533445720e-03,6.436512935514629441e-03,5.476462945213949468e-02
4.225000000000000533e+00,-4.654281116823915099e+00,-3.080799999999999983e+00,-3.396400000000000113e-02,1.036900108609831173e-02,-3.373492817309652753e-02,1.051710213545528801e-02,-3.020531837622492805e-02,1.703060856121687769e-02,3.529609796871599481e-03,6.513506425761589683e-03,5.476462945213949468e-02
4.250000000000000000e+00,-4.688286334771140318e+00,-3.051299999999999901e+00,-3.093029999999999044e-02,1.222952206872426721e-02,-3.099274826499094984e-02,1.219275536538770924e-02,-2.741906468951178788e-02,1.878324393269012460e-02,3.573683575479161961e-03,6.590488567302415363e-03,5.476462945213949468e-02
4.275000000000000355e+00,-4.438375693216623397e+00,-2.948999999999999844e+00,-2.802250000000000921e-02,1.398706862548255644e-02,-2.795126815046389962e-02,1.402692690844862047e-02,-2.433342264510636455e-02,2.069450399877774752e-02,3.617845505357535074e-03,6.667577090329127043e-03,5.476462945213949468e-02
4.299999999999999822e+00,-4.688060875935829763e+00,-2.702299999999999702e+00,-2.487749999999999684e-02,1.586678822988045121e-02,-2.462444486640861033e-02,1.601361602750631108e-02,-2.096227037218848649e-02,2.275850827510328758e-02,3.662174494220123838e-03,6.744892247596976503e-03,5.476462945213949468e-02
4.325000000000000178e+00,-4.586780739671330487e+00,-2.617699999999999694e+00,-2.149129999999999444e-02,1.787217154042193556e-02,-2.102740068167146398e-02,1.814490149188552337e-02,-1.732066141991632502e-02,2.496745931631064522e-02,3.706739261755138959e-03,6.822557824425121847e-03,5.476462945213949468e-02
4.350000000000000533e+00,-4.134047515634029502e+00,-2.398800000000000043e+00,-1.786729999999999915e-02,2.000321855710700952e-02,-1.717606495317885312e-02,2.041102642017265240e-02,-1.342443970953901937e-02,2.731174547688813500e-02,3.751625243639833754e-03,6.900719056715482608e-03,5.476462945213949468e-02
4.375000000000000000e+00,-3.738605447919524760e+00,-2.224599999999999689e+00,-1.404759999999998822e-02,2.223374934115576393e-02,-1.308679427000629912e-02,2.280062488503895382e-02,-9.289839936987879035e-03,2.978018428570438150e-02,3.796954333018420086e-03,6.979559400665427682e-03,5.476462945213949468e-02
4.400000000000000355e+00,-2.991197355740278230e+00,-1.878500000000000059e+00,-1.003030000000001108e-02,2.456027323406420604e-02,-8.775976288101393005e-03,2.530109208996664596e-02,-4.933101152656542421e-03,3.236038600465559328e-02,3.842875135444850584e-03,7.059293914688947319e-03,5.476462945213949468e-02
4.424999999999999822e+00,-2.980856900953996913e+00,-1.627300000000000191e+00,-5.057199999999994339e-03,2.741737721957892074e-02,-4.259635453993908770e-03,2.789907591079687083e-02,-3.701152119151354669e-04,3.503920762396341843e-02,3.889520242078773303e-03,7.140131713166547600e-03,5.476462945213949468e-02
4.450000000000000178e+00,-2.041037637632368007e+00,-1.335300000000000153e+00,-5.687000000000068303e-04,2.997253924449862217e-02,4.469277253080157540e-04,3.058104533475892658e-02,4.383878138877254221e-03,3.780326515317702918e-02,3.936950413569238576e-03,7.222219818418102594e-03,5.476462945213949468e-02
4.475000000000000533e+00,-1.638935300166361575e+00,-1.024900000000000144e+00,4.060800000000000694e-03,3.258355180548214158e-02,5.329427920971760956e-03,3.333388120835829166e-02,9.314545409333791284e-03,4.063947360976888357e-02,3.985117488362030329e-03,7.305592401410591907e-03,5.476462945213949468e-02
4.500000000000000000e+00,-2.696991865409334999e+00,-8.952999999999999847e-01,8.826899999999995167e-03,3.524343358552149696e-02,1.037479084265780470e-02,3.614543941917849890e-02,1.440866055819029629e-02,4.353558758047147009e-02,4.033869715532491587e-03,7.390148161292971196e-03,5.476462945213949468e-02
4.525000000000000355e+00,-1.133101105717061241e+00,-5.422000000000000153e-01,1.460500000000000513e-02,3.843040479966314260e-02,1.557124881307300583e-02,3.900505169284652907e-02,1.965424840605512619e-02,4.648071872993522757e-02,4.082999592982120354e-03,7.475667037088698508e-03,5.476462945213949468e-02
4.549999999999999822e+00,-1.184652824038821828e-01,-3.240000000000000102e-01,1.973029999999999923e-02,4.122118627360207843e-02,2.090835114787248719e-02,4.190394430334511144e-02,2.504066228234789679e-02,4.946580680125065022e-02,4.132311134475409597e-03,7.561862497905538771e-03,5.476462945213949468e-02
4.575000000000000178e+00,-2.381186137763272814e+00,-2.534000000000000141e-01,2.494719999999999577e-02,4.402942104006095370e-02,2.637691206581564002e-02,4.483556094709190837e-02,3.055858716486878346e-02,5.248401435762174716e-02,4.181675099053143441e-03,7.648453410529838792e-03,5.476462945213949468e-02
4.600000000000000533e+00,-1.260541977834795935e+00,-5.799999999999998906e-02,3.025660000000000502e-02,4.685510909903977533e-02,3.196891295747546907e-02,4.779577339968226618e-02,3.619996120479630763e-02,5.553100442433844819e-02,4.231048247320838562e-03,7.735231024656182008e-03,5.476462945213949468e-02
4.625000000000000000e+00,1.066844885301560186e+00,1.562000000000000055e-01,3.662520000000001053e-02,5.020614126286888218e-02,3.767736407381830355e-02,5.078296063842789587e-02,4.195781350146407518e-02,5.860505454334432457e-02,4.280449427645771632e-03,7.822093904916428697e-03,5.476462945213949468e-02
4.650000000000000355e+00,-1.490152006603320034e+00,4.909999999999998394e-02,4.222490000000000271e-02,5.312258644295140414e-02,4.349612149470383909e-02,5.379793972697952120e-02,4.782602731031086740e-02,6.170697365777270266e-02,4.329905815607028308e-03,7.909033930793181455e-03,5.476462945213949468e-02
4.674999999999999822e+00,-4.181247461812296340e-01,1.267999999999999683e-01,4.788679999999999326e-02,5.605124892779789203e-02,4.941965401548522457e-02,5.684374015191516472e-02,5.379905333087243308e-02,6.483982102637629585e-02,4.379399315387208502e-03,7.996080874461131138e-03,5.476462945213949468e-02
4.700000000000000178e+00,4.459186840153985254e-01,1.307999999999999718e-01,5.457909999999999845e-02,5.949478354198270424e-02,5.544276328913129437e-02,5.992522626564242977e-02,5.987160757068741429e-02,6.800846344358715823e-02,4.428844281556119922e-03,8.083237177944728458e-03,5.476462945213949468e-02
4.725000000000000533e+00,-1.000406010143050306e+00,-1.206999999999999740e-01,5.945779999999999815e-02,6.199758568934257696e-02,6.156027648806879776e-02,6.304858919977196496e-02,6.603838545784908309e-02,7.121902856161957396e-02,4.478108969780285331e-03,8.170439361847608994e-03,5.476462945213949468e-02
