Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Right
4.750000000000000333e-01,-5.014405236053404380e+00,-3.096300000000000274e+00,4.087139999999999523e-02,2.049365607691741586e-02,4.109556686405585468e-02,2.058345481530840168e-02,4.109299900720434634e-02,2.059455466205933893e-02,-2.567856851508343308e-06,1.109984675093725337e-05,1.916433574877650196e-03
5.000000000000000000e-01,-4.602466075947019064e+00,-2.944499999999999673e+00,4.518410000000000482e-02,2.294584367596945104e-02,4.552719474339519956e-02,2.311418366902002336e-02,4.552391203007861292e-02,2.312571550490784625e-02,-3.282713316586638452e-06,1.153183588782288882e-05,1.916433574877650196e-03
5.250000000000000222e-01,-4.067842951526949413e+00,-2.838400000000000034e+00,4.964270000000000488e-02,2.550624168864513291e-02,5.015593787402047865e-02,2.578820729682022167e-02,5.015182098721165938e-02,2.580018314827615261e-02,-4.116886808819275601e-06,1.197585145593094147e-05,1.916433574877650196e-03
5.500000000000000444e-01,-3.457628242399516161e+00,-2.411999999999999922e+00,5.424989999999999674e-02,2.817659544419645612e-02,5.497141422237401820e-02,2.859420099977653951e-02,5.496640930088229210e-02,2.860669724224411750e-02,-5.004921491726099791e-06,1.249624246757799484e-05,1.916433574877650196e-03
5.750000000000000666e-01,-3.582105648489039673e+00,-2.086599999999999788e+00,5.981710000000000499e-02,3.142290785290591248e-02,5.996318002015865734e-02,3.151938453297680603e-02,5.995730187285580604e-02,3.153252973826444622e-02,-5.878147302851299827e-06,1.314520528764018259e-05,1.916433574877650196e-03
6.000000000000000888e-01,-3.556986583169451599e+00,-1.931100000000000039e+00,6.388760000000000272e-02,3.380353695262617447e-02,6.512112139816050860e-02,3.455003838899638885e-02,6.511444100837243676e-02,3.456399341263782093e-02,-6.680389788071838808e-06,1.395502364143208496e-05,1.916433574877650196e-03
6.250000000000000000e-01,-1.591436904800969554e+00,-1.350800000000000001e+00,6.889009999999999578e-02,3.673219943747266236e-02,7.043578461730659601e-02,3.767202819522911389e-02,7.042840261915432609e-02,3.768695621670225399e-02,-7.381998152269919622e-06,1.492802147314009620e-05,1.916433574877650196e-03
6.500000000000000222e-01,-5.684406972578354145e-01,-9.995000000000000551e-01,7.494620000000000448e-02,4.026823650201317301e-02,7.589862576656430937e-02,4.087131222294445448e-02,7.589063816588569045e-02,4.088734047453836118e-02,-7.987600678618922423e-06,1.602825159390669496e-05,1.916433574877650196e-03
6.750000000000000444e-01,-2.988105085135320582e+00,-6.896999999999999797e-01,8.034569999999999212e-02,4.340633849709897574e-02,8.150217226866937614e-02,4.413441412520396900e-02,8.149363806091018680e-02,4.415159460117473039e-02,-8.534207759189338383e-06,1.718047597076138855e-05,1.916433574877650196e-03
7.000000000000000666e-01,-8.348117559678317479e-01,-9.979999999999998594e-02,8.590170000000001138e-02,4.661425366226455008e-02,8.724009077804038836e-02,4.744884030557607740e-02,8.723101091645589500e-02,4.746711991566507360e-02,-9.079861584493365001e-06,1.827961008899620099e-05,1.916433574877650196e-03
7.250000000000000888e-01,-5.450118658707110431e-01,1.542999999999999927e-01,9.248320000000000152e-02,5.037892885881632005e-02,9.310715000575039979e-02,5.080341149451932797e-02,9.309746269817457953e-02,5.082262126468120589e-02,-9.687307575820258698e-06,1.920977016187791486e-05,1.916433574877650196e-03
7.500000000000000000e-01,-1.391864953911857050e+00,3.900000000000000133e-01,9.821799999999999975e-02,5.362175060902178020e-02,9.909906443867738668e-02,5.418847517243537137e-02,9.908865559457721850e-02,5.420834452844172646e-02,-1.040884410016817974e-05,1.986935600635508781e-05,1.916433574877650196e-03
7.750000000000000222e-01,9.245282095643738707e-01,8.323000000000000398e-01,1.040593999999999963e-01,5.688726163950317410e-02,1.052122162446199882e-01,5.759597981158139784e-02,1.052009398140253682e-01,5.761617696915355413e-02,-1.127643059462002384e-05,2.019715757215628793e-05,1.916433574877650196e-03
8.000000000000000444e-01,-1.896439191098406585e-01,7.731000000000000094e-01,1.109567000000000053e-01,6.068858875034682104e-02,1.114432742060621345e-01,6.101941681900843739e-02,1.114309766025158299e-01,6.103960950792356593e-02,-1.229760354630460295e-05,2.019268891512854269e-05,1.916433574877650196e-03
8.250000000000000666e-01,8.278581531603040888e-01,1.013700000000000045e+00,1.159561999999999954e-01,6.340606639570199599e-02,1.177887464026030062e-01,6.445365517770688946e-02,1.177752902896415099e-01,6.447357758074188927e-02,-1.345611296149629155e-05,1.992240303499981380e-05,1.916433574877650196e-03
8.500000000000000888e-01,-3.279443731054462186e-01,9.506000000000000005e-01,1.231246000000000007e-01,6.724579075008951801e-02,1.242445077685384314e-01,6.789469815076196180e-02,1.242297898823253866e-01,6.791420277195832356e-02,-1.471788621304481737e-05,1.950462119636175995e-05,1.916433574877650196e-03
8.750000000000000000e-01,-4.669535070151718537e-01,8.442000000000000615e-01,1.294156999999999946e-01,7.056540698738274220e-02,1.308053369732749827e-01,7.133938607082454531e-02,1.307892915637317022e-01,7.135845806420243465e-02,-1.604540954328048663e-05,1.907199337788934024e-05,1.916433574877650196e-03
9.000000000000000222e-01,2.485298844960216691e+00,9.406999999999999806e-01,1.357642000000000015e-01,7.386931526140801119e-02,1.374644896698057339e-01,7.478506595651784883e-02,1.374470684778620333e-01,7.480378737956230872e-02,-1.742119194370062019e-05,1.872142304445989502e-05,1.916433574877650196e-03
9.250000000000000444e-01,-1.210654360465660995e+00,4.235999999999999766e-01,1.421692999999999985e-01,7.715926090141730920e-02,1.442133345690105040e-01,7.822925374977836299e-02,1.441944632999974107e-01,7.824772742107256873e-02,-1.887126901309321703e-05,1.847367129420574017e-05,1.916433574877650196e-03
9.500000000000000666e-01,1.017589279828291726e+00,3.329999999999999627e-01,1.486812999999999885e-01,8.046316917544257818e-02,1.510410832575731777e-01,8.166932353143813161e-02,1.510206127997801018e-01,8.168759152145239899e-02,-2.047045779307588020e-05,1.826799001426737679e-05,1.916433574877650196e-03
9.750000000000000888e-01,-2.206674351696061853e-01,-6.769999999999998241e-02,1.575587999999999989e-01,8.490328679251615829e-02,1.579346470397799962e-01,8.510226101423702672e-02,1.579123314279239909e-01,8.512026245248277556e-02,-2.231561185600527963e-05,1.800143824574884643e-05,1.916433574877650196e-03
1.000000000000000000e+00,-2.402236050309507043e+00,-5.190999999999998948e-01,1.631777000000000089e-01,8.768359629094313323e-02,1.648786489611251960e-01,8.852451233571655143e-02,1.648541744362789219e-01,8.854210547902524597e-02,-2.447452484627410385e-05,1.759314330869454768e-05,1.916433574877650196e-03
1.025000000000000133e+00,-5.010593005569484726e-01,-4.607999999999999874e-01,1.698990999999999973e-01,9.098226857721240790e-02,1.718556047645687368e-01,9.193194624891301570e-02,1.718286642037053780e-01,9.194897932147151620e-02,-2.694056086335883116e-05,1.703307255850050606e-05,1.916433574877650196e-03
1.050000000000000044e+00,-1.244897704403282734e+00,-9.887999999999999012e-01,1.788219000000000058e-01,9.532290242692230409e-02,1.788462646823588686e-01,9.531993184165339639e-02,1.788166396005130554e-01,9.533631463791912564e-02,-2.962508184581325033e-05,1.638279626572924919e-05,1.916433574877650196e-03
1.074999999999999956e+00,-1.562569602370342370e+00,-9.832000000000000739e-01,1.843874000000000068e-01,9.801070947499355979e-02,1.858300852388479474e-01,9.868351760352131463e-02,1.857976885751479179e-01,9.869924563160865916e-02,-3.239666370002947104e-05,1.572802808734452551e-05,1.916433574877650196e-03
1.100000000000000089e+00,-1.732581324083229957e+00,-1.169599999999999973e+00,1.910011000000000070e-01,1.011906993721272269e-01,1.927857848647205052e-01,1.020176834503028901e-01,1.927506394415218760e-01,1.020327978796699564e-01,-3.514542319862923314e-05,1.511442936706630658e-05,1.916433574877650196e-03
1.125000000000000000e+00,-8.402299441475042929e-01,-1.211200000000000054e+00,1.975512000000000101e-01,1.043288013672130365e-01,1.996919336119348243e-01,1.053176281193533570e-01,1.996540983577179407e-01,1.053321351679272766e-01,-3.783525421688360701e-05,1.450704857391960090e-05,1.916433574877650196e-03
1.150000000000000133e+00,-1.091095064624248101e+00,-1.187000000000000055e+00,2.040833999999999981e-01,1.074511953990309049e-01,2.065275349234463320e-01,1.085790532897152327e-01,2.064870191664562871e-01,1.085928500102224803e-01,-4.051575699004494879e-05,1.379672050724756183e-05,1.916433574877650196e-03
1.175000000000000044e+00,-1.005699122514976729e+00,-9.275999999999999801e-01,2.116963999999999790e-01,1.110902068894390748e-01,2.132725707394396431e-01,1.117984127723593568e-01,2.132292797709071930e-01,1.118112601554633462e-01,-4.329096853245006926e-05,1.284738310398936267e-05,1.916433574877650196e-03
1.200000000000000178e+00,-1.596485646923468282e+00,-8.414999999999999147e-01,2.181657000000000179e-01,1.141899116409810094e-01,2.199084912577085327e-01,1.149731048318116955e-01,2.198622251750556589e-01,1.149846606915056885e-01,-4.626608265287379673e-05,1.155585969399297586e-05,1.916433574877650196e-03
1.225000000000000089e+00,5.394841524037515823e-01,-3.399999999999999689e-01,2.244857999999999854e-01,1.172267845394511371e-01,2.264186317484193633e-01,1.181015932276374136e-01,2.263691304443257168e-01,1.181114867355739506e-01,-4.950130409364650319e-05,9.893507936536982683e-06,1.916433574877650196e-03
1.250000000000000000e+00,-3.785294532652333510e-01,-6.249999999999999306e-02,2.316558999999999979e-01,1.206947537631638812e-01,2.327885350003076614e-01,1.211834488195534659e-01,2.327355434778536625e-01,1.211913643537244761e-01,-5.299152245399896266e-05,7.915534171010207842e-06,1.916433574877650196e-03
1.275000000000000133e+00,3.049097749179013883e-01,3.165000000000000036e-01,2.376492000000000049e-01,1.236181802602543678e-01,2.390061581187406248e-01,1.242193099640164639e-01,2.389494855173802113e-01,1.242250535190604355e-01,-5.667260136041352148e-05,5.743555043971615426e-06,1.916433574877650196e-03
1.300000000000000044e+00,2.390064408892119463e+00,8.143000000000000238e-01,2.434605999999999992e-01,1.264822655627770576e-01,2.450619489881638025e-01,1.272107617033046978e-01,2.450015055518079410e-01,1.272142974951321892e-01,-6.044343635586146846e-05,3.535791827491419070e-06,1.916433574877650196e-03
1.325000000000000178e+00,1.240996024553138316e-01,9.899999999999999911e-01,2.500258000000000203e-01,1.297634845565263928e-01,2.509487849827426453e-01,1.301601270427526491e-01,2.508845926281419447e-01,1.301615826105854412e-01,-6.419235460070060739e-05,1.455567832792103999e-06,1.916433574877650196e-03
1.350000000000000089e+00,2.753166363081615220e+00,1.661200000000000010e+00,2.555206999999999895e-01,1.325560113597173406e-01,2.566617699333140767e-01,1.330701563569767210e-01,2.565939481494645680e-01,1.330697977160302803e-01,-6.782178384950876548e-05,-3.586409464406692393e-07,1.916433574877650196e-03
1.375000000000000000e+00,2.624871042139634625e+00,2.048999999999999932e+00,2.617980999999999780e-01,1.358075597561827774e-01,2.621978888452213829e-01,1.359436074403476691e-01,2.621266200803738511e-01,1.359417869213228047e-01,-7.126876484753186247e-05,-1.820519024864353241e-06,1.916433574877650196e-03
1.400000000000000133e+00,2.977533231856239748e+00,2.472799999999999887e+00,2.687230000000000452e-01,1.394797325023788281e-01,2.675555314738351509e-01,1.387827330032042061e-01,2.674810138828835337e-01,1.387798184712332183e-01,-7.451759095161714086e-05,-2.914531970987788156e-06,1.916433574877650196e-03
1.425000000000000044e+00,4.924181643290854282e+00,2.690400000000000347e+00,2.728361999999999732e-01,1.417067726279235829e-01,2.727339178023724942e-01,1.415887229829723704e-01,2.726563195643077475e-01,1.415850283394481102e-01,-7.759823806474663854e-05,-3.694643524260188272e-06,1.916433574877650196e-03
1.450000000000000178e+00,3.168837748132379506e+00,2.555900000000000283e+00,2.775167000000000050e-01,1.442881145916232177e-01,2.777324826113751755e-01,1.443611690984338558e-01,2.776519152473302388e-01,1.443569123200988402e-01,-8.056736404493669568e-05,-4.256778335015587444e-06,1.916433574877650196e-03
1.475000000000000089e+00,3.636438904656982718e+00,2.699099999999999611e+00,2.812383999999999995e-01,1.463842550232684059e-01,2.825502891783220338e-01,1.470976189195502548e-01,2.824668099665255117e-01,1.470929240938359805e-01,-8.347921179652217916e-05,-4.694825714274264428e-06,1.916433574877650196e-03
1.500000000000000000e+00,4.728430794092385980e+00,2.689400000000000013e+00,2.855924000000000240e-01,1.488888024998802628e-01,2.871855344526978993e-01,1.497932683316411107e-01,2.870991716551610229e-01,1.497882042597186991e-01,-8.636279753687636784e-05,-5.064071922411539362e-06,1.916433574877650196e-03
1.525000000000000133e+00,2.916567587683792429e+00,2.527400000000000091e+00,2.898765999999999843e-01,1.514108032690120731e-01,2.916351825245144247e-01,1.524408154165551588e-01,2.915459642430106579e-01,1.524354429961908564e-01,-8.921828150376676092e-05,-5.372420364302410434e-06,1.916433574877650196e-03
1.550000000000000044e+00,3.100896330229706788e+00,2.467200000000000060e+00,2.947572999999999999e-01,1.543481924001185446e-01,2.958947344589327733e-01,1.550304779863868332e-01,2.958027034272858180e-01,1.550248781054685832e-01,-9.203103164695525251e-05,-5.599880918250033091e-06,1.916433574877650196e-03
1.575000000000000178e+00,2.806374935177393670e+00,1.989999999999999991e+00,2.987839000000000467e-01,1.568213239501945189e-01,2.999581272444392099e-01,1.575501683659829011e-01,2.998633362680483971e-01,1.575444389847287519e-01,-9.479097639081279780e-05,-5.729381254149235048e-06,1.916433574877650196e-03
1.600000000000000089e+00,2.542021913584469495e+00,1.692299999999999915e+00,3.025960999999999790e-01,1.592019530499147739e-01,3.038177577404655993e-01,1.599858200241726369e-01,3.037202506745131370e-01,1.599800482883470265e-01,-9.750706595246239061e-05,-5.771735825610413428e-06,1.916433574877650196e-03
1.625000000000000000e+00,2.583970069346275267e+00,1.421699999999999964e+00,3.061793000000000431e-01,1.614726264067593842e-01,3.074646373737850436e-01,1.623218605595788122e-01,3.073644220242313096e-01,1.623160816901794978e-01,-1.002153495537339012e-04,-5.778869399314379152e-06,1.916433574877650196e-03
1.650000000000000133e+00,7.473423647752389654e-01,7.295000000000000373e-01,3.100978000000000345e-01,1.639928818466392102e-01,3.108886823956708567e-01,1.645418147140533249e-01,3.107857004717735627e-01,1.645359682721151406e-01,-1.029819238972939921e-04,-5.846441938184288034e-06,1.916433574877650196e-03
1.675000000000000044e+00,1.419559685861566001e+00,5.019000000000000128e-01,3.132309000000000343e-01,1.660279357544645895e-01,3.140791277288756955e-01,1.666290021679975031e-01,3.139732299361104317e-01,1.666228967840803765e-01,-1.058977927652637874e-04,-6.105383917126561144e-06,1.916433574877650196e-03
1.700000000000000178e+00,1.090526802697782793e+00,2.396999999999999964e-01,3.165793999999999553e-01,1.682218146242214774e-01,3.170250318676132162e-01,1.685672809604633615e-01,3.169159705442771147e-01,1.685605806546221774e-01,-1.090613233361015233e-04,-6.700305841184084343e-06,1.916433574877650196e-03
1.725000000000000089e+00,-2.609415984910407049e-01,-4.979999999999994847e-02,3.187632999999999717e-01,1.696582205986127967e-01,3.197158301804947089e-01,1.703417868181869022e-01,3.196032791199534540e-01,1.703340289867317225e-01,-1.125510605412549658e-04,-7.757831455179609037e-06,1.916433574877650196e-03
1.750000000000000000e+00,8.951487412007687050e-01,-2.829999999999998489e-02,3.215457999999999927e-01,1.714890709839548277e-01,3.221418957656367876e-01,1.719396263038205086e-01,3.220254947022321845e-01,1.719302705588907076e-01,-1.164010634046031001e-04,-9.355744929800957621e-06,1.916433574877650196e-03
1.775000000000000133e+00,9.418534750428039226e-01,-6.750000000000000444e-02,3.236738000000000115e-01,1.728870797148022997e-01,3.242950716454727766e-01,1.733504867331803756e-01,3.241744789351339029e-01,1.733389801831775878e-01,-1.205927103388737542e-04,-1.150655000278777429e-05,1.916433574877650196e-03
1.800000000000000044e+00,6.563680352866355650e-01,1.007000000000000117e-01,3.258281000000000094e-01,1.742938150919097207e-01,3.261691382493598357e-01,1.745671238826728700e-01,3.260440701946461517e-01,1.745529610184876901e-01,-1.250680547136839849e-04,-1.416286418517986867e-05,1.916433574877650196e-03
1.825000000000000178e+00,1.225776426535534425e+00,4.202000000000000179e-01,3.273871999999999893e-01,1.753008700703104772e-01,3.277601771394202390e-01,1.755856848487633015e-01,3.276304203381662505e-01,1.755684446113857655e-01,-1.297568012539884741e-04,-1.724023737753599406e-05,1.916433574877650196e-03
1.850000000000000089e+00,1.894902822671042042e+00,7.605999999999999428e-01,3.284895000000000453e-01,1.760042377588641738e-01,3.290667934527349292e-01,1.764058282870147876e-01,3.289321916071665797e-01,1.763851844002878866e-01,-1.346018455683495318e-04,-2.064388672690098403e-05,1.916433574877650196e-03
1.875000000000000000e+00,2.384791205929566171e+00,1.479999999999999982e+00,3.298853000000000479e-01,1.768751570556093555e-01,3.300901718946057661e-01,1.770306243125917278e-01,3.299506002206833433e-01,1.770063380923721785e-01,-1.395716739224228675e-04,-2.428622021954929266e-05,1.916433574877650196e-03
1.900000000000000133e+00,3.027549840900829903e+00,1.919100000000000028e+00,3.305298999999999876e-01,1.772661108080560710e-01,3.308339618994631248e-01,1.774662463867310580e-01,3.306893045762003824e-01,1.774381560484878384e-01,-1.446573232627423877e-04,-2.809033824321960360e-05,1.916433574877650196e-03
1.925000000000000044e+00,3.258184161162305248e+00,2.448700000000000099e+00,3.311374000000000262e-01,1.776186673169589392e-01,3.313040066101819447e-01,1.777214926730402433e-01,3.311541473918767631e-01,1.776895091388616121e-01,-1.498592183051816740e-04,-3.198353417863120107e-05,1.916433574877650196e-03
1.950000000000000178e+00,3.705219654147402508e+00,2.967399999999999594e+00,3.313861000000000168e-01,1.777460763523545373e-01,3.315079400032645562e-01,1.778071840463404385e-01,3.313527684236796667e-01,1.777712950503753109e-01,-1.551715795848895851e-04,-3.588899596512762358e-05,1.916433574877650196e-03
1.975000000000000089e+00,4.537161940489700562e+00,3.436300000000000132e+00,3.313956000000000124e-01,1.777251324013305878e-01,3.314546791457033126e-01,1.777354834347030788e-01,3.312941082366804846e-01,1.776957601782256924e-01,-1.605709090228280012e-04,-3.972325647738639276e-05,1.916433574877650196e-03
2.000000000000000000e+00,4.749152461333142838e+00,3.722299999999999720e+00,3.311793000000000098e-01,1.775697980979030755e-01,3.311538419946614686e-01,1.775191775705775021e-01,3.309878294506743979e-01,1.774757746549545934e-01,-1.660125439870707709e-04,-4.340291562290876648e-05,1.916433574877650196e-03
2.024999999999999911e+00,5.540818717974084429e+00,4.096599999999999575e+00,3.306460999999999983e-01,1.772277135645122237e-01,3.306151285298620235e-01,1.771709637281221328e-01,3.304436925876690356e-01,1.771241057840500233e-01,-1.714359421929878557e-04,-4.685794407210952528e-05,1.916433574877650196e-03
2.050000000000000266e+00,5.568775469702401892e+00,4.040099999999999802e+00,3.298232000000000386e-01,1.767320400569457883e-01,3.298477090206297646e-01,1.767027865297075839e-01,3.296709335987160205e-01,1.766527439043281689e-01,-1.767754219137440685e-04,-5.004262537941506217e-05,1.916433574877650196e-03
2.075000000000000178e+00,4.495004611262046090e+00,4.132699999999999818e+00,3.290714000000000694e-01,1.762922170854432369e-01,3.288596603949145991e-01,1.761252654074193513e-01,3.286776904010658140e-01,1.760723324646519816e-01,-1.819699938487850943e-04,-5.293294276736970616e-05,1.916433574877650196e-03
2.100000000000000089e+00,5.269925936383294207e+00,4.021700000000000053e+00,3.277862999999999749e-01,1.755661601166136065e-01,3.276574805516730970e-01,1.754472412411073878e-01,3.274705142441454164e-01,1.753917360128284808e-01,-1.869663075276806197e-04,-5.550522827890702615e-05,1.916433574877650196e-03
2.125000000000000000e+00,5.588700305137769497e+00,3.625000000000000000e+00,3.266939999999999844e-01,1.749657668539275623e-01,3.262457012475769580e-01,1.746754604861980031e-01,3.260539870016585517e-01,1.746177554029643419e-01,-1.917142459184062453e-04,-5.770508323366119185e-05,1.916433574877650196e-03
2.149999999999999911e+00,4.244865512443563915e+00,3.221300000000000274e+00,3.251861999999999808e-01,1.741576794102541736e-01,3.246266209081122289e-01,1.738144139708429903e-01,3.244304582465379339e-01,1.737549844816147215e-01,-1.961626615742950719e-04,-5.942948922826873925e-05,1.916433574877650196e-03
2.175000000000000266e+00,4.784908763375181451e+00,2.728600000000000136e+00,3.231534000000000351e-01,1.730930285665376323e-01,3.228001836541536385e-01,1.728663483662724598e-01,3.225999175933816909e-01,1.728058029942002860e-01,-2.002660607719475294e-04,-6.054537207217380868e-05,1.916433574877650196e-03
2.200000000000000178e+00,4.382329971337323826e+00,2.219800000000000217e+00,3.211906999999999957e-01,1.720877189173888877e-01,3.207640262528961839e-01,1.718314565616804179e-01,3.205600197872519597e-01,1.717705079058413908e-01,-2.040064656442241997e-04,-6.094865583902708828e-05,1.916433574877650196e-03
2.225000000000000089e+00,2.457157122242158209e+00,1.792999999999999927e+00,3.190515999999999908e-01,1.710108507689084012e-01,3.185136954249064845e-01,1.707082259069893637e-01,3.183062737082987259e-01,1.706475865840898221e-01,-2.074217166077585439e-04,-6.063932289954165888e-05,1.916433574877650196e-03
2.250000000000000000e+00,2.167263910863031384e+00,1.336300000000000043e+00,3.167254999999999932e-01,1.698589334625921488e-01,3.160430135543164654e-01,1.694938953163494244e-01,3.158323908761970777e-01,1.694341245733909096e-01,-2.106226781193876185e-04,-5.977074295851481089e-05,1.916433574877650196e-03
2.274999999999999911e+00,2.366267107760369193e+00,8.200000000000000622e-01,3.132802000000000642e-01,1.681799267221735783e-01,3.133445556230592954e-01,1.681849615473978987e-01,3.131307706438035132e-01,1.681263218257480485e-01,-2.137849792557822148e-04,-5.863972164985020719e-05,1.916433574877650196e-03
2.300000000000000266e+00,1.532062620535855846e+00,6.159999999999999920e-01,3.109257999999999744e-01,1.670472080376292634e-01,3.104101995473550479e-01,1.667776851090675416e-01,3.101930856885752319e-01,1.667200714921400484e-01,-2.171138587798160380e-04,-5.761361692749322749e-05,1.916433574877650196e-03
2.325000000000000178e+00,4.357279616714621606e-01,3.468999999999999861e-01,3.074022000000000143e-01,1.653682012972107207e-01,3.072317185645356830e-01,1.652685635401908715e-01,3.070109243782431774e-01,1.652115394384076341e-01,-2.207941862925055787e-04,-5.702410178323735757e-05,1.916433574877650196e-03
