Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
1.525000000000000133e+00,2.490585392765842343e+00,1.933999999999999941e+00,1.387086999999999903e-01,1.517808130704348946e-01,1.391945905268766048e-01,1.524386640916947089e-01
1.550000000000000044e+00,1.647985968556641367e+00,1.729100000000000081e+00,1.403710000000000235e-01,1.542853605470467515e-01,1.408644903521985570e-01,1.550282470720034944e-01
1.575000000000000178e+00,1.934326820967929406e+00,1.446600000000000108e+00,1.421462000000000003e-01,1.571075579475215700e-01,1.424082031653623459e-01,1.575478591371940740e-01
1.600000000000000089e+00,1.867523725537595602e+00,1.163399999999999990e+00,1.435431000000000068e-01,1.594393178281859891e-01,1.438321923527172141e-01,1.599834336464291684e-01
1.625000000000000000e+00,1.395756445244437538e+00,9.785000000000000364e-01,1.448254999999999959e-01,1.616698486122347400e-01,1.451430417235970716e-01,1.623193979279682619e-01
1.650000000000000133e+00,8.601396507245056000e-01,6.763000000000000123e-01,1.460019000000000178e-01,1.637904236534078461e-01,1.463471427658797619e-01,1.645392763950679627e-01
1.675000000000000044e+00,1.068493197155564900e+00,4.942000000000000282e-01,1.472601000000000049e-01,1.661291648510802577e-01,1.474504107084514404e-01,1.666263883929379463e-01
1.700000000000000178e+00,4.785678502898994824e-02,3.103000000000000203e-01,1.482479999999999909e-01,1.680071391262261404e-01,1.484580460219080966e-01,1.685645915964131270e-01
1.725000000000000089e+00,5.088064229768841651e-01,2.377000000000000224e-01,1.491473000000000104e-01,1.697385057442045431e-01,1.493743484352585416e-01,1.703390212559058869e-01
1.750000000000000000e+00,7.505608753740690142e-01,1.858000000000000207e-01,1.499599000000000071e-01,1.713058114124954290e-01,1.502025846975462153e-01,1.719367832398943641e-01
1.775000000000000133e+00,8.324542580718556628e-02,1.728999999999999981e-01,1.508087999999999929e-01,1.729324582753541673e-01,1.509449108871241951e-01,1.733475638753864123e-01
1.800000000000000044e+00,7.384822858359475495e-01,2.992000000000000215e-01,1.514542000000000110e-01,1.741472074347422128e-01,1.516023521574712818e-01,1.745641176641982706e-01
1.825000000000000178e+00,4.767523069919705758e-01,3.997000000000000552e-01,1.520189000000000124e-01,1.751821876811748557e-01,1.521748435018899503e-01,1.755825902802743976e-01
1.850000000000000089e+00,3.821101219441340735e-01,6.136000000000000343e-01,1.525739000000000123e-01,1.761578267330396741e-01,1.526613318130818076e-01,1.764026390740363881e-01
1.875000000000000000e+00,1.155646578625107557e+00,9.203000000000000069e-01,1.530192000000000219e-01,1.768926103481292811e-01,1.530599318503958750e-01,1.770273332951717293e-01
1.900000000000000133e+00,1.267894675789454029e+00,1.196000000000000174e+00,1.533130000000000048e-01,1.773394146366398250e-01,1.533681194642633749e-01,1.774628462332817347e-01
1.925000000000000044e+00,1.485935362639618784e+00,1.519400000000000084e+00,1.535215000000000052e-01,1.776221579754629076e-01,1.535829392672281579e-01,1.777179766427773311e-01
1.950000000000000178e+00,1.981520383413298836e+00,1.792899999999999938e+00,1.536405000000000132e-01,1.777443310231024975e-01,1.537012038709853756e-01,1.778035466011044785e-01
1.975000000000000089e+00,2.361424633559121133e+00,2.028999999999999915e+00,1.536668999999999952e-01,1.777164057550706111e-01,1.537196669363343760e-01,1.777317205596433414e-01
2.000000000000000000e+00,2.540494018546024524e+00,2.255799999999999805e+00,1.535799999999999943e-01,1.775122022325872628e-01,1.536351593136682514e-01,1.775152868028705699e-01
2.024999999999999911e+00,3.077971096852902377e+00,2.413899999999999935e+00,1.534043000000000212e-01,1.772050242842362899e-01,1.534446834606413845e-01,1.771669440009988605e-01
2.050000000000000266e+00,2.748097065655563220e+00,2.413300000000000001e+00,1.531822999999999935e-01,1.768611944215933984e-01,1.531454648702137988e-01,1.766986379573689536e-01
2.075000000000000178e+00,3.188174667670088613e+00,2.518799999999999706e+00,1.527484000000000064e-01,1.762485838541433814e-01,1.527349609274486764e-01,1.761209890808907996e-01
2.100000000000000089e+00,3.537958537042176221e+00,2.329699999999999882e+00,1.522619000000000056e-01,1.756167746649214267e-01,1.522108285446293063e-01,1.754428390393006909e-01
2.125000000000000000e+00,2.877930027348623909e+00,2.202700000000000102e+00,1.512285999999999908e-01,1.743741002375014670e-01,1.515708528985045267e-01,1.746709348814947105e-01
2.149999999999999911e+00,2.709526982262346895e+00,2.001800000000000246e+00,1.504784999999999873e-01,1.735311062087882272e-01,1.508128414325524136e-01,1.738097678243838429e-01
2.175000000000000266e+00,2.127951906060359555e+00,1.665799999999999947e+00,1.496477999999999975e-01,1.726340069732631155e-01,1.499344914115765537e-01,1.728615847270337791e-01
2.200000000000000178e+00,2.342777155837099112e+00,1.484500000000000153e+00,1.487420999999999882e-01,1.716932745064382038e-01,1.489332465192759469e-01,1.718265784769552329e-01
2.225000000000000089e+00,1.585899654069446107e+00,1.187300000000000022e+00,1.479108000000000089e-01,1.708572617947329009e-01,1.478061659762500424e-01,1.707032362305885842e-01
2.250000000000000000e+00,1.197421805772152847e+00,9.484000000000000208e-01,1.469895999999999980e-01,1.699549265714518365e-01,1.465498332195395159e-01,1.694887964942564107e-01
2.274999999999999911e+00,1.621283697396422196e+00,8.165000000000000036e-01,1.457386999999999988e-01,1.687611213630877127e-01,1.451603266171683226e-01,1.681797553777171494e-01
2.300000000000000266e+00,1.326481485342669631e+00,5.795000000000000151e-01,1.442903000000000102e-01,1.674137271805480887e-01,1.436332639129060951e-01,1.667723724951859499e-01
2.325000000000000178e+00,1.221084307702829497e+00,5.251000000000000112e-01,1.426376000000000033e-01,1.659092533653289681e-01,1.419639212984851184e-01,1.652631442656359029e-01
2.350000000000000089e+00,1.360597579791023248e+00,5.884000000000000341e-01,1.408303999999999945e-01,1.642913331487302342e-01,1.401474219529776910e-01,1.636492206054072640e-01
2.375000000000000000e+00,1.217831784464222800e+00,7.862000000000000099e-01,1.385611999999999955e-01,1.622981671429526984e-01,1.381789870541678122e-01,1.619287382552977717e-01
2.400000000000000355e+00,1.273726259277896622e+00,1.047800000000000065e+00,1.364826999999999846e-01,1.605039686719025305e-01,1.360542406051550579e-01,1.601010420682056345e-01
2.425000000000000266e+00,1.728135899271250997e+00,1.408700000000000063e+00,1.342961000000000016e-01,1.586451930185285852e-01,1.337695549227334857e-01,1.581667743908504731e-01
2.450000000000000178e+00,2.201017207429452949e+00,1.720499999999999918e+00,1.319865000000000066e-01,1.567131135365708305e-01,1.313224167255724883e-01,1.561278303639590248e-01
2.475000000000000089e+00,2.660926115726992336e+00,2.093499999999999694e+00,1.290969000000000144e-01,1.543359750953545717e-01,1.287117873742089080e-01,1.539871949687239006e-01
2.500000000000000000e+00,2.925164321763760178e+00,2.318699999999999761e+00,1.264519000000000060e-01,1.521944561031575438e-01,1.259384283293764339e-01,1.517486889794333327e-01
2.525000000000000355e+00,3.866530906195215334e+00,2.556299999999999795e+00,1.236834000000000128e-01,1.499848692701327146e-01,1.230051660589017992e-01,1.494166534416940251e-01
2.550000000000000266e+00,3.536001010444831838e+00,2.833800000000000097e+00,1.207878999999999897e-01,1.477019786085241315e-01,1.199170776873191707e-01,1.469955991503042736e-01
2.575000000000000178e+00,3.570278691808030036e+00,2.927700000000000191e+00,1.172177999999999970e-01,1.449216691100971566e-01,1.166815847842991166e-01,1.444898465310372471e-01
2.600000000000000089e+00,4.068407131326023496e+00,3.025199999999999889e+00,1.140036000000000105e-01,1.424433015722652296e-01,1.133084442931617530e-01,1.419031880019407388e-01
2.625000000000000000e+00,3.959477875208575970e+00,3.081599999999999895e+00,1.106942999999999955e-01,1.399073381691174345e-01,1.098096252981140830e-01,1.392386146372468492e-01
2.650000000000000355e+00,3.594080305413919429e+00,2.969800000000000217e+00,1.072951999999999934e-01,1.373102882421498860e-01,1.061990649020979199e-01,1.364981488961262424e-01
2.675000000000000266e+00,3.109194488098979914e+00,2.895199999999999996e+00,1.031901000000000068e-01,1.341739315763160745e-01,1.024923085431517222e-01,1.336828088832111294e-01
2.700000000000000178e+00,2.755323770679160678e+00,2.637399999999999967e+00,9.956810000000000660e-02,1.313953674071411115e-01,9.870605378106825367e-02,1.307927060101358174e-01
2.725000000000000089e+00,3.326755575876549909e+00,2.409100000000000019e+00,9.590640000000000276e-02,1.285644433604063164e-01,9.485762422907662028e-02,1.278272611793724312e-01
2.750000000000000000e+00,2.421937446744645950e+00,2.031699999999999839e+00,9.221450000000000480e-02,1.256776687776076928e-01,9.096440131617374025e-02,1.247855192024952264e-01
2.775000000000000355e+00,2.135401913954885877e+00,1.695799999999999974e+00,8.847249999999999559e-02,1.227053730614613425e-01,8.704324173970126588e-02,1.216665414743677009e-01
2.800000000000000266e+00,2.098184876229260531e+00,1.236699999999999910e+00,8.403870000000000784e-02,1.191099948023530142e-01,8.310991138267580236e-02,1.184698569302783527e-01
2.825000000000000178e+00,9.862129996206263627e-01,8.114000000000000101e-01,8.021179999999999977e-02,1.159369862222273256e-01,7.917856967686293101e-02,1.151959485653454573e-01
2.850000000000000089e+00,7.863041868607025808e-01,5.133999999999999675e-01,7.642019999999999369e-02,1.127203444108017816e-01,7.526133820220419490e-02,1.118467449172925038e-01
2.875000000000000000e+00,9.509181199508400795e-01,3.185999999999999943e-01,7.142640000000000100e-02,1.083640025978239302e-01,7.136798332804855649e-02,1.084260712668821958e-01
2.900000000000000355e+00,-1.897623328579262358e-01,1.580000000000002930e-02,6.771779999999999466e-02,1.050356597142707432e-01,6.750573626184565301e-02,1.049400006342834230e-01
2.925000000000000266e+00,-2.582479889722020805e-01,-1.000000000000001409e-02,6.467119999999999813e-02,1.022431329110798232e-01,6.367926514269305061e-02,1.013970452679643502e-01
2.950000000000000178e+00,3.598960901289959269e-01,-1.513999999999999790e-01,6.045550000000000229e-02,9.829694347232063867e-02,5.989080240020276669e-02,9.780815387006785988e-02
2.975000000000000089e+00,-1.825692305110889480e-01,-1.774000000000000021e-01,5.685250000000000026e-02,9.485515418738782456e-02,5.614041729815141824e-02,9.418651755558526961e-02
3.000000000000000000e+00,-4.935535082181546906e-01,-2.267000000000000126e-01,5.266520000000000229e-02,9.079202768874501672e-02,5.242641032568735177e-02,9.054721759406843262e-02
3.025000000000000355e+00,1.675194504850734678e-01,-1.040999999999999703e-01,4.912909999999999500e-02,8.732754912353628274e-02,4.874579569039719229e-02,8.690675812942912082e-02
3.050000000000000266e+00,2.625478080963552507e-01,-4.749999999999999362e-02,4.621240000000000070e-02,8.445822783325759864e-02,4.509483424370411969e-02,8.328251934517016952e-02
3.075000000000000178e+00,2.853661249800070257e-02,2.381000000000000338e-01,4.213660000000000322e-02,8.044746121217463686e-02,4.146958301120750451e-02,7.969215160546175292e-02
3.100000000000000089e+00,4.176428301706904822e-01,3.679999999999999938e-01,3.807049999999999323e-02,7.647334650538353817e-02,3.786643414761962229e-02,7.615292348255583987e-02
3.125000000000000000e+00,1.732728498264861861e+00,6.764999999999999902e-01,3.463039999999999868e-02,7.314849428033433354e-02,3.428261797655478976e-02,7.268104627026726605e-02
3.150000000000000355e+00,6.735011712827222441e-01,7.940000000000000391e-01,3.122069999999999360e-02,6.990392720087688916e-02,3.071664047909680728e-02,6.929101860204110730e-02
3.175000000000000266e+00,1.355152380400571621e+00,1.060000000000000053e+00,2.667470000000000258e-02,6.568197574030260055e-02,2.716862162130857100e-02,6.599504900118929873e-02
3.200000000000000178e+00,1.527194088225905855e+00,1.154500000000000082e+00,2.384409999999999655e-02,6.311634173987093477e-02,2.364050365842791657e-02,6.280261055106767243e-02
3.225000000000000089e+00,1.912639777971165023e+00,1.287800000000000056e+00,2.105819999999999914e-02,6.063971953129098508e-02,2.013610921973288045e-02,5.972016462075795118e-02
3.250000000000000000e+00,1.318977409047474847e+00,1.249700000000000033e+00,1.778130000000000335e-02,5.779308752128823473e-02,1.666104555686293703e-02,5.675106858487150019e-02
3.275000000000000355e+00,1.260107592122411857e+00,1.249600000000000044e+00,1.342440000000000647e-02,5.412789609210014175e-02,1.322247011420174534e-02,5.389566160307945886e-02
3.300000000000000266e+00,1.167482498916302180e+00,1.107299999999999951e+00,1.015500000000000083e-02,5.145579700729682043e-02,9.828747270441239373e-03,5.115150875090794524e-02
3.325000000000000178e+00,9.816897486114589677e-01,9.283000000000000140e-01,7.472200000000000890e-03,4.930729669809180010e-02,6.489030666141932212e-03,4.851378192655697585e-02
3.350000000000000089e+00,9.246055626132705374e-01,6.678000000000000602e-01,3.793499999999994793e-03,4.641528612753720306e-02,3.212799996790020440e-03,4.597576221262424101e-02
3.375000000000000000e+00,7.195612354067039140e-01,4.755000000000000338e-01,2.045999999999992269e-04,4.364544860462220288e-02,9.372984200896322801e-06,4.352945111037388043e-02
3.400000000000000355e+00,1.019079035120346477e+00,2.350000000000000422e-01,-3.257999999999995708e-03,4.100127478785079577e-02,-3.112588052222919465e-03,4.116626826451413868e-02
3.425000000000000266e+00,-4.271193582762758401e-01,-1.441000000000000059e-01,-5.660499999999998866e-03,3.917740571951671552e-02,-6.145546085017656104e-03,3.887779222634267506e-02
3.450000000000000178e+00,-2.783455805486370060e-01,-2.603999999999999648e-01,-8.010300000000001447e-03,3.739542455323049963e-02,-9.083492277540568954e-03,3.665647866553210787e-02
3.475000000000000089e+00,-1.292908286638148718e+00,-5.624000000000000110e-01,-1.075470000000001460e-02,3.530975609709727930e-02,-1.192223153386770193e-02,3.449628044725252390e-02
3.500000000000000000e+00,-8.934815931059559846e-01,-6.564000000000000945e-01,-1.388110000000000385e-02,3.291690969261305139e-02,-1.465951103070091410e-02,3.239310620591524803e-02
3.525000000000000355e+00,-1.123833158154594170e+00,-7.729999999999999094e-01,-1.692429999999998935e-02,3.056769651942868940e-02,-1.729497887068507864e-02,3.034508828470440164e-02
3.550000000000000266e+00,-1.654143246427943303e+00,-8.614999999999999325e-01,-1.901220000000000687e-02,2.894279498582197005e-02,-1.982998980812636369e-02,2.835267189097822813e-02
3.575000000000000178e+00,-7.485479541442792151e-01,-7.588999999999999080e-01,-2.180899999999999853e-02,2.674891611606509262e-02,-2.226729266700473372e-02,2.641856229114634969e-02
3.600000000000000089e+00,-1.959099389565847948e+00,-8.300000000000000711e-01,-2.410179999999999614e-02,2.494075501099897105e-02,-2.461063389332229789e-02,2.454756434365741591e-02
3.625000000000000000e+00,-2.731561079474342790e-01,-6.199999999999998845e-01,-2.629050000000000831e-02,2.321287905152458544e-02,-2.686430089106758151e-02,2.274632847197292224e-02
3.650000000000000355e+00,-3.181435856210886870e-01,-5.269999999999999130e-01,-2.838519999999999932e-02,2.156354290838994117e-02,-2.903262093226960036e-02,2.102300110782076917e-02
3.675000000000000266e+00,-1.371703772815603628e+00,-4.293000000000000149e-01,-3.040979999999999031e-02,1.998751059383906126e-02,-3.111943599226776533e-02,1.938678240699903688e-02
3.700000000000000178e+00,3.612712926142520597e-01,-1.159000000000000030e-01,-3.269890000000000990e-02,1.824043601259273811e-02,-3.312758914654636427e-02,1.784741956534434404e-02
3.725000000000000089e+00,1.866928440772939179e-01,3.600000000000044571e-03,-3.459239999999999537e-02,1.683544596473730143e-02,-3.505847187867523057e-02,1.641469261563447551e-02
3.750000000000000000e+00,2.698790286240850822e-01,2.196000000000000174e-01,-3.640000000000000874e-02,1.554041165975750954e-02,-3.691168070480254498e-02,1.509795880535574203e-02
3.775000000000000355e+00,1.198146175296390809e-01,4.233000000000000096e-01,-3.839820000000000039e-02,1.418080017245392822e-02,-3.868481398739274935e-02,1.390580283852909695e-02
3.800000000000000266e+00,5.579221905936102566e-01,5.241000000000000103e-01,-4.002289999999999320e-02,1.314581992602129046e-02,-4.037341630490572791e-02,1.284580522556615090e-02
3.825000000000000178e+00,1.162875924146828943e+00,6.741000000000000325e-01,-4.155410000000000353e-02,1.223824871498424040e-02,-4.197106091500917013e-02,1.192441237954764907e-02
3.850000000000000089e+00,5.318292598317104769e-01,6.899999999999999467e-01,-4.321919999999999928e-02,1.134638546721513687e-02,-4.346955539409225883e-02,1.114688566878181686e-02
3.875000000000000000e+00,3.588229041505415773e-01,6.733000000000000096e-01,-4.454720000000000207e-02,1.072504825350515528e-02,-4.485925721437659247e-02,1.051731867740622259e-02
3.900000000000000355e+00,1.089234251317283908e+00,6.656999999999999584e-01,-4.597030000000001254e-02,1.016654289286697023e-02,-4.612948701534128754e-02,1.003872451873931079e-02
3.925000000000000266e+00,3.631639617554510147e-01,4.998000000000000220e-01,-4.688689999999999525e-02,9.883799554043889296e-03,-4.726902266630175070e-02,9.713195183416296896e-03
3.950000000000000178e+00,-6.043345447598159198e-02,3.327999999999999847e-01,-4.801730000000000581e-02,9.653416092780637073e-03,-4.826664802544635563e-02,9.542124554471080947e-03
3.975000000000000089e+00,3.907805848707689850e-02,1.481999999999999984e-01,-4.884100000000000941e-02,9.613273519984765619e-03,-4.911172131846332223e-02,9.526473989509781984e-03
4.000000000000000000e+00,-5.721653982104689673e-01,-1.547999999999999376e-01,-4.962379999999998875e-02,9.749409201640324776e-03,-4.979472277965116961e-02,9.667048287181834870e-03
4.025000000000000355e+00,-1.320576932540372450e+00,-4.818999999999999950e-01,-5.005640000000000089e-02,9.964084699635626999e-03,-5.030774047234204405e-02,9.964741541446567319e-03
4.049999999999999822e+00,-9.104753645347782864e-01,-6.334999999999999520e-01,-5.047479999999998634e-02,1.043357826842210116e-02,-5.064485704450682330e-02,1.042070939698513075e-02
