Time(s),Fb_Right_Filtered(N),Mb_Right_Filtered(Nm),Fb_Left_Filtered(N),Mb_Left_Filtered(Nm),Fb_Right_Raw(N),Mb_Right_Raw(Nm),Fb_Left_Raw(N),Mb_Left_Raw(Nm),Ext_Force_Body(N),Ext_Moment_Body(Nm),X_Num_Right_Interface(m),X_Exp_Right_Interface(m),X_Cmd_Right_Interface(m),Rz_Num_Right_Interface(rad),Rz_Exp_Right_Interface(rad),Rz_Cmd_Right_Interface(rad),X_Num_Left_Interface(m),X_Exp_Left_Interface(m),X_Cmd_Left_Interface(m),Rz_Num_Left_Interface(rad),Rz_Exp_Left_Interface(rad),Rz_Cmd_Left_Interface(rad),X_Body_COM(m),Rz_Body(rad)
2.500000000000000000e-01,-2.259061365808260557e+00,-9.140825646776211677e-01,-8.906797668828975167e-01,-2.954835141408541574e-02,-2.166513128856742298e+00,-1.052100000000000035e+00,-6.131188908826741280e-01,-5.370000000000007406e-02,4.037464701941786984e+02,6.475996194456593003e+01,1.130471819002423599e-02,1.144020000000000453e-02,1.127706003345172771e-02,4.995756142795250952e-03,5.063200160035550255e-03,4.948024109801767156e-03,6.308962047228984169e-03,5.991799999999997649e-03,6.329035923649961419e-03,4.995756142795250952e-03,4.729842272904633514e-03,4.948024109801767156e-03,8.806840118626610078e-03,4.995756142795250952e-03
2.750000000000000222e-01,-2.728513026886190573e+00,-1.354576287554200231e+00,-1.214092075701515672e+00,-3.054567864689536894e-01,-2.931782873656153754e+00,-1.360100000000000087e+00,-1.353027053823204984e+00,-3.293000000000000371e-01,4.006974362380888692e+02,6.978413825265810999e+01,1.367727262887699288e-02,1.370359999999999460e-02,1.365035939949656683e-02,6.110607853399195599e-03,6.131341662256080058e-03,6.060027618853943733e-03,7.566664775477797283e-03,7.165099999999995431e-03,7.590331780642623101e-03,6.110607853399195599e-03,5.768313177841259687e-03,6.060027618853943733e-03,1.062196870217739508e-02,6.110607853399195599e-03
3.000000000000000444e-01,-3.195371861180299700e+00,-1.780242492842569302e+00,-1.522083748806918990e+00,-5.886733218548463320e-01,-3.212844019992339817e+00,-1.746200000000000196e+00,-1.347578249667091832e+00,-5.700999999999999401e-01,3.960222153077618259e+02,7.454230435858931969e+01,1.628507892568155022e-02,1.616750000000000478e-02,1.626269432265486578e-02,7.365669290108766039e-03,7.323401541368206556e-03,7.316840248133006132e-03,8.919409635572783310e-03,8.664900000000003155e-03,8.945854074521857047e-03,7.365669290108766039e-03,7.161085920932733911e-03,7.316840248133006132e-03,1.260224428062716590e-02,7.365669290108766039e-03
3.250000000000000111e-01,-3.645462669686764468e+00,-2.176038427210197135e+00,-1.795663914992879473e+00,-8.624116006240143406e-01,-3.711894416315921763e+00,-2.158400000000000318e+00,-2.294708481620655771e+00,-8.291000000000000592e-01,3.895226850356444288e+02,7.871986309103431267e+01,1.912991003002701904e-02,1.885089999999999683e-02,1.911686885107645104e-02,8.769062444195580702e-03,8.651597102135890477e-03,8.728069387642639967e-03,1.036084758583143833e-02,1.004770000000000663e-02,1.038879946343380933e-02,8.769062444195580702e-03,8.513716091228340152e-03,8.728069387642639967e-03,1.474537880792922868e-02,8.769062444195580702e-03
3.500000000000000333e-01,-4.059003612382409365e+00,-2.533730529792801001e+00,-2.027922591403283459e+00,-1.113842903835395859e+00,-3.954043760671788199e+00,-2.520599999999999952e+00,-1.908612028947195727e+00,-1.140499999999999847e+00,3.811581321823623512e+02,8.202659448333047010e+01,2.221224865661987000e-02,2.127630000000000493e-02,2.221434903792376611e-02,1.032777500057334430e-02,9.882054224791894659e-03,1.030213073355462639e-02,1.188447365604652570e-02,1.174120000000000719e-02,1.191221830436913626e-02,1.032777500057334430e-02,1.025555468471868112e-02,1.030213073355462639e-02,1.704836115633319785e-02,1.032777500057334430e-02
3.750000000000000000e-01,-4.408678596507125569e+00,-2.845181168478690292e+00,-2.223121326951067900e+00,-1.332560239705758098e+00,-3.802541212855658603e+00,-2.828999999999999737e+00,-1.948961445278621030e+00,-1.321099999999999941e+00,3.710463277139124898e+02,8.421561670186439130e+01,2.553101540058318880e-02,2.553329999999999836e-02,2.555495261875540339e-02,1.204712743790068048e-02,1.210036770407668660e-02,1.204565792338434249e-02,1.348388796268251005e-02,1.299580000000000353e-02,1.350929469537105916e-02,1.204712743790068048e-02,1.161167551351827490e-02,1.204565792338434249e-02,1.950745168163284943e-02,1.204712743790068048e-02
4.000000000000000222e-01,-4.664354351544101718e+00,-3.098061688713793060e+00,-2.386396504819420450e+00,-1.509502396577659944e+00,-5.312246694432952943e+00,-3.107999999999999652e+00,-2.257750438194141562e+00,-1.502400000000000180e+00,3.594530606766310257e+02,8.509946714301894133e+01,2.908340913062549063e-02,2.899939999999999463e-02,2.913664796898713522e-02,1.393033747834852842e-02,1.395216204044267064e-02,1.396300155497408324e-02,1.515307165227696221e-02,1.508700000000000319e-02,1.517364641401305371e-02,1.393033747834852842e-02,1.399754060099452427e-02,1.396300155497408324e-02,2.211824039145122642e-02,1.393033747834852842e-02
4.250000000000000444e-01,-4.806152092537493203e+00,-3.276049633992472732e+00,-2.514129968169267926e+00,-1.636825143655700643e+00,-5.241894796705590664e+00,-3.287499581115972180e+00,-2.786297310179760789e+00,-1.665500000000000203e+00,3.467708669469504912e+02,8.456213633183894274e+01,3.286487111284136509e-02,3.202800000000000785e-02,3.295547445093105488e-02,1.597821116224410615e-02,1.560324351282930608e-02,1.605585057819816641e-02,1.688665995059726241e-02,1.673950000000000785e-02,1.689962387273288152e-02,1.597821116224410615e-02,1.599070660677204617e-02,1.605585057819816641e-02,2.487576553171931548e-02,1.597821116224410615e-02
4.500000000000000111e-01,-4.835001100210760683e+00,-3.362766771637325292e+00,-2.593994093937566969e+00,-1.708393207008914061e+00,-4.235669632943786844e+00,-3.344299716378902332e+00,-2.620317890076059530e+00,-1.685400000000000009e+00,3.334883990233905138e+02,8.256618896992002021e+01,3.686916619505081760e-02,3.649339999999999529e-02,3.700558745168319036e-02,1.818896711208057432e-02,1.808510170916524315e-02,1.832300001176299931e-02,1.868019908297023982e-02,1.844799999999999218e-02,1.868258743992018411e-02,1.818896711208057432e-02,1.814095224522906460e-02,1.832300001176299931e-02,2.777468263901052697e-02,1.818896711208057432e-02
4.750000000000000333e-01,-4.767845623606079997e+00,-3.347104694183576701e+00,-2.612791096088292075e+00,-1.720431550306731339e+00,-4.926829821440262158e+00,-3.388600000000000279e+00,-2.578154255078104917e+00,-1.710199999999999942e+00,3.201525000350874279e+02,7.915447425030674822e+01,4.108856497896713755e-02,4.123109999999999969e-02,4.127942241999379286e-02,2.055819270369325935e-02,2.077290875723650926e-02,2.076027874939553874e-02,2.053037227527387473e-02,2.020919999999999661e-02,2.051914367059825758e-02,2.055819270369325935e-02,2.044827751636556570e-02,2.076027874939553874e-02,3.080946862712050441e-02,2.055819270369325935e-02
5.000000000000000000e-01,-4.619852948369665313e+00,-3.227320635560870343e+00,-2.563206459037625340e+00,-1.672067690462466727e+00,-4.222443827626412016e+00,-3.219699999999999562e+00,-2.665030301715699768e+00,-1.692500000000000338e+00,3.073255297163334490e+02,7.444633284360682524e+01,4.551411225469406685e-02,4.475190000000000418e-02,4.576796366958255091e-02,2.307893494543363996e-02,2.280098134805392043e-02,2.336064030990647397e-02,2.243517730926042342e-02,2.203159999999999841e-02,2.240732335967607347e-02,2.307893494543363996e-02,2.292140906644152959e-02,2.336064030990647397e-02,3.397464478197724513e-02,2.307893494543363996e-02
5.250000000000000222e-01,-4.390827420410843729e+00,-3.012047828927920445e+00,-2.444575844326723590e+00,-1.565566062297310435e+00,-4.787141835248988286e+00,-3.041999999999999815e+00,-2.002339503233401707e+00,-1.587600000000000122e+00,2.955408112688818392e+02,6.862861930325340154e+01,5.013596927461028141e-02,4.913920000000000093e-02,5.046109612135791372e-02,2.574192954806562433e-02,2.535439804372162723e-02,2.611440806721857660e-02,2.439403972654465361e-02,2.390949999999999326e-02,2.434668805413933712e-02,2.574192954806562433e-02,2.554638426144100263e-02,2.611440806721857660e-02,3.726500450057746577e-02,2.574192954806562433e-02
5.500000000000000444e-01,-4.069817218266346792e+00,-2.717896775701560408e+00,-2.260525006753772992e+00,-1.405956337557100033e+00,-3.774761744122981266e+00,-2.651699999999999946e+00,-2.672909993165355491e+00,-1.383799999999999919e+00,2.852592051655101386e+02,6.194224413764047199e+01,5.494381092607404649e-02,5.532219999999999499e-02,5.534801212545874260e-02,2.853595963269735247e-02,2.899690019263378993e-02,2.900965575235460794e-02,2.640785129337669401e-02,2.582219999999999654e-02,2.633835637310413119e-02,2.853595963269735247e-02,2.827956987006412237e-02,2.900965575235460794e-02,4.067583110972537025e-02,2.853595963269735247e-02
5.750000000000000666e-01,-3.655338367425376322e+00,-2.365137950233998865e+00,-2.018140479476572491e+00,-1.200014088427387993e+00,-3.716880613589838678e+00,-2.321900000000000297e+00,-2.107780203573606848e+00,-1.181300000000000239e+00,2.768297600411301005e+02,5.466526961963911901e+01,5.992724493538416353e-02,5.936500000000000110e-02,6.041764181572420456e-02,3.144831622154692363e-02,3.139498258487399829e-02,3.203269539093510365e-02,2.847892871383723989e-02,2.810559999999999448e-02,2.838494642478910090e-02,3.144831622154692363e-02,3.160267676586132196e-02,3.203269539093510365e-02,4.420308682461070171e-02,3.144831622154692363e-02
6.000000000000000888e-01,-3.174611297558322054e+00,-1.973833525658267529e+00,-1.729012501548867098e+00,-9.553170691017091043e-01,-4.123514082089462462e+00,-2.133300000000000196e+00,-1.275594979106370319e+00,-9.384000000000000119e-01,2.704571450855922308e+02,4.709384213075657755e+01,6.507620932307364714e-02,6.349939999999999751e-02,6.565907436990407742e-02,3.446531795327702208e-02,3.385589683018600665e-02,3.516863906460842432e-02,3.061089136979663200e-02,3.012040000000000550e-02,3.049043530529565310e-02,3.446531795327702208e-02,3.456624583574769566e-02,3.516863906460842432e-02,4.784355034643514304e-02,3.446531795327702208e-02
6.250000000000000000e-01,-2.683226015203371340e+00,-1.561855526065131672e+00,-1.409498150139406603e+00,-6.804244103647131281e-01,-2.028152770527507087e+00,-1.434900000000000064e+00,-1.720339992442727173e+00,-7.096000000000001195e-01,2.661781480256119039e+02,3.952239245852916838e+01,7.038130601559479393e-02,6.943960000000000410e-02,7.106193857540564485e-02,3.757284497224803316e-02,3.739716988248249774e-02,3.840199736482807075e-02,3.280846104334675384e-02,3.252649999999999986e-02,3.265994121057756716e-02,3.757284497224803316e-02,3.811624553430416340e-02,3.840199736482807075e-02,5.159488352947077389e-02,3.757284497224803316e-02
6.500000000000000222e-01,-2.239690110225113884e+00,-1.144620214965377247e+00,-1.079010215093157088e+00,-3.862724523871384763e-01,-1.425830448721563837e+00,-1.117699999999999916e+00,-1.248171705578112745e+00,-4.239000000000000545e-01,2.638489541558818132e+02,3.222457286932930742e+01,7.583404426507076024e-02,7.561410000000000353e-02,7.661671387005035416e-02,4.075685205870421823e-02,4.107108795793056738e-02,4.171727569184079804e-02,3.507719220636654200e-02,3.429340000000000860e-02,3.489943817820955613e-02,4.075685205870421823e-02,4.071155013201972761e-02,4.171727569184079804e-02,5.545561823571865112e-02,4.075685205870421823e-02
6.750000000000000444e-01,-1.871065932719789160e+00,-7.358286617415648045e-01,-7.569044932535198278e-01,-8.745032182042908331e-02,-2.825998353823223841e+00,-8.672999999999999599e-01,-3.650237170942037812e-01,-4.649999999999997885e-02,2.631442406591565941e+02,2.543632361131293251e+01,8.142698844519991042e-02,8.016490000000001115e-02,8.231494781561606022e-02,4.400384138110123577e-02,4.376762165226179974e-02,4.509953033219925994e-02,3.742314706409868158e-02,3.724530000000000202e-02,3.721541748341679334e-02,4.400384138110123577e-02,4.499458811641381117e-02,4.509953033219925994e-02,5.942506775464929947e-02,4.400384138110123577e-02
7.000000000000000666e-01,-1.556420356913314373e+00,-3.486907931319974674e-01,-4.589945823679945081e-01,1.982191075752001708e-01,-1.144720645787183244e+00,-2.566000000000000503e-01,-5.857531553840668037e-01,1.761999999999999678e-01,2.635683695201457795e+02,1.934227833792016682e+01,8.715381665173185799e-02,8.669609999999999816e-02,8.814936272328249833e-02,4.730128297528760073e-02,4.761432732365730724e-02,4.853485006335506169e-02,3.985253367644425726e-02,3.955929999999999169e-02,3.961451265992743664e-02,4.730128297528760073e-02,4.829151507343110855e-02,4.853485006335506169e-02,6.350317516408805762e-02,4.730128297528760073e-02
7.250000000000000888e-01,-1.241493544519909564e+00,3.086404094833003486e-03,-1.958419920522566082e-01,4.520516652553251413e-01,-9.628309995983160841e-01,-9.999999999998065178e-05,-2.381104254472542481e-01,4.862999999999999545e-01,2.644781890415683279e+02,1.406644274515231352e+01,9.300929228525245396e-02,9.344779999999999753e-02,9.411384190048431575e-02,5.063796462493046213e-02,5.154829945765252580e-02,5.201073513136028614e-02,4.237132766032198489e-02,4.153700000000000447e-02,4.210310676912403655e-02,5.063796462493046213e-02,5.105437127933812325e-02,5.201073513136028614e-02,6.769030997278721595e-02,5.063796462493046213e-02
7.500000000000000000e-01,-8.750786122830044311e-01,3.053205417490628126e-01,2.527516457779474535e-02,6.576188058914743673e-01,-1.600150764022625127e+00,2.368000000000000105e-01,-6.818618622942715368e-02,6.353999999999999648e-01,2.651162071619360745e+02,9.667735638736596471e+00,9.898913810837241256e-02,9.935170000000000112e-02,1.002032938824679725e-01,5.400424059850018194e-02,5.494994616978947366e-02,5.551635289587286692e-02,4.498489750987223756e-02,4.398029999999999995e-02,4.468694098659509867e-02,5.400424059850018194e-02,5.438795015064729760e-02,5.551635289587286692e-02,7.198701780912232506e-02,5.400424059850018194e-02
7.750000000000000222e-01,-4.449691481528113557e-01,5.445011288874900268e-01,1.962233418523884054e-01,8.030984590676544244e-01,-3.415517109474828783e-01,6.384000000000000785e-01,3.702773926414194006e-01,8.104000000000000092e-01,2.646522267243371402e+02,6.140594264097774868e+00,1.050897959641959867e-01,1.053504999999999997e-01,1.064134013837358950e-01,5.739214539959137246e-02,5.836381018669038051e-02,5.904265849202719463e-02,4.769765056460462116e-02,4.696210000000000662e-02,4.737074289170870728e-02,5.739214539959137246e-02,5.833239426015448398e-02,5.904265849202719463e-02,7.639372326440030392e-02,5.739214539959137246e-02
8.000000000000000444e-01,7.332699706293376030e-03,7.095468630519412567e-01,3.055575695602644193e-01,8.820937349028039609e-01,-8.709561785315166060e-02,6.328000000000000291e-01,3.002778724975562752e-01,9.052000000000000046e-01,2.622309762689306467e+02,3.420446842692014044e+00,1.113080646432365178e-01,1.114462000000000091e-01,1.127402712170123833e-01,6.079535159043140263e-02,6.178814617910325518e-02,6.258238017812681186e-02,5.051271305280512214e-02,4.963220000000000132e-02,5.015789103888558531e-02,6.079535159043140263e-02,6.174800360630738894e-02,6.258238017812681186e-02,8.091038884802081999e-02,6.079535159043140263e-02
8.250000000000000666e-01,4.013695797857869119e-01,7.935081251659410473e-01,3.403133137136262198e-01,8.930887506096961692e-01,1.352367875321651258e+00,8.482000000000000650e-01,5.312233217562171810e-03,8.467000000000000082e-01,2.570228652862896297e+02,1.393476441725333359e+00,1.176406318779902593e-01,1.175896999999999915e-01,1.191800112848457049e-01,6.420897660891154712e-02,6.518979289124020304e-02,6.612988163333700931e-02,5.343165526907871915e-02,5.237839999999999857e-02,5.305012965150870952e-02,6.420897660891154712e-02,6.515663163545230840e-02,6.612988163333700931e-02,8.553614357353449271e-02,6.420897660891154712e-02
8.500000000000000888e-01,6.520508043260277997e-01,7.946584822385102109e-01,2.924790440519673962e-01,8.383329830478315481e-01,-5.600048855642874024e-01,7.942000000000000171e-01,4.054617594377735168e-01,8.354999999999999094e-01,2.482747661549969109e+02,-9.022858618832327315e-02,1.240835438081154818e-01,1.237989000000000034e-01,1.257282683928113154e-01,6.762927179753024098e-02,6.857922229861318497e-02,6.968092427396167798e-02,5.645427201058524774e-02,5.568689999999999751e-02,5.604734411884966516e-02,6.762927179753024098e-02,6.912027436673143233e-02,6.968092427396167798e-02,9.026890790935036823e-02,6.762927179753024098e-02
8.750000000000000000e-01,7.039769733545926389e-01,7.167590608388673123e-01,1.679281175663158154e-01,7.230532251195338489e-01,1.121636212825156242e+00,6.274999999999999467e-01,7.325196276262795347e-01,7.842999999999999972e-01,2.353576910458809550e+02,-1.201295557708369266e+00,1.306316732733069919e-01,1.312042000000000208e-01,1.323797637440770059e-01,7.105324523621411870e-02,7.255682766390826599e-02,7.323235892392927771e-02,5.957842803709287316e-02,5.812989999999999824e-02,5.914740482014774203e-02,7.105324523621411870e-02,7.195643440122222179e-02,7.323235892392927771e-02,9.510505065519993251e-02,7.105324523621411870e-02
9.000000000000000222e-01,5.509754114389777691e-01,5.687318936988494666e-01,-8.914372614539395334e-03,5.553806687301927614e-01,1.879953689675541773e+00,7.207000000000000073e-01,-4.211380318201967121e-01,4.959999999999999964e-01,2.178083936826548950e+02,-2.114775644741667016e+00,1.372782497411236535e-01,1.376844000000000123e-01,1.391278616783978017e-01,7.447827331702365494e-02,7.598465431482513688e-02,7.678177812871235519e-02,6.279997642410001246e-02,6.165870000000000378e-02,6.234608354968547428e-02,7.447827331702365494e-02,7.592705844950931038e-02,7.678177812871235519e-02,1.000391130826118330e-01,7.447827331702365494e-02
9.250000000000000444e-01,2.354951900667384135e-01,3.640931144923015839e-01,-2.021601385611853652e-01,3.466750226475642793e-01,-1.976760180753128759e+00,1.973000000000000032e-01,-2.617497420784493101e-01,3.434999999999999720e-01,1.953622735177635548e+02,-2.994305705294817876e+00,1.440145009069953574e-01,1.442082000000000086e-01,1.459642037096971212e-01,7.790174952016221122e-02,7.938979168546607401e-02,8.032716055073786665e-02,6.611275138683314623e-02,6.480530000000001012e-02,6.563704315895928232e-02,7.790174952016221122e-02,7.935837575893016360e-02,8.032716055073786665e-02,1.050636261469142518e-01,7.790174952016221122e-02
9.500000000000000666e-01,-1.689882921221714518e-01,1.201637736629653230e-01,-3.820933367824437821e-01,1.116707102082816760e-01,8.688414004958621151e-01,2.490999999999999881e-01,-2.418755743825046489e-01,1.863999999999999546e-01,1.679754724465171591e+02,-3.978030089582653694e+00,1.508294360947393664e-01,1.507750000000000201e-01,1.528784359378554392e-01,8.132080917065423464e-02,8.277223977583107739e-02,8.386653874922979368e-02,6.950862692408514565e-02,6.857810000000000294e-02,6.901189718862563161e-02,8.132080917065423464e-02,8.336041573375317648e-02,8.386653874922979368e-02,1.101690315094122630e-01,8.132080917065423464e-02
9.750000000000000888e-01,-5.818426411630395201e-01,-1.432691402185518048e-01,-5.412710237704940752e-01,-1.320095138224085529e-01,3.071653593836662713e-02,-1.505999999999999561e-01,-9.616290960637258189e-01,-1.986999999999999877e-01,1.358347001124799078e+02,-5.167423496699451668e+00,1.577097815446268370e-01,1.596793999999999991e-01,1.598580532787428898e-01,8.473215685029727995e-02,8.729962385550436854e-02,8.739772020050878831e-02,7.297762469432954313e-02,7.243760000000000476e-02,7.246033307823412928e-02,8.473215685029727995e-02,8.734151175755222596e-02,8.739772020050878831e-02,1.153437031194781831e-01,8.473215685029727995e-02
1.000000000000000000e+00,-9.353021336703859490e-01,-4.060614148917097155e-01,-6.962586065185591977e-01,-3.652256176831680801e-01,-1.690984005526768863e+00,-4.804000000000000492e-01,-2.995094769838226867e-01,-3.584000000000000519e-01,9.935406322729649276e+01,-6.619899412826691254e+00,1.646400623328654889e-01,1.664429000000000047e-01,1.668883774064350289e-01,8.813200644285112961e-02,9.069603457988534290e-02,9.091808665258074851e-02,7.650805589001435925e-02,7.580169999999999964e-02,7.597029075385426655e-02,8.813200644285112961e-02,9.073617715268121608e-02,9.091808665258074851e-02,1.205740591114399241e-01,8.813200644285112961e-02
1.025000000000000133e+00,-1.187961642232886028e+00,-6.500886788576947239e-01,-8.722711666037914480e-01,-5.693945779740683388e-01,-1.507109996565731524e+00,-6.246000000000000441e-01,-9.062575978294842294e-01,-5.394999999999999796e-01,5.915896131325906282e+01,-8.345761980514762257e+00,1.716028156818119599e-01,1.720683000000000074e-01,1.739526759771352626e-01,9.151612296516928313e-02,9.350077868784022195e-02,9.442448797955801942e-02,8.008669271664269063e-02,7.861660000000000870e-02,7.952818799757724322e-02,9.151612296516928313e-02,9.353393994362811659e-02,9.442448797955801942e-02,1.258447541992273322e-01,9.151612296516928313e-02
1.050000000000000044e+00,-1.329847810928327601e+00,-8.606051578154398918e-01,-1.079632559955210791e+00,-7.286227109318719197e-01,-9.361587878729838996e-01,-8.919999999999999041e-01,-1.376073660691649492e+00,-7.668000000000000371e-01,1.605789701816208392e+01,-1.030968904878415593e+01,1.785789144569967235e-01,1.799329000000000067e-01,1.810324191187393794e-01,9.487993692826747483e-02,9.739111759053557804e-02,9.791323485914936453e-02,8.369897752872926255e-02,8.314929999999999544e-02,8.311918425959001488e-02,9.487993692826747483e-02,9.796533091444172003e-02,9.791323485914936453e-02,1.311389459928629930e-01,9.487993692826747483e-02
