Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
3.925000000000000266e+00,1.224249310788660505e+00,9.203999999999998849e-01,-4.012899999999999107e-02,-8.904669843675069515e-03,-4.048891715362881033e-02,-9.166175916238184646e-03
3.950000000000000178e+00,1.251219519675083047e+00,1.017199999999999882e+00,-4.101220000000000560e-02,-9.452703228801288479e-03,-4.138265908177850283e-02,-9.692455869296380533e-03
3.975000000000000089e+00,9.652346863255548692e-01,1.005399999999999849e+00,-4.176009999999999445e-02,-9.857619615263973206e-03,-4.212377183444110385e-02,-1.006310379261137096e-02
4.000000000000000000e+00,4.704127923043071591e-01,8.380999999999999561e-01,-4.245330000000001325e-02,-1.014210828333904878e-02,-4.270305034333122390e-02,-1.027621467047028919e-02
4.025000000000000355e+00,5.865636809455857525e-01,6.845999999999999863e-01,-4.288609999999999645e-02,-1.022762941668677039e-02,-4.311294814699495603e-02,-1.032964099272472812e-02
4.049999999999999822e+00,-4.239454053180065074e-01,3.807999999999999718e-01,-4.316239999999998966e-02,-1.016654289286697023e-02,-4.334793002523412708e-02,-1.022092469046929561e-02
4.075000000000000178e+00,-1.450066442287034074e-01,-4.310000000000003412e-02,-4.327660000000000534e-02,-9.847147639752007117e-03,-4.340470089337177678e-02,-9.947323458783614500e-03
4.100000000000000533e+00,-7.097488664468855069e-01,-3.649999999999999911e-01,-4.317330000000001167e-02,-9.428268619273368761e-03,-4.328229927518725123e-02,-9.505933337941099848e-03
4.125000000000000000e+00,-1.961742756605061810e+00,-7.250999999999999668e-01,-4.291270000000000501e-02,-8.859291283123217620e-03,-4.298205341624734832e-02,-8.893899272695333577e-03
4.150000000000000355e+00,-1.264068848640366172e+00,-1.000500000000000167e+00,-4.257380000000000886e-02,-8.264134008193150388e-03,-4.250740683924471297e-02,-8.108697801943686584e-03
4.174999999999999822e+00,-2.012414746027523904e+00,-1.416100000000000136e+00,-4.191040000000000737e-02,-7.236135078768490304e-03,-4.186362799390995482e-02,-7.148470506077121700e-03
4.200000000000000178e+00,-3.020303428020701730e+00,-1.540399999999999991e+00,-4.117490000000000733e-02,-6.174974893555938184e-03,-4.105742607801172311e-02,-6.012381874397244516e-03
4.225000000000000533e+00,-2.319831884737155292e+00,-1.708299999999999930e+00,-4.030289999999999567e-02,-4.963716392671873277e-03,-4.009650194672962492e-02,-4.700970454454715675e-03
4.250000000000000000e+00,-3.008729733055398370e+00,-1.924100000000000144e+00,-3.911580000000000612e-02,-3.358013480837089733e-03,-3.898906812558583512e-02,-3.216459145499930752e-03
