Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad),Body_X(m),Body_Rz(rad),Delta_X(m),Delta_Rz(rad),RMSE_Right
7.250000000000000888e-01,-9.628309995983160841e-01,-9.999999999998065178e-05,9.344779999999999753e-02,5.154829945765252580e-02,9.411384190048431575e-02,5.201073513136028614e-02,9.300929228525245396e-02,5.063796462493046213e-02,-1.104549615231861792e-03,-1.372770506429824011e-03,1.462170021962233279e-01
7.500000000000000000e-01,-1.600150764022625127e+00,2.368000000000000105e-01,9.935170000000000112e-02,5.494994616978947366e-02,1.002032938824679725e-01,5.551635289587286692e-02,9.898913810837241256e-02,5.400424059850018194e-02,-1.214155774095559970e-03,-1.512112297372684988e-03,1.462170021962233279e-01
7.750000000000000222e-01,-3.415517109474828783e-01,6.384000000000000785e-01,1.053504999999999997e-01,5.836381018669038051e-02,1.064134013837358950e-01,5.904265849202719463e-02,1.050897959641959867e-01,5.739214539959137246e-02,-1.323605419539908290e-03,-1.650513092435822171e-03,1.462170021962233279e-01
8.000000000000000444e-01,-8.709561785315166060e-02,6.328000000000000291e-01,1.114462000000000091e-01,6.178814617910325518e-02,1.127402712170123833e-01,6.258238017812681186e-02,1.113080646432365178e-01,6.079535159043140263e-02,-1.432206573775865466e-03,-1.787028587695409232e-03,1.462170021962233279e-01
8.250000000000000666e-01,1.352367875321651258e+00,8.482000000000000650e-01,1.175896999999999915e-01,6.518979289124020304e-02,1.191800112848457049e-01,6.612988163333700931e-02,1.176406318779902593e-01,6.420897660891154712e-02,-1.539379406855445609e-03,-1.920905024425462182e-03,1.462170021962233279e-01
8.500000000000000888e-01,-5.600048855642874024e-01,7.942000000000000171e-01,1.237989000000000034e-01,6.857922229861318497e-02,1.257282683928113154e-01,6.968092427396167798e-02,1.240835438081154818e-01,6.762927179753024098e-02,-1.644724584695833602e-03,-2.051652476431437000e-03,1.462170021962233279e-01
8.750000000000000000e-01,1.121636212825156242e+00,6.274999999999999467e-01,1.312042000000000208e-01,7.255682766390826599e-02,1.323797637440770059e-01,7.323235892392927771e-02,1.306316732733069919e-01,7.105324523621411870e-02,-1.748090470770014004e-03,-2.179113687715159009e-03,1.462170021962233279e-01
9.000000000000000222e-01,1.879953689675541773e+00,7.207000000000000073e-01,1.376844000000000123e-01,7.598465431482513688e-02,1.391278616783978017e-01,7.678177812871235519e-02,1.372782497411236535e-01,7.447827331702365494e-02,-1.849611937274148188e-03,-2.303504811688700249e-03,1.462170021962233279e-01
9.250000000000000444e-01,-1.976760180753128759e+00,1.973000000000000032e-01,1.442082000000000086e-01,7.938979168546607401e-02,1.459642037096971212e-01,8.032716055073786665e-02,1.440145009069953574e-01,7.790174952016221122e-02,-1.949702802701763771e-03,-2.425411030575655436e-03,1.462170021962233279e-01
9.500000000000000666e-01,8.688414004958621151e-01,2.490999999999999881e-01,1.507750000000000201e-01,8.277223977583107739e-02,1.528784359378554392e-01,8.386653874922979368e-02,1.508294360947393664e-01,8.132080917065423464e-02,-2.048999843116072750e-03,-2.545729578575559038e-03,1.462170021962233279e-01
9.750000000000000888e-01,3.071653593836662713e-02,-1.505999999999999561e-01,1.596793999999999991e-01,8.729962385550436854e-02,1.598580532787428898e-01,8.739772020050878831e-02,1.577097815446268370e-01,8.473215685029727995e-02,-2.148271734116052878e-03,-2.665563350211508364e-03,1.462170021962233279e-01
1.000000000000000000e+00,-1.690984005526768863e+00,-4.804000000000000492e-01,1.664429000000000047e-01,9.069603457988534290e-02,1.668883774064350289e-01,9.091808665258074851e-02,1.646400623328654889e-01,8.813200644285112961e-02,-2.248315073569540079e-03,-2.786080209729618895e-03,1.462170021962233279e-01
1.025000000000000133e+00,-1.507109996565731524e+00,-6.246000000000000441e-01,1.720683000000000074e-01,9.350077868784022195e-02,1.739526759771352626e-01,9.442448797955801942e-02,1.716028156818119599e-01,9.151612296516928313e-02,-2.349860295323302761e-03,-2.908365014388736292e-03,1.462170021962233279e-01
1.050000000000000044e+00,-9.361587878729838996e-01,-8.919999999999999041e-01,1.799329000000000067e-01,9.739111759053557804e-02,1.810324191187393794e-01,9.791323485914936453e-02,1.785789144569967235e-01,9.487993692826747483e-02,-2.453504661742655912e-03,-3.033297930881889704e-03,1.462170021962233279e-01
1.074999999999999956e+00,-8.282491157646804103e-01,-9.380999999999999339e-01,1.878441000000000138e-01,1.012779658347269657e-01,1.881076574652769950e-01,1.013801829380033409e-01,1.855479786639078199e-01,9.821869676280360617e-02,-2.559678801369175138e-03,-3.161486175199734738e-03,1.462170021962233279e-01
1.100000000000000089e+00,-1.978903337061057588e+00,-1.169599999999999973e+00,1.935022000000000131e-01,1.040460580283899678e-01,1.951574968564289414e-01,1.048208927612424707e-01,1.924888565758356429e-01,1.015276369308169696e-01,-2.668640280593298497e-03,-3.293255830425501074e-03,1.462170021962233279e-01
1.125000000000000000e+00,-1.409403918324297011e+00,-1.181200000000000028e+00,1.991066999999999976e-01,1.067809889662650752e-01,2.021606393890684472e-01,1.082308452499355783e-01,1.993801596427114409e-01,1.048021587001617405e-01,-2.780479746357006343e-03,-3.428686549773837799e-03,1.462170021962233279e-01
1.150000000000000133e+00,-5.682559045241759588e-01,-1.174400000000000110e+00,2.068485000000000185e-01,1.105543908090768079e-01,2.090959578273897668e-01,1.116056898943696418e-01,2.062008309559205110e-01,1.080380323211705823e-01,-2.895126871469255736e-03,-3.567657573199059517e-03,1.462170021962233279e-01
1.175000000000000044e+00,-9.363220223091718308e-01,-9.948999999999998956e-01,2.134324999999999972e-01,1.137657966327463854e-01,2.159430687785692804e-01,1.149414999491241013e-01,2.129307183251287205e-01,1.112316262029168640e-01,-3.012350453440559850e-03,-3.709873746207237311e-03,1.462170021962233279e-01
1.200000000000000178e+00,-1.334984035098848665e+00,-8.864000000000000767e-01,2.210729000000000166e-01,1.175008012320142570e-01,2.226828689559990082e-01,1.182350058168784440e-01,2.195511159172670035e-01,1.143801511983310037e-01,-3.131753038732004724e-03,-3.854854618547440270e-03,1.462170021962233279e-01
1.225000000000000089e+00,4.407655002329731730e-01,-4.519999999999999574e-01,2.286051000000000055e-01,1.212008992462422358e-01,2.292979992817851809e-01,1.214837766671981872e-01,2.260452350985844849e-01,1.174818826596333438e-01,-3.252764183200695935e-03,-4.001894007564843481e-03,1.462170021962233279e-01
1.250000000000000000e+00,-4.139545485926511836e-01,-2.803999999999999826e-01,2.338424000000000058e-01,1.237892225269498214e-01,2.357732051227672820e-01,1.246863235483160470e-01,2.323985658979125235e-01,1.205363036954843065e-01,-3.374639224854758535e-03,-4.150019852831740574e-03,1.462170021962233279e-01
1.275000000000000133e+00,4.864504727563924158e-01,2.119000000000000050e-01,2.409705000000000319e-01,1.273427128840102784e-01,2.420955683196442942e-01,1.278421053191066137e-01,2.385990969816473295e-01,1.235441155202862545e-01,-3.496471337996964746e-03,-4.297989798820359142e-03,1.462170021962233279e-01
1.300000000000000044e+00,1.381599570324632653e+00,5.816000000000000059e-01,2.469137000000000137e-01,1.303376978804325625e-01,2.482545968498796329e-01,1.309514295153550167e-01,2.446373746532850557e-01,1.265070870611931242e-01,-3.617222196594577222e-03,-4.444342454161892553e-03,1.462170021962233279e-01
1.325000000000000178e+00,8.941431588801517227e-01,1.019299999999999873e+00,2.536038999999999932e-01,1.337515618973334486e-01,2.542421688814235914e-01,1.340152505276672179e-01,2.505063974652513292e-01,1.294277520322680564e-01,-3.735771416172262160e-03,-4.587498495399161547e-03,1.462170021962233279e-01
1.350000000000000089e+00,2.519334935947474818e+00,1.504899999999999904e+00,2.609653000000000111e-01,1.375790689469570116e-01,2.600523380844113053e-01,1.370348756159177062e-01,2.562013587986171625e-01,1.323089903236932263e-01,-3.850979285794142726e-03,-4.725885292224479839e-03,1.462170021962233279e-01
1.375000000000000000e+00,1.873522270898839048e+00,1.873399999999999954e+00,2.663427999999999907e-01,1.404291916154637443e-01,2.656810161867653730e-01,1.400115963155018628e-01,2.617192624308968818e-01,1.351535430676331639e-01,-3.961753755868491211e-03,-4.858053247868698854e-03,1.462170021962233279e-01
1.400000000000000133e+00,3.245417493129455710e+00,2.206199999999999939e+00,2.715484999999999705e-01,1.432339357234186372e-01,2.711255570962129435e-01,1.429462701002854608e-01,2.670584441140829712e-01,1.379635084083266350e-01,-4.067112982129972298e-03,-4.982761691958825789e-03,1.462170021962233279e-01
1.425000000000000044e+00,2.850858265714851125e+00,2.383899999999999686e+00,2.764552000000000120e-01,1.459234881007419049e-01,2.763842737943899008e-01,1.458388840178625745e-01,2.722180354792006485e-01,1.407398554242303979e-01,-4.166238315189252361e-03,-5.099028593632176642e-03,1.462170021962233279e-01
1.450000000000000178e+00,2.438829601494289179e+00,2.406200000000000117e+00,2.811218000000000328e-01,1.485327553324734540e-01,2.814559234869134507e-01,1.486881360733901258e-01,2.771974071885789370e-01,1.434819850204107627e-01,-4.258516298334513728e-03,-5.206151052979363092e-03,1.462170021962233279e-01
1.475000000000000089e+00,4.946058401460302179e+00,2.696100000000000385e+00,2.849134999999999862e-01,1.506952182756944036e-01,2.863391978857695586e-01,1.514910701353946731e-01,2.819956293720541352e-01,1.461873627667162057e-01,-4.343568513715423407e-03,-5.303707368678467482e-03,1.462170021962233279e-01
1.500000000000000000e+00,3.633698775832810313e+00,2.573800000000000310e+00,2.908506000000000147e-01,1.541596968409031654e-01,2.910322546376163388e-01,1.542427967932073207e-01,2.866109894732436492e-01,1.488512481306056567e-01,-4.421265164372689682e-03,-5.391548662601663988e-03,1.462170021962233279e-01
1.525000000000000133e+00,1.859613820934421291e+00,2.490000000000000213e+00,2.944720000000000115e-01,1.563169237963681346e-01,2.955323231545491924e-01,1.569363270876818206e-01,2.910406052955096801e-01,1.514665420548441388e-01,-4.491717859039512373e-03,-5.469785032837681804e-03,1.462170021962233279e-01
1.550000000000000044e+00,3.369291270134057381e+00,2.516300000000000203e+00,2.979981000000000435e-01,1.584479708130532294e-01,2.998354131866284300e-01,1.595625388065406158e-01,2.952801588329897475e-01,1.540237659396181125e-01,-4.555254353638682474e-03,-5.538772866922503368e-03,1.462170021962233279e-01
1.575000000000000178e+00,3.311699244774267914e+00,2.008999999999999897e+00,3.027250000000000218e-01,1.613556893468757469e-01,3.039361473219513443e-01,1.621102863089396717e-01,2.993237594660944634e-01,1.565111740585726219e-01,-4.612387855856880936e-03,-5.599112250367049848e-03,1.462170021962233279e-01
1.600000000000000089e+00,2.437861309496712980e+00,1.765300000000000091e+00,3.065844999999999820e-01,1.637677343731319402e-01,3.078277297601313967e-01,1.645666551992589766e-01,3.031639360235368064e-01,1.589149990124471556e-01,-4.663793736594590289e-03,-5.651656186811820914e-03,1.462170021962233279e-01
1.625000000000000000e+00,2.232885328345076470e+00,1.292899999999999938e+00,3.102346000000000270e-01,1.660820409612764059e-01,3.115020538989495824e-01,1.669173531649894016e-01,3.067917599983530086e-01,1.612198371964272681e-01,-4.710293900596573824e-03,-5.697515968562133493e-03,1.462170021962233279e-01
1.650000000000000133e+00,1.768822659741662973e+00,7.369999999999999885e-01,3.147428999999999921e-01,1.689775421903349784e-01,3.149499411120345038e-01,1.691472182618957709e-01,3.101971065133427574e-01,1.634091842067855460e-01,-4.752834598691746404e-03,-5.738034055110224907e-03,1.462170021962233279e-01
1.675000000000000044e+00,2.453743683668181852e+00,5.229000000000000314e-01,3.173539000000000221e-01,1.706705115647695059e-01,3.181614933378589249e-01,1.712408164711051450e-01,3.133690540469126207e-01,1.654661155203623890e-01,-4.792439290946304276e-03,-5.774700950742756023e-03,1.462170021962233279e-01
1.700000000000000178e+00,5.212861388826508513e-01,1.217000000000000165e-01,3.202554999999999708e-01,1.725624484739313735e-01,3.211265336188331432e-01,1.731830924608236122e-01,3.162964066113216344e-01,1.673740782035207653e-01,-4.830127007511508808e-03,-5.809014257302846929e-03,1.462170021962233279e-01
1.725000000000000089e+00,-5.066241659761442362e-01,-1.303000000000000269e-01,3.233228000000000213e-01,1.745695771137248387e-01,3.238351020705224070e-01,1.749600320030404443e-01,3.189682986044347079e-01,1.691177284254175572e-01,-4.866803466087699093e-03,-5.842303577622887101e-03,1.462170021962233279e-01
1.750000000000000000e+00,1.392457013727703252e+00,-1.219999999999999973e-01,3.256962999999999941e-01,1.761229201479997952e-01,3.262779702259622772e-01,1.765592919549194839e-01,3.213748223040807095e-01,1.706837314484140333e-01,-4.903147921881567672e-03,-5.875560506505450586e-03,1.462170021962233279e-01
1.775000000000000133e+00,5.938787260802304013e-01,-1.534999999999999698e-01,3.281695000000000029e-01,1.777338590475905644e-01,3.284471348831572990e-01,1.779707547358934661e-01,3.235076115475578051e-01,1.720614445190650488e-01,-4.939523335599493858e-03,-5.909310216828417284e-03,1.462170021962233279e-01
1.800000000000000044e+00,-6.049589757582479743e-01,-4.020000000000000656e-02,3.297317000000000164e-01,1.787444046844952894e-01,3.303362541823890441e-01,1.791869693103665395e-01,3.253603263734691220e-01,1.732434261992125135e-01,-4.975927808919922146e-03,-5.943543111154026004e-03,1.462170021962233279e-01
1.825000000000000178e+00,2.015048437819112248e+00,3.584999999999999853e-01,3.313614000000000281e-01,1.797881115771878813e-01,3.319409935171586112e-01,1.802034493083134459e-01,3.269290041197778773e-01,1.742257439239656702e-01,-5.011989397380733902e-03,-5.977705384347775652e-03,1.462170021962233279e-01
1.850000000000000089e+00,1.597929880383309742e+00,5.848999999999999755e-01,3.327178000000000080e-01,1.806415775814131097e-01,3.332592558839302943e-01,1.810188095173037026e-01,3.282122605578413621e-01,1.750080715872511239e-01,-5.046995326088932199e-03,-6.010737930052578726e-03,1.462170021962233279e-01
1.875000000000000000e+00,1.339580477895003785e+00,1.091600000000000126e+00,3.338079000000000462e-01,1.813100386849269274e-01,3.342912792395274502e-01,1.816347330849455433e-01,3.292113348366965120e-01,1.755935791176313210e-01,-5.079944402830938177e-03,-6.041153967314222273e-03,1.462170021962233279e-01
1.900000000000000133e+00,2.879138181126319918e+00,1.715999999999999970e+00,3.347490000000000188e-01,1.818633080578091477e-01,3.350395920237853598e-01,1.820557728081604876e-01,3.299299765909554094e-01,1.759886229918963263e-01,-5.109615432829950343e-03,-6.067149816264161277e-03,1.462170021962233279e-01
1.925000000000000044e+00,3.236942699373235310e+00,2.509100000000000108e+00,3.354501000000000288e-01,1.822298272007279729e-01,3.355088274043311336e-01,1.822890008110385207e-01,3.303741780796254912e-01,1.762022575283751780e-01,-5.134649324705642393e-03,-6.086743282663342747e-03,1.462170021962233279e-01
1.950000000000000178e+00,3.951327198800266505e+00,2.881400000000000183e+00,3.356139000000000205e-01,1.822769510905317969e-01,3.357054068532085433e-01,1.823435313673623659e-01,3.305517637092707517e-01,1.762456041249302607e-01,-5.153643143937791660e-03,-6.097927242432105155e-03,1.462170021962233279e-01
1.975000000000000089e+00,4.329245518789476499e+00,3.245899999999999785e+00,3.355758999999999825e-01,1.822071379204520392e-01,3.356371134429020353e-01,1.822299505846519951e-01,3.304718634365196306e-01,1.761311329016415905e-01,-5.165250006382404724e-03,-6.098817683010404611e-03,1.462170021962233279e-01
2.000000000000000000e+00,4.947871742966198028e+00,3.511099999999999888e+00,3.353269000000000388e-01,1.819976984102127104e-01,3.353125834317723930e-01,1.819596928945954595e-01,3.301443090586714257e-01,1.758719164416636394e-01,-5.168274373100967267e-03,-6.087776452931820126e-03,1.462170021962233279e-01
2.024999999999999911e+00,6.174825455051967005e+00,3.823800000000000310e+00,3.349411999999999945e-01,1.817149550713896278e-01,3.347407502780357369e-01,1.815444070081218275e-01,3.295789978766436312e-01,1.754809046609902279e-01,-5.161752401392105671e-03,-6.063502347131599635e-03,1.462170021962233279e-01
2.050000000000000266e+00,4.757100832485553710e+00,3.856799999999999784e+00,3.341081000000000190e-01,1.811529590522474586e-01,3.339302777469139727e-01,1.809953529868353617e-01,3.287852667690572828e-01,1.749702538207037472e-01,-5.145010977856689927e-03,-6.025099166131614448e-03,1.462170021962233279e-01
2.075000000000000178e+00,5.062316650681544239e+00,3.963400000000000034e+00,3.329404000000000252e-01,1.804007221446378983e-01,3.328890183634737321e-01,1.803228676003229003e-01,3.277713145552286211e-01,1.743507353387621639e-01,-5.117703808245110952e-03,-5.972132261560736399e-03,1.462170021962233279e-01
2.100000000000000089e+00,5.903389953629050169e+00,3.879599999999999937e+00,3.317038999999999960e-01,1.796345226030123532e-01,3.316235308174178553e-01,1.795359281637501914e-01,3.265437052290815489e-01,1.736312557511502930e-01,-5.079825588336306375e-03,-5.904672412599898390e-03,1.462170021962233279e-01
2.125000000000000000e+00,5.074369251096688238e+00,3.504100000000000215e+00,3.302780000000000160e-01,1.787740752817791878e-01,3.301386860939268253e-01,1.786418371642702618e-01,3.251069816687937042e-01,1.728185291855971750e-01,-5.031704425133121106e-03,-5.823307978673086804e-03,1.462170021962233279e-01
2.149999999999999911e+00,4.223436817480109795e+00,3.200099999999999945e+00,3.283691999999999722e-01,1.776535739019988180e-01,3.284373874717948505e-01,1.776460420172047971e-01,3.234634166859254867e-01,1.719169411840238693e-01,-4.973970785869363809e-03,-5.729100833180927888e-03,1.462170021962233279e-01
2.175000000000000266e+00,4.228495723805531625e+00,2.760099999999999554e+00,3.265230000000000077e-01,1.765993950337942375e-01,3.265204232567209264e-01,1.765520955156402172e-01,3.216129198765647068e-01,1.709286164287755760e-01,-4.907503380156219563e-03,-5.623479086864641152e-03,1.462170021962233279e-01
2.200000000000000178e+00,3.668694200897081537e+00,2.362800000000000011e+00,3.244962000000000124e-01,1.754649310199979384e-01,3.243864622970585865e-01,1.753617521028452975e-01,3.195531034469848986e-01,1.698536624434427711e-01,-4.833358850073687929e-03,-5.508089659402526372e-03,1.462170021962233279e-01
2.225000000000000089e+00,2.482979448161312774e+00,1.911699999999999955e+00,3.222696999999999923e-01,1.742432005436019005e-01,3.220321916520220706e-01,1.740751839381886046e-01,3.172794956018628598e-01,1.686905329490321903e-01,-4.752696050159210817e-03,-5.384650989156414269e-03,1.462170021962233279e-01
2.250000000000000000e+00,2.518779953817596784e+00,1.507900000000000018e+00,3.198146000000000599e-01,1.729202409705901944e-01,3.194525854887609873e-01,1.726912912941341860e-01,3.147858842636685472e-01,1.674364567261467374e-01,-4.666701225092440009e-03,-5.254834567987448635e-03,1.462170021962233279e-01
2.274999999999999911e+00,2.511941874157845866e+00,9.929999999999999938e-01,3.166400999999999799e-01,1.712429795594236637e-01,3.166412863795624588e-01,1.712080760508937483e-01,3.120647755204150053e-01,1.660879028885130226e-01,-4.576510859147453480e-03,-5.120173162380725618e-03,1.462170021962233279e-01
2.300000000000000266e+00,1.363274533252828657e+00,7.169999999999999707e-01,3.141803999999999708e-01,1.699601625592078169e-01,3.135910749203351111e-01,1.696230449321434741e-01,3.091079502473204621e-01,1.646410738092207449e-01,-4.483124673014649009e-03,-4.981971122922729256e-03,1.462170021962233279e-01
2.325000000000000178e+00,5.754895502762157333e-01,5.327999999999999403e-01,3.105076999999999976e-01,1.680717163085499455e-01,3.102943998636253919e-01,1.679336092796202828e-01,3.059070898325756405e-01,1.630924089883551975e-01,-4.387310031049751480e-03,-4.841200291265085331e-03,1.462170021962233279e-01
2.350000000000000089e+00,1.468081315679080179e+00,4.834999999999999853e-01,3.071253000000000455e-01,1.663578029830914962e-01,3.067439378647547898e-01,1.661374496862000061e-01,3.024544205328572599e-01,1.614390507504050443e-01,-4.289517331897529928e-03,-4.698398935794961817e-03,1.462170021962233279e-01
2.375000000000000000e+00,8.829963017066392306e-01,4.746000000000000218e-01,3.028526000000000273e-01,1.642197746493984645e-01,3.029331498070749751e-01,1.642328170461155867e-01,2.987433114617333851e-01,1.596791976489561615e-01,-4.189838345341589942e-03,-4.553619397159425208e-03,1.462170021962233279e-01
2.400000000000000355e+00,1.533939776589878345e+00,5.673000000000000265e-01,2.982439000000000062e-01,1.619456106340498580e-01,2.988568004630542951e-01,1.622187472087879279e-01,2.947687696727020468e-01,1.578122846724245298e-01,-4.088030790352248367e-03,-4.406462536363398019e-03,1.462170021962233279e-01
2.425000000000000266e+00,2.642696240058136858e+00,8.901000000000000023e-01,2.933541000000000065e-01,1.595597455465735948e-01,2.945114106509304497e-01,1.600951744939944077e-01,2.905278075465759224e-01,1.558389801067137925e-01,-3.983603104354527247e-03,-4.256194387280615166e-03,1.462170021962233279e-01
2.450000000000000178e+00,2.566940695333535860e+00,1.079899999999999860e+00,2.889517999999999809e-01,1.574321891883925240e-01,2.898956163258999408e-01,1.578629393591194363e-01,2.860196947250729371e-01,1.537610452945304407e-01,-3.875921600827003655e-03,-4.101894064588995636e-03,1.462170021962233279e-01
2.475000000000000089e+00,1.898491883217312326e+00,1.595699999999999896e+00,2.843972000000000167e-01,1.552522729526516210e-01,2.850104170273061177e-01,1.555236966102482854e-01,2.812461260421690312e-01,1.515811297019225012e-01,-3.764290985137086487e-03,-3.942566908325784159e-03,1.462170021962233279e-01
2.500000000000000000e+00,3.363832402991546733e+00,2.005700000000000038e+00,2.780668000000000029e-01,1.522503066392213444e-01,2.798593058158844182e-01,1.530797412216818310e-01,2.762113272357251681e-01,1.493025571985873157e-01,-3.647978580159250139e-03,-3.777184023094515286e-03,1.462170021962233279e-01
2.525000000000000355e+00,2.285753905715704359e+00,2.302100000000000257e+00,2.738869999999999916e-01,1.502850659014757229e-01,2.744482824844958757e-01,1.505337772329225499e-01,2.709220913153041477e-01,1.469291183299115955e-01,-3.526191169191728036e-03,-3.604658903010954374e-03,1.462170021962233279e-01
2.550000000000000266e+00,2.906789049501631972e+00,2.658900000000000041e+00,2.686511000000000315e-01,1.478363689609276943e-01,2.687857595510456110e-01,1.478886598918986439e-01,2.653877142515341236e-01,1.444648499601564051e-01,-3.398045299511487372e-03,-3.423809931742238799e-03,1.462170021962233279e-01
2.575000000000000178e+00,5.392301871249041589e+00,3.010299999999999976e+00,2.641552000000000344e-01,1.457437191877865024e-01,2.628823754346103492e-01,1.451471418829594351e-01,2.596197998588625766e-01,1.419137801251097730e-01,-3.262575575747772572e-03,-3.233361757849662066e-03,1.462170021962233279e-01
2.600000000000000089e+00,5.029841968718782752e+00,3.197400000000000020e+00,2.585367000000000082e-01,1.431379426145589495e-01,2.567507318358239754e-01,1.423116521344711671e-01,2.536319323062459219e-01,1.392796412858270660e-01,-3.118799529578053509e-03,-3.032010848644101086e-03,1.462170021962233279e-01
2.625000000000000000e+00,3.677932719751754398e+00,3.438799999999999635e+00,2.504708999999999963e-01,1.394064286737950742e-01,2.504050741284103432e-01,1.393841318929533446e-01,2.474392521746769658e-01,1.365655895441235668e-01,-2.965821953733377425e-03,-2.818542348829777833e-03,1.462170021962233279e-01
2.650000000000000355e+00,5.682528403841219600e+00,3.603200000000000180e+00,2.440095000000000180e-01,1.364184249943807825e-01,2.438609354773615956e-01,1.363659481693207665e-01,2.410579948276209972e-01,1.337739875789552557e-01,-2.802940649740598422e-03,-2.591960590365510742e-03,1.462170021962233279e-01
2.675000000000000266e+00,6.544567180249041272e+00,3.727000000000000313e+00,2.385158000000000278e-01,1.338719896157210543e-01,2.371347671972230398e-01,1.332578988893061978e-01,2.345050485320970823e-01,1.309063051935014654e-01,-2.629718665125957422e-03,-2.351593695804732320e-03,1.462170021962233279e-01
2.700000000000000178e+00,4.637609369543019611e+00,3.761800000000000033e+00,2.319033000000000067e-01,1.307984648029590358e-01,2.302435786255938865e-01,1.300603167306407792e-01,2.277975710013832589e-01,1.279631685465716928e-01,-2.446007624210627673e-03,-2.097148184069086430e-03,1.462170021962233279e-01
2.725000000000000089e+00,3.547987478708848119e+00,3.746500000000000163e+00,2.251840999999999982e-01,1.276568721493692438e-01,2.232046086106597438e-01,1.267732700833499870e-01,2.209526770347008395e-01,1.249445557453997269e-01,-2.251931575958904252e-03,-1.828714337950260171e-03,1.462170021962233279e-01
2.750000000000000000e+00,5.256453698340363800e+00,3.490300000000000402e+00,2.182092999999999949e-01,1.243704171678639281e-01,2.160350470548789426e-01,1.233968505053907316e-01,2.139871861347175663e-01,1.218501019117811529e-01,-2.047860920161376219e-03,-1.546748593609578726e-03,1.462170021962233279e-01
2.775000000000000355e+00,4.150324899942222423e+00,3.198900000000000077e+00,2.110189000000000092e-01,1.209513171632070339e-01,2.087518189623396025e-01,1.199315270249478177e-01,2.069174107903663240e-01,1.186794585459852169e-01,-1.834408171973278545e-03,-1.252068478962600762e-03,1.462170021962233279e-01
2.800000000000000266e+00,5.006633372091727985e+00,2.690299999999999692e+00,2.001528000000000196e-01,1.157205653949800322e-01,2.013714362220463960e-01,1.163785395377054666e-01,1.997589820716875186e-01,1.154326647078340040e-01,-1.612454150358877403e-03,-9.458748298714625413e-04,1.462170021962233279e-01
2.825000000000000178e+00,2.391858960798344036e+00,2.126800000000000246e+00,1.905709999999999904e-01,1.110343563533752465e-01,1.939099156533692636e-01,1.127402978333922057e-01,1.925267367659019013e-01,1.121105204907208996e-01,-1.383178887467362284e-03,-6.297773426713060285e-04,1.462170021962233279e-01
2.850000000000000089e+00,2.782299741523726944e+00,1.650099999999999900e+00,1.824343000000000214e-01,1.069974097935123686e-01,1.863827568781850907e-01,1.090207506478632210e-01,1.852347024530806019e-01,1.087149741087812260e-01,-1.148054425104488852e-03,-3.057765390819949802e-04,1.462170021962233279e-01
2.875000000000000000e+00,6.203796187021080044e-01,9.851999999999999647e-01,1.757276000000000116e-01,1.036306696664153065e-01,1.788049702508255345e-01,1.052256904714012342e-01,1.778961991837002543e-01,1.052495215897085723e-01,-9.087710671252802186e-04,2.383111830733808389e-05,1.462170021962233279e-01
2.900000000000000355e+00,5.509226314228505839e-01,4.786000000000000254e-01,1.681007999999999947e-01,9.975603872698790564e-02,1.711911424043396357e-01,1.013629637526342747e-01,1.705240401638148384e-01,1.017195836038132795e-01,-6.671022405247972742e-04,3.566198511790047432e-04,1.462170021962233279e-01
2.925000000000000266e+00,-1.016384259151456027e+00,-3.171000000000000485e-01,1.627049000000000134e-01,9.698620120407289158e-02,1.635555245203404728e-01,9.744256217001716347e-02,1.631307827880563721e-01,9.813279646734809902e-02,-4.247417322841007259e-04,6.902342973309355534e-04,1.462170021962233279e-01
2.950000000000000178e+00,-5.316517196165180259e-01,-7.502999999999999670e-01,1.572970999999999953e-01,9.418843841312599108e-02,1.559121268597895849e-01,9.347657881737832242e-02,1.557289713853230451e-01,9.449915393374569428e-02,-1.831554744665397916e-04,1.022575116367371861e-03,1.462170021962233279e-01
2.975000000000000089e+00,-1.216535120250085589e+00,-1.187599999999999989e+00,1.517855000000000176e-01,9.131562646434332464e-02,1.482748033696406065e-01,8.947902301212971865e-02,1.483313246935900609e-01,9.083096178017582845e-02,5.652132394945441618e-05,1.351938768046109796e-03,1.462170021962233279e-01
3.000000000000000000e+00,-1.349130861928064418e+00,-1.569700000000000095e+00,1.460425999999999946e-01,8.830667883390509731e-02,1.406573125534822666e-01,8.546549792803348478e-02,1.409508440226184822e-01,8.714260191793408994e-02,2.935314691362156392e-04,1.677103989900605163e-03,1.462170021962233279e-01
3.025000000000000355e+00,-1.255468514433373262e+00,-1.799200000000000133e+00,1.387271000000000198e-01,8.445473717475360242e-02,1.330733445691901218e-01,8.145275545670375983e-02,1.336008397779751833e-01,8.345012939033701060e-02,5.274952087850615090e-04,1.997373933633250775e-03,1.462170021962233279e-01
3.050000000000000266e+00,-1.009950300194752293e+00,-1.983799999999999786e+00,1.296155999999999975e-01,7.964460975625724248e-02,1.255365085834881933e-01,7.745815205416717308e-02,1.262948875207824950e-01,7.977073774266216222e-02,7.583789372943017248e-04,2.312585688494989133e-03,1.462170021962233279e-01
